DATE,DECZ,DECZ_peak,CZDE,CZDE_peak
2020-03-23 16:35:00,3.2062951190e+10,3.2062951190e+10,2.1933281541e+10,2.1933281541e+10
2020-03-23 16:40:00,3.2289070326e+10,3.2289070326e+10,2.7535335478e+10,2.7535335478e+10
2020-03-23 16:45:00,3.2114878564e+10,3.2114878564e+10,1.8292934989e+10,1.8292934989e+10
2020-03-23 16:50:00,3.1439802140e+10,3.1439802140e+10,1.6208935225e+10,1.6208935225e+10
2020-03-23 16:55:00,3.9245730843e+10,3.9245730843e+10,1.5005226044e+10,1.5005226044e+10
2020-03-23 17:00:00,3.9992200905e+10,3.9992200905e+10,1.5567036796e+10,1.5567036796e+10
2020-03-23 17:05:00,4.1902164150e+10,4.1902164150e+10,1.5394082925e+10,1.5394082925e+10
2020-03-23 17:10:00,3.9248200297e+10,3.9248200297e+10,1.9475399753e+10,1.9475399753e+10
2020-03-23 17:15:00,3.8841490868e+10,3.8841490868e+10,1.6355246926e+10,1.6355246926e+10
2020-03-23 17:20:00,3.7419889390e+10,3.7419889390e+10,1.4742025915e+10,1.4742025915e+10
2020-03-23 17:25:00,3.7351260757e+10,3.7351260757e+10,1.3147775386e+10,1.3147775386e+10
2020-03-23 17:30:00,3.7140228427e+10,3.7140228427e+10,1.2153120718e+10,1.2153120718e+10
2020-03-23 17:35:00,3.6737979222e+10,3.6737979222e+10,9.8701479182e+09,9.8701479182e+09
2020-03-23 17:40:00,4.1098043181e+10,4.1098043181e+10,9.5058165712e+09,9.5058165712e+09
2020-03-23 17:45:00,4.1969322868e+10,4.1969322868e+10,6.9931710211e+09,6.9931710211e+09
2020-03-23 17:50:00,4.8604848166e+10,4.8604848166e+10,9.1281607797e+09,9.1281607797e+09
2020-03-23 17:55:00,5.1901794024e+10,5.1901794024e+10,1.7635155997e+10,1.7635155997e+10
2020-03-23 18:00:00,4.9252784259e+10,4.9252784259e+10,3.2526777334e+10,3.2526777334e+10
2020-03-23 18:05:00,4.2784429689e+10,4.2784429689e+10,2.2122667641e+10,2.2122667641e+10
2020-03-23 18:10:00,4.0233085820e+10,4.0233085820e+10,1.6203108059e+10,1.6203108059e+10
2020-03-23 18:15:00,4.2909367944e+10,4.2909367944e+10,9.0237392085e+09,9.0237392085e+09
2020-03-23 18:20:00,4.3985551174e+10,4.3985551174e+10,8.3772621861e+09,8.3772621861e+09
2020-03-23 18:25:00,4.1876432229e+10,4.1876432229e+10,8.9926246077e+09,8.9926246077e+09
2020-03-23 18:30:00,4.4148793236e+10,4.4148793236e+10,9.7447404295e+09,9.7447404295e+09
2020-03-23 18:35:00,4.3430038885e+10,4.3430038885e+10,7.6509282975e+09,7.6509282975e+09
2020-03-23 18:40:00,3.8972996375e+10,3.8972996375e+10,7.6415728645e+09,7.6415728645e+09
2020-03-23 18:45:00,4.0056910771e+10,4.0056910771e+10,8.0830879109e+09,8.0830879109e+09
2020-03-23 18:50:00,4.5552117362e+10,4.5552117362e+10,8.2768411914e+09,8.2768411914e+09
2020-03-23 18:55:00,5.1244178720e+10,5.1244178720e+10,9.8380806143e+09,9.8380806143e+09
2020-03-23 19:00:00,5.6271646820e+10,5.6271646820e+10,1.1793934193e+10,1.1793934193e+10
2020-03-23 19:05:00,5.1678025576e+10,5.1678025576e+10,1.1035329987e+10,1.1035329987e+10
2020-03-23 19:10:00,4.4212282841e+10,4.4212282841e+10,1.0524472273e+10,1.0524472273e+10
2020-03-23 19:15:00,4.7850816952e+10,4.7850816952e+10,1.0163527497e+10,1.0163527497e+10
2020-03-23 19:20:00,4.4992341114e+10,4.4992341114e+10,1.1767898390e+10,1.1767898390e+10
2020-03-23 19:25:00,4.2556664967e+10,4.2556664967e+10,1.1154171289e+10,1.1154171289e+10
2020-03-23 19:30:00,3.9689910457e+10,3.9689910457e+10,1.1390412892e+10,1.1390412892e+10
2020-03-23 19:35:00,3.4952837764e+10,3.4952837764e+10,1.0573931073e+10,1.0573931073e+10
2020-03-23 19:40:00,3.5375657820e+10,3.5375657820e+10,9.5144192479e+09,9.5144192479e+09
2020-03-23 19:45:00,3.7794902190e+10,3.7794902190e+10,1.0359625999e+10,1.0359625999e+10
2020-03-23 19:50:00,4.2216604809e+10,4.2216604809e+10,8.8122767010e+09,8.8122767010e+09
2020-03-23 19:55:00,3.8153971122e+10,3.8153971122e+10,9.4662903061e+09,9.4662903061e+09
2020-03-23 20:00:00,4.9573449464e+10,4.9573449464e+10,9.1877921889e+09,9.1877921889e+09
2020-03-23 20:05:00,4.3142460482e+10,4.3142460482e+10,8.0131651901e+09,8.0131651901e+09
2020-03-23 20:10:00,3.8076778032e+10,3.8076778032e+10,7.3163505843e+09,7.3163505843e+09
2020-03-23 20:15:00,3.7680460994e+10,3.7680460994e+10,7.1849674491e+09,7.1849674491e+09
2020-03-23 20:20:00,3.2617625457e+10,3.2617625457e+10,7.8169572570e+09,7.8169572570e+09
2020-03-23 20:25:00,3.4047812488e+10,3.4047812488e+10,6.8899504168e+09,6.8899504168e+09
2020-03-23 20:30:00,3.5423719768e+10,3.5423719768e+10,3.4241350208e+10,3.4241350208e+10
2020-03-23 20:35:00,4.3320877671e+10,4.3320877671e+10,3.4203812413e+10,3.4203812413e+10
2020-03-23 20:40:00,3.7985308717e+10,3.7985308717e+10,2.5596444125e+10,2.5596444125e+10
2020-03-23 20:45:00,3.9227962149e+10,3.9227962149e+10,1.9192574141e+10,1.9192574141e+10
2020-03-23 20:50:00,4.1876326896e+10,4.1876326896e+10,1.4269132421e+10,1.4269132421e+10
2020-03-23 20:55:00,3.6853164692e+10,3.6853164692e+10,1.0007796789e+10,1.0007796789e+10
2020-03-23 21:00:00,4.8103611474e+10,4.8103611474e+10,9.2351623912e+09,9.2351623912e+09
2020-03-23 21:05:00,4.5012699696e+10,4.5012699696e+10,7.8499503316e+09,7.8499503316e+09
2020-03-23 21:10:00,4.2965963417e+10,4.2965963417e+10,8.4553900384e+09,8.4553900384e+09
2020-03-23 21:15:00,4.0749051076e+10,4.0749051076e+10,7.7697115762e+09,7.7697115762e+09
2020-03-23 21:20:00,4.0956668562e+10,4.0956668562e+10,7.2128018233e+09,7.2128018233e+09
2020-03-23 21:25:00,3.6169517467e+10,3.6169517467e+10,7.3025391266e+09,7.3025391266e+09
2020-03-23 21:30:00,3.5259709535e+10,3.5259709535e+10,1.9846095110e+10,1.9846095110e+10
2020-03-23 21:35:00,3.8740768462e+10,3.8740768462e+10,3.3655022833e+10,3.3655022833e+10
2020-03-23 21:40:00,3.1166457738e+10,3.1166457738e+10,2.3718387595e+10,2.3718387595e+10
2020-03-23 21:45:00,3.6129139809e+10,3.6129139809e+10,1.4972102431e+10,1.4972102431e+10
2020-03-23 21:50:00,3.7596775081e+10,3.7596775081e+10,7.7341516865e+09,7.7341516865e+09
2020-03-23 21:55:00,3.2704860066e+10,3.2704860066e+10,8.4957555407e+09,8.4957555407e+09
2020-03-23 22:00:00,3.3928369915e+10,3.3928369915e+10,7.6222136276e+09,7.6222136276e+09
2020-03-23 22:05:00,3.4350569975e+10,3.4350569975e+10,8.1587488392e+09,8.1587488392e+09
2020-03-23 22:10:00,3.2977798159e+10,3.2977798159e+10,7.4881717499e+09,7.4881717499e+09
2020-03-23 22:15:00,3.5565965792e+10,3.5565965792e+10,7.9332319402e+09,7.9332319402e+09
2020-03-23 22:20:00,3.4553019866e+10,3.4553019866e+10,9.1711393375e+09,9.1711393375e+09
2020-03-23 22:25:00,3.7068373315e+10,3.7068373315e+10,8.8368234430e+09,8.8368234430e+09
2020-03-23 22:30:00,3.4610266181e+10,3.4610266181e+10,1.2225630544e+10,1.2225630544e+10
2020-03-23 22:35:00,3.8790532909e+10,3.8790532909e+10,1.0633406113e+10,1.0633406113e+10
2020-03-23 22:40:00,3.6655131250e+10,3.6655131250e+10,7.8623275142e+09,7.8623275142e+09
2020-03-23 22:45:00,3.8259418122e+10,3.8259418122e+10,8.0889958539e+09,8.0889958539e+09
2020-03-23 22:50:00,4.0253264154e+10,4.0253264154e+10,7.4216873398e+09,7.4216873398e+09
2020-03-23 22:55:00,3.8445299919e+10,3.8445299919e+10,6.0313988704e+09,6.0313988704e+09
2020-03-23 23:00:00,3.5304307079e+10,3.5304307079e+10,6.9727674707e+09,6.9727674707e+09
2020-03-23 23:05:00,4.4920456675e+10,4.4920456675e+10,8.5218404493e+09,8.5218404493e+09
2020-03-23 23:10:00,3.6507634013e+10,3.6507634013e+10,8.4928417374e+09,8.4928417374e+09
2020-03-23 23:15:00,3.6131496266e+10,3.6131496266e+10,8.9731735437e+09,8.9731735437e+09
2020-03-23 23:20:00,3.4418836908e+10,3.4418836908e+10,1.0059298699e+10,1.0059298699e+10
2020-03-23 23:25:00,3.3049846596e+10,3.3049846596e+10,1.3147211762e+10,1.3147211762e+10
2020-03-23 23:30:00,3.1606054906e+10,3.1606054906e+10,1.4594535831e+10,1.4594535831e+10
2020-03-23 23:35:00,3.1446616151e+10,3.1446616151e+10,1.3205881492e+10,1.3205881492e+10
2020-03-23 23:40:00,2.6433382967e+10,2.6433382967e+10,1.1436921062e+10,1.1436921062e+10
2020-03-23 23:45:00,2.8030427712e+10,2.8030427712e+10,9.5090869297e+09,9.5090869297e+09
2020-03-23 23:50:00,2.7026442026e+10,2.7026442026e+10,8.5388603358e+09,8.5388603358e+09
2020-03-23 23:55:00,2.3523705363e+10,2.3523705363e+10,8.8958151914e+09,8.8958151914e+09
2020-03-24 00:00:00,2.6425860844e+10,2.6425860844e+10,1.1314587285e+10,1.1314587285e+10
2020-03-24 00:05:00,2.8339513234e+10,2.8339513234e+10,1.1929045615e+10,1.1929045615e+10
2020-03-24 00:10:00,2.8684186659e+10,2.8684186659e+10,1.5693934717e+10,1.5693934717e+10
2020-03-24 00:15:00,2.6031015611e+10,2.6031015611e+10,1.0158037886e+10,1.0158037886e+10
2020-03-24 00:20:00,2.8223981492e+10,2.8223981492e+10,8.9489245387e+09,8.9489245387e+09
2020-03-24 00:25:00,2.5385465230e+10,2.5385465230e+10,7.7506234402e+09,7.7506234402e+09
2020-03-24 00:30:00,2.6699299734e+10,2.6699299734e+10,6.3355942245e+09,6.3355942245e+09
2020-03-24 00:35:00,3.9173100283e+10,3.9173100283e+10,7.0869446830e+09,7.0869446830e+09
2020-03-24 00:40:00,3.8287099555e+10,3.8287099555e+10,8.1918193175e+09,8.1918193175e+09
2020-03-24 00:45:00,3.2710203175e+10,3.2710203175e+10,9.9058309573e+09,9.9058309573e+09
2020-03-24 00:50:00,2.7597692716e+10,2.7597692716e+10,8.5648857647e+09,8.5648857647e+09
2020-03-24 00:55:00,2.7148316098e+10,2.7148316098e+10,8.3848656298e+09,8.3848656298e+09
2020-03-24 01:00:00,2.6162173244e+10,2.6162173244e+10,9.4285308804e+09,9.4285308804e+09
2020-03-24 01:05:00,2.6369127946e+10,2.6369127946e+10,1.5958434866e+10,1.5958434866e+10
2020-03-24 01:10:00,2.3797186539e+10,2.3797186539e+10,3.2873336023e+10,3.2873336023e+10
2020-03-24 01:15:00,2.4808565479e+10,2.4808565479e+10,3.5887157317e+10,3.5887157317e+10
2020-03-24 01:20:00,2.4991199079e+10,2.4991199079e+10,2.9882038194e+10,2.9882038194e+10
2020-03-24 01:25:00,2.1903546052e+10,2.1903546052e+10,2.6484072933e+10,2.6484072933e+10
2020-03-24 01:30:00,2.1723744373e+10,2.1723744373e+10,1.7153749465e+10,1.7153749465e+10
2020-03-24 01:35:00,4.0750145899e+10,4.0750145899e+10,9.4725478298e+09,9.4725478298e+09
2020-03-24 01:40:00,4.8745172479e+10,4.8745172479e+10,8.6487528884e+09,8.6487528884e+09
2020-03-24 01:45:00,3.9896560923e+10,3.9896560923e+10,8.0669295553e+09,8.0669295553e+09
2020-03-24 01:50:00,3.6764747629e+10,3.6764747629e+10,7.5071501803e+09,7.5071501803e+09
2020-03-24 01:55:00,2.9038024886e+10,2.9038024886e+10,7.1317991649e+09,7.1317991649e+09
2020-03-24 02:00:00,2.3833732778e+10,2.3833732778e+10,7.1029031531e+09,7.1029031531e+09
2020-03-24 02:05:00,2.4540503567e+10,2.4540503567e+10,7.3491572446e+09,7.3491572446e+09
2020-03-24 02:10:00,2.0954340383e+10,2.0954340383e+10,1.9237331233e+10,1.9237331233e+10
2020-03-24 02:15:00,2.2378376229e+10,2.2378376229e+10,3.1803628817e+10,3.1803628817e+10
2020-03-24 02:20:00,1.8840566665e+10,1.8840566665e+10,2.6374519497e+10,2.6374519497e+10
2020-03-24 02:25:00,1.7744531601e+10,1.7744531601e+10,1.9449344108e+10,1.9449344108e+10
2020-03-24 02:30:00,1.8617421815e+10,1.8617421815e+10,1.7598543653e+10,1.7598543653e+10
2020-03-24 02:35:00,1.9088475215e+10,1.9088475215e+10,1.1229217799e+10,1.1229217799e+10
2020-03-24 02:40:00,1.6444148976e+10,1.6444148976e+10,1.4655705812e+10,1.4655705812e+10
2020-03-24 02:45:00,1.5253504851e+10,1.5253504851e+10,1.1839718682e+10,1.1839718682e+10
2020-03-24 02:50:00,1.5825798652e+10,1.5825798652e+10,9.6134138226e+09,9.6134138226e+09
2020-03-24 02:55:00,1.7265371882e+10,1.7265371882e+10,7.6379655365e+09,7.6379655365e+09
2020-03-24 03:00:00,1.5882531022e+10,1.5882531022e+10,6.5650228753e+09,6.5650228753e+09
2020-03-24 03:05:00,1.7346509441e+10,1.7346509441e+10,6.6280034877e+09,6.6280034877e+09
2020-03-24 03:10:00,2.5318915962e+10,2.5318915962e+10,6.2382776301e+09,6.2382776301e+09
2020-03-24 03:15:00,3.4135071766e+10,3.4135071766e+10,6.4931997676e+09,6.4931997676e+09
2020-03-24 03:20:00,2.9319630325e+10,2.9319630325e+10,1.0098236026e+10,1.0098236026e+10
2020-03-24 03:25:00,2.7732511272e+10,2.7732511272e+10,8.4361208004e+09,8.4361208004e+09
2020-03-24 03:30:00,1.8396054925e+10,1.8396054925e+10,7.1986594677e+09,7.1986594677e+09
2020-03-24 03:35:00,2.0702246575e+10,2.0702246575e+10,7.9542071948e+09,7.9542071948e+09
2020-03-24 03:40:00,1.6309742806e+10,1.6309742806e+10,5.0563656739e+09,5.0563656739e+09
2020-03-24 03:45:00,2.0256049910e+10,2.0256049910e+10,2.1561915602e+10,2.1561915602e+10
2020-03-24 03:50:00,2.7647508267e+10,2.7647508267e+10,2.4593550243e+10,2.4593550243e+10
2020-03-24 03:55:00,2.7556129061e+10,2.7556129061e+10,3.0651809347e+10,3.0651809347e+10
2020-03-24 04:00:00,2.5252754444e+10,2.5252754444e+10,2.2052112984e+10,2.2052112984e+10
2020-03-24 04:05:00,2.0675061693e+10,2.0675061693e+10,1.5566963855e+10,1.5566963855e+10
2020-03-24 04:10:00,2.1652866834e+10,2.1652866834e+10,1.3192453452e+10,1.3192453452e+10
2020-03-24 04:15:00,2.6365931872e+10,2.6365931872e+10,9.8494141875e+09,9.8494141875e+09
2020-03-24 04:20:00,2.1283277299e+10,2.1283277299e+10,9.4720814175e+09,9.4720814175e+09
2020-03-24 04:25:00,2.4180263813e+10,2.4180263813e+10,8.3563747199e+09,8.3563747199e+09
2020-03-24 04:30:00,2.2563066649e+10,2.2563066649e+10,1.0057949200e+10,1.0057949200e+10
2020-03-24 04:35:00,3.1291716516e+10,3.1291716516e+10,8.4474717274e+09,8.4474717274e+09
2020-03-24 04:40:00,2.9991700152e+10,2.9991700152e+10,6.7941388052e+09,6.7941388052e+09
2020-03-24 04:45:00,4.1935002027e+10,4.1935002027e+10,6.8765054743e+09,6.8765054743e+09
2020-03-24 04:50:00,3.6776648692e+10,3.6776648692e+10,7.0481822018e+09,7.0481822018e+09
2020-03-24 04:55:00,2.7121494782e+10,2.7121494782e+10,7.5829061887e+09,7.5829061887e+09
2020-03-24 05:00:00,2.6333534691e+10,2.6333534691e+10,9.8020311256e+09,9.8020311256e+09
2020-03-24 05:05:00,2.6181122282e+10,2.6181122282e+10,8.5294245567e+09,8.5294245567e+09
2020-03-24 05:10:00,2.6639885739e+10,2.6639885739e+10,9.0650424557e+09,9.0650424557e+09
2020-03-24 05:15:00,2.1939948372e+10,2.1939948372e+10,1.4957507036e+10,1.4957507036e+10
2020-03-24 05:20:00,2.0763052884e+10,2.0763052884e+10,1.7007726156e+10,1.7007726156e+10
2020-03-24 05:25:00,2.1641440889e+10,2.1641440889e+10,1.9181262278e+10,1.9181262278e+10
2020-03-24 05:30:00,2.1231243322e+10,2.1231243322e+10,2.0222009798e+10,2.0222009798e+10
2020-03-24 05:35:00,2.7338421820e+10,2.7338421820e+10,1.3916722378e+10,1.3916722378e+10
2020-03-24 05:40:00,3.5633196324e+10,3.5633196324e+10,7.3627346371e+09,7.3627346371e+09
2020-03-24 05:45:00,4.3646281294e+10,4.3646281294e+10,9.5661861982e+09,9.5661861982e+09
2020-03-24 05:50:00,4.1660012508e+10,4.1660012508e+10,1.1605035799e+10,1.1605035799e+10
2020-03-24 05:55:00,4.1928260306e+10,4.1928260306e+10,1.1003671217e+10,1.1003671217e+10
2020-03-24 06:00:00,3.3106188981e+10,3.3106188981e+10,1.1181331747e+10,1.1181331747e+10
2020-03-24 06:05:00,3.5658442040e+10,3.5658442040e+10,1.1275536918e+10,1.1275536918e+10
2020-03-24 06:10:00,2.9987200353e+10,2.9987200353e+10,1.0263547670e+10,1.0263547670e+10
2020-03-24 06:15:00,2.9668696445e+10,2.9668696445e+10,1.9605629755e+10,1.9605629755e+10
2020-03-24 06:20:00,3.1624027415e+10,3.1624027415e+10,3.6537267153e+10,3.6537267153e+10
2020-03-24 06:25:00,3.2020436952e+10,3.2020436952e+10,3.3631066480e+10,3.3631066480e+10
2020-03-24 06:30:00,3.5829732565e+10,3.5829732565e+10,2.8883380255e+10,2.8883380255e+10
2020-03-24 06:35:00,4.0949030960e+10,4.0949030960e+10,1.2421332309e+10,1.2421332309e+10
2020-03-24 06:40:00,3.2858258572e+10,3.2858258572e+10,8.6472236661e+09,8.6472236661e+09
2020-03-24 06:45:00,3.5564846799e+10,3.5564846799e+10,7.9039398527e+09,7.9039398527e+09
2020-03-24 06:50:00,4.2924730370e+10,4.2924730370e+10,1.9721409797e+10,1.9721409797e+10
2020-03-24 06:55:00,4.6887985856e+10,4.6887985856e+10,1.6218825919e+10,1.6218825919e+10
2020-03-24 07:00:00,4.7612113245e+10,4.7612113245e+10,1.6470786007e+10,1.6470786007e+10
2020-03-24 07:05:00,5.1289219312e+10,5.1289219312e+10,9.3450745007e+09,9.3450745007e+09
2020-03-24 07:10:00,4.5867832212e+10,4.5867832212e+10,7.7729438558e+09,7.7729438558e+09
2020-03-24 07:15:00,4.3655654189e+10,4.3655654189e+10,8.2631593074e+09,8.2631593074e+09
2020-03-24 07:20:00,4.3842697315e+10,4.3842697315e+10,1.6465286440e+10,1.6465286440e+10
2020-03-24 07:25:00,3.7551496278e+10,3.7551496278e+10,1.6421487903e+10,1.6421487903e+10
2020-03-24 07:30:00,4.3763154914e+10,4.3763154914e+10,1.6274824283e+10,1.6274824283e+10
2020-03-24 07:35:00,4.9784082082e+10,4.9784082082e+10,1.1370707393e+10,1.1370707393e+10
2020-03-24 07:40:00,5.6773462609e+10,5.6773462609e+10,7.2284585600e+09,7.2284585600e+09
2020-03-24 07:45:00,5.1797072975e+10,5.1797072975e+10,7.7801217775e+09,7.7801217775e+09
2020-03-24 07:50:00,5.0384254825e+10,5.0384254825e+10,2.1975776312e+10,2.1975776312e+10
2020-03-24 07:55:00,4.6210312980e+10,4.6210312980e+10,1.7462541750e+10,1.7462541750e+10
2020-03-24 08:00:00,4.2544770467e+10,4.2544770467e+10,9.3270435763e+09,9.3270435763e+09
2020-03-24 08:05:00,4.4823291201e+10,4.4823291201e+10,7.7903993214e+09,7.7903993214e+09
2020-03-24 08:10:00,4.4315126291e+10,4.4315126291e+10,7.8008576883e+09,7.8008576883e+09
2020-03-24 08:15:00,3.9444569153e+10,3.9444569153e+10,9.7190733775e+09,9.7190733775e+09
2020-03-24 08:20:00,4.2734666887e+10,4.2734666887e+10,1.8176016661e+10,1.8176016661e+10
2020-03-24 08:25:00,4.4701215031e+10,4.4701215031e+10,3.5065083062e+10,3.5065083062e+10
2020-03-24 08:30:00,4.5726113885e+10,4.5726113885e+10,3.4037166812e+10,3.4037166812e+10
2020-03-24 08:35:00,5.0559735826e+10,5.0559735826e+10,3.5748476209e+10,3.5748476209e+10
2020-03-24 08:40:00,4.6114242749e+10,4.6114242749e+10,2.7153549323e+10,2.7153549323e+10
2020-03-24 08:45:00,4.2799226721e+10,4.2799226721e+10,1.9741493928e+10,1.9741493928e+10
2020-03-24 08:50:00,5.2326393895e+10,5.2326393895e+10,1.8301332256e+10,1.8301332256e+10
2020-03-24 08:55:00,4.2641007562e+10,4.2641007562e+10,1.3469586407e+10,1.3469586407e+10
2020-03-24 09:00:00,4.4154570987e+10,4.4154570987e+10,1.3265693101e+10,1.3265693101e+10
2020-03-24 09:05:00,4.9124573699e+10,4.9124573699e+10,1.3810913663e+10,1.3810913663e+10
2020-03-24 09:10:00,4.4861786631e+10,4.4861786631e+10,1.3388777459e+10,1.3388777459e+10
2020-03-24 09:15:00,4.4078349764e+10,4.4078349764e+10,8.4021450128e+09,8.4021450128e+09
2020-03-24 09:20:00,4.8443900275e+10,4.8443900275e+10,7.1114778954e+09,7.1114778954e+09
2020-03-24 09:25:00,6.1269407600e+10,6.1269407600e+10,6.4653546251e+09,6.4653546251e+09
2020-03-24 09:30:00,5.5954322519e+10,5.5954322519e+10,7.4412032506e+09,7.4412032506e+09
2020-03-24 09:35:00,5.0931103702e+10,5.0931103702e+10,7.1895463337e+09,7.1895463337e+09
2020-03-24 09:40:00,3.9570616171e+10,3.9570616171e+10,7.6658393251e+09,7.6658393251e+09
2020-03-24 09:45:00,3.3069264147e+10,3.3069264147e+10,6.5465906919e+09,6.5465906919e+09
2020-03-24 09:50:00,2.9812731679e+10,2.9812731679e+10,9.3903777696e+09,9.3903777696e+09
2020-03-24 09:55:00,3.8114216554e+10,3.8114216554e+10,2.6577109726e+10,2.6577109726e+10
2020-03-24 10:00:00,4.6757009155e+10,4.6757009155e+10,3.3892803117e+10,3.3892803117e+10
2020-03-24 10:05:00,4.5261013852e+10,4.5261013852e+10,2.3807883497e+10,2.3807883497e+10
2020-03-24 10:10:00,4.1650314414e+10,4.1650314414e+10,1.7677173737e+10,1.7677173737e+10
2020-03-24 10:15:00,3.1403536204e+10,3.1403536204e+10,7.7470329440e+09,7.7470329440e+09
2020-03-24 10:20:00,2.6055907892e+10,2.6055907892e+10,1.1818747775e+10,1.1818747775e+10
2020-03-24 10:25:00,4.1342995273e+10,4.1342995273e+10,2.4888326521e+10,2.4888326521e+10
2020-03-24 10:30:00,4.8677436595e+10,4.8677436595e+10,3.4239711125e+10,3.4239711125e+10
2020-03-24 10:35:00,3.7291223030e+10,3.7291223030e+10,1.8061965523e+10,1.8061965523e+10
2020-03-24 10:40:00,4.1354888900e+10,4.1354888900e+10,8.5856504957e+09,8.5856504957e+09
2020-03-24 10:45:00,3.3552237382e+10,3.3552237382e+10,6.1717538357e+09,6.1717538357e+09
2020-03-24 10:50:00,3.1925359452e+10,3.1925359452e+10,6.6908457678e+09,6.6908457678e+09
2020-03-24 10:55:00,3.2907512830e+10,3.2907512830e+10,1.3722756982e+10,1.3722756982e+10
2020-03-24 11:00:00,3.3437493617e+10,3.3437493617e+10,2.0636868142e+10,2.0636868142e+10
2020-03-24 11:05:00,3.1970942881e+10,3.1970942881e+10,2.1185899598e+10,2.1185899598e+10
2020-03-24 11:10:00,3.2758862706e+10,3.2758862706e+10,2.0650037557e+10,2.0650037557e+10
2020-03-24 11:15:00,3.1333037074e+10,3.1333037074e+10,1.6170440566e+10,1.6170440566e+10
2020-03-24 11:20:00,3.0903467402e+10,3.0903467402e+10,1.3309833554e+10,1.3309833554e+10
2020-03-24 11:25:00,2.7096517669e+10,2.7096517669e+10,1.0066733117e+10,1.0066733117e+10
2020-03-24 11:30:00,2.7869086764e+10,2.7869086764e+10,1.3586188836e+10,1.3586188836e+10
2020-03-24 11:35:00,2.7739114994e+10,2.7739114994e+10,2.9727403208e+10,2.9727403208e+10
2020-03-24 11:40:00,2.6342785242e+10,2.6342785242e+10,1.0501068292e+10,1.0501068292e+10
2020-03-24 11:45:00,2.7217466420e+10,2.7217466420e+10,9.7510086440e+09,9.7510086440e+09
2020-03-24 11:50:00,3.2169736112e+10,3.2169736112e+10,1.0782640335e+10,1.0782640335e+10
2020-03-24 11:55:00,3.3367619389e+10,3.3367619389e+10,1.7359133086e+10,1.7359133086e+10
2020-03-24 12:00:00,3.4106315853e+10,3.4106315853e+10,1.9274988336e+10,1.9274988336e+10
2020-03-24 12:05:00,3.4978427801e+10,3.4978427801e+10,1.1039502746e+10,1.1039502746e+10
2020-03-24 12:10:00,3.0863102427e+10,3.0863102427e+10,1.4295940723e+10,1.4295940723e+10
2020-03-24 12:15:00,2.8018639682e+10,2.8018639682e+10,1.1168847830e+10,1.1168847830e+10
2020-03-24 12:20:00,2.9477186660e+10,2.9477186660e+10,1.0863676721e+10,1.0863676721e+10
2020-03-24 12:25:00,2.9154665342e+10,2.9154665342e+10,9.1469937583e+09,9.1469937583e+09
2020-03-24 12:30:00,3.2317435874e+10,3.2317435874e+10,8.3134135348e+09,8.3134135348e+09
2020-03-24 12:35:00,3.8009324011e+10,3.8009324011e+10,9.5105592475e+09,9.5105592475e+09
2020-03-24 12:40:00,3.5289084069e+10,3.5289084069e+10,1.1260731540e+10,1.1260731540e+10
2020-03-24 12:45:00,2.9727347157e+10,2.9727347157e+10,8.9141509072e+09,8.9141509072e+09
2020-03-24 12:50:00,3.1203562269e+10,3.1203562269e+10,1.0016505032e+10,1.0016505032e+10
2020-03-24 12:55:00,2.8314452067e+10,2.8314452067e+10,1.1124069504e+10,1.1124069504e+10
2020-03-24 13:00:00,3.0530221883e+10,3.0530221883e+10,1.0128633572e+10,1.0128633572e+10
2020-03-24 13:05:00,3.2880668193e+10,3.2880668193e+10,8.6189369638e+09,8.6189369638e+09
2020-03-24 13:10:00,3.6228111736e+10,3.6228111736e+10,9.1567067533e+09,9.1567067533e+09
2020-03-24 13:15:00,3.3069298651e+10,3.3069298651e+10,8.9051028978e+09,8.9051028978e+09
2020-03-24 13:20:00,3.2283542822e+10,3.2283542822e+10,7.2057078063e+09,7.2057078063e+09
2020-03-24 13:25:00,3.4362214642e+10,3.4362214642e+10,1.0144471487e+10,1.0144471487e+10
2020-03-24 13:30:00,3.4386936368e+10,3.4386936368e+10,1.2412926442e+10,1.2412926442e+10
2020-03-24 13:35:00,4.0641386976e+10,4.0641386976e+10,1.6155901106e+10,1.6155901106e+10
2020-03-24 13:40:00,3.5646482769e+10,3.5646482769e+10,1.5255831374e+10,1.5255831374e+10
2020-03-24 13:45:00,3.1887325053e+10,3.1887325053e+10,1.1532575976e+10,1.1532575976e+10
2020-03-24 13:50:00,3.9090106391e+10,3.9090106391e+10,7.8503419724e+09,7.8503419724e+09
2020-03-24 13:55:00,3.4789534707e+10,3.4789534707e+10,1.0917745341e+10,1.0917745341e+10
2020-03-24 14:00:00,4.9936732706e+10,4.9936732706e+10,1.8828812424e+10,1.8828812424e+10
2020-03-24 14:05:00,5.1467606896e+10,5.1467606896e+10,1.7156678491e+10,1.7156678491e+10
2020-03-24 14:10:00,4.6780119373e+10,4.6780119373e+10,1.6806990144e+10,1.6806990144e+10
2020-03-24 14:15:00,4.6499896898e+10,4.6499896898e+10,9.9026819615e+09,9.9026819615e+09
2020-03-24 14:20:00,4.2042103837e+10,4.2042103837e+10,8.8699736130e+09,8.8699736130e+09
2020-03-24 14:25:00,3.3884256754e+10,3.3884256754e+10,8.5663802602e+09,8.5663802602e+09
