DATE,IRUI,IRUI_peak,UIIR,IRUI_peak
2020-03-26 08:30:00,9.8253363554e+06,9.8253363554e+06,2.2670723416e+08,2.2670723416e+08
2020-03-26 08:35:00,9.7740134667e+06,9.7740134667e+06,2.3896991034e+08,2.3896991034e+08
2020-03-26 08:40:00,8.3617859334e+06,8.3617859334e+06,2.3300078684e+08,2.3300078684e+08
2020-03-26 08:45:00,9.1575168338e+06,9.1575168338e+06,2.4350901738e+08,2.4350901738e+08
2020-03-26 08:50:00,8.3235090702e+06,8.3235090702e+06,2.7590646307e+08,2.7590646307e+08
2020-03-26 08:55:00,1.0701314030e+07,1.0701314030e+07,2.9305698208e+08,2.9305698208e+08
2020-03-26 09:00:00,2.2162132695e+07,2.2162132695e+07,2.8745396505e+08,2.8745396505e+08
2020-03-26 09:05:00,1.3583473554e+07,1.3583473554e+07,2.7265483575e+08,2.7265483575e+08
2020-03-26 09:10:00,1.1222083180e+07,1.1222083180e+07,2.8461953531e+08,2.8461953531e+08
2020-03-26 09:15:00,1.0825986633e+07,1.0825986633e+07,2.9357061454e+08,2.9357061454e+08
2020-03-26 09:20:00,1.3935005312e+07,1.3935005312e+07,2.7028093229e+08,2.7028093229e+08
2020-03-26 09:25:00,1.0674885672e+07,1.0674885672e+07,2.6883802582e+08,2.6883802582e+08
2020-03-26 09:30:00,1.1413421392e+07,1.1413421392e+07,2.8697314911e+08,2.8697314911e+08
2020-03-26 09:35:00,1.0312540373e+07,1.0312540373e+07,2.8720796681e+08,2.8720796681e+08
2020-03-26 09:40:00,1.1230733668e+07,1.1230733668e+07,2.8735936827e+08,2.8735936827e+08
2020-03-26 09:45:00,1.8197187453e+07,1.8197187453e+07,2.4638144831e+08,2.4638144831e+08
2020-03-26 09:50:00,1.3564426503e+07,1.3564426503e+07,2.4430529417e+08,2.4430529417e+08
2020-03-26 09:55:00,1.7049677897e+07,1.7049677897e+07,2.7003951933e+08,2.7003951933e+08
2020-03-26 10:00:00,2.6466539036e+07,2.6466539036e+07,2.5595133567e+08,2.5595133567e+08
2020-03-26 10:05:00,6.0290042435e+07,6.0290042435e+07,2.9789883810e+08,2.9789883810e+08
2020-03-26 10:10:00,4.4793715656e+07,4.4793715656e+07,2.8016140618e+08,2.8016140618e+08
2020-03-26 10:15:00,5.2002697227e+07,5.2002697227e+07,2.7012528274e+08,2.7012528274e+08
2020-03-26 10:20:00,6.8346293376e+07,6.8346293376e+07,2.8045630860e+08,2.8045630860e+08
2020-03-26 10:25:00,8.2750722720e+07,8.2750722720e+07,2.6782854569e+08,2.6782854569e+08
2020-03-26 10:30:00,1.2227702235e+08,1.2227702235e+08,2.3096499320e+08,2.3096499320e+08
2020-03-26 10:35:00,1.4263748867e+08,1.4263748867e+08,2.2272746541e+08,2.2272746541e+08
2020-03-26 10:40:00,6.5896930571e+07,6.5896930571e+07,2.2476518345e+08,2.2476518345e+08
2020-03-26 10:45:00,5.4663410680e+07,5.4663410680e+07,2.3035592841e+08,2.3035592841e+08
2020-03-26 10:50:00,3.9897636262e+07,3.9897636262e+07,3.0291901156e+08,3.0291901156e+08
2020-03-26 10:55:00,1.4897399937e+07,1.4897399937e+07,2.5838546169e+08,2.5838546169e+08
2020-03-26 11:00:00,1.3642357461e+07,1.3642357461e+07,2.3599497812e+08,2.3599497812e+08
2020-03-26 11:05:00,1.8223155492e+07,1.8223155492e+07,2.4644137907e+08,2.4644137907e+08
2020-03-26 11:10:00,1.3242700220e+07,1.3242700220e+07,2.2637628818e+08,2.2637628818e+08
2020-03-26 11:15:00,1.3729201810e+07,1.3729201810e+07,2.7325462044e+08,2.7325462044e+08
2020-03-26 11:20:00,2.9003748358e+07,2.9003748358e+07,2.3124180241e+08,2.3124180241e+08
2020-03-26 11:25:00,1.3732324321e+07,1.3732324321e+07,2.2297184434e+08,2.2297184434e+08
2020-03-26 11:30:00,1.0625699193e+07,1.0625699193e+07,2.2994595889e+08,2.2994595889e+08
2020-03-26 11:35:00,1.0977052015e+07,1.0977052015e+07,2.4826540107e+08,2.4826540107e+08
2020-03-26 11:40:00,1.2364267054e+07,1.2364267054e+07,2.2022057210e+08,2.2022057210e+08
2020-03-26 11:45:00,9.3483584283e+06,9.3483584283e+06,2.1884102487e+08,2.1884102487e+08
2020-03-26 11:50:00,1.1817415717e+07,1.1817415717e+07,2.3011644753e+08,2.3011644753e+08
2020-03-26 11:55:00,1.4950960131e+07,1.4950960131e+07,2.6893247302e+08,2.6893247302e+08
2020-03-26 12:00:00,1.7133747116e+07,1.7133747116e+07,2.9134434792e+08,2.9134434792e+08
2020-03-26 12:05:00,1.8350935491e+07,1.8350935491e+07,2.1574833128e+08,2.1574833128e+08
2020-03-26 12:10:00,1.2269455656e+07,1.2269455656e+07,1.8243947436e+08,1.8243947436e+08
2020-03-26 12:15:00,1.3184485719e+07,1.3184485719e+07,1.8636966865e+08,1.8636966865e+08
2020-03-26 12:20:00,1.3608943607e+07,1.3608943607e+07,1.8141006620e+08,1.8141006620e+08
2020-03-26 12:25:00,1.3953342605e+07,1.3953342605e+07,1.8310447052e+08,1.8310447052e+08
2020-03-26 12:30:00,1.2123344522e+07,1.2123344522e+07,2.1147536554e+08,2.1147536554e+08
2020-03-26 12:35:00,1.3372673589e+07,1.3372673589e+07,1.9993375702e+08,1.9993375702e+08
2020-03-26 12:40:00,1.7751882245e+07,1.7751882245e+07,1.8565221441e+08,1.8565221441e+08
2020-03-26 12:45:00,1.3833965471e+07,1.3833965471e+07,1.7517245821e+08,1.7517245821e+08
2020-03-26 12:50:00,1.3180263111e+07,1.3180263111e+07,1.6790928826e+08,1.6790928826e+08
2020-03-26 12:55:00,1.0856295686e+07,1.0856295686e+07,2.0799064141e+08,2.0799064141e+08
2020-03-26 13:00:00,1.0859828640e+07,1.0859828640e+07,2.5299999295e+08,2.5299999295e+08
2020-03-26 13:05:00,2.1837291426e+07,2.1837291426e+07,2.7916865018e+08,2.7916865018e+08
2020-03-26 13:10:00,1.1447083484e+07,1.1447083484e+07,2.9170732304e+08,2.9170732304e+08
2020-03-26 13:15:00,1.4153641462e+07,1.4153641462e+07,2.9223526124e+08,2.9223526124e+08
2020-03-26 13:20:00,1.2705685492e+07,1.2705685492e+07,3.3250515784e+08,3.3250515784e+08
2020-03-26 13:25:00,1.1735924208e+07,1.1735924208e+07,2.3259224210e+08,2.3259224210e+08
2020-03-26 13:30:00,1.0824030523e+07,1.0824030523e+07,2.5132661707e+08,2.5132661707e+08
2020-03-26 13:35:00,1.1531908065e+07,1.1531908065e+07,2.2633785279e+08,2.2633785279e+08
2020-03-26 13:40:00,1.0375792279e+07,1.0375792279e+07,2.2368537152e+08,2.2368537152e+08
2020-03-26 13:45:00,1.8352804460e+07,1.8352804460e+07,2.1991690688e+08,2.1991690688e+08
2020-03-26 13:50:00,1.0404927163e+07,1.0404927163e+07,2.7299004419e+08,2.7299004419e+08
2020-03-26 13:55:00,2.0906992212e+07,2.0906992212e+07,2.1360252129e+08,2.1360252129e+08
2020-03-26 14:00:00,1.3882791005e+07,1.3882791005e+07,2.2401245815e+08,2.2401245815e+08
2020-03-26 14:05:00,1.4463647318e+07,1.4463647318e+07,2.5689824661e+08,2.5689824661e+08
2020-03-26 14:10:00,1.3461449803e+07,1.3461449803e+07,2.3450993844e+08,2.3450993844e+08
2020-03-26 14:15:00,1.6540583977e+07,1.6540583977e+07,2.6711939829e+08,2.6711939829e+08
2020-03-26 14:20:00,1.2212304915e+07,1.2212304915e+07,2.2894128320e+08,2.2894128320e+08
2020-03-26 14:25:00,1.0843283623e+07,1.0843283623e+07,2.5248302563e+08,2.5248302563e+08
2020-03-26 14:30:00,1.0177669076e+07,1.0177669076e+07,2.6162588712e+08,2.6162588712e+08
2020-03-26 14:35:00,1.0880920345e+07,1.0880920345e+07,2.3867703024e+08,2.3867703024e+08
2020-03-26 14:40:00,1.1619967373e+07,1.1619967373e+07,3.5466798672e+08,3.5466798672e+08
2020-03-26 14:45:00,9.2167028528e+06,9.2167028528e+06,2.4038419133e+08,2.4038419133e+08
2020-03-26 14:50:00,7.7204582393e+06,7.7204582393e+06,1.9598025380e+08,1.9598025380e+08
2020-03-26 14:55:00,1.0669170164e+07,1.0669170164e+07,2.0061184034e+08,2.0061184034e+08
2020-03-26 15:00:00,2.3594345152e+07,2.3594345152e+07,1.9285085565e+08,1.9285085565e+08
2020-03-26 15:05:00,1.6425965574e+07,1.6425965574e+07,2.1114655645e+08,2.1114655645e+08
2020-03-26 15:10:00,1.1793030440e+07,1.1793030440e+07,2.0623690029e+08,2.0623690029e+08
2020-03-26 15:15:00,1.0145839671e+07,1.0145839671e+07,2.0733410771e+08,2.0733410771e+08
2020-03-26 15:20:00,1.0044520761e+07,1.0044520761e+07,2.0911067935e+08,2.0911067935e+08
2020-03-26 15:25:00,1.6022399881e+07,1.6022399881e+07,1.9913404871e+08,1.9913404871e+08
2020-03-26 15:30:00,1.3493640969e+07,1.3493640969e+07,2.0459150045e+08,2.0459150045e+08
2020-03-26 15:35:00,1.3590174548e+07,1.3590174548e+07,2.7976330422e+08,2.7976330422e+08
2020-03-26 15:40:00,2.9143698272e+07,2.9143698272e+07,2.6323705907e+08,2.6323705907e+08
2020-03-26 15:45:00,1.1856705015e+07,1.1856705015e+07,2.1785070005e+08,2.1785070005e+08
2020-03-26 15:50:00,1.0460730087e+07,1.0460730087e+07,2.1553917303e+08,2.1553917303e+08
2020-03-26 15:55:00,1.1131713578e+07,1.1131713578e+07,2.0521527049e+08,2.0521527049e+08
2020-03-26 16:00:00,9.5306196373e+06,9.5306196373e+06,2.4021448596e+08,2.4021448596e+08
2020-03-26 16:05:00,9.9481558810e+06,9.9481558810e+06,2.3305136164e+08,2.3305136164e+08
2020-03-26 16:10:00,1.4047126289e+07,1.4047126289e+07,1.9997083447e+08,1.9997083447e+08
2020-03-26 16:15:00,1.6255511687e+07,1.6255511687e+07,1.9677928492e+08,1.9677928492e+08
2020-03-26 16:20:00,8.7290489082e+06,8.7290489082e+06,2.2178156619e+08,2.2178156619e+08
2020-03-26 16:25:00,2.4985673522e+07,2.4985673522e+07,1.8835595511e+08,1.8835595511e+08
2020-03-26 16:30:00,3.3525964149e+07,3.3525964149e+07,1.7563966924e+08,1.7563966924e+08
2020-03-26 16:35:00,2.8450703070e+07,2.8450703070e+07,1.7963675197e+08,1.7963675197e+08
2020-03-26 16:40:00,2.5867949025e+07,2.5867949025e+07,1.6286913237e+08,1.6286913237e+08
2020-03-26 16:45:00,3.9713704448e+07,3.9713704448e+07,1.6947290313e+08,1.6947290313e+08
2020-03-26 16:50:00,1.2019462604e+08,1.2019462604e+08,1.8338990257e+08,1.8338990257e+08
2020-03-26 16:55:00,2.0129938922e+08,2.0129938922e+08,1.9652086522e+08,1.9652086522e+08
2020-03-26 17:00:00,2.0349209747e+08,2.0349209747e+08,1.7694306469e+08,1.7694306469e+08
2020-03-26 17:05:00,2.0703693486e+08,2.0703693486e+08,2.0265200262e+08,2.0265200262e+08
2020-03-26 17:10:00,1.9325677402e+08,1.9325677402e+08,1.8909366191e+08,1.8909366191e+08
2020-03-26 17:15:00,2.0343315513e+08,2.0343315513e+08,1.7408278953e+08,1.7408278953e+08
2020-03-26 17:20:00,2.2378387242e+08,2.2378387242e+08,2.1550056388e+08,2.1550056388e+08
2020-03-26 17:25:00,2.0982334288e+08,2.0982334288e+08,1.9654661983e+08,1.9654661983e+08
2020-03-26 17:30:00,1.9608917314e+08,1.9608917314e+08,1.5999933773e+08,1.5999933773e+08
2020-03-26 17:35:00,2.0745363594e+08,2.0745363594e+08,1.5612600197e+08,1.5612600197e+08
2020-03-26 17:40:00,2.0954333323e+08,2.0954333323e+08,1.3512324895e+08,1.3512324895e+08
2020-03-26 17:45:00,2.1513482693e+08,2.1513482693e+08,1.4053089657e+08,1.4053089657e+08
2020-03-26 17:50:00,1.9739727235e+08,1.9739727235e+08,1.4306136671e+08,1.4306136671e+08
2020-03-26 17:55:00,2.0018915157e+08,2.0018915157e+08,1.3502810529e+08,1.3502810529e+08
2020-03-26 18:00:00,1.9626867909e+08,1.9626867909e+08,1.3737125197e+08,1.3737125197e+08
2020-03-26 18:05:00,2.0111982609e+08,2.0111982609e+08,1.3443823007e+08,1.3443823007e+08
2020-03-26 18:10:00,1.9898309041e+08,1.9898309041e+08,1.3017824018e+08,1.3017824018e+08
2020-03-26 18:15:00,2.0723287531e+08,2.0723287531e+08,1.4674337468e+08,1.4674337468e+08
2020-03-26 18:20:00,1.9406949673e+08,1.9406949673e+08,1.4071078984e+08,1.4071078984e+08
2020-03-26 18:25:00,1.9213493611e+08,1.9213493611e+08,1.3829881343e+08,1.3829881343e+08
2020-03-26 18:30:00,2.0355357379e+08,2.0355357379e+08,1.6106736800e+08,1.6106736800e+08
2020-03-26 18:35:00,2.0916240939e+08,2.0916240939e+08,1.4241148513e+08,1.4241148513e+08
2020-03-26 18:40:00,1.9410821124e+08,1.9410821124e+08,1.5604655540e+08,1.5604655540e+08
2020-03-26 18:45:00,2.0384206706e+08,2.0384206706e+08,1.3683491490e+08,1.3683491490e+08
2020-03-26 18:50:00,1.9948868603e+08,1.9948868603e+08,1.1575821261e+08,1.1575821261e+08
2020-03-26 18:55:00,1.8857739465e+08,1.8857739465e+08,1.1823705519e+08,1.1823705519e+08
2020-03-26 19:00:00,1.8601940248e+08,1.8601940248e+08,1.2447916840e+08,1.2447916840e+08
2020-03-26 19:05:00,2.2095129828e+08,2.2095129828e+08,1.4274159081e+08,1.4274159081e+08
2020-03-26 19:10:00,1.8974003649e+08,1.8974003649e+08,1.5354593132e+08,1.5354593132e+08
2020-03-26 19:15:00,1.8517826679e+08,1.8517826679e+08,1.4915542842e+08,1.4915542842e+08
2020-03-26 19:20:00,1.9503321493e+08,1.9503321493e+08,1.2730692083e+08,1.2730692083e+08
2020-03-26 19:25:00,1.6662800168e+08,1.6662800168e+08,1.5951087293e+08,1.5951087293e+08
2020-03-26 19:30:00,1.8095892565e+08,1.8095892565e+08,1.1952102213e+08,1.1952102213e+08
2020-03-26 19:35:00,3.0598062567e+08,3.0598062567e+08,1.4181101649e+08,1.4181101649e+08
2020-03-26 19:40:00,1.7906007197e+08,1.7906007197e+08,1.3576185136e+08,1.3576185136e+08
2020-03-26 19:45:00,1.9099988361e+08,1.9099988361e+08,1.3886381624e+08,1.3886381624e+08
2020-03-26 19:50:00,1.9886190611e+08,1.9886190611e+08,1.2793659220e+08,1.2793659220e+08
2020-03-26 19:55:00,1.7136880423e+08,1.7136880423e+08,1.1509978987e+08,1.1509978987e+08
2020-03-26 20:00:00,1.8171262905e+08,1.8171262905e+08,1.0537651074e+08,1.0537651074e+08
2020-03-26 20:05:00,1.8930345327e+08,1.8930345327e+08,1.1989195886e+08,1.1989195886e+08
2020-03-26 20:10:00,1.8348511152e+08,1.8348511152e+08,1.2353479132e+08,1.2353479132e+08
2020-03-26 20:15:00,1.7175376839e+08,1.7175376839e+08,1.3000421521e+08,1.3000421521e+08
2020-03-26 20:20:00,2.0636544282e+08,2.0636544282e+08,1.2695245266e+08,1.2695245266e+08
2020-03-26 20:25:00,1.8736858776e+08,1.8736858776e+08,1.1065797320e+08,1.1065797320e+08
2020-03-26 20:30:00,1.8957900863e+08,1.8957900863e+08,1.3826585435e+08,1.3826585435e+08
2020-03-26 20:35:00,1.7684591495e+08,1.7684591495e+08,1.0928475449e+08,1.0928475449e+08
2020-03-26 20:40:00,1.9370606400e+08,1.9370606400e+08,1.1183992121e+08,1.1183992121e+08
2020-03-26 20:45:00,1.7135365116e+08,1.7135365116e+08,1.0246916646e+08,1.0246916646e+08
2020-03-26 20:50:00,1.8888613680e+08,1.8888613680e+08,1.3602963432e+08,1.3602963432e+08
2020-03-26 20:55:00,1.9870263983e+08,1.9870263983e+08,8.5665209163e+07,8.5665209163e+07
2020-03-26 21:00:00,1.9003667468e+08,1.9003667468e+08,1.0851583433e+08,1.0851583433e+08
2020-03-26 21:05:00,1.7370872759e+08,1.7370872759e+08,9.0016203647e+07,9.0016203647e+07
2020-03-26 21:10:00,1.8729082311e+08,1.8729082311e+08,9.2076746281e+07,9.2076746281e+07
2020-03-26 21:15:00,2.0473343982e+08,2.0473343982e+08,1.1158289686e+08,1.1158289686e+08
2020-03-26 21:20:00,1.9389455719e+08,1.9389455719e+08,9.8042526855e+07,9.8042526855e+07
2020-03-26 21:25:00,1.8514810298e+08,1.8514810298e+08,1.0700050564e+08,1.0700050564e+08
2020-03-26 21:30:00,1.8571915373e+08,1.8571915373e+08,9.6743523546e+07,9.6743523546e+07
2020-03-26 21:35:00,1.8833001625e+08,1.8833001625e+08,9.3055784630e+07,9.3055784630e+07
2020-03-26 21:40:00,1.9967205301e+08,1.9967205301e+08,9.1938520178e+07,9.1938520178e+07
2020-03-26 21:45:00,1.7673175316e+08,1.7673175316e+08,8.9653799112e+07,8.9653799112e+07
2020-03-26 21:50:00,1.9888241808e+08,1.9888241808e+08,8.3174779480e+07,8.3174779480e+07
2020-03-26 21:55:00,2.0860984642e+08,2.0860984642e+08,8.8825436987e+07,8.8825436987e+07
2020-03-26 22:00:00,1.9727173446e+08,1.9727173446e+08,8.2924132388e+07,8.2924132388e+07
2020-03-26 22:05:00,1.9822861054e+08,1.9822861054e+08,8.6933310187e+07,8.6933310187e+07
2020-03-26 22:10:00,1.9985285341e+08,1.9985285341e+08,8.5806835894e+07,8.5806835894e+07
2020-03-26 22:15:00,2.3780705870e+08,2.3780705870e+08,8.6295215090e+07,8.6295215090e+07
2020-03-26 22:20:00,2.0018066674e+08,2.0018066674e+08,6.9593199988e+07,6.9593199988e+07
2020-03-26 22:25:00,1.9237223067e+08,1.9237223067e+08,7.8262437325e+07,7.8262437325e+07
2020-03-26 22:30:00,1.8858841518e+08,1.8858841518e+08,8.6468695083e+07,8.6468695083e+07
2020-03-26 22:35:00,1.7020103077e+08,1.7020103077e+08,9.8104682016e+07,9.8104682016e+07
2020-03-26 22:40:00,1.6949465065e+08,1.6949465065e+08,9.3891996619e+07,9.3891996619e+07
2020-03-26 22:45:00,1.8335631912e+08,1.8335631912e+08,7.5078783189e+07,7.5078783189e+07
2020-03-26 22:50:00,2.2684948196e+08,2.2684948196e+08,7.5684721443e+07,7.5684721443e+07
2020-03-26 22:55:00,1.8547916919e+08,1.8547916919e+08,8.0657416984e+07,8.0657416984e+07
2020-03-26 23:00:00,2.3234430635e+08,2.3234430635e+08,9.1276825433e+07,9.1276825433e+07
2020-03-26 23:05:00,1.6659959581e+08,1.6659959581e+08,1.1642951106e+08,1.1642951106e+08
2020-03-26 23:10:00,1.8190412152e+08,1.8190412152e+08,8.1846286891e+07,8.1846286891e+07
2020-03-26 23:15:00,1.8457998641e+08,1.8457998641e+08,1.0741496660e+08,1.0741496660e+08
2020-03-26 23:20:00,1.9058229531e+08,1.9058229531e+08,8.9335789358e+07,8.9335789358e+07
2020-03-26 23:25:00,1.7875510235e+08,1.7875510235e+08,8.5641463196e+07,8.5641463196e+07
2020-03-26 23:30:00,1.7151002983e+08,1.7151002983e+08,7.5884564989e+07,7.5884564989e+07
2020-03-26 23:35:00,1.6210148948e+08,1.6210148948e+08,8.6727397709e+07,8.6727397709e+07
2020-03-26 23:40:00,1.7703190565e+08,1.7703190565e+08,9.8678355234e+07,9.8678355234e+07
2020-03-26 23:45:00,1.8015183263e+08,1.8015183263e+08,9.0385252245e+07,9.0385252245e+07
2020-03-26 23:50:00,1.9138948131e+08,1.9138948131e+08,7.4639564709e+07,7.4639564709e+07
2020-03-26 23:55:00,1.8571213444e+08,1.8571213444e+08,7.0040172704e+07,7.0040172704e+07
2020-03-27 00:00:00,1.9432334058e+08,1.9432334058e+08,1.2834248176e+08,1.2834248176e+08
2020-03-27 00:05:00,1.8311396277e+08,1.8311396277e+08,8.0936540279e+07,8.0936540279e+07
2020-03-27 00:10:00,1.9208334937e+08,1.9208334937e+08,5.7210737336e+07,5.7210737336e+07
2020-03-27 00:15:00,1.6132879688e+08,1.6132879688e+08,8.7577119109e+07,8.7577119109e+07
2020-03-27 00:20:00,1.8564437459e+07,1.8564437459e+07,5.6771308879e+07,5.6771308879e+07
2020-03-27 00:25:00,1.6516524449e+07,1.6516524449e+07,8.2924536783e+07,8.2924536783e+07
2020-03-27 00:30:00,8.9154101601e+06,8.9154101601e+06,1.0060218306e+08,1.0060218306e+08
2020-03-27 00:35:00,7.7647457139e+06,7.7647457139e+06,5.4160059406e+07,5.4160059406e+07
2020-03-27 00:40:00,8.2568256093e+06,8.2568256093e+06,5.9727228069e+07,5.9727228069e+07
2020-03-27 00:45:00,1.0432045596e+07,1.0432045596e+07,1.0950232156e+08,1.0950232156e+08
2020-03-27 00:50:00,8.9715737972e+06,8.9715737972e+06,6.9223377161e+07,6.9223377161e+07
2020-03-27 00:55:00,2.3381094509e+07,2.3381094509e+07,7.6951739517e+07,7.6951739517e+07
2020-03-27 01:00:00,1.1810488211e+07,1.1810488211e+07,8.8554671757e+07,8.8554671757e+07
2020-03-27 01:05:00,7.0746778721e+06,7.0746778721e+06,6.3332776250e+07,6.3332776250e+07
2020-03-27 01:10:00,7.2305827091e+06,7.2305827091e+06,7.1964333306e+07,7.1964333306e+07
2020-03-27 01:15:00,3.3835011887e+07,3.3835011887e+07,9.2696856978e+07,9.2696856978e+07
2020-03-27 01:20:00,2.0022413397e+07,2.0022413397e+07,7.4202432603e+07,7.4202432603e+07
2020-03-27 01:25:00,2.7324567762e+07,2.7324567762e+07,6.9508354379e+07,6.9508354379e+07
2020-03-27 01:30:00,2.8837762983e+07,2.8837762983e+07,6.2082873141e+07,6.2082873141e+07
2020-03-27 01:35:00,3.2385221365e+07,3.2385221365e+07,9.1963908716e+07,9.1963908716e+07
2020-03-27 01:40:00,3.2004496159e+07,3.2004496159e+07,8.0920478145e+07,8.0920478145e+07
2020-03-27 01:45:00,2.6638788154e+07,2.6638788154e+07,7.5941710487e+07,7.5941710487e+07
2020-03-27 01:50:00,1.9907888090e+07,1.9907888090e+07,7.4080599681e+07,7.4080599681e+07
2020-03-27 01:55:00,2.4271918933e+07,2.4271918933e+07,6.9771221294e+07,6.9771221294e+07
2020-03-27 02:00:00,2.0678974949e+07,2.0678974949e+07,9.3002191356e+07,9.3002191356e+07
2020-03-27 02:05:00,2.0433445492e+07,2.0433445492e+07,7.2682727695e+07,7.2682727695e+07
2020-03-27 02:10:00,2.1938395659e+07,2.1938395659e+07,1.0310095953e+08,1.0310095953e+08
2020-03-27 02:15:00,2.3787239591e+07,2.3787239591e+07,7.1325918732e+07,7.1325918732e+07
2020-03-27 02:20:00,2.5673187772e+07,2.5673187772e+07,6.7045471959e+07,6.7045471959e+07
2020-03-27 02:25:00,1.1715738292e+07,1.1715738292e+07,6.6770069358e+07,6.6770069358e+07
2020-03-27 02:30:00,8.2531830553e+06,8.2531830553e+06,6.4566946086e+07,6.4566946086e+07
2020-03-27 02:35:00,8.0865989376e+06,8.0865989376e+06,6.6854189659e+07,6.6854189659e+07
2020-03-27 02:40:00,6.3806621601e+06,6.3806621601e+06,8.6698495982e+07,8.6698495982e+07
2020-03-27 02:45:00,5.7728496141e+06,5.7728496141e+06,9.3713565630e+07,9.3713565630e+07
2020-03-27 02:50:00,1.8363260885e+07,1.8363260885e+07,7.8131478697e+07,7.8131478697e+07
2020-03-27 02:55:00,7.3909213503e+06,7.3909213503e+06,1.0205333030e+08,1.0205333030e+08
2020-03-27 03:00:00,7.7809600279e+06,7.7809600279e+06,6.5343564934e+07,6.5343564934e+07
2020-03-27 03:05:00,1.5134643669e+07,1.5134643669e+07,6.1741252284e+07,6.1741252284e+07
2020-03-27 03:10:00,6.9269718987e+06,6.9269718987e+06,6.1279408803e+07,6.1279408803e+07
2020-03-27 03:15:00,6.5974922832e+06,6.5974922832e+06,6.5988766206e+07,6.5988766206e+07
2020-03-27 03:20:00,6.8240311579e+06,6.8240311579e+06,6.8633778564e+07,6.8633778564e+07
2020-03-27 03:25:00,8.1299546775e+06,8.1299546775e+06,7.9676894394e+07,7.9676894394e+07
2020-03-27 03:30:00,9.2016865634e+06,9.2016865634e+06,8.2775859744e+07,8.2775859744e+07
2020-03-27 03:35:00,1.1692020749e+07,1.1692020749e+07,7.0023738808e+07,7.0023738808e+07
2020-03-27 03:40:00,7.0870683289e+06,7.0870683289e+06,7.4002240646e+07,7.4002240646e+07
2020-03-27 03:45:00,6.5548568758e+06,6.5548568758e+06,7.9052491291e+07,7.9052491291e+07
2020-03-27 03:50:00,6.3896974962e+06,6.3896974962e+06,5.3779323686e+07,5.3779323686e+07
2020-03-27 03:55:00,5.3735380128e+06,5.3735380128e+06,6.5115600667e+07,6.5115600667e+07
2020-03-27 04:00:00,5.4587169107e+06,5.4587169107e+06,6.0068187998e+07,6.0068187998e+07
2020-03-27 04:05:00,6.2114641481e+06,6.2114641481e+06,4.6295850220e+07,4.6295850220e+07
2020-03-27 04:10:00,9.5169838194e+06,9.5169838194e+06,4.7065106567e+07,4.7065106567e+07
2020-03-27 04:15:00,1.7111146432e+07,1.7111146432e+07,4.5934179404e+07,4.5934179404e+07
2020-03-27 04:20:00,3.7091250575e+07,3.7091250575e+07,5.8169105582e+07,5.8169105582e+07
2020-03-27 04:25:00,1.9112858773e+07,1.9112858773e+07,5.0490636288e+07,5.0490636288e+07
2020-03-27 04:30:00,9.4881876001e+06,9.4881876001e+06,6.0348374756e+07,6.0348374756e+07
2020-03-27 04:35:00,6.7456500036e+06,6.7456500036e+06,6.5582100474e+07,6.5582100474e+07
2020-03-27 04:40:00,2.6526559816e+07,2.6526559816e+07,5.7560853144e+07,5.7560853144e+07
2020-03-27 04:45:00,6.6299589203e+08,6.6299589203e+08,6.5465412688e+07,6.5465412688e+07
2020-03-27 04:50:00,6.7934500335e+08,6.7934500335e+08,4.2239671274e+07,4.2239671274e+07
2020-03-27 04:55:00,3.6942058120e+08,3.6942058120e+08,4.3224750932e+07,4.3224750932e+07
2020-03-27 05:00:00,6.7650460127e+08,6.7650460127e+08,3.9563507092e+07,3.9563507092e+07
2020-03-27 05:05:00,3.2170349540e+08,3.2170349540e+08,7.7830554972e+07,7.7830554972e+07
2020-03-27 05:10:00,8.7542019122e+08,8.7542019122e+08,4.8159140546e+07,4.8159140546e+07
2020-03-27 05:15:00,2.9999105437e+08,2.9999105437e+08,4.2765718578e+07,4.2765718578e+07
2020-03-27 05:20:00,3.4794173279e+08,3.4794173279e+08,4.5442763224e+07,4.5442763224e+07
2020-03-27 05:25:00,6.6300390493e+08,6.6300390493e+08,4.7597784147e+07,4.7597784147e+07
2020-03-27 05:30:00,7.1438340558e+08,7.1438340558e+08,4.6869716179e+07,4.6869716179e+07
2020-03-27 05:35:00,8.2568338604e+08,8.2568338604e+08,5.7148937487e+07,5.7148937487e+07
2020-03-27 05:40:00,6.0832994594e+08,6.0832994594e+08,4.9303867320e+07,4.9303867320e+07
2020-03-27 05:45:00,6.1396206897e+08,6.1396206897e+08,5.5642165421e+07,5.5642165421e+07
2020-03-27 05:50:00,6.5071464518e+08,6.5071464518e+08,4.6330785402e+07,4.6330785402e+07
2020-03-27 05:55:00,6.7210020128e+08,6.7210020128e+08,6.3040892313e+07,6.3040892313e+07
2020-03-27 06:00:00,5.0553524959e+08,5.0553524959e+08,4.9911636892e+07,4.9911636892e+07
2020-03-27 06:05:00,5.9115622013e+08,5.9115622013e+08,5.3177237615e+07,5.3177237615e+07
2020-03-27 06:10:00,5.7884390532e+08,5.7884390532e+08,5.2087411819e+07,5.2087411819e+07
2020-03-27 06:15:00,7.2937134684e+08,7.2937134684e+08,5.7985794226e+07,5.7985794226e+07
2020-03-27 06:20:00,5.4096572421e+08,5.4096572421e+08,4.9547545386e+07,4.9547545386e+07
