DATE,HUSI,HUSI_peak,SIHU,HUSI_peak
2020-03-17 15:15:00,2.7381288933e+08,2.7381288933e+08,5.4446314571e+08,5.4446314571e+08
2020-03-17 15:20:00,2.0791531878e+08,2.0791531878e+08,2.5415605697e+08,2.5415605697e+08
2020-03-17 15:25:00,2.0810870270e+08,2.0810870270e+08,1.6220464048e+08,1.6220464048e+08
2020-03-17 15:30:00,2.1311789050e+08,2.1311789050e+08,2.1093441680e+08,2.1093441680e+08
2020-03-17 15:35:00,1.8687425235e+08,1.8687425235e+08,1.5299110858e+08,1.5299110858e+08
2020-03-17 15:40:00,2.0042920819e+08,2.0042920819e+08,1.4043338662e+08,1.4043338662e+08
2020-03-17 15:45:00,1.9113290142e+08,1.9113290142e+08,1.4399892069e+08,1.4399892069e+08
2020-03-17 15:50:00,1.9456811105e+08,1.9456811105e+08,1.3741183137e+08,1.3741183137e+08
2020-03-17 15:55:00,2.0819788486e+08,2.0819788486e+08,2.4189938040e+08,2.4189938040e+08
2020-03-17 16:00:00,1.8758632295e+08,1.8758632295e+08,3.1183877219e+08,3.1183877219e+08
2020-03-17 16:05:00,2.1882935465e+08,2.1882935465e+08,1.9434605785e+08,1.9434605785e+08
2020-03-17 16:10:00,1.5494389223e+08,1.5494389223e+08,2.2272507821e+08,2.2272507821e+08
2020-03-17 16:15:00,1.5340154835e+08,1.5340154835e+08,2.7749690610e+08,2.7749690610e+08
2020-03-17 16:20:00,1.5829191216e+08,1.5829191216e+08,2.9534918077e+08,2.9534918077e+08
2020-03-17 16:25:00,1.9176407257e+08,1.9176407257e+08,1.7469224044e+08,1.7469224044e+08
2020-03-17 16:30:00,1.7513868063e+08,1.7513868063e+08,1.9906908201e+08,1.9906908201e+08
2020-03-17 16:35:00,1.6627036084e+08,1.6627036084e+08,1.8656542864e+08,1.8656542864e+08
2020-03-17 16:40:00,1.8369345183e+08,1.8369345183e+08,1.9311890990e+08,1.9311890990e+08
2020-03-17 16:45:00,1.7681353528e+08,1.7681353528e+08,2.5197032370e+08,2.5197032370e+08
2020-03-17 16:50:00,1.6691123848e+08,1.6691123848e+08,2.9199270806e+08,2.9199270806e+08
2020-03-17 16:55:00,1.6622763164e+08,1.6622763164e+08,2.2539123046e+08,2.2539123046e+08
2020-03-17 17:00:00,1.7177146954e+08,1.7177146954e+08,2.3595522541e+08,2.3595522541e+08
2020-03-17 17:05:00,1.6828584186e+08,1.6828584186e+08,2.3204936554e+08,2.3204936554e+08
2020-03-17 17:10:00,1.7207906785e+08,1.7207906785e+08,2.5700958527e+08,2.5700958527e+08
2020-03-17 17:15:00,1.6186538683e+08,1.6186538683e+08,2.3827772389e+08,2.3827772389e+08
2020-03-17 17:20:00,1.6181034785e+08,1.6181034785e+08,3.6792286538e+08,3.6792286538e+08
2020-03-17 17:25:00,1.0169170125e+09,1.0169170125e+09,2.9758339511e+08,2.9758339511e+08
2020-03-17 17:30:00,2.8820419540e+08,2.8820419540e+08,3.2816475467e+08,3.2816475467e+08
2020-03-17 17:35:00,1.4298921642e+08,1.4298921642e+08,2.9137977170e+08,2.9137977170e+08
2020-03-17 17:40:00,1.4063171314e+08,1.4063171314e+08,2.4529590125e+08,2.4529590125e+08
2020-03-17 17:45:00,1.6607203282e+08,1.6607203282e+08,2.6291436516e+08,2.6291436516e+08
2020-03-17 17:50:00,1.1941898939e+08,1.1941898939e+08,2.3442911536e+08,2.3442911536e+08
2020-03-17 17:55:00,1.3342468235e+08,1.3342468235e+08,2.2497370581e+08,2.2497370581e+08
2020-03-17 18:00:00,1.6364061622e+08,1.6364061622e+08,2.7955605544e+08,2.7955605544e+08
2020-03-17 18:05:00,2.0043949032e+08,2.0043949032e+08,3.2703892536e+08,3.2703892536e+08
2020-03-17 18:10:00,1.6892927611e+08,1.6892927611e+08,2.9224282907e+08,2.9224282907e+08
2020-03-17 18:15:00,1.6436114677e+08,1.6436114677e+08,3.2910206687e+08,3.2910206687e+08
2020-03-17 18:20:00,5.9738251284e+08,5.9738251284e+08,3.9907385168e+08,3.9907385168e+08
2020-03-17 18:25:00,3.5251323444e+08,3.5251323444e+08,2.0694262225e+08,2.0694262225e+08
2020-03-17 18:30:00,1.6256158381e+08,1.6256158381e+08,1.5903434942e+08,1.5903434942e+08
2020-03-17 18:35:00,1.4792641716e+08,1.4792641716e+08,2.6952064858e+08,2.6952064858e+08
2020-03-17 18:40:00,1.3710566188e+08,1.3710566188e+08,3.4025742756e+08,3.4025742756e+08
2020-03-17 18:45:00,2.3995353986e+08,2.3995353986e+08,3.6154290416e+08,3.6154290416e+08
2020-03-17 18:50:00,1.5682994703e+08,1.5682994703e+08,3.2636399281e+08,3.2636399281e+08
2020-03-17 18:55:00,1.8854457725e+08,1.8854457725e+08,2.4409127981e+08,2.4409127981e+08
2020-03-17 19:00:00,2.0302080932e+08,2.0302080932e+08,2.9813479699e+08,2.9813479699e+08
2020-03-17 19:05:00,2.3768534614e+08,2.3768534614e+08,4.7261978550e+08,4.7261978550e+08
2020-03-17 19:10:00,2.0685483868e+08,2.0685483868e+08,4.8571965054e+08,4.8571965054e+08
2020-03-17 19:15:00,1.9031972309e+08,1.9031972309e+08,6.7274472328e+08,6.7274472328e+08
2020-03-17 19:20:00,1.8055975263e+08,1.8055975263e+08,8.7833621701e+08,8.7833621701e+08
2020-03-17 19:25:00,1.9634537339e+08,1.9634537339e+08,4.7145060740e+08,4.7145060740e+08
2020-03-17 19:30:00,1.9509379854e+08,1.9509379854e+08,2.1819508085e+08,2.1819508085e+08
2020-03-17 19:35:00,1.5775890836e+08,1.5775890836e+08,2.3506413570e+08,2.3506413570e+08
2020-03-17 19:40:00,1.3428114670e+08,1.3428114670e+08,5.0823137449e+08,5.0823137449e+08
2020-03-17 19:45:00,1.4425285304e+08,1.4425285304e+08,4.8684494506e+08,4.8684494506e+08
2020-03-17 19:50:00,1.8755515404e+08,1.8755515404e+08,4.0047259597e+08,4.0047259597e+08
2020-03-17 19:55:00,1.4376829427e+08,1.4376829427e+08,4.8044522432e+08,4.8044522432e+08
2020-03-17 20:00:00,1.4820213716e+08,1.4820213716e+08,3.2128762890e+08,3.2128762890e+08
2020-03-17 20:05:00,1.6437758244e+08,1.6437758244e+08,3.0097043810e+08,3.0097043810e+08
2020-03-17 20:10:00,1.9528919162e+08,1.9528919162e+08,2.3300162198e+08,2.3300162198e+08
2020-03-17 20:15:00,1.5234639525e+08,1.5234639525e+08,2.1045127675e+08,2.1045127675e+08
2020-03-17 20:20:00,1.3302337671e+08,1.3302337671e+08,2.8589202343e+08,2.8589202343e+08
2020-03-17 20:25:00,1.7142155228e+08,1.7142155228e+08,1.3918118174e+08,1.3918118174e+08
2020-03-17 20:30:00,1.3674307679e+08,1.3674307679e+08,1.3292699798e+08,1.3292699798e+08
2020-03-17 20:35:00,1.9393104659e+08,1.9393104659e+08,1.3026941707e+08,1.3026941707e+08
2020-03-17 20:40:00,1.5651428971e+08,1.5651428971e+08,1.0023556242e+08,1.0023556242e+08
2020-03-17 20:45:00,1.5202278560e+08,1.5202278560e+08,1.3033039407e+08,1.3033039407e+08
2020-03-17 20:50:00,1.1969707628e+08,1.1969707628e+08,9.1576839632e+07,9.1576839632e+07
2020-03-17 20:55:00,1.2832165621e+08,1.2832165621e+08,7.7737768120e+07,7.7737768120e+07
2020-03-17 21:00:00,1.2951522687e+08,1.2951522687e+08,6.8317109398e+07,6.8317109398e+07
2020-03-17 21:05:00,1.3330821297e+08,1.3330821297e+08,1.1613377961e+08,1.1613377961e+08
2020-03-17 21:10:00,1.3953831800e+08,1.3953831800e+08,2.4983441820e+08,2.4983441820e+08
2020-03-17 21:15:00,1.1938129866e+08,1.1938129866e+08,2.0164502021e+08,2.0164502021e+08
2020-03-17 21:20:00,1.3386689288e+08,1.3386689288e+08,2.8629538654e+08,2.8629538654e+08
2020-03-17 21:25:00,1.7497134081e+08,1.7497134081e+08,3.8705590145e+08,3.8705590145e+08
2020-03-17 21:30:00,1.5399003224e+08,1.5399003224e+08,3.1978222622e+08,3.1978222622e+08
2020-03-17 21:35:00,2.0427897900e+08,2.0427897900e+08,3.3161601584e+08,3.3161601584e+08
2020-03-17 21:40:00,2.0318604016e+08,2.0318604016e+08,3.3050549611e+08,3.3050549611e+08
2020-03-17 21:45:00,2.3417157968e+08,2.3417157968e+08,3.8693437736e+08,3.8693437736e+08
2020-03-17 21:50:00,2.1301475355e+08,2.1301475355e+08,2.8483284250e+08,2.8483284250e+08
2020-03-17 21:55:00,1.1609461857e+08,1.1609461857e+08,3.5224089856e+08,3.5224089856e+08
2020-03-17 22:00:00,1.1213970349e+08,1.1213970349e+08,3.3662305110e+08,3.3662305110e+08
2020-03-17 22:05:00,1.1564519287e+08,1.1564519287e+08,2.5579541526e+08,2.5579541526e+08
2020-03-17 22:10:00,1.0312764200e+08,1.0312764200e+08,2.6292080581e+08,2.6292080581e+08
2020-03-17 22:15:00,1.7337745320e+08,1.7337745320e+08,2.5607645125e+08,2.5607645125e+08
2020-03-17 22:20:00,1.1686842448e+08,1.1686842448e+08,2.6221923400e+08,2.6221923400e+08
2020-03-17 22:25:00,1.3530963441e+08,1.3530963441e+08,2.2127484459e+08,2.2127484459e+08
2020-03-17 22:30:00,1.1668774182e+08,1.1668774182e+08,2.0766359761e+08,2.0766359761e+08
2020-03-17 22:35:00,1.4098110967e+08,1.4098110967e+08,1.6466333362e+08,1.6466333362e+08
2020-03-17 22:40:00,1.3193908536e+08,1.3193908536e+08,1.7982273507e+08,1.7982273507e+08
2020-03-17 22:45:00,1.3496732719e+08,1.3496732719e+08,4.5273771359e+08,4.5273771359e+08
2020-03-17 22:50:00,1.1220370552e+08,1.1220370552e+08,2.9993350671e+08,2.9993350671e+08
2020-03-17 22:55:00,2.0369986596e+08,2.0369986596e+08,3.0933286775e+08,3.0933286775e+08
2020-03-17 23:00:00,2.0425729692e+08,2.0425729692e+08,3.1766985039e+08,3.1766985039e+08
2020-03-17 23:05:00,1.4326917376e+08,1.4326917376e+08,2.9599192643e+08,2.9599192643e+08
2020-03-17 23:10:00,2.3058924567e+08,2.3058924567e+08,2.7773446484e+08,2.7773446484e+08
2020-03-17 23:15:00,1.4973575036e+08,1.4973575036e+08,2.1834360951e+08,2.1834360951e+08
2020-03-17 23:20:00,1.3068344834e+08,1.3068344834e+08,2.1982969898e+08,2.1982969898e+08
2020-03-17 23:25:00,1.4925422130e+08,1.4925422130e+08,2.9006846855e+08,2.9006846855e+08
2020-03-17 23:30:00,1.6922829838e+08,1.6922829838e+08,2.7340667801e+08,2.7340667801e+08
2020-03-17 23:35:00,1.2251147755e+08,1.2251147755e+08,2.7881464300e+08,2.7881464300e+08
2020-03-17 23:40:00,1.3742636516e+08,1.3742636516e+08,1.3983440218e+08,1.3983440218e+08
2020-03-17 23:45:00,1.8224847686e+08,1.8224847686e+08,1.1035418607e+08,1.1035418607e+08
2020-03-17 23:50:00,3.4448533849e+08,3.4448533849e+08,1.2315702610e+08,1.2315702610e+08
2020-03-17 23:55:00,1.3228758567e+08,1.3228758567e+08,1.4555350070e+08,1.4555350070e+08
2020-03-18 00:00:00,1.4096308370e+08,1.4096308370e+08,1.7587333201e+08,1.7587333201e+08
2020-03-18 00:05:00,1.5065789243e+08,1.5065789243e+08,2.0713803865e+08,2.0713803865e+08
2020-03-18 00:10:00,1.0639507109e+08,1.0639507109e+08,1.9370284365e+08,1.9370284365e+08
2020-03-18 00:15:00,1.1743378239e+08,1.1743378239e+08,2.2661707948e+08,2.2661707948e+08
2020-03-18 00:20:00,1.1743979305e+08,1.1743979305e+08,1.9733786481e+08,1.9733786481e+08
2020-03-18 00:25:00,1.8596507152e+08,1.8596507152e+08,2.0345965372e+08,2.0345965372e+08
2020-03-18 00:30:00,1.1916826859e+08,1.1916826859e+08,2.9174998756e+08,2.9174998756e+08
2020-03-18 00:35:00,1.2282209109e+08,1.2282209109e+08,2.6220490350e+08,2.6220490350e+08
2020-03-18 00:40:00,1.0633225925e+08,1.0633225925e+08,2.2890670771e+08,2.2890670771e+08
2020-03-18 00:45:00,1.2014951995e+08,1.2014951995e+08,1.9667875824e+08,1.9667875824e+08
2020-03-18 00:50:00,1.1015653762e+08,1.1015653762e+08,1.8647813731e+08,1.8647813731e+08
2020-03-18 00:55:00,1.0530369775e+08,1.0530369775e+08,2.1378330862e+08,2.1378330862e+08
2020-03-18 01:00:00,1.0397487695e+08,1.0397487695e+08,2.0036059223e+08,2.0036059223e+08
2020-03-18 01:05:00,1.1391386068e+08,1.1391386068e+08,1.9078942047e+08,1.9078942047e+08
2020-03-18 01:10:00,1.4390902567e+08,1.4390902567e+08,2.4899207749e+08,2.4899207749e+08
2020-03-18 01:15:00,1.6772002845e+08,1.6772002845e+08,2.7487070043e+08,2.7487070043e+08
2020-03-18 01:20:00,1.7808363074e+08,1.7808363074e+08,1.7837581152e+08,1.7837581152e+08
2020-03-18 01:25:00,1.9539795985e+08,1.9539795985e+08,1.6637904405e+08,1.6637904405e+08
2020-03-18 01:30:00,1.4664830712e+08,1.4664830712e+08,1.5110210950e+08,1.5110210950e+08
2020-03-18 01:35:00,1.4251020018e+08,1.4251020018e+08,1.3117484070e+08,1.3117484070e+08
2020-03-18 01:40:00,1.2030671631e+08,1.2030671631e+08,1.4189191463e+08,1.4189191463e+08
2020-03-18 01:45:00,1.2067567661e+08,1.2067567661e+08,1.1809269994e+08,1.1809269994e+08
2020-03-18 01:50:00,1.1463294125e+08,1.1463294125e+08,9.9556400059e+07,9.9556400059e+07
2020-03-18 01:55:00,1.1747522760e+08,1.1747522760e+08,1.1984374344e+08,1.1984374344e+08
2020-03-18 02:00:00,1.2340251344e+08,1.2340251344e+08,1.3851173977e+08,1.3851173977e+08
2020-03-18 02:05:00,1.1549744323e+08,1.1549744323e+08,9.8002662128e+07,9.8002662128e+07
2020-03-18 02:10:00,1.1644371863e+08,1.1644371863e+08,1.4330653145e+08,1.4330653145e+08
2020-03-18 02:15:00,1.2088367432e+08,1.2088367432e+08,1.5182038352e+08,1.5182038352e+08
2020-03-18 02:20:00,1.2758716300e+08,1.2758716300e+08,1.1862401338e+08,1.1862401338e+08
2020-03-18 02:25:00,1.2331723517e+08,1.2331723517e+08,1.2260031086e+08,1.2260031086e+08
2020-03-18 02:30:00,1.2744411355e+08,1.2744411355e+08,9.4076911895e+07,9.4076911895e+07
2020-03-18 02:35:00,1.2577763843e+08,1.2577763843e+08,6.4227350240e+07,6.4227350240e+07
2020-03-18 02:40:00,1.1377792938e+08,1.1377792938e+08,8.5210187399e+07,8.5210187399e+07
2020-03-18 02:45:00,1.2427005139e+08,1.2427005139e+08,8.0599037081e+07,8.0599037081e+07
2020-03-18 02:50:00,1.4579191096e+08,1.4579191096e+08,9.5525630957e+07,9.5525630957e+07
2020-03-18 02:55:00,1.0242032154e+08,1.0242032154e+08,3.0184046716e+08,3.0184046716e+08
2020-03-18 03:00:00,1.2358444027e+08,1.2358444027e+08,1.9260449667e+08,1.9260449667e+08
2020-03-18 03:05:00,1.3122357226e+08,1.3122357226e+08,1.0968519353e+08,1.0968519353e+08
2020-03-18 03:10:00,1.2544727523e+08,1.2544727523e+08,1.1526217989e+08,1.1526217989e+08
2020-03-18 03:15:00,1.5928482908e+08,1.5928482908e+08,1.1896857481e+08,1.1896857481e+08
2020-03-18 03:20:00,1.5181475416e+08,1.5181475416e+08,1.2074367246e+08,1.2074367246e+08
2020-03-18 03:25:00,1.2468257887e+08,1.2468257887e+08,1.3601168150e+08,1.3601168150e+08
2020-03-18 03:30:00,1.4145480368e+08,1.4145480368e+08,1.2599271333e+08,1.2599271333e+08
2020-03-18 03:35:00,1.1763807360e+08,1.1763807360e+08,1.0876067503e+08,1.0876067503e+08
2020-03-18 03:40:00,1.1147403332e+08,1.1147403332e+08,8.7183283970e+07,8.7183283970e+07
2020-03-18 03:45:00,1.6131005511e+08,1.6131005511e+08,9.1861869810e+07,9.1861869810e+07
2020-03-18 03:50:00,1.0265131047e+08,1.0265131047e+08,1.1205371282e+08,1.1205371282e+08
2020-03-18 03:55:00,9.2251612374e+07,9.2251612374e+07,1.3105892458e+08,1.3105892458e+08
2020-03-18 04:00:00,8.8595514861e+07,8.8595514861e+07,1.6946349977e+08,1.6946349977e+08
2020-03-18 04:05:00,1.1226530612e+08,1.1226530612e+08,1.3476850685e+08,1.3476850685e+08
2020-03-18 04:10:00,1.1127587638e+08,1.1127587638e+08,1.4144226030e+08,1.4144226030e+08
2020-03-18 04:15:00,1.1921056657e+08,1.1921056657e+08,2.4686526373e+08,2.4686526373e+08
2020-03-18 04:20:00,9.3470040107e+07,9.3470040107e+07,1.2443810381e+08,1.2443810381e+08
2020-03-18 04:25:00,1.1048203734e+08,1.1048203734e+08,1.0953624414e+08,1.0953624414e+08
2020-03-18 04:30:00,1.3263104673e+08,1.3263104673e+08,6.7237600447e+07,6.7237600447e+07
2020-03-18 04:35:00,7.9116331863e+07,7.9116331863e+07,5.8718022969e+07,5.8718022969e+07
2020-03-18 04:40:00,8.2192719498e+07,8.2192719498e+07,5.3338903179e+07,5.3338903179e+07
2020-03-18 04:45:00,9.4750311544e+07,9.4750311544e+07,5.7934181405e+07,5.7934181405e+07
2020-03-18 04:50:00,1.0591479231e+08,1.0591479231e+08,5.2024720314e+07,5.2024720314e+07
2020-03-18 04:55:00,9.3900283752e+07,9.3900283752e+07,5.1396444132e+07,5.1396444132e+07
2020-03-18 05:00:00,9.9632008701e+07,9.9632008701e+07,8.0687585747e+07,8.0687585747e+07
2020-03-18 05:05:00,9.1773220600e+07,9.1773220600e+07,8.4440685245e+07,8.4440685245e+07
2020-03-18 05:10:00,1.1492201311e+08,1.1492201311e+08,1.6653659429e+08,1.6653659429e+08
2020-03-18 05:15:00,1.1792601427e+08,1.1792601427e+08,1.2709752305e+08,1.2709752305e+08
2020-03-18 05:20:00,1.1083405453e+08,1.1083405453e+08,1.9683117860e+08,1.9683117860e+08
2020-03-18 05:25:00,1.2169891935e+08,1.2169891935e+08,1.3580756607e+08,1.3580756607e+08
2020-03-18 05:30:00,8.9000004270e+07,8.9000004270e+07,1.7076228547e+08,1.7076228547e+08
2020-03-18 05:35:00,8.6220405575e+07,8.6220405575e+07,1.6567429950e+08,1.6567429950e+08
2020-03-18 05:40:00,1.2362516503e+08,1.2362516503e+08,1.5789378605e+08,1.5789378605e+08
2020-03-18 05:45:00,1.5538428377e+08,1.5538428377e+08,1.9736476686e+08,1.9736476686e+08
2020-03-18 05:50:00,1.3387536189e+08,1.3387536189e+08,2.5663415118e+08,2.5663415118e+08
2020-03-18 05:55:00,1.2938237070e+08,1.2938237070e+08,2.4881895548e+08,2.4881895548e+08
2020-03-18 06:00:00,1.3982856695e+08,1.3982856695e+08,2.8459095464e+08,2.8459095464e+08
2020-03-18 06:05:00,1.2932726427e+08,1.2932726427e+08,2.8027335676e+08,2.8027335676e+08
2020-03-18 06:10:00,1.4576684327e+08,1.4576684327e+08,4.1511302605e+08,4.1511302605e+08
2020-03-18 06:15:00,1.2754076401e+08,1.2754076401e+08,3.0886521570e+08,3.0886521570e+08
2020-03-18 06:20:00,1.1876833177e+08,1.1876833177e+08,2.9850091694e+08,2.9850091694e+08
2020-03-18 06:25:00,1.4931814812e+08,1.4931814812e+08,3.9511261335e+08,3.9511261335e+08
2020-03-18 06:30:00,1.2208202280e+08,1.2208202280e+08,3.2512347868e+08,3.2512347868e+08
2020-03-18 06:35:00,1.2369302662e+08,1.2369302662e+08,3.5893826979e+08,3.5893826979e+08
2020-03-18 06:40:00,1.2894302132e+08,1.2894302132e+08,3.2930065550e+08,3.2930065550e+08
2020-03-18 06:45:00,1.3248735596e+08,1.3248735596e+08,4.7719687829e+08,4.7719687829e+08
2020-03-18 06:50:00,1.6480811912e+08,1.6480811912e+08,7.1921729750e+08,7.1921729750e+08
2020-03-18 06:55:00,1.5735925270e+08,1.5735925270e+08,7.4278414998e+08,7.4278414998e+08
2020-03-18 07:00:00,1.8598987086e+08,1.8598987086e+08,7.4186181893e+08,7.4186181893e+08
2020-03-18 07:05:00,2.1703524161e+08,2.1703524161e+08,1.2908935264e+09,1.2908935264e+09
2020-03-18 07:10:00,2.1261304801e+08,2.1261304801e+08,1.1080967533e+09,1.1080967533e+09
2020-03-18 07:15:00,2.0597045795e+08,2.0597045795e+08,1.0963638308e+09,1.0963638308e+09
2020-03-18 07:20:00,2.3767744303e+08,2.3767744303e+08,1.2824194662e+09,1.2824194662e+09
2020-03-18 07:25:00,2.6926645542e+08,2.6926645542e+08,1.2406288464e+09,1.2406288464e+09
2020-03-18 07:30:00,2.3976976898e+08,2.3976976898e+08,1.2004182325e+09,1.2004182325e+09
2020-03-18 07:35:00,2.6475285391e+08,2.6475285391e+08,1.1620669692e+09,1.1620669692e+09
2020-03-18 07:40:00,2.1812344911e+08,2.1812344911e+08,8.4101180706e+08,8.4101180706e+08
2020-03-18 07:45:00,2.2994643884e+08,2.2994643884e+08,8.2503921967e+08,8.2503921967e+08
2020-03-18 07:50:00,2.0386023177e+08,2.0386023177e+08,9.9756252640e+08,9.9756252640e+08
2020-03-18 07:55:00,2.9097990161e+08,2.9097990161e+08,9.9806413192e+08,9.9806413192e+08
2020-03-18 08:00:00,2.0062965310e+08,2.0062965310e+08,9.6723021818e+08,9.6723021818e+08
2020-03-18 08:05:00,2.3233571457e+08,2.3233571457e+08,1.0056083023e+09,1.0056083023e+09
2020-03-18 08:10:00,2.1295003474e+08,2.1295003474e+08,1.0326121110e+09,1.0326121110e+09
2020-03-18 08:15:00,3.3785024863e+08,3.3785024863e+08,8.9340131894e+08,8.9340131894e+08
2020-03-18 08:20:00,2.9108058579e+08,2.9108058579e+08,8.7897030783e+08,8.7897030783e+08
2020-03-18 08:25:00,3.2948015826e+08,3.2948015826e+08,1.0783743117e+09,1.0783743117e+09
2020-03-18 08:30:00,3.2169118102e+08,3.2169118102e+08,1.1635469761e+09,1.1635469761e+09
2020-03-18 08:35:00,3.0110353766e+08,3.0110353766e+08,1.1293541659e+09,1.1293541659e+09
2020-03-18 08:40:00,2.8692767316e+08,2.8692767316e+08,1.0567567639e+09,1.0567567639e+09
2020-03-18 08:45:00,3.0815280410e+08,3.0815280410e+08,8.9535567489e+08,8.9535567489e+08
2020-03-18 08:50:00,2.4803892183e+08,2.4803892183e+08,8.1687314927e+08,8.1687314927e+08
2020-03-18 08:55:00,2.6675932167e+08,2.6675932167e+08,9.0817819124e+08,9.0817819124e+08
2020-03-18 09:00:00,3.5724885997e+08,3.5724885997e+08,1.0426198940e+09,1.0426198940e+09
2020-03-18 09:05:00,2.9486874524e+08,2.9486874524e+08,7.8647924294e+08,7.8647924294e+08
2020-03-18 09:10:00,2.0348215880e+08,2.0348215880e+08,6.1337804569e+08,6.1337804569e+08
2020-03-18 09:15:00,2.2848467038e+08,2.2848467038e+08,1.0896717679e+09,1.0896717679e+09
2020-03-18 09:20:00,2.2025450941e+08,2.2025450941e+08,1.0214907546e+09,1.0214907546e+09
2020-03-18 09:25:00,2.1958085927e+08,2.1958085927e+08,8.9818163388e+08,8.9818163388e+08
2020-03-18 09:30:00,2.6276195971e+08,2.6276195971e+08,7.4167997167e+08,7.4167997167e+08
2020-03-18 09:35:00,2.3676853373e+08,2.3676853373e+08,1.2630595672e+09,1.2630595672e+09
2020-03-18 09:40:00,2.1349553925e+08,2.1349553925e+08,9.3211637789e+08,9.3211637789e+08
2020-03-18 09:45:00,2.0435734978e+08,2.0435734978e+08,7.7590136039e+08,7.7590136039e+08
2020-03-18 09:50:00,2.1857825042e+08,2.1857825042e+08,1.0062012117e+09,1.0062012117e+09
2020-03-18 09:55:00,2.4641343067e+08,2.4641343067e+08,1.1872448181e+09,1.1872448181e+09
2020-03-18 10:00:00,2.2313119048e+08,2.2313119048e+08,1.0118497418e+09,1.0118497418e+09
2020-03-18 10:05:00,2.3090635441e+08,2.3090635441e+08,1.0517531402e+09,1.0517531402e+09
2020-03-18 10:10:00,2.4289980253e+08,2.4289980253e+08,1.2696038393e+09,1.2696038393e+09
2020-03-18 10:15:00,2.6105513026e+08,2.6105513026e+08,1.2304997531e+09,1.2304997531e+09
2020-03-18 10:20:00,2.8377608572e+08,2.8377608572e+08,1.0024707866e+09,1.0024707866e+09
2020-03-18 10:25:00,2.6737694084e+08,2.6737694084e+08,8.7553939267e+08,8.7553939267e+08
2020-03-18 10:30:00,2.6468640824e+08,2.6468640824e+08,9.2421776473e+08,9.2421776473e+08
2020-03-18 10:35:00,2.7666901249e+08,2.7666901249e+08,9.1195780083e+08,9.1195780083e+08
2020-03-18 10:40:00,2.4749546573e+08,2.4749546573e+08,1.0139938022e+09,1.0139938022e+09
2020-03-18 10:45:00,3.4686818979e+08,3.4686818979e+08,8.6524876753e+08,8.6524876753e+08
2020-03-18 10:50:00,2.4701674271e+08,2.4701674271e+08,6.7245694529e+08,6.7245694529e+08
2020-03-18 10:55:00,2.5092868845e+08,2.5092868845e+08,6.8742813040e+08,6.8742813040e+08
2020-03-18 11:00:00,2.8295848413e+08,2.8295848413e+08,6.9506227335e+08,6.9506227335e+08
2020-03-18 11:05:00,2.4836921085e+08,2.4836921085e+08,7.5171651538e+08,7.5171651538e+08
2020-03-18 11:10:00,2.6404064828e+08,2.6404064828e+08,8.3643173400e+08,8.3643173400e+08
2020-03-18 11:15:00,2.9711400231e+08,2.9711400231e+08,1.0572386341e+09,1.0572386341e+09
2020-03-18 11:20:00,3.1175825131e+08,3.1175825131e+08,1.2636523759e+09,1.2636523759e+09
2020-03-18 11:25:00,3.1665193012e+08,3.1665193012e+08,1.0870451524e+09,1.0870451524e+09
2020-03-18 11:30:00,3.2171177792e+08,3.2171177792e+08,9.4786540026e+08,9.4786540026e+08
2020-03-18 11:35:00,3.6886514232e+08,3.6886514232e+08,1.0976194256e+09,1.0976194256e+09
2020-03-18 11:40:00,3.1383410256e+08,3.1383410256e+08,7.9317234288e+08,7.9317234288e+08
2020-03-18 11:45:00,3.1573637182e+08,3.1573637182e+08,6.5930606174e+08,6.5930606174e+08
2020-03-18 11:50:00,2.4615210985e+08,2.4615210985e+08,6.1124692830e+08,6.1124692830e+08
2020-03-18 11:55:00,3.8017271269e+08,3.8017271269e+08,7.6941449180e+08,7.6941449180e+08
2020-03-18 12:00:00,2.3548049611e+08,2.3548049611e+08,5.3196633851e+08,5.3196633851e+08
2020-03-18 12:05:00,2.3249727302e+08,2.3249727302e+08,6.1687343657e+08,6.1687343657e+08
2020-03-18 12:10:00,2.2222472359e+08,2.2222472359e+08,5.8552105494e+08,5.8552105494e+08
2020-03-18 12:15:00,3.2021999731e+08,3.2021999731e+08,4.1091268641e+08,4.1091268641e+08
2020-03-18 12:20:00,2.8445499363e+08,2.8445499363e+08,4.3908693084e+08,4.3908693084e+08
2020-03-18 12:25:00,2.5767640675e+08,2.5767640675e+08,5.6966327760e+08,5.6966327760e+08
2020-03-18 12:30:00,2.4039908041e+08,2.4039908041e+08,7.3683242953e+08,7.3683242953e+08
2020-03-18 12:35:00,2.3966198581e+08,2.3966198581e+08,5.3115005938e+08,5.3115005938e+08
2020-03-18 12:40:00,2.4381390298e+08,2.4381390298e+08,7.0816806773e+08,7.0816806773e+08
2020-03-18 12:45:00,2.4845148898e+08,2.4845148898e+08,7.9497632710e+08,7.9497632710e+08
2020-03-18 12:50:00,2.5248508217e+08,2.5248508217e+08,8.7364825784e+08,8.7364825784e+08
2020-03-18 12:55:00,2.6694271149e+08,2.6694271149e+08,7.2449409929e+08,7.2449409929e+08
2020-03-18 13:00:00,2.5975382622e+08,2.5975382622e+08,7.4167834486e+08,7.4167834486e+08
2020-03-18 13:05:00,2.6462808675e+08,2.6462808675e+08,9.5309640066e+08,9.5309640066e+08
