DATE,CHFR,CHFR_peak,FRCH,CHFR_peak
2020-03-23 20:45:00,3.6610204297e+10,3.6610204297e+10,4.7294728826e+10,4.7294728826e+10
2020-03-23 20:50:00,3.8492803813e+10,3.8492803813e+10,4.4970078413e+10,4.4970078413e+10
2020-03-23 20:55:00,3.2021054411e+10,3.2021054411e+10,3.7488324294e+10,3.7488324294e+10
2020-03-23 21:00:00,3.2462337287e+10,3.2462337287e+10,3.3132176330e+10,3.3132176330e+10
2020-03-23 21:05:00,2.9048627705e+10,2.9048627705e+10,3.0676842046e+10,3.0676842046e+10
2020-03-23 21:10:00,2.7858964432e+10,2.7858964432e+10,2.7041827349e+10,2.7041827349e+10
2020-03-23 21:15:00,2.5828631442e+10,2.5828631442e+10,3.4739851922e+10,3.4739851922e+10
2020-03-23 21:20:00,2.8288971031e+10,2.8288971031e+10,3.2980222460e+10,3.2980222460e+10
2020-03-23 21:25:00,3.0129965900e+10,3.0129965900e+10,3.2374410519e+10,3.2374410519e+10
2020-03-23 21:30:00,2.5814082036e+10,2.5814082036e+10,2.9995467593e+10,2.9995467593e+10
2020-03-23 21:35:00,3.1076437870e+10,3.1076437870e+10,3.9893044048e+10,3.9893044048e+10
2020-03-23 21:40:00,2.4886932105e+10,2.4886932105e+10,4.0490558061e+10,4.0490558061e+10
2020-03-23 21:45:00,2.8160651614e+10,2.8160651614e+10,3.7880172579e+10,3.7880172579e+10
2020-03-23 21:50:00,2.5206695231e+10,2.5206695231e+10,5.2084829430e+10,5.2084829430e+10
2020-03-23 21:55:00,2.7008058648e+10,2.7008058648e+10,3.9725023300e+10,3.9725023300e+10
2020-03-23 22:00:00,2.5959863143e+10,2.5959863143e+10,3.3732443003e+10,3.3732443003e+10
2020-03-23 22:05:00,2.6267847177e+10,2.6267847177e+10,3.2648480823e+10,3.2648480823e+10
2020-03-23 22:10:00,2.8116925449e+10,2.8116925449e+10,3.5776947521e+10,3.5776947521e+10
2020-03-23 22:15:00,2.7371354589e+10,2.7371354589e+10,3.3156591866e+10,3.3156591866e+10
2020-03-23 22:20:00,3.2018970593e+10,3.2018970593e+10,2.7235574163e+10,2.7235574163e+10
2020-03-23 22:25:00,3.4148746690e+10,3.4148746690e+10,2.4332995441e+10,2.4332995441e+10
2020-03-23 22:30:00,2.9122365805e+10,2.9122365805e+10,2.7730708639e+10,2.7730708639e+10
2020-03-23 22:35:00,3.1865819284e+10,3.1865819284e+10,2.8701965792e+10,2.8701965792e+10
2020-03-23 22:40:00,2.9273070539e+10,2.9273070539e+10,2.4014736439e+10,2.4014736439e+10
2020-03-23 22:45:00,3.6198284398e+10,3.6198284398e+10,2.8470751068e+10,2.8470751068e+10
2020-03-23 22:50:00,3.9697572963e+10,3.9697572963e+10,4.2312710392e+10,4.2312710392e+10
2020-03-23 22:55:00,3.5582612948e+10,3.5582612948e+10,3.4156389778e+10,3.4156389778e+10
2020-03-23 23:00:00,3.8685991222e+10,3.8685991222e+10,3.3048377942e+10,3.3048377942e+10
2020-03-23 23:05:00,4.2160548783e+10,4.2160548783e+10,3.8208959538e+10,3.8208959538e+10
2020-03-23 23:10:00,3.5604910603e+10,3.5604910603e+10,3.3386595681e+10,3.3386595681e+10
2020-03-23 23:15:00,3.6175154373e+10,3.6175154373e+10,3.1428266930e+10,3.1428266930e+10
2020-03-23 23:20:00,3.3302974234e+10,3.3302974234e+10,3.0900822036e+10,3.0900822036e+10
2020-03-23 23:25:00,3.2846618151e+10,3.2846618151e+10,2.7012164918e+10,2.7012164918e+10
2020-03-23 23:30:00,3.8485358890e+10,3.8485358890e+10,2.6737845466e+10,2.6737845466e+10
2020-03-23 23:35:00,2.9309841302e+10,2.9309841302e+10,2.8974860451e+10,2.8974860451e+10
2020-03-23 23:40:00,3.0054918646e+10,3.0054918646e+10,3.1339614785e+10,3.1339614785e+10
2020-03-23 23:45:00,3.3388787809e+10,3.3388787809e+10,3.2536514987e+10,3.2536514987e+10
2020-03-23 23:50:00,3.2826778290e+10,3.2826778290e+10,3.2590138403e+10,3.2590138403e+10
2020-03-23 23:55:00,3.2033718497e+10,3.2033718497e+10,2.8985137179e+10,2.8985137179e+10
2020-03-24 00:00:00,3.3326528063e+10,3.3326528063e+10,3.0714837012e+10,3.0714837012e+10
2020-03-24 00:05:00,3.5781546625e+10,3.5781546625e+10,2.8339250046e+10,2.8339250046e+10
2020-03-24 00:10:00,3.3345470293e+10,3.3345470293e+10,2.3072463384e+10,2.3072463384e+10
2020-03-24 00:15:00,3.6321469119e+10,3.6321469119e+10,2.9088055936e+10,2.9088055936e+10
2020-03-24 00:20:00,3.8884160693e+10,3.8884160693e+10,2.9812065109e+10,2.9812065109e+10
2020-03-24 00:25:00,3.4258201032e+10,3.4258201032e+10,2.4564765987e+10,2.4564765987e+10
2020-03-24 00:30:00,3.2077541311e+10,3.2077541311e+10,2.1200676660e+10,2.1200676660e+10
2020-03-24 00:35:00,3.1522533435e+10,3.1522533435e+10,1.8808263404e+10,1.8808263404e+10
2020-03-24 00:40:00,1.9277056149e+10,1.9277056149e+10,1.2485479495e+10,1.2485479495e+10
2020-03-24 00:45:00,4.3655935362e+10,4.3655935362e+10,2.4997615106e+10,2.4997615106e+10
2020-03-24 00:50:00,5.1514342594e+10,5.1514342594e+10,2.3326917919e+10,2.3326917919e+10
2020-03-24 00:55:00,4.1897260417e+10,4.1897260417e+10,2.6435247553e+10,2.6435247553e+10
2020-03-24 01:00:00,4.0438163034e+10,4.0438163034e+10,2.7070400077e+10,2.7070400077e+10
2020-03-24 01:05:00,3.5928603795e+10,3.5928603795e+10,2.3662749095e+10,2.3662749095e+10
2020-03-24 01:10:00,3.6553241167e+10,3.6553241167e+10,2.5147176871e+10,2.5147176871e+10
2020-03-24 01:15:00,3.5611839224e+10,3.5611839224e+10,2.3966673315e+10,2.3966673315e+10
2020-03-24 01:20:00,3.7271528258e+10,3.7271528258e+10,2.8797879708e+10,2.8797879708e+10
2020-03-24 01:25:00,3.5212868997e+10,3.5212868997e+10,2.9664805530e+10,2.9664805530e+10
2020-03-24 01:30:00,3.8223843740e+10,3.8223843740e+10,2.5197839950e+10,2.5197839950e+10
