DATE,HUAT,HUAT_peak,ATHU,ATHU_peak
2020-03-17 15:00:00,1.1910987142e+10,1.1910987142e+10,3.4057611207e+09,3.4057611207e+09
2020-03-17 15:05:00,1.1967894335e+10,1.1967894335e+10,3.6086682285e+09,3.6086682285e+09
2020-03-17 15:10:00,1.2012908197e+10,1.2012908197e+10,4.4450130815e+09,4.4450130815e+09
2020-03-17 15:15:00,1.1183625876e+10,1.1183625876e+10,4.7042495419e+09,4.7042495419e+09
2020-03-17 15:20:00,1.0501989908e+10,1.0501989908e+10,4.8244630250e+09,4.8244630250e+09
2020-03-17 15:25:00,1.0236701514e+10,1.0236701514e+10,3.9446473513e+09,3.9446473513e+09
2020-03-17 15:30:00,1.0537785683e+10,1.0537785683e+10,3.8102592602e+09,3.8102592602e+09
2020-03-17 15:35:00,9.9955950128e+09,9.9955950128e+09,3.1913725097e+09,3.1913725097e+09
2020-03-17 15:40:00,9.8874680329e+09,9.8874680329e+09,2.9547440575e+09,2.9547440575e+09
2020-03-17 15:45:00,9.6218919695e+09,9.6218919695e+09,3.7374018951e+09,3.7374018951e+09
2020-03-17 15:50:00,8.8541954824e+09,8.8541954824e+09,3.7808771186e+09,3.7808771186e+09
2020-03-17 15:55:00,9.3485371390e+09,9.3485371390e+09,3.6325930233e+09,3.6325930233e+09
2020-03-17 16:00:00,8.9620529419e+09,8.9620529419e+09,3.4174813072e+09,3.4174813072e+09
2020-03-17 16:05:00,9.5956074683e+09,9.5956074683e+09,2.7988048378e+09,2.7988048378e+09
2020-03-17 16:10:00,9.6341813185e+09,9.6341813185e+09,4.1074619690e+09,4.1074619690e+09
2020-03-17 16:15:00,1.0117098087e+10,1.0117098087e+10,2.9330039106e+09,2.9330039106e+09
2020-03-17 16:20:00,9.1939322187e+09,9.1939322187e+09,4.4693415806e+09,4.4693415806e+09
2020-03-17 16:25:00,9.5758206345e+09,9.5758206345e+09,3.4492333368e+09,3.4492333368e+09
2020-03-17 16:30:00,9.3129633645e+09,9.3129633645e+09,4.3265904246e+09,4.3265904246e+09
2020-03-17 16:35:00,8.9682757828e+09,8.9682757828e+09,4.0946388197e+09,4.0946388197e+09
2020-03-17 16:40:00,9.0697325275e+09,9.0697325275e+09,4.2476426349e+09,4.2476426349e+09
2020-03-17 16:45:00,8.7903511518e+09,8.7903511518e+09,4.2936657414e+09,4.2936657414e+09
2020-03-17 16:50:00,8.4360535567e+09,8.4360535567e+09,3.8281314343e+09,3.8281314343e+09
2020-03-17 16:55:00,8.1515440857e+09,8.1515440857e+09,3.3491111898e+09,3.3491111898e+09
2020-03-17 17:00:00,8.3276847711e+09,8.3276847711e+09,3.1570174404e+09,3.1570174404e+09
2020-03-17 17:05:00,7.8025589154e+09,7.8025589154e+09,3.0644732759e+09,3.0644732759e+09
2020-03-17 17:10:00,8.0210998336e+09,8.0210998336e+09,2.8717195142e+09,2.8717195142e+09
2020-03-17 17:15:00,8.2481745862e+09,8.2481745862e+09,3.0043119589e+09,3.0043119589e+09
2020-03-17 17:20:00,8.1235985613e+09,8.1235985613e+09,3.1473191730e+09,3.1473191730e+09
2020-03-17 17:25:00,8.2613384635e+09,8.2613384635e+09,3.8513798581e+09,3.8513798581e+09
2020-03-17 17:30:00,9.1258601321e+09,9.1258601321e+09,3.3475429808e+09,3.3475429808e+09
2020-03-17 17:35:00,9.3578501730e+09,9.3578501730e+09,2.9485476855e+09,2.9485476855e+09
2020-03-17 17:40:00,9.1897318586e+09,9.1897318586e+09,3.1764864857e+09,3.1764864857e+09
2020-03-17 17:45:00,9.2966768090e+09,9.2966768090e+09,3.1683894757e+09,3.1683894757e+09
2020-03-17 17:50:00,8.9215741067e+09,8.9215741067e+09,3.0328902409e+09,3.0328902409e+09
2020-03-17 17:55:00,9.0052526570e+09,9.0052526570e+09,3.4460456549e+09,3.4460456549e+09
2020-03-17 18:00:00,8.6671818662e+09,8.6671818662e+09,2.8797393401e+09,2.8797393401e+09
2020-03-17 18:05:00,8.8075747135e+09,8.8075747135e+09,3.1281939753e+09,3.1281939753e+09
2020-03-17 18:10:00,8.9811730446e+09,8.9811730446e+09,2.9270506937e+09,2.9270506937e+09
2020-03-17 18:15:00,9.1240448557e+09,9.1240448557e+09,3.7743051606e+09,3.7743051606e+09
2020-03-17 18:20:00,8.8551217806e+09,8.8551217806e+09,3.6450459793e+09,3.6450459793e+09
2020-03-17 18:25:00,8.3274661284e+09,8.3274661284e+09,3.6775368701e+09,3.6775368701e+09
2020-03-17 18:30:00,8.2976388599e+09,8.2976388599e+09,2.9930322499e+09,2.9930322499e+09
2020-03-17 18:35:00,8.2678918432e+09,8.2678918432e+09,3.0650249577e+09,3.0650249577e+09
2020-03-17 18:40:00,8.1698695175e+09,8.1698695175e+09,2.8203073695e+09,2.8203073695e+09
2020-03-17 18:45:00,8.6980690117e+09,8.6980690117e+09,3.1904201580e+09,3.1904201580e+09
2020-03-17 18:50:00,9.0669748576e+09,9.0669748576e+09,2.8638839896e+09,2.8638839896e+09
2020-03-17 18:55:00,8.3275414421e+09,8.3275414421e+09,2.7579184937e+09,2.7579184937e+09
2020-03-17 19:00:00,8.1995032331e+09,8.1995032331e+09,2.8221986934e+09,2.8221986934e+09
2020-03-17 19:05:00,8.1669040757e+09,8.1669040757e+09,3.2204450597e+09,3.2204450597e+09
2020-03-17 19:10:00,8.3531005454e+09,8.3531005454e+09,4.2169579845e+09,4.2169579845e+09
2020-03-17 19:15:00,8.4897077495e+09,8.4897077495e+09,3.4994937755e+09,3.4994937755e+09
2020-03-17 19:20:00,8.9661446081e+09,8.9661446081e+09,3.4746340873e+09,3.4746340873e+09
2020-03-17 19:25:00,8.4198218205e+09,8.4198218205e+09,3.3518462413e+09,3.3518462413e+09
2020-03-17 19:30:00,8.8691257223e+09,8.8691257223e+09,3.6016963063e+09,3.6016963063e+09
2020-03-17 19:35:00,8.4782784881e+09,8.4782784881e+09,3.3552714411e+09,3.3552714411e+09
2020-03-17 19:40:00,8.4159636525e+09,8.4159636525e+09,3.3354975783e+09,3.3354975783e+09
2020-03-17 19:45:00,8.6993315597e+09,8.6993315597e+09,3.2005862254e+09,3.2005862254e+09
2020-03-17 19:50:00,8.4562387273e+09,8.4562387273e+09,4.0358563636e+09,4.0358563636e+09
2020-03-17 19:55:00,7.9632993115e+09,7.9632993115e+09,3.2473933453e+09,3.2473933453e+09
2020-03-17 20:00:00,7.8505307523e+09,7.8505307523e+09,4.0755019677e+09,4.0755019677e+09
2020-03-17 20:05:00,7.5784474133e+09,7.5784474133e+09,4.1684361042e+09,4.1684361042e+09
2020-03-17 20:10:00,7.7291132869e+09,7.7291132869e+09,4.1449668090e+09,4.1449668090e+09
2020-03-17 20:15:00,7.7529499764e+09,7.7529499764e+09,3.7439641338e+09,3.7439641338e+09
2020-03-17 20:20:00,8.8524980336e+09,8.8524980336e+09,3.5813154955e+09,3.5813154955e+09
2020-03-17 20:25:00,7.9278455251e+09,7.9278455251e+09,3.1438040390e+09,3.1438040390e+09
2020-03-17 20:30:00,7.4938348357e+09,7.4938348357e+09,2.9828156599e+09,2.9828156599e+09
2020-03-17 20:35:00,8.1594518578e+09,8.1594518578e+09,3.1126512859e+09,3.1126512859e+09
2020-03-17 20:40:00,8.0731168245e+09,8.0731168245e+09,3.5750398656e+09,3.5750398656e+09
2020-03-17 20:45:00,7.9134721061e+09,7.9134721061e+09,4.2417559026e+09,4.2417559026e+09
2020-03-17 20:50:00,8.3928381980e+09,8.3928381980e+09,3.4140577107e+09,3.4140577107e+09
2020-03-17 20:55:00,8.4569322723e+09,8.4569322723e+09,3.6549877492e+09,3.6549877492e+09
2020-03-17 21:00:00,7.9899072328e+09,7.9899072328e+09,4.2173850450e+09,4.2173850450e+09
2020-03-17 21:05:00,8.2327591086e+09,8.2327591086e+09,3.4639798814e+09,3.4639798814e+09
2020-03-17 21:10:00,7.8793348310e+09,7.8793348310e+09,3.3009427229e+09,3.3009427229e+09
2020-03-17 21:15:00,7.9051187812e+09,7.9051187812e+09,3.0094101176e+09,3.0094101176e+09
2020-03-17 21:20:00,7.6750243367e+09,7.6750243367e+09,2.8929702043e+09,2.8929702043e+09
2020-03-17 21:25:00,7.8588233379e+09,7.8588233379e+09,2.8367194494e+09,2.8367194494e+09
2020-03-17 21:30:00,7.3047730877e+09,7.3047730877e+09,2.8741596095e+09,2.8741596095e+09
2020-03-17 21:35:00,7.4929948225e+09,7.4929948225e+09,3.0481366792e+09,3.0481366792e+09
2020-03-17 21:40:00,7.2825571263e+09,7.2825571263e+09,2.7925083697e+09,2.7925083697e+09
2020-03-17 21:45:00,7.4997249591e+09,7.4997249591e+09,2.4434845233e+09,2.4434845233e+09
2020-03-17 21:50:00,7.2004135535e+09,7.2004135535e+09,2.4075565847e+09,2.4075565847e+09
2020-03-17 21:55:00,7.1927678215e+09,7.1927678215e+09,3.6667062937e+09,3.6667062937e+09
2020-03-17 22:00:00,7.0870089032e+09,7.0870089032e+09,3.9040000890e+09,3.9040000890e+09
2020-03-17 22:05:00,7.4348945529e+09,7.4348945529e+09,3.1209825721e+09,3.1209825721e+09
2020-03-17 22:10:00,7.3016260364e+09,7.3016260364e+09,3.6216371747e+09,3.6216371747e+09
2020-03-17 22:15:00,6.7179099954e+09,6.7179099954e+09,3.4827440272e+09,3.4827440272e+09
2020-03-17 22:20:00,6.4713317391e+09,6.4713317391e+09,3.0843366102e+09,3.0843366102e+09
2020-03-17 22:25:00,6.6374176756e+09,6.6374176756e+09,2.3770146700e+09,2.3770146700e+09
2020-03-17 22:30:00,6.6950792574e+09,6.6950792574e+09,2.0878824516e+09,2.0878824516e+09
2020-03-17 22:35:00,7.1407551005e+09,7.1407551005e+09,2.1401414994e+09,2.1401414994e+09
2020-03-17 22:40:00,6.7255258388e+09,6.7255258388e+09,2.4474717024e+09,2.4474717024e+09
2020-03-17 22:45:00,7.0545578021e+09,7.0545578021e+09,2.1121611201e+09,2.1121611201e+09
2020-03-17 22:50:00,6.7481433696e+09,6.7481433696e+09,2.8651352762e+09,2.8651352762e+09
2020-03-17 22:55:00,6.7390027533e+09,6.7390027533e+09,2.8655398245e+09,2.8655398245e+09
2020-03-17 23:00:00,7.0376235541e+09,7.0376235541e+09,2.3786585327e+09,2.3786585327e+09
2020-03-17 23:05:00,7.1481273315e+09,7.1481273315e+09,2.1557909353e+09,2.1557909353e+09
2020-03-17 23:10:00,6.9823226033e+09,6.9823226033e+09,2.1736675219e+09,2.1736675219e+09
2020-03-17 23:15:00,6.9045916208e+09,6.9045916208e+09,2.1866616544e+09,2.1866616544e+09
2020-03-17 23:20:00,6.9045611153e+09,6.9045611153e+09,2.3084073174e+09,2.3084073174e+09
2020-03-17 23:25:00,6.3716113296e+09,6.3716113296e+09,2.5702668180e+09,2.5702668180e+09
2020-03-17 23:30:00,6.3010903427e+09,6.3010903427e+09,2.3940261232e+09,2.3940261232e+09
2020-03-17 23:35:00,6.1604043888e+09,6.1604043888e+09,2.6572610028e+09,2.6572610028e+09
2020-03-17 23:40:00,5.5803251571e+09,5.5803251571e+09,2.4661289351e+09,2.4661289351e+09
2020-03-17 23:45:00,5.3312290010e+09,5.3312290010e+09,2.4088973531e+09,2.4088973531e+09
2020-03-17 23:50:00,6.1009725433e+09,6.1009725433e+09,2.4764900923e+09,2.4764900923e+09
2020-03-17 23:55:00,5.5946352378e+09,5.5946352378e+09,2.3138541202e+09,2.3138541202e+09
2020-03-18 00:00:00,5.1561477956e+09,5.1561477956e+09,2.0736447920e+09,2.0736447920e+09
