DATE,PRES,PRES_peak,ESPR,ESPR_peak
2020-03-25 11:10:00,2.1292971857e+09,2.1292971857e+09,1.5904210354e+09,1.5904210354e+09
2020-03-25 11:15:00,2.7080677830e+09,2.7080677830e+09,1.6369587689e+09,1.6369587689e+09
2020-03-25 11:20:00,3.3505822651e+09,3.3505822651e+09,1.7050615672e+09,1.7050615672e+09
2020-03-25 11:25:00,3.9359524353e+09,3.9359524353e+09,1.4984115601e+09,1.4984115601e+09
2020-03-25 11:30:00,3.7821988018e+09,3.7821988018e+09,1.4463099943e+09,1.4463099943e+09
2020-03-25 11:35:00,3.1810405034e+09,3.1810405034e+09,1.3626758792e+09,1.3626758792e+09
2020-03-25 11:40:00,2.8641838895e+09,2.8641838895e+09,1.2332526475e+09,1.2332526475e+09
2020-03-25 11:45:00,2.9192134484e+09,2.9192134484e+09,1.4120901465e+09,1.4120901465e+09
2020-03-25 11:50:00,2.1123637803e+09,2.1123637803e+09,1.4558129219e+09,1.4558129219e+09
2020-03-25 11:55:00,2.3403763890e+09,2.3403763890e+09,1.2253531189e+09,1.2253531189e+09
2020-03-25 12:00:00,3.0250022564e+09,3.0250022564e+09,1.2050354461e+09,1.2050354461e+09
2020-03-25 12:05:00,2.9701932565e+09,2.9701932565e+09,1.4802991960e+09,1.4802991960e+09
2020-03-25 12:10:00,3.1366000671e+09,3.1366000671e+09,1.4684850249e+09,1.4684850249e+09
2020-03-25 12:15:00,3.0104072359e+09,3.0104072359e+09,1.4237008175e+09,1.4237008175e+09
2020-03-25 12:20:00,2.7596792396e+09,2.7596792396e+09,1.5196054619e+09,1.5196054619e+09
2020-03-25 12:25:00,2.5157375026e+09,2.5157375026e+09,1.6480295711e+09,1.6480295711e+09
2020-03-25 12:30:00,2.4998092663e+09,2.4998092663e+09,1.7298381033e+09,1.7298381033e+09
2020-03-25 12:35:00,2.4209119674e+09,2.4209119674e+09,1.9860417580e+09,1.9860417580e+09
2020-03-25 12:40:00,3.7961811759e+09,3.7961811759e+09,1.6804083730e+09,1.6804083730e+09
2020-03-25 12:45:00,3.6528442353e+09,3.6528442353e+09,1.4252562834e+09,1.4252562834e+09
2020-03-25 12:50:00,2.6576611819e+09,2.6576611819e+09,1.6183301000e+09,1.6183301000e+09
2020-03-25 12:55:00,3.1220477477e+09,3.1220477477e+09,1.4101295658e+09,1.4101295658e+09
2020-03-25 13:00:00,2.5398285899e+09,2.5398285899e+09,1.1906890083e+09,1.1906890083e+09
2020-03-25 13:05:00,3.0831888412e+09,3.0831888412e+09,1.3404382009e+09,1.3404382009e+09
2020-03-25 13:10:00,3.0214160217e+09,3.0214160217e+09,1.3106295302e+09,1.3106295302e+09
2020-03-25 13:15:00,2.4797814732e+09,2.4797814732e+09,1.3785803574e+09,1.3785803574e+09
2020-03-25 13:20:00,2.3228835462e+09,2.3228835462e+09,1.3683535314e+09,1.3683535314e+09
2020-03-25 13:25:00,2.3065484922e+09,2.3065484922e+09,1.3097908236e+09,1.3097908236e+09
2020-03-25 13:30:00,2.0859400818e+09,2.0859400818e+09,1.2852258768e+09,1.2852258768e+09
2020-03-25 13:35:00,3.6392372451e+09,3.6392372451e+09,1.2042542961e+09,1.2042542961e+09
2020-03-25 13:40:00,2.7005592736e+09,2.7005592736e+09,1.2327858110e+09,1.2327858110e+09
2020-03-25 13:45:00,2.8517155254e+09,2.8517155254e+09,1.1502537414e+09,1.1502537414e+09
2020-03-25 13:50:00,2.7971427215e+09,2.7971427215e+09,1.3023035113e+09,1.3023035113e+09
2020-03-25 13:55:00,2.3149746406e+09,2.3149746406e+09,1.0975598123e+09,1.0975598123e+09
2020-03-25 14:00:00,2.9325193428e+09,2.9325193428e+09,9.7566465507e+08,9.7566465507e+08
2020-03-25 14:05:00,2.6332399933e+09,2.6332399933e+09,1.0302521604e+09,1.0302521604e+09
2020-03-25 14:10:00,2.8881332244e+09,2.8881332244e+09,8.9612834903e+08,8.9612834903e+08
2020-03-25 14:15:00,2.2998146442e+09,2.2998146442e+09,1.1063224535e+09,1.1063224535e+09
2020-03-25 14:20:00,3.0328306519e+09,3.0328306519e+09,1.1245189319e+09,1.1245189319e+09
2020-03-25 14:25:00,2.2684323218e+09,2.2684323218e+09,9.9521106851e+08,9.9521106851e+08
2020-03-25 14:30:00,1.9834540776e+09,1.9834540776e+09,9.9406520360e+08,9.9406520360e+08
2020-03-25 14:35:00,1.9543420012e+09,1.9543420012e+09,1.1894030376e+09,1.1894030376e+09
2020-03-25 14:40:00,2.0002152333e+09,2.0002152333e+09,1.1094320685e+09,1.1094320685e+09
2020-03-25 14:45:00,2.2409729721e+09,2.2409729721e+09,1.0487540916e+09,1.0487540916e+09
2020-03-25 14:50:00,2.1124373955e+09,2.1124373955e+09,1.2280961543e+09,1.2280961543e+09
2020-03-25 14:55:00,2.2845900975e+09,2.2845900975e+09,1.0738445730e+09,1.0738445730e+09
2020-03-25 15:00:00,2.3690248982e+09,2.3690248982e+09,9.7179963294e+08,9.7179963294e+08
2020-03-25 15:05:00,2.1303312841e+09,2.1303312841e+09,1.0846380606e+09,1.0846380606e+09
2020-03-25 15:10:00,2.2776653793e+09,2.2776653793e+09,9.6536223411e+08,9.6536223411e+08
2020-03-25 15:15:00,2.1379541812e+09,2.1379541812e+09,9.9933317595e+08,9.9933317595e+08
2020-03-25 15:20:00,2.0826038284e+09,2.0826038284e+09,1.3078627783e+09,1.3078627783e+09
2020-03-25 15:25:00,2.9039842030e+09,2.9039842030e+09,1.0432328501e+09,1.0432328501e+09
2020-03-25 15:30:00,2.2873060606e+09,2.2873060606e+09,1.0782188419e+09,1.0782188419e+09
2020-03-25 15:35:00,2.9342650124e+09,2.9342650124e+09,1.1425822651e+09,1.1425822651e+09
2020-03-25 15:40:00,3.2323678902e+09,3.2323678902e+09,9.6947261708e+08,9.6947261708e+08
2020-03-25 15:45:00,2.6939391125e+09,2.6939391125e+09,1.2865484797e+09,1.2865484797e+09
2020-03-25 15:50:00,2.8297518210e+09,2.8297518210e+09,1.2245235591e+09,1.2245235591e+09
2020-03-25 15:55:00,2.2422390625e+09,2.2422390625e+09,1.0795703051e+09,1.0795703051e+09
2020-03-25 16:00:00,2.2616848814e+09,2.2616848814e+09,1.1125156770e+09,1.1125156770e+09
2020-03-25 16:05:00,2.1575629279e+09,2.1575629279e+09,1.2847735436e+09,1.2847735436e+09
2020-03-25 16:10:00,2.4133383967e+09,2.4133383967e+09,1.1371966409e+09,1.1371966409e+09
2020-03-25 16:15:00,2.0142084942e+09,2.0142084942e+09,1.7617437219e+09,1.7617437219e+09
2020-03-25 16:20:00,2.1927089233e+09,2.1927089233e+09,1.9631700152e+09,1.9631700152e+09
2020-03-25 16:25:00,2.3110070720e+09,2.3110070720e+09,1.3179497354e+09,1.3179497354e+09
2020-03-25 16:30:00,2.0590869349e+09,2.0590869349e+09,1.1814173275e+09,1.1814173275e+09
2020-03-25 16:35:00,2.0258528834e+09,2.0258528834e+09,1.1476907755e+09,1.1476907755e+09
2020-03-25 16:40:00,1.9304774134e+09,1.9304774134e+09,1.2349814007e+09,1.2349814007e+09
2020-03-25 16:45:00,2.0197186724e+09,2.0197186724e+09,1.0581220168e+09,1.0581220168e+09
2020-03-25 16:50:00,2.0898930878e+09,2.0898930878e+09,1.1948371120e+09,1.1948371120e+09
2020-03-25 16:55:00,1.9034307730e+09,1.9034307730e+09,1.2917296169e+09,1.2917296169e+09
2020-03-25 17:00:00,1.8914333687e+09,1.8914333687e+09,1.2529639601e+09,1.2529639601e+09
2020-03-25 17:05:00,1.9115770359e+09,1.9115770359e+09,1.4550021334e+09,1.4550021334e+09
2020-03-25 17:10:00,2.1985866677e+09,2.1985866677e+09,1.5389398726e+09,1.5389398726e+09
2020-03-25 17:15:00,2.1354747504e+09,2.1354747504e+09,1.3949853235e+09,1.3949853235e+09
2020-03-25 17:20:00,2.0343251055e+09,2.0343251055e+09,1.3274387865e+09,1.3274387865e+09
2020-03-25 17:25:00,1.8602022809e+09,1.8602022809e+09,1.2441000763e+09,1.2441000763e+09
2020-03-25 17:30:00,1.6320891502e+09,1.6320891502e+09,1.2190674012e+09,1.2190674012e+09
2020-03-25 17:35:00,1.7036027144e+09,1.7036027144e+09,1.2981231429e+09,1.2981231429e+09
2020-03-25 17:40:00,1.7712634372e+09,1.7712634372e+09,1.1571816150e+09,1.1571816150e+09
2020-03-25 17:45:00,1.6991968841e+09,1.6991968841e+09,1.1141255316e+09,1.1141255316e+09
2020-03-25 17:50:00,1.8344077434e+09,1.8344077434e+09,1.2052796868e+09,1.2052796868e+09
2020-03-25 17:55:00,1.8446663340e+09,1.8446663340e+09,1.1203553455e+09,1.1203553455e+09
2020-03-25 18:00:00,1.6967500394e+09,1.6967500394e+09,1.1655965636e+09,1.1655965636e+09
2020-03-25 18:05:00,1.9990589606e+09,1.9990589606e+09,1.4097395632e+09,1.4097395632e+09
2020-03-25 18:10:00,2.1191385475e+09,2.1191385475e+09,1.1283404331e+09,1.1283404331e+09
2020-03-25 18:15:00,2.2474446052e+09,2.2474446052e+09,1.0611937868e+09,1.0611937868e+09
2020-03-25 18:20:00,1.8570662494e+09,1.8570662494e+09,1.4518801571e+09,1.4518801571e+09
2020-03-25 18:25:00,2.9483920450e+09,2.9483920450e+09,1.1023498334e+09,1.1023498334e+09
2020-03-25 18:30:00,1.7123649116e+09,1.7123649116e+09,1.0550574420e+09,1.0550574420e+09
2020-03-25 18:35:00,1.6137755581e+09,1.6137755581e+09,1.4223962812e+09,1.4223962812e+09
2020-03-25 18:40:00,2.6841985585e+09,2.6841985585e+09,1.3916364366e+09,1.3916364366e+09
2020-03-25 18:45:00,1.9466413364e+09,1.9466413364e+09,1.4701461861e+09,1.4701461861e+09
2020-03-25 18:50:00,1.7029462385e+09,1.7029462385e+09,1.5082630350e+09,1.5082630350e+09
2020-03-25 18:55:00,1.9879627206e+09,1.9879627206e+09,1.2112555426e+09,1.2112555426e+09
2020-03-25 19:00:00,2.2121986487e+09,2.2121986487e+09,1.3126104598e+09,1.3126104598e+09
2020-03-25 19:05:00,1.9946885650e+09,1.9946885650e+09,1.3559021713e+09,1.3559021713e+09
2020-03-25 19:10:00,2.0045001216e+09,2.0045001216e+09,1.0989156436e+09,1.0989156436e+09
2020-03-25 19:15:00,1.9519549255e+09,1.9519549255e+09,1.1248979098e+09,1.1248979098e+09
2020-03-25 19:20:00,1.8033508099e+09,1.8033508099e+09,1.2421280033e+09,1.2421280033e+09
2020-03-25 19:25:00,1.8107700820e+09,1.8107700820e+09,1.1914890191e+09,1.1914890191e+09
2020-03-25 19:30:00,2.0868507151e+09,2.0868507151e+09,1.1757366127e+09,1.1757366127e+09
2020-03-25 19:35:00,1.7511314745e+09,1.7511314745e+09,1.1274355261e+09,1.1274355261e+09
2020-03-25 19:40:00,1.8431899042e+09,1.8431899042e+09,1.1278536324e+09,1.1278536324e+09
2020-03-25 19:45:00,1.7186694060e+09,1.7186694060e+09,1.0546218203e+09,1.0546218203e+09
2020-03-25 19:50:00,1.4506314572e+09,1.4506314572e+09,1.1336917519e+09,1.1336917519e+09
2020-03-25 19:55:00,1.6430188366e+09,1.6430188366e+09,1.1176707939e+09,1.1176707939e+09
2020-03-25 20:00:00,1.8554377588e+09,1.8554377588e+09,1.1586409071e+09,1.1586409071e+09
2020-03-25 20:05:00,2.1264835118e+09,2.1264835118e+09,1.1671638563e+09,1.1671638563e+09
2020-03-25 20:10:00,2.0311473250e+09,2.0311473250e+09,1.2724641510e+09,1.2724641510e+09
2020-03-25 20:15:00,4.0591715546e+09,4.0591715546e+09,1.2090632693e+09,1.2090632693e+09
2020-03-25 20:20:00,2.9928777199e+09,2.9928777199e+09,1.1443643506e+09,1.1443643506e+09
2020-03-25 20:25:00,3.1228632170e+09,3.1228632170e+09,1.2647226756e+09,1.2647226756e+09
2020-03-25 20:30:00,2.1274478012e+09,2.1274478012e+09,1.0579172677e+09,1.0579172677e+09
2020-03-25 20:35:00,2.5720994530e+09,2.5720994530e+09,1.2628565115e+09,1.2628565115e+09
2020-03-25 20:40:00,2.0361957180e+09,2.0361957180e+09,1.0700936058e+09,1.0700936058e+09
2020-03-25 20:45:00,1.7167090122e+09,1.7167090122e+09,1.0778418714e+09,1.0778418714e+09
2020-03-25 20:50:00,1.8235556067e+09,1.8235556067e+09,1.1813418108e+09,1.1813418108e+09
2020-03-25 20:55:00,2.0682483319e+09,2.0682483319e+09,1.1838752825e+09,1.1838752825e+09
2020-03-25 21:00:00,1.6160302437e+09,1.6160302437e+09,1.1140081005e+09,1.1140081005e+09
2020-03-25 21:05:00,1.7739641485e+09,1.7739641485e+09,1.2773237593e+09,1.2773237593e+09
2020-03-25 21:10:00,1.6889489745e+09,1.6889489745e+09,1.1394955839e+09,1.1394955839e+09
2020-03-25 21:15:00,2.2732330702e+09,2.2732330702e+09,1.1390520501e+09,1.1390520501e+09
2020-03-25 21:20:00,2.1328722522e+09,2.1328722522e+09,1.2028803144e+09,1.2028803144e+09
2020-03-25 21:25:00,2.2936360715e+09,2.2936360715e+09,1.0584684845e+09,1.0584684845e+09
2020-03-25 21:30:00,2.7567408029e+09,2.7567408029e+09,1.2008773777e+09,1.2008773777e+09
2020-03-25 21:35:00,2.8761588069e+09,2.8761588069e+09,1.2557517842e+09,1.2557517842e+09
2020-03-25 21:40:00,2.8882561752e+09,2.8882561752e+09,1.1122676681e+09,1.1122676681e+09
2020-03-25 21:45:00,2.9035938291e+09,2.9035938291e+09,1.0054454218e+09,1.0054454218e+09
2020-03-25 21:50:00,3.0682532541e+09,3.0682532541e+09,1.2319223905e+09,1.2319223905e+09
2020-03-25 21:55:00,2.2892457554e+09,2.2892457554e+09,1.0822825791e+09,1.0822825791e+09
2020-03-25 22:00:00,2.2036511688e+09,2.2036511688e+09,1.0659304130e+09,1.0659304130e+09
2020-03-25 22:05:00,2.0418927093e+09,2.0418927093e+09,1.2302096037e+09,1.2302096037e+09
2020-03-25 22:10:00,2.0236183029e+09,2.0236183029e+09,1.0511698980e+09,1.0511698980e+09
2020-03-25 22:15:00,1.8563266893e+09,1.8563266893e+09,1.1133870573e+09,1.1133870573e+09
2020-03-25 22:20:00,2.1270798961e+09,2.1270798961e+09,1.0521584412e+09,1.0521584412e+09
2020-03-25 22:25:00,2.1447756693e+09,2.1447756693e+09,9.3346103858e+08,9.3346103858e+08
2020-03-25 22:30:00,1.9087361255e+09,1.9087361255e+09,9.7076789470e+08,9.7076789470e+08
2020-03-25 22:35:00,2.1642126281e+09,2.1642126281e+09,1.1611013018e+09,1.1611013018e+09
2020-03-25 22:40:00,2.2028425418e+09,2.2028425418e+09,1.0983365742e+09,1.0983365742e+09
2020-03-25 22:45:00,2.4861421487e+09,2.4861421487e+09,1.0606601338e+09,1.0606601338e+09
2020-03-25 22:50:00,2.7212648384e+09,2.7212648384e+09,1.2668054492e+09,1.2668054492e+09
2020-03-25 22:55:00,2.6505008471e+09,2.6505008471e+09,1.0970330408e+09,1.0970330408e+09
2020-03-25 23:00:00,2.6840109587e+09,2.6840109587e+09,1.0893026844e+09,1.0893026844e+09
2020-03-25 23:05:00,3.3346186481e+09,3.3346186481e+09,1.1076344278e+09,1.1076344278e+09
2020-03-25 23:10:00,3.1848625296e+09,3.1848625296e+09,1.0119459890e+09,1.0119459890e+09
2020-03-25 23:15:00,3.2525676344e+09,3.2525676344e+09,1.0001771738e+09,1.0001771738e+09
2020-03-25 23:20:00,4.0931299095e+09,4.0931299095e+09,1.1382040278e+09,1.1382040278e+09
2020-03-25 23:25:00,3.6104150463e+09,3.6104150463e+09,1.0596430261e+09,1.0596430261e+09
2020-03-25 23:30:00,3.9030321355e+09,3.9030321355e+09,1.1519819515e+09,1.1519819515e+09
2020-03-25 23:35:00,3.8651022091e+09,3.8651022091e+09,1.2000868579e+09,1.2000868579e+09
2020-03-25 23:40:00,3.3071104414e+09,3.3071104414e+09,1.1907501542e+09,1.1907501542e+09
2020-03-25 23:45:00,3.4310266379e+09,3.4310266379e+09,1.1392460304e+09,1.1392460304e+09
2020-03-25 23:50:00,3.2192685005e+09,3.2192685005e+09,1.2368102267e+09,1.2368102267e+09
2020-03-25 23:55:00,3.5357123171e+09,3.5357123171e+09,2.0379150287e+09,2.0379150287e+09
2020-03-26 00:00:00,3.2762114897e+09,3.2762114897e+09,1.9069733855e+09,1.9069733855e+09
2020-03-26 00:05:00,3.4339211629e+09,3.4339211629e+09,1.7180936756e+09,1.7180936756e+09
2020-03-26 00:10:00,3.2385063932e+09,3.2385063932e+09,1.3110092763e+09,1.3110092763e+09
2020-03-26 00:15:00,3.2915983787e+09,3.2915983787e+09,1.4036775359e+09,1.4036775359e+09
2020-03-26 00:20:00,2.6360456585e+09,2.6360456585e+09,1.3959700885e+09,1.3959700885e+09
2020-03-26 00:25:00,2.9428275035e+09,2.9428275035e+09,1.3547559882e+09,1.3547559882e+09
2020-03-26 00:30:00,2.3242295222e+09,2.3242295222e+09,1.5027241528e+09,1.5027241528e+09
2020-03-26 00:35:00,2.5293578321e+09,2.5293578321e+09,1.4465127056e+09,1.4465127056e+09
2020-03-26 00:40:00,1.8649363132e+09,1.8649363132e+09,1.3080548107e+09,1.3080548107e+09
2020-03-26 00:45:00,1.8749632870e+09,1.8749632870e+09,1.1980833213e+09,1.1980833213e+09
2020-03-26 00:50:00,2.6931558664e+09,2.6931558664e+09,1.2449618011e+09,1.2449618011e+09
2020-03-26 00:55:00,2.8649527150e+09,2.8649527150e+09,1.2367006115e+09,1.2367006115e+09
2020-03-26 01:00:00,2.5929907539e+09,2.5929907539e+09,1.0622449037e+09,1.0622449037e+09
2020-03-26 01:05:00,2.2569827761e+09,2.2569827761e+09,1.3152783609e+09,1.3152783609e+09
2020-03-26 01:10:00,3.3285284577e+09,3.3285284577e+09,1.3575884422e+09,1.3575884422e+09
2020-03-26 01:15:00,5.3852119297e+09,5.3852119297e+09,1.2771168345e+09,1.2771168345e+09
2020-03-26 01:20:00,3.5689324268e+09,3.5689324268e+09,1.1997852656e+09,1.1997852656e+09
2020-03-26 01:25:00,4.7239119047e+09,4.7239119047e+09,1.3565281734e+09,1.3565281734e+09
2020-03-26 01:30:00,2.7570910681e+09,2.7570910681e+09,1.4073351255e+09,1.4073351255e+09
2020-03-26 01:35:00,2.4843755342e+09,2.4843755342e+09,1.4361225933e+09,1.4361225933e+09
2020-03-26 01:40:00,1.4165548668e+09,1.4165548668e+09,1.5455223499e+09,1.5455223499e+09
2020-03-26 01:45:00,2.1588875120e+09,2.1588875120e+09,1.3967316960e+09,1.3967316960e+09
2020-03-26 01:50:00,2.0154987970e+09,2.0154987970e+09,1.4375282635e+09,1.4375282635e+09
2020-03-26 01:55:00,1.6179357928e+09,1.6179357928e+09,1.4502643929e+09,1.4502643929e+09
2020-03-26 02:00:00,2.2694656482e+09,2.2694656482e+09,1.2432956067e+09,1.2432956067e+09
2020-03-26 02:05:00,1.6212083428e+09,1.6212083428e+09,1.2823254746e+09,1.2823254746e+09
2020-03-26 02:10:00,1.7767375901e+09,1.7767375901e+09,1.1429802901e+09,1.1429802901e+09
2020-03-26 02:15:00,1.7609029515e+09,1.7609029515e+09,1.0952932602e+09,1.0952932602e+09
2020-03-26 02:20:00,1.2833055345e+09,1.2833055345e+09,1.0680534986e+09,1.0680534986e+09
2020-03-26 02:25:00,2.3141051754e+09,2.3141051754e+09,1.1458865009e+09,1.1458865009e+09
2020-03-26 02:30:00,1.9597439923e+09,1.9597439923e+09,1.2455830770e+09,1.2455830770e+09
2020-03-26 02:35:00,1.9422500083e+09,1.9422500083e+09,1.2706737276e+09,1.2706737276e+09
2020-03-26 02:40:00,1.9847491928e+09,1.9847491928e+09,1.2478870879e+09,1.2478870879e+09
2020-03-26 02:45:00,1.4265495031e+09,1.4265495031e+09,1.4933877698e+09,1.4933877698e+09
2020-03-26 02:50:00,1.5169572925e+09,1.5169572925e+09,1.5418197352e+09,1.5418197352e+09
2020-03-26 02:55:00,9.3090449785e+08,9.3090449785e+08,1.2006141091e+09,1.2006141091e+09
2020-03-26 03:00:00,1.2794748965e+09,1.2794748965e+09,4.9889976580e+08,4.9889976580e+08
2020-03-26 03:05:00,9.3456493210e+08,9.3456493210e+08,1.0490116662e+09,1.0490116662e+09
2020-03-26 03:10:00,1.1694708586e+09,1.1694708586e+09,1.2090946008e+09,1.2090946008e+09
2020-03-26 03:15:00,1.0235452115e+09,1.0235452115e+09,1.6562014491e+09,1.6562014491e+09
2020-03-26 03:20:00,1.0644481875e+09,1.0644481875e+09,1.8413954500e+09,1.8413954500e+09
2020-03-26 03:25:00,9.9053538438e+08,9.9053538438e+08,1.3630226630e+09,1.3630226630e+09
2020-03-26 03:30:00,1.0130282176e+09,1.0130282176e+09,1.8563205402e+09,1.8563205402e+09
2020-03-26 03:35:00,8.1959190799e+09,8.1959190799e+09,1.3699562808e+09,1.3699562808e+09
2020-03-26 03:40:00,5.0246059560e+09,5.0246059560e+09,1.2288963794e+09,1.2288963794e+09
2020-03-26 03:45:00,1.1431651188e+09,1.1431651188e+09,1.1050264716e+09,1.1050264716e+09
2020-03-26 03:50:00,8.9481127557e+08,8.9481127557e+08,1.0994365399e+09,1.0994365399e+09
2020-03-26 03:55:00,8.1314841846e+08,8.1314841846e+08,1.1409507245e+09,1.1409507245e+09
2020-03-26 04:00:00,8.0627963614e+08,8.0627963614e+08,1.0979804387e+09,1.0979804387e+09
2020-03-26 04:05:00,7.1728751912e+08,7.1728751912e+08,1.0102867057e+09,1.0102867057e+09
2020-03-26 04:10:00,8.3361506408e+08,8.3361506408e+08,1.1112073259e+09,1.1112073259e+09
2020-03-26 04:15:00,9.5390701034e+08,9.5390701034e+08,1.0807397072e+09,1.0807397072e+09
2020-03-26 04:20:00,8.7111475858e+08,8.7111475858e+08,1.0894557700e+09,1.0894557700e+09
2020-03-26 04:25:00,8.8741351799e+08,8.8741351799e+08,9.2903731646e+08,9.2903731646e+08
2020-03-26 04:30:00,8.6586118360e+08,8.6586118360e+08,1.0057760191e+09,1.0057760191e+09
2020-03-26 04:35:00,8.9070453496e+08,8.9070453496e+08,9.3680301566e+08,9.3680301566e+08
2020-03-26 04:40:00,8.7562557392e+08,8.7562557392e+08,7.2750325272e+08,7.2750325272e+08
2020-03-26 04:45:00,8.7134637470e+08,8.7134637470e+08,7.0666964455e+08,7.0666964455e+08
2020-03-26 04:50:00,8.5567379589e+08,8.5567379589e+08,6.6065711286e+08,6.6065711286e+08
2020-03-26 04:55:00,7.5049717809e+08,7.5049717809e+08,6.3050668162e+08,6.3050668162e+08
2020-03-26 05:00:00,1.5985853454e+09,1.5985853454e+09,8.6279779096e+08,8.6279779096e+08
2020-03-26 05:05:00,1.2578954850e+09,1.2578954850e+09,8.0703898714e+08,8.0703898714e+08
2020-03-26 05:10:00,8.2239210209e+08,8.2239210209e+08,5.3141489297e+08,5.3141489297e+08
2020-03-26 05:15:00,1.0696677282e+09,1.0696677282e+09,6.7090926176e+08,6.7090926176e+08
2020-03-26 05:20:00,1.1780092996e+09,1.1780092996e+09,8.0798482772e+08,8.0798482772e+08
2020-03-26 05:25:00,8.4561340642e+08,8.4561340642e+08,8.4890074714e+08,8.4890074714e+08
2020-03-26 05:30:00,1.1099967256e+09,1.1099967256e+09,1.0378747226e+09,1.0378747226e+09
2020-03-26 05:35:00,6.5095678866e+08,6.5095678866e+08,9.3526512776e+08,9.3526512776e+08
2020-03-26 05:40:00,6.2602863457e+08,6.2602863457e+08,7.2701639713e+08,7.2701639713e+08
2020-03-26 05:45:00,6.9249480911e+08,6.9249480911e+08,7.3728600334e+08,7.3728600334e+08
2020-03-26 05:50:00,7.4346797222e+08,7.4346797222e+08,6.7615622485e+08,6.7615622485e+08
2020-03-26 05:55:00,6.9564718193e+08,6.9564718193e+08,8.3003734461e+08,8.3003734461e+08
2020-03-26 06:00:00,7.1860841363e+08,7.1860841363e+08,6.8583860694e+08,6.8583860694e+08
2020-03-26 06:05:00,6.9687332969e+08,6.9687332969e+08,8.1608944413e+08,8.1608944413e+08
2020-03-26 06:10:00,8.1490569069e+08,8.1490569069e+08,7.3045128967e+08,7.3045128967e+08
2020-03-26 06:15:00,8.2357868961e+08,8.2357868961e+08,9.2335484608e+08,9.2335484608e+08
2020-03-26 06:20:00,1.2272266827e+09,1.2272266827e+09,8.7682777388e+08,8.7682777388e+08
2020-03-26 06:25:00,8.1004412594e+08,8.1004412594e+08,8.7092206600e+08,8.7092206600e+08
2020-03-26 06:30:00,7.9492361839e+08,7.9492361839e+08,6.8766637512e+08,6.8766637512e+08
2020-03-26 06:35:00,8.3153585610e+08,8.3153585610e+08,7.6875672013e+08,7.6875672013e+08
2020-03-26 06:40:00,8.9634088306e+08,8.9634088306e+08,8.3426572125e+08,8.3426572125e+08
2020-03-26 06:45:00,7.8645571724e+08,7.8645571724e+08,6.7889540151e+08,6.7889540151e+08
2020-03-26 06:50:00,9.0596619766e+08,9.0596619766e+08,7.6492701845e+08,7.6492701845e+08
2020-03-26 06:55:00,1.5657528177e+09,1.5657528177e+09,8.1726556349e+08,8.1726556349e+08
2020-03-26 07:00:00,9.7077879744e+08,9.7077879744e+08,8.6976686278e+08,8.6976686278e+08
2020-03-26 07:05:00,9.8054352567e+08,9.8054352567e+08,8.0773190040e+08,8.0773190040e+08
2020-03-26 07:10:00,8.7650423567e+08,8.7650423567e+08,9.5844314212e+08,9.5844314212e+08
2020-03-26 07:15:00,1.1177814097e+09,1.1177814097e+09,1.0108694018e+09,1.0108694018e+09
2020-03-26 07:20:00,8.0166151619e+08,8.0166151619e+08,9.5471263793e+08,9.5471263793e+08
2020-03-26 07:25:00,1.3802860096e+09,1.3802860096e+09,1.1569157987e+09,1.1569157987e+09
2020-03-26 07:30:00,1.0848745191e+09,1.0848745191e+09,1.2099361674e+09,1.2099361674e+09
2020-03-26 07:35:00,9.0889414345e+08,9.0889414345e+08,8.3197032454e+08,8.3197032454e+08
2020-03-26 07:40:00,1.2696404720e+09,1.2696404720e+09,9.7026196784e+08,9.7026196784e+08
2020-03-26 07:45:00,1.3814751285e+09,1.3814751285e+09,7.5506155834e+08,7.5506155834e+08
2020-03-26 07:50:00,1.2686956803e+09,1.2686956803e+09,9.0721046950e+08,9.0721046950e+08
2020-03-26 07:55:00,1.6020503216e+09,1.6020503216e+09,8.1656932636e+08,8.1656932636e+08
2020-03-26 08:00:00,1.5342041743e+09,1.5342041743e+09,8.7272144697e+08,8.7272144697e+08
2020-03-26 08:05:00,1.5992944224e+09,1.5992944224e+09,8.1659110625e+08,8.1659110625e+08
2020-03-26 08:10:00,1.1170980707e+09,1.1170980707e+09,8.6993562977e+08,8.6993562977e+08
2020-03-26 08:15:00,1.9918127871e+09,1.9918127871e+09,1.1624598454e+09,1.1624598454e+09
2020-03-26 08:20:00,1.4394709750e+09,1.4394709750e+09,1.0376672423e+09,1.0376672423e+09
2020-03-26 08:25:00,2.0365130734e+09,2.0365130734e+09,9.9781773906e+08,9.9781773906e+08
2020-03-26 08:30:00,2.3174155365e+09,2.3174155365e+09,9.1506952757e+08,9.1506952757e+08
2020-03-26 08:35:00,1.9303799509e+09,1.9303799509e+09,7.9684950804e+08,7.9684950804e+08
2020-03-26 08:40:00,2.1657056211e+09,2.1657056211e+09,8.7071989596e+08,8.7071989596e+08
2020-03-26 08:45:00,1.8742359831e+09,1.8742359831e+09,9.7837135362e+08,9.7837135362e+08
2020-03-26 08:50:00,1.5185667274e+09,1.5185667274e+09,9.8423118453e+08,9.8423118453e+08
2020-03-26 08:55:00,2.1969378248e+09,2.1969378248e+09,1.1324805464e+09,1.1324805464e+09
2020-03-26 09:00:00,1.6181456874e+09,1.6181456874e+09,1.1164344453e+09,1.1164344453e+09
