DATE,GRGC,GRGC_peak,GCGR,GCGR_peak
2020-03-17 15:50:00,2.7659438390e+09,2.7659438390e+09,2.3871042562e+09,2.3871042562e+09
2020-03-17 15:55:00,2.8011470105e+09,2.8011470105e+09,1.8566679714e+09,1.8566679714e+09
2020-03-17 16:00:00,1.8754856181e+09,1.8754856181e+09,1.8308179895e+09,1.8308179895e+09
2020-03-17 16:05:00,2.5550545003e+09,2.5550545003e+09,1.5149893703e+09,1.5149893703e+09
2020-03-17 16:10:00,2.1781819256e+09,2.1781819256e+09,1.6066351287e+09,1.6066351287e+09
2020-03-17 16:15:00,1.9497212050e+09,1.9497212050e+09,1.7667693150e+09,1.7667693150e+09
2020-03-17 16:20:00,2.6560406377e+09,2.6560406377e+09,1.9701984655e+09,1.9701984655e+09
2020-03-17 16:25:00,2.5314346428e+09,2.5314346428e+09,2.0639258475e+09,2.0639258475e+09
2020-03-17 16:30:00,2.1382136553e+09,2.1382136553e+09,2.5543495179e+09,2.5543495179e+09
2020-03-17 16:35:00,2.8276711895e+09,2.8276711895e+09,2.4913082923e+09,2.4913082923e+09
2020-03-17 16:40:00,3.3761170243e+09,3.3761170243e+09,2.2711627644e+09,2.2711627644e+09
2020-03-17 16:45:00,2.4812712293e+09,2.4812712293e+09,2.1360187463e+09,2.1360187463e+09
2020-03-17 16:50:00,2.5309026475e+09,2.5309026475e+09,2.3048119662e+09,2.3048119662e+09
2020-03-17 16:55:00,2.8884825422e+09,2.8884825422e+09,1.9709707307e+09,1.9709707307e+09
2020-03-17 17:00:00,2.4611045230e+09,2.4611045230e+09,1.8702344220e+09,1.8702344220e+09
2020-03-17 17:05:00,2.8219268008e+09,2.8219268008e+09,1.8772347359e+09,1.8772347359e+09
2020-03-17 17:10:00,2.2158960406e+09,2.2158960406e+09,1.4038424732e+09,1.4038424732e+09
2020-03-17 17:15:00,2.9555356407e+09,2.9555356407e+09,1.6531571939e+09,1.6531571939e+09
2020-03-17 17:20:00,3.0731019051e+09,3.0731019051e+09,1.1835801342e+09,1.1835801342e+09
2020-03-17 17:25:00,2.3624422496e+09,2.3624422496e+09,1.3763560923e+09,1.3763560923e+09
2020-03-17 17:30:00,2.4845146693e+09,2.4845146693e+09,1.9131801574e+09,1.9131801574e+09
2020-03-17 17:35:00,2.2944342696e+09,2.2944342696e+09,2.0459239254e+09,2.0459239254e+09
2020-03-17 17:40:00,1.8570855398e+09,1.8570855398e+09,1.7007761531e+09,1.7007761531e+09
2020-03-17 17:45:00,2.7826516571e+09,2.7826516571e+09,2.5097988840e+09,2.5097988840e+09
2020-03-17 17:50:00,2.9396514034e+09,2.9396514034e+09,2.5767446749e+09,2.5767446749e+09
2020-03-17 17:55:00,2.8685526506e+09,2.8685526506e+09,2.4546108772e+09,2.4546108772e+09
2020-03-17 18:00:00,2.0463385278e+09,2.0463385278e+09,2.4817966859e+09,2.4817966859e+09
2020-03-17 18:05:00,2.2086241807e+09,2.2086241807e+09,2.2433270002e+09,2.2433270002e+09
2020-03-17 18:10:00,2.0196559297e+09,2.0196559297e+09,2.2635881718e+09,2.2635881718e+09
2020-03-17 18:15:00,2.0838732490e+09,2.0838732490e+09,2.4540991989e+09,2.4540991989e+09
2020-03-17 18:20:00,2.2992100936e+09,2.2992100936e+09,2.4713176849e+09,2.4713176849e+09
2020-03-17 18:25:00,2.5329063624e+09,2.5329063624e+09,2.2518901621e+09,2.2518901621e+09
2020-03-17 18:30:00,2.1082251894e+09,2.1082251894e+09,2.7678256123e+09,2.7678256123e+09
2020-03-17 18:35:00,2.5202135597e+09,2.5202135597e+09,2.5337161081e+09,2.5337161081e+09
2020-03-17 18:40:00,2.3257549693e+09,2.3257549693e+09,1.9026157640e+09,1.9026157640e+09
2020-03-17 18:45:00,2.2142767575e+09,2.2142767575e+09,1.7997363417e+09,1.7997363417e+09
2020-03-17 18:50:00,3.9257659380e+09,3.9257659380e+09,2.0913846101e+09,2.0913846101e+09
2020-03-17 18:55:00,4.4001978923e+09,4.4001978923e+09,1.8717195081e+09,1.8717195081e+09
2020-03-17 19:00:00,4.2885314625e+09,4.2885314625e+09,2.1800775503e+09,2.1800775503e+09
2020-03-17 19:05:00,4.4551340502e+09,4.4551340502e+09,2.2577577143e+09,2.2577577143e+09
2020-03-17 19:10:00,4.3371870780e+09,4.3371870780e+09,1.6996676285e+09,1.6996676285e+09
2020-03-17 19:15:00,4.0492841379e+09,4.0492841379e+09,2.9966167653e+09,2.9966167653e+09
2020-03-17 19:20:00,4.6621939282e+09,4.6621939282e+09,2.6428907945e+09,2.6428907945e+09
2020-03-17 19:25:00,4.8423518205e+09,4.8423518205e+09,2.7498618043e+09,2.7498618043e+09
2020-03-17 19:30:00,4.3860744150e+09,4.3860744150e+09,2.8648683812e+09,2.8648683812e+09
2020-03-17 19:35:00,4.7197782651e+09,4.7197782651e+09,1.8646448925e+09,1.8646448925e+09
2020-03-17 19:40:00,4.3475972193e+09,4.3475972193e+09,3.1520222764e+09,3.1520222764e+09
2020-03-17 19:45:00,4.2844300581e+09,4.2844300581e+09,2.5218935018e+09,2.5218935018e+09
2020-03-17 19:50:00,5.0947825925e+09,5.0947825925e+09,3.2427045725e+09,3.2427045725e+09
2020-03-17 19:55:00,4.6805228359e+09,4.6805228359e+09,2.8015042646e+09,2.8015042646e+09
2020-03-17 20:00:00,3.9830431746e+09,3.9830431746e+09,3.5001264031e+09,3.5001264031e+09
2020-03-17 20:05:00,4.7188418868e+09,4.7188418868e+09,3.3631625839e+09,3.3631625839e+09
2020-03-17 20:10:00,5.2945114134e+09,5.2945114134e+09,3.0715077238e+09,3.0715077238e+09
2020-03-17 20:15:00,4.2945884646e+09,4.2945884646e+09,3.3158068600e+09,3.3158068600e+09
2020-03-17 20:20:00,4.9857598699e+09,4.9857598699e+09,3.6736330184e+09,3.6736330184e+09
2020-03-17 20:25:00,5.2819556498e+09,5.2819556498e+09,3.5830010032e+09,3.5830010032e+09
2020-03-17 20:30:00,3.5007512035e+09,3.5007512035e+09,4.8139391201e+09,4.8139391201e+09
2020-03-17 20:35:00,3.8767375769e+09,3.8767375769e+09,3.7040675986e+09,3.7040675986e+09
2020-03-17 20:40:00,4.4808084722e+09,4.4808084722e+09,3.0318169671e+09,3.0318169671e+09
2020-03-17 20:45:00,3.3032707227e+09,3.3032707227e+09,3.2776377355e+09,3.2776377355e+09
2020-03-17 20:50:00,3.2035362525e+09,3.2035362525e+09,3.0541794478e+09,3.0541794478e+09
2020-03-17 20:55:00,3.6442795820e+09,3.6442795820e+09,3.0034152938e+09,3.0034152938e+09
2020-03-17 21:00:00,3.0295014571e+09,3.0295014571e+09,3.8710094188e+09,3.8710094188e+09
2020-03-17 21:05:00,3.0864254961e+09,3.0864254961e+09,3.3574583219e+09,3.3574583219e+09
2020-03-17 21:10:00,3.2023457405e+09,3.2023457405e+09,3.4165864694e+09,3.4165864694e+09
2020-03-17 21:15:00,3.2451535887e+09,3.2451535887e+09,3.2946653031e+09,3.2946653031e+09
2020-03-17 21:20:00,4.6436850843e+09,4.6436850843e+09,3.0348481405e+09,3.0348481405e+09
2020-03-17 21:25:00,4.8139891271e+09,4.8139891271e+09,3.5312307590e+09,3.5312307590e+09
2020-03-17 21:30:00,3.6447991560e+09,3.6447991560e+09,3.1009937820e+09,3.1009937820e+09
2020-03-17 21:35:00,4.1293102453e+09,4.1293102453e+09,2.7951347355e+09,2.7951347355e+09
2020-03-17 21:40:00,4.3895802124e+09,4.3895802124e+09,2.4513473308e+09,2.4513473308e+09
2020-03-17 21:45:00,4.5898244579e+09,4.5898244579e+09,3.2260960075e+09,3.2260960075e+09
2020-03-17 21:50:00,4.8197181070e+09,4.8197181070e+09,3.3494391989e+09,3.3494391989e+09
2020-03-17 21:55:00,5.0752288517e+09,5.0752288517e+09,3.0763013315e+09,3.0763013315e+09
2020-03-17 22:00:00,4.1000098508e+09,4.1000098508e+09,2.4899735842e+09,2.4899735842e+09
2020-03-17 22:05:00,4.1933475291e+09,4.1933475291e+09,2.3842738401e+09,2.3842738401e+09
2020-03-17 22:10:00,5.4606081293e+09,5.4606081293e+09,2.6027118147e+09,2.6027118147e+09
2020-03-17 22:15:00,4.7673251533e+09,4.7673251533e+09,2.4788738865e+09,2.4788738865e+09
2020-03-17 22:20:00,5.1214826132e+09,5.1214826132e+09,2.5486863424e+09,2.5486863424e+09
2020-03-17 22:25:00,5.1306104842e+09,5.1306104842e+09,2.7797005398e+09,2.7797005398e+09
2020-03-17 22:30:00,3.8198697622e+09,3.8198697622e+09,2.2929509798e+09,2.2929509798e+09
2020-03-17 22:35:00,4.8448025389e+09,4.8448025389e+09,2.5621773495e+09,2.5621773495e+09
2020-03-17 22:40:00,4.2204791351e+09,4.2204791351e+09,2.8076477907e+09,2.8076477907e+09
2020-03-17 22:45:00,4.1374476348e+09,4.1374476348e+09,3.7487358436e+09,3.7487358436e+09
2020-03-17 22:50:00,4.6930524258e+09,4.6930524258e+09,2.8244706436e+09,2.8244706436e+09
2020-03-17 22:55:00,4.2649906859e+09,4.2649906859e+09,3.0223840814e+09,3.0223840814e+09
2020-03-17 23:00:00,3.6177300448e+09,3.6177300448e+09,1.8636872406e+09,1.8636872406e+09
2020-03-17 23:05:00,4.1285230572e+09,4.1285230572e+09,2.4940390470e+09,2.4940390470e+09
2020-03-17 23:10:00,4.0535920229e+09,4.0535920229e+09,2.3242065848e+09,2.3242065848e+09
2020-03-17 23:15:00,3.5168355706e+09,3.5168355706e+09,3.2888970351e+09,3.2888970351e+09
2020-03-17 23:20:00,4.4433047536e+09,4.4433047536e+09,3.3944513405e+09,3.3944513405e+09
2020-03-17 23:25:00,4.2764858808e+09,4.2764858808e+09,2.8371759026e+09,2.8371759026e+09
2020-03-17 23:30:00,3.9892098802e+09,3.9892098802e+09,3.1083001126e+09,3.1083001126e+09
2020-03-17 23:35:00,4.3375555195e+09,4.3375555195e+09,2.2756521224e+09,2.2756521224e+09
2020-03-17 23:40:00,3.5932820688e+09,3.5932820688e+09,2.8023582553e+09,2.8023582553e+09
2020-03-17 23:45:00,3.2536163591e+09,3.2536163591e+09,2.5035671524e+09,2.5035671524e+09
2020-03-17 23:50:00,3.3995377087e+09,3.3995377087e+09,2.5764523081e+09,2.5764523081e+09
2020-03-17 23:55:00,2.9591516418e+09,2.9591516418e+09,2.5773283587e+09,2.5773283587e+09
2020-03-18 00:00:00,2.5752550508e+09,2.5752550508e+09,1.7432682855e+09,1.7432682855e+09
2020-03-18 00:05:00,3.5714916227e+09,3.5714916227e+09,2.3477659774e+09,2.3477659774e+09
2020-03-18 00:10:00,2.9488366849e+09,2.9488366849e+09,1.6900191439e+09,1.6900191439e+09
2020-03-18 00:15:00,2.6502603519e+09,2.6502603519e+09,1.9823728656e+09,1.9823728656e+09
2020-03-18 00:20:00,3.4675018310e+09,3.4675018310e+09,1.9246684003e+09,1.9246684003e+09
2020-03-18 00:25:00,3.0115337879e+09,3.0115337879e+09,1.4960933428e+09,1.4960933428e+09
2020-03-18 00:30:00,3.3330879391e+09,3.3330879391e+09,1.5738654317e+09,1.5738654317e+09
2020-03-18 00:35:00,4.6140972869e+09,4.6140972869e+09,1.7662488562e+09,1.7662488562e+09
2020-03-18 00:40:00,3.9363414346e+09,3.9363414346e+09,1.9831576262e+09,1.9831576262e+09
2020-03-18 00:45:00,3.3977553551e+09,3.3977553551e+09,2.4158846155e+09,2.4158846155e+09
2020-03-18 00:50:00,3.8108357753e+09,3.8108357753e+09,2.7477348679e+09,2.7477348679e+09
2020-03-18 00:55:00,4.1457534772e+09,4.1457534772e+09,2.2927510336e+09,2.2927510336e+09
2020-03-18 01:00:00,3.3188735475e+09,3.3188735475e+09,2.4563152099e+09,2.4563152099e+09
2020-03-18 01:05:00,4.3343449227e+09,4.3343449227e+09,2.3080087994e+09,2.3080087994e+09
2020-03-18 01:10:00,3.8635760953e+09,3.8635760953e+09,1.9030077241e+09,1.9030077241e+09
2020-03-18 01:15:00,3.5974539972e+09,3.5974539972e+09,1.6019930791e+09,1.6019930791e+09
2020-03-18 01:20:00,3.4739058837e+09,3.4739058837e+09,1.8993574848e+09,1.8993574848e+09
2020-03-18 01:25:00,2.9438935126e+09,2.9438935126e+09,2.0733503864e+09,2.0733503864e+09
2020-03-18 01:30:00,3.0741006437e+09,3.0741006437e+09,2.3292792396e+09,2.3292792396e+09
2020-03-18 01:35:00,3.8690667606e+09,3.8690667606e+09,2.2554332111e+09,2.2554332111e+09
2020-03-18 01:40:00,4.1574018214e+09,4.1574018214e+09,2.6988226217e+09,2.6988226217e+09
2020-03-18 01:45:00,2.9982938710e+09,2.9982938710e+09,3.4329244073e+09,3.4329244073e+09
2020-03-18 01:50:00,3.7977870716e+09,3.7977870716e+09,2.2906363958e+09,2.2906363958e+09
2020-03-18 01:55:00,3.9721753999e+09,3.9721753999e+09,2.2284713577e+09,2.2284713577e+09
2020-03-18 02:00:00,2.8501987169e+09,2.8501987169e+09,2.4066701128e+09,2.4066701128e+09
2020-03-18 02:05:00,3.8975490930e+09,3.8975490930e+09,2.3144540322e+09,2.3144540322e+09
2020-03-18 02:10:00,3.3919795440e+09,3.3919795440e+09,1.9997086075e+09,1.9997086075e+09
2020-03-18 02:15:00,3.3589253509e+09,3.3589253509e+09,2.5445263086e+09,2.5445263086e+09
2020-03-18 02:20:00,3.6726787000e+09,3.6726787000e+09,2.7353881060e+09,2.7353881060e+09
2020-03-18 02:25:00,4.0426654106e+09,4.0426654106e+09,2.8310798152e+09,2.8310798152e+09
2020-03-18 02:30:00,3.6453264737e+09,3.6453264737e+09,2.2696625907e+09,2.2696625907e+09
2020-03-18 02:35:00,4.5490445338e+09,4.5490445338e+09,1.8285071794e+09,1.8285071794e+09
2020-03-18 02:40:00,4.3323306830e+09,4.3323306830e+09,2.6001744513e+09,2.6001744513e+09
2020-03-18 02:45:00,4.1350879070e+09,4.1350879070e+09,2.6994896914e+09,2.6994896914e+09
2020-03-18 02:50:00,3.8312378966e+09,3.8312378966e+09,3.3836666060e+09,3.3836666060e+09
2020-03-18 02:55:00,3.2707668053e+09,3.2707668053e+09,2.8387893396e+09,2.8387893396e+09
2020-03-18 03:00:00,2.5188200133e+09,2.5188200133e+09,2.1450528044e+09,2.1450528044e+09
2020-03-18 03:05:00,4.3048251394e+09,4.3048251394e+09,2.2159528589e+09,2.2159528589e+09
2020-03-18 03:10:00,3.0325896290e+09,3.0325896290e+09,2.0370423528e+09,2.0370423528e+09
2020-03-18 03:15:00,3.0356219253e+09,3.0356219253e+09,2.4666450794e+09,2.4666450794e+09
2020-03-18 03:20:00,3.3037791701e+09,3.3037791701e+09,2.3941150869e+09,2.3941150869e+09
2020-03-18 03:25:00,2.8877325296e+09,2.8877325296e+09,2.7060119302e+09,2.7060119302e+09
2020-03-18 03:30:00,2.9483507717e+09,2.9483507717e+09,2.6242017066e+09,2.6242017066e+09
2020-03-18 03:35:00,3.7299386559e+09,3.7299386559e+09,2.6076716676e+09,2.6076716676e+09
2020-03-18 03:40:00,2.8576749128e+09,2.8576749128e+09,2.4376624552e+09,2.4376624552e+09
2020-03-18 03:45:00,2.9031653790e+09,2.9031653790e+09,2.7644271765e+09,2.7644271765e+09
2020-03-18 03:50:00,4.6589526016e+09,4.6589526016e+09,3.4129036188e+09,3.4129036188e+09
2020-03-18 03:55:00,3.6207664218e+09,3.6207664218e+09,2.5180258728e+09,2.5180258728e+09
2020-03-18 04:00:00,3.8566286130e+09,3.8566286130e+09,2.6529671662e+09,2.6529671662e+09
2020-03-18 04:05:00,4.5860591415e+09,4.5860591415e+09,2.9412162996e+09,2.9412162996e+09
2020-03-18 04:10:00,5.2732233141e+09,5.2732233141e+09,2.8258842556e+09,2.8258842556e+09
2020-03-18 04:15:00,3.7859460535e+09,3.7859460535e+09,2.2548585833e+09,2.2548585833e+09
2020-03-18 04:20:00,4.5578452012e+09,4.5578452012e+09,2.3308396983e+09,2.3308396983e+09
2020-03-18 04:25:00,3.6895254044e+09,3.6895254044e+09,2.4174590279e+09,2.4174590279e+09
2020-03-18 04:30:00,2.9517181355e+09,2.9517181355e+09,2.4003571836e+09,2.4003571836e+09
2020-03-18 04:35:00,3.2830018936e+09,3.2830018936e+09,2.2178923561e+09,2.2178923561e+09
2020-03-18 04:40:00,3.4245842260e+09,3.4245842260e+09,2.6287390798e+09,2.6287390798e+09
2020-03-18 04:45:00,1.9612677535e+09,1.9612677535e+09,3.1316409985e+09,3.1316409985e+09
2020-03-18 04:50:00,3.5574728627e+09,3.5574728627e+09,3.0985067450e+09,3.0985067450e+09
2020-03-18 04:55:00,3.3007551923e+09,3.3007551923e+09,3.1619143589e+09,3.1619143589e+09
2020-03-18 05:00:00,2.4934777165e+09,2.4934777165e+09,2.1633901461e+09,2.1633901461e+09
2020-03-18 05:05:00,4.2490242147e+09,4.2490242147e+09,2.3540439116e+09,2.3540439116e+09
2020-03-18 05:10:00,3.4836133304e+09,3.4836133304e+09,2.7941699317e+09,2.7941699317e+09
2020-03-18 05:15:00,3.8583934552e+09,3.8583934552e+09,3.2287756656e+09,3.2287756656e+09
2020-03-18 05:20:00,4.3341076963e+09,4.3341076963e+09,3.2667726431e+09,3.2667726431e+09
2020-03-18 05:25:00,5.6524017100e+09,5.6524017100e+09,2.7866374159e+09,2.7866374159e+09
2020-03-18 05:30:00,4.8059379374e+09,4.8059379374e+09,2.3897143586e+09,2.3897143586e+09
2020-03-18 05:35:00,3.9880585436e+09,3.9880585436e+09,2.1563746675e+09,2.1563746675e+09
2020-03-18 05:40:00,4.6159968818e+09,4.6159968818e+09,2.6870219000e+09,2.6870219000e+09
2020-03-18 05:45:00,4.3873131727e+09,4.3873131727e+09,3.4678530773e+09,3.4678530773e+09
2020-03-18 05:50:00,3.8031172328e+09,3.8031172328e+09,3.0067204382e+09,3.0067204382e+09
2020-03-18 05:55:00,3.7086538467e+09,3.7086538467e+09,3.4045629178e+09,3.4045629178e+09
2020-03-18 06:00:00,3.2240817789e+09,3.2240817789e+09,3.3058772667e+09,3.3058772667e+09
2020-03-18 06:05:00,3.5469736143e+09,3.5469736143e+09,3.5318466007e+09,3.5318466007e+09
2020-03-18 06:10:00,3.7347667976e+09,3.7347667976e+09,2.7393294324e+09,2.7393294324e+09
2020-03-18 06:15:00,3.2800196351e+09,3.2800196351e+09,2.5529196470e+09,2.5529196470e+09
2020-03-18 06:20:00,3.4562615750e+09,3.4562615750e+09,2.6459192730e+09,2.6459192730e+09
2020-03-18 06:25:00,3.9291373831e+09,3.9291373831e+09,3.4905150505e+09,3.4905150505e+09
2020-03-18 06:30:00,3.2119805962e+09,3.2119805962e+09,2.4069318545e+09,2.4069318545e+09
2020-03-18 06:35:00,4.4231335031e+09,4.4231335031e+09,2.7277802783e+09,2.7277802783e+09
2020-03-18 06:40:00,4.2269078386e+09,4.2269078386e+09,3.5265266625e+09,3.5265266625e+09
2020-03-18 06:45:00,4.1853347467e+09,4.1853347467e+09,2.4805168186e+09,2.4805168186e+09
2020-03-18 06:50:00,4.5263808369e+09,4.5263808369e+09,2.7534251572e+09,2.7534251572e+09
2020-03-18 06:55:00,4.6182896043e+09,4.6182896043e+09,2.5455745971e+09,2.5455745971e+09
2020-03-18 07:00:00,3.7296297193e+09,3.7296297193e+09,3.0451423034e+09,3.0451423034e+09
2020-03-18 07:05:00,4.6634022120e+09,4.6634022120e+09,3.0199394759e+09,3.0199394759e+09
2020-03-18 07:10:00,3.3845164395e+09,3.3845164395e+09,2.6165215451e+09,2.6165215451e+09
2020-03-18 07:15:00,2.6381294268e+09,2.6381294268e+09,3.0832294703e+09,3.0832294703e+09
2020-03-18 07:20:00,3.0780670723e+09,3.0780670723e+09,3.4157121402e+09,3.4157121402e+09
2020-03-18 07:25:00,2.6809665222e+09,2.6809665222e+09,2.6790154348e+09,2.6790154348e+09
2020-03-18 07:30:00,2.5660707974e+09,2.5660707974e+09,2.2444777920e+09,2.2444777920e+09
2020-03-18 07:35:00,4.2701843895e+09,4.2701843895e+09,2.6858193640e+09,2.6858193640e+09
2020-03-18 07:40:00,4.8053474913e+09,4.8053474913e+09,3.3112214257e+09,3.3112214257e+09
2020-03-18 07:45:00,3.8389654756e+09,3.8389654756e+09,3.1248958513e+09,3.1248958513e+09
2020-03-18 07:50:00,5.2536287435e+09,5.2536287435e+09,2.4606778108e+09,2.4606778108e+09
2020-03-18 07:55:00,3.7865160747e+09,3.7865160747e+09,3.1084185780e+09,3.1084185780e+09
2020-03-18 08:00:00,3.1457555838e+09,3.1457555838e+09,3.5922856420e+09,3.5922856420e+09
2020-03-18 08:05:00,3.2561763651e+09,3.2561763651e+09,2.9585680962e+09,2.9585680962e+09
2020-03-18 08:10:00,4.8845519754e+09,4.8845519754e+09,3.0243266170e+09,3.0243266170e+09
2020-03-18 08:15:00,3.6752547195e+09,3.6752547195e+09,2.7894511380e+09,2.7894511380e+09
2020-03-18 08:20:00,4.0221356592e+09,4.0221356592e+09,2.5401631167e+09,2.5401631167e+09
2020-03-18 08:25:00,5.2795512597e+09,5.2795512597e+09,2.3482168002e+09,2.3482168002e+09
2020-03-18 08:30:00,3.7347092603e+09,3.7347092603e+09,2.5966920943e+09,2.5966920943e+09
2020-03-18 08:35:00,5.6500028097e+09,5.6500028097e+09,2.6372411594e+09,2.6372411594e+09
2020-03-18 08:40:00,3.9765076268e+09,3.9765076268e+09,2.9572768539e+09,2.9572768539e+09
2020-03-18 08:45:00,4.1698335499e+09,4.1698335499e+09,3.2290577780e+09,3.2290577780e+09
2020-03-18 08:50:00,4.2874615553e+09,4.2874615553e+09,3.6105661909e+09,3.6105661909e+09
2020-03-18 08:55:00,4.6586172650e+09,4.6586172650e+09,3.3683216738e+09,3.3683216738e+09
2020-03-18 09:00:00,3.7955031967e+09,3.7955031967e+09,3.0438961827e+09,3.0438961827e+09
2020-03-18 09:05:00,4.7289252684e+09,4.7289252684e+09,3.0981528387e+09,3.0981528387e+09
2020-03-18 09:10:00,3.6426770500e+09,3.6426770500e+09,2.7329471175e+09,2.7329471175e+09
2020-03-18 09:15:00,2.4658747976e+09,2.4658747976e+09,3.4821461465e+09,3.4821461465e+09
2020-03-18 09:20:00,3.5525946243e+09,3.5525946243e+09,2.8179875910e+09,2.8179875910e+09
2020-03-18 09:25:00,3.5891512061e+09,3.5891512061e+09,2.8633403193e+09,2.8633403193e+09
2020-03-18 09:30:00,3.6254995820e+09,3.6254995820e+09,3.0431328219e+09,3.0431328219e+09
2020-03-18 09:35:00,4.6541630586e+09,4.6541630586e+09,2.5258883246e+09,2.5258883246e+09
2020-03-18 09:40:00,5.7454668148e+09,5.7454668148e+09,3.0682895066e+09,3.0682895066e+09
2020-03-18 09:45:00,4.0591092864e+09,4.0591092864e+09,2.7374790912e+09,2.7374790912e+09
2020-03-18 09:50:00,4.2612746032e+09,4.2612746032e+09,3.5040566624e+09,3.5040566624e+09
2020-03-18 09:55:00,4.5702361283e+09,4.5702361283e+09,3.2216777470e+09,3.2216777470e+09
2020-03-18 10:00:00,4.4661877074e+09,4.4661877074e+09,3.1767995206e+09,3.1767995206e+09
2020-03-18 10:05:00,3.9945229741e+09,3.9945229741e+09,2.8493695110e+09,2.8493695110e+09
2020-03-18 10:10:00,4.0375051202e+09,4.0375051202e+09,2.3670355535e+09,2.3670355535e+09
2020-03-18 10:15:00,3.7081412560e+09,3.7081412560e+09,2.4112867914e+09,2.4112867914e+09
2020-03-18 10:20:00,4.8795822137e+09,4.8795822137e+09,2.1968312594e+09,2.1968312594e+09
2020-03-18 10:25:00,5.0221979928e+09,5.0221979928e+09,2.4391747181e+09,2.4391747181e+09
2020-03-18 10:30:00,3.7941989946e+09,3.7941989946e+09,2.5466476698e+09,2.5466476698e+09
2020-03-18 10:35:00,4.6945317633e+09,4.6945317633e+09,2.0735393794e+09,2.0735393794e+09
2020-03-18 10:40:00,4.7273674596e+09,4.7273674596e+09,2.9888091822e+09,2.9888091822e+09
2020-03-18 10:45:00,3.1450556222e+09,3.1450556222e+09,3.6679951720e+09,3.6679951720e+09
2020-03-18 10:50:00,3.6955239992e+09,3.6955239992e+09,4.3008706699e+09,4.3008706699e+09
2020-03-18 10:55:00,4.2907544272e+09,4.2907544272e+09,4.2239470836e+09,4.2239470836e+09
2020-03-18 11:00:00,4.0661912048e+09,4.0661912048e+09,3.8776025503e+09,3.8776025503e+09
2020-03-18 11:05:00,4.4065028809e+09,4.4065028809e+09,2.8908149727e+09,2.8908149727e+09
2020-03-18 11:10:00,4.1658456904e+09,4.1658456904e+09,3.2761641708e+09,3.2761641708e+09
2020-03-18 11:15:00,3.3307540204e+09,3.3307540204e+09,3.6760322897e+09,3.6760322897e+09
2020-03-18 11:20:00,3.4213247797e+09,3.4213247797e+09,3.6832255289e+09,3.6832255289e+09
2020-03-18 11:25:00,4.1814373409e+09,4.1814373409e+09,3.1312060340e+09,3.1312060340e+09
2020-03-18 11:30:00,3.7586393579e+09,3.7586393579e+09,2.5368958948e+09,2.5368958948e+09
2020-03-18 11:35:00,3.1281871573e+09,3.1281871573e+09,2.3345043228e+09,2.3345043228e+09
2020-03-18 11:40:00,3.2626413860e+09,3.2626413860e+09,3.1570380017e+09,3.1570380017e+09
2020-03-18 11:45:00,3.0864367341e+09,3.0864367341e+09,3.3191109125e+09,3.3191109125e+09
2020-03-18 11:50:00,3.9620259423e+09,3.9620259423e+09,3.3648349155e+09,3.3648349155e+09
2020-03-18 11:55:00,3.9853264851e+09,3.9853264851e+09,2.9159780364e+09,2.9159780364e+09
2020-03-18 12:00:00,3.9704081982e+09,3.9704081982e+09,2.2484156811e+09,2.2484156811e+09
2020-03-18 12:05:00,3.2880161851e+09,3.2880161851e+09,2.3057459103e+09,2.3057459103e+09
2020-03-18 12:10:00,2.9335207293e+09,2.9335207293e+09,3.4301248830e+09,3.4301248830e+09
2020-03-18 12:15:00,3.0070530343e+09,3.0070530343e+09,3.1687098890e+09,3.1687098890e+09
2020-03-18 12:20:00,3.5916217680e+09,3.5916217680e+09,3.6538722597e+09,3.6538722597e+09
2020-03-18 12:25:00,4.5064804152e+09,4.5064804152e+09,2.9274768416e+09,2.9274768416e+09
2020-03-18 12:30:00,3.2064607792e+09,3.2064607792e+09,3.3406053250e+09,3.3406053250e+09
2020-03-18 12:35:00,2.9361355384e+09,2.9361355384e+09,3.1165309112e+09,3.1165309112e+09
2020-03-18 12:40:00,3.6449261116e+09,3.6449261116e+09,3.1499753514e+09,3.1499753514e+09
2020-03-18 12:45:00,3.1367313939e+09,3.1367313939e+09,3.0385122423e+09,3.0385122423e+09
2020-03-18 12:50:00,2.8483336292e+09,2.8483336292e+09,2.9863487028e+09,2.9863487028e+09
2020-03-18 12:55:00,3.8597067743e+09,3.8597067743e+09,3.5009868225e+09,3.5009868225e+09
2020-03-18 13:00:00,3.8566303209e+09,3.8566303209e+09,3.0720235993e+09,3.0720235993e+09
2020-03-18 13:05:00,3.9239261116e+09,3.9239261116e+09,2.9107233143e+09,2.9107233143e+09
2020-03-18 13:10:00,3.3206744514e+09,3.3206744514e+09,3.0948316383e+09,3.0948316383e+09
2020-03-18 13:15:00,3.2125015795e+09,3.2125015795e+09,2.1650089482e+09,2.1650089482e+09
2020-03-18 13:20:00,3.8665178016e+09,3.8665178016e+09,2.9276341259e+09,2.9276341259e+09
2020-03-18 13:25:00,5.0062477719e+09,5.0062477719e+09,2.5784593670e+09,2.5784593670e+09
2020-03-18 13:30:00,2.9031683377e+09,2.9031683377e+09,1.5610108908e+09,1.5610108908e+09
2020-03-18 13:35:00,5.1624928740e+09,5.1624928740e+09,2.9820881312e+09,2.9820881312e+09
2020-03-18 13:40:00,4.0677964207e+09,4.0677964207e+09,2.7502717405e+09,2.7502717405e+09
