DATE,ATHR,ATHR_peak,HRAT,ATHR_peak
2020-03-17 15:40:00,3.9529288238e+06,3.9529288238e+06,9.9223582254e+05,9.9223582254e+05
2020-03-17 15:45:00,4.1019786075e+06,4.1019786075e+06,1.0385636425e+06,1.0385636425e+06
2020-03-17 15:50:00,2.1678120590e+06,2.1678120590e+06,1.3095953979e+06,1.3095953979e+06
2020-03-17 15:55:00,3.3353085152e+06,3.3353085152e+06,1.2429397872e+06,1.2429397872e+06
2020-03-17 16:00:00,2.0851924930e+06,2.0851924930e+06,1.1143098043e+06,1.1143098043e+06
2020-03-17 16:05:00,2.2273807836e+06,2.2273807836e+06,9.5940706916e+05,9.5940706916e+05
2020-03-17 16:10:00,2.1809971776e+06,2.1809971776e+06,1.1418366220e+06,1.1418366220e+06
2020-03-17 16:15:00,2.2818203463e+06,2.2818203463e+06,9.8985348480e+05,9.8985348480e+05
2020-03-17 16:20:00,3.2786887504e+06,3.2786887504e+06,1.0600676229e+06,1.0600676229e+06
2020-03-17 16:25:00,2.1505068553e+06,2.1505068553e+06,1.0116840112e+06,1.0116840112e+06
2020-03-17 16:30:00,2.4193780839e+06,2.4193780839e+06,9.7150182489e+05,9.7150182489e+05
2020-03-17 16:35:00,1.9143456665e+06,1.9143456665e+06,9.2050870720e+05,9.2050870720e+05
2020-03-17 16:40:00,1.6628668919e+06,1.6628668919e+06,7.7425435467e+05,7.7425435467e+05
2020-03-17 16:45:00,2.3894492078e+06,2.3894492078e+06,1.0250911326e+06,1.0250911326e+06
2020-03-17 16:50:00,2.8034502188e+06,2.8034502188e+06,1.0728742505e+06,1.0728742505e+06
2020-03-17 16:55:00,2.4869607316e+06,2.4869607316e+06,1.0199957653e+06,1.0199957653e+06
2020-03-17 17:00:00,2.1457327743e+06,2.1457327743e+06,1.0205970654e+06,1.0205970654e+06
2020-03-17 17:05:00,2.0012212991e+06,2.0012212991e+06,9.5760695562e+05,9.5760695562e+05
2020-03-17 17:10:00,1.8275083984e+06,1.8275083984e+06,1.0294442901e+06,1.0294442901e+06
2020-03-17 17:15:00,1.3655604505e+06,1.3655604505e+06,1.0825022736e+06,1.0825022736e+06
2020-03-17 17:20:00,1.3663644882e+06,1.3663644882e+06,1.0337822811e+06,1.0337822811e+06
2020-03-17 17:25:00,1.5512546904e+06,1.5512546904e+06,1.2286141269e+06,1.2286141269e+06
2020-03-17 17:30:00,1.3784865480e+06,1.3784865480e+06,1.0549700471e+06,1.0549700471e+06
2020-03-17 17:35:00,1.8221738763e+06,1.8221738763e+06,1.0328825378e+06,1.0328825378e+06
2020-03-17 17:40:00,2.0131594286e+06,2.0131594286e+06,1.0800451968e+06,1.0800451968e+06
2020-03-17 17:45:00,1.6260204229e+06,1.6260204229e+06,1.0902891657e+06,1.0902891657e+06
2020-03-17 17:50:00,1.8019459570e+06,1.8019459570e+06,1.1375148032e+06,1.1375148032e+06
2020-03-17 17:55:00,1.6789098937e+06,1.6789098937e+06,1.1912963211e+06,1.1912963211e+06
2020-03-17 18:00:00,1.5434535932e+06,1.5434535932e+06,1.1316666076e+06,1.1316666076e+06
2020-03-17 18:05:00,1.5406375202e+06,1.5406375202e+06,1.1056628126e+06,1.1056628126e+06
2020-03-17 18:10:00,1.9388371739e+06,1.9388371739e+06,1.0149949171e+06,1.0149949171e+06
2020-03-17 18:15:00,2.2624327561e+06,2.2624327561e+06,1.0766735137e+06,1.0766735137e+06
2020-03-17 18:20:00,1.9014733819e+06,1.9014733819e+06,1.0182066800e+06,1.0182066800e+06
2020-03-17 18:25:00,2.3529487545e+06,2.3529487545e+06,1.1406678076e+06,1.1406678076e+06
2020-03-17 18:30:00,1.8169818710e+06,1.8169818710e+06,1.0227896986e+06,1.0227896986e+06
2020-03-17 18:35:00,1.7114203724e+06,1.7114203724e+06,1.0837221591e+06,1.0837221591e+06
2020-03-17 18:40:00,3.0733382125e+06,3.0733382125e+06,1.1125561131e+06,1.1125561131e+06
2020-03-17 18:45:00,7.8272337353e+06,7.8272337353e+06,1.0284968377e+06,1.0284968377e+06
2020-03-17 18:50:00,6.2036530959e+06,6.2036530959e+06,1.0652717243e+06,1.0652717243e+06
2020-03-17 18:55:00,9.0986741948e+06,9.0986741948e+06,1.0405520014e+06,1.0405520014e+06
2020-03-17 19:00:00,2.1619094150e+06,2.1619094150e+06,1.1836953790e+06,1.1836953790e+06
2020-03-17 19:05:00,3.5424574448e+06,3.5424574448e+06,9.6723897300e+05,9.6723897300e+05
2020-03-17 19:10:00,1.6294807813e+06,1.6294807813e+06,1.0157045461e+06,1.0157045461e+06
2020-03-17 19:15:00,1.5662961572e+06,1.5662961572e+06,1.1484343643e+06,1.1484343643e+06
2020-03-17 19:20:00,1.9286884814e+06,1.9286884814e+06,9.2200975129e+05,9.2200975129e+05
2020-03-17 19:25:00,2.8660256185e+06,2.8660256185e+06,1.0132015225e+06,1.0132015225e+06
2020-03-17 19:30:00,3.4847177482e+06,3.4847177482e+06,1.0854772174e+06,1.0854772174e+06
2020-03-17 19:35:00,2.8420329625e+06,2.8420329625e+06,1.0527483851e+06,1.0527483851e+06
2020-03-17 19:40:00,1.9172245366e+06,1.9172245366e+06,9.4329810311e+05,9.4329810311e+05
2020-03-17 19:45:00,1.7808378684e+06,1.7808378684e+06,9.4367990711e+05,9.4367990711e+05
2020-03-17 19:50:00,1.6932848652e+06,1.6932848652e+06,1.0898694887e+06,1.0898694887e+06
2020-03-17 19:55:00,1.7146766855e+06,1.7146766855e+06,9.1798152818e+05,9.1798152818e+05
2020-03-17 20:00:00,3.0311280921e+06,3.0311280921e+06,1.0665542544e+06,1.0665542544e+06
2020-03-17 20:05:00,2.9646828052e+06,2.9646828052e+06,9.0601761156e+05,9.0601761156e+05
2020-03-17 20:10:00,1.5328710441e+06,1.5328710441e+06,9.2450570916e+05,9.2450570916e+05
2020-03-17 20:15:00,1.5914916494e+06,1.5914916494e+06,9.5507719716e+05,9.5507719716e+05
2020-03-17 20:20:00,1.7024717867e+06,1.7024717867e+06,9.1370561938e+05,9.1370561938e+05
2020-03-17 20:25:00,2.1536213422e+06,2.1536213422e+06,9.7341136427e+05,9.7341136427e+05
2020-03-17 20:30:00,1.5236564798e+06,1.5236564798e+06,1.0814261173e+06,1.0814261173e+06
2020-03-17 20:35:00,1.6374025717e+06,1.6374025717e+06,9.4443703698e+05,9.4443703698e+05
2020-03-17 20:40:00,2.7809038761e+06,2.7809038761e+06,9.2822399609e+05,9.2822399609e+05
2020-03-17 20:45:00,3.4408076268e+06,3.4408076268e+06,9.5224087093e+05,9.5224087093e+05
2020-03-17 20:50:00,2.3748232892e+06,2.3748232892e+06,9.3777751591e+05,9.3777751591e+05
2020-03-17 20:55:00,3.3296786160e+06,3.3296786160e+06,9.2247261867e+05,9.2247261867e+05
2020-03-17 21:00:00,4.0982394732e+06,4.0982394732e+06,9.9362368444e+05,9.9362368444e+05
2020-03-17 21:05:00,3.3184755888e+06,3.3184755888e+06,1.0709637221e+06,1.0709637221e+06
2020-03-17 21:10:00,2.0704768240e+06,2.0704768240e+06,9.4319965902e+05,9.4319965902e+05
2020-03-17 21:15:00,5.1551039614e+06,5.1551039614e+06,9.5842550169e+05,9.5842550169e+05
2020-03-17 21:20:00,4.9299245611e+06,4.9299245611e+06,9.6277198027e+05,9.6277198027e+05
2020-03-17 21:25:00,3.8898199700e+06,3.8898199700e+06,1.0554920155e+06,1.0554920155e+06
2020-03-17 21:30:00,1.8972690631e+06,1.8972690631e+06,9.9282094631e+05,9.9282094631e+05
2020-03-17 21:35:00,2.0958998178e+06,2.0958998178e+06,1.0853856958e+06,1.0853856958e+06
2020-03-17 21:40:00,2.0364742167e+06,2.0364742167e+06,1.0121817038e+06,1.0121817038e+06
2020-03-17 21:45:00,1.2530215972e+06,1.2530215972e+06,9.5747071573e+05,9.5747071573e+05
2020-03-17 21:50:00,1.2199042468e+06,1.2199042468e+06,9.4760589813e+05,9.4760589813e+05
2020-03-17 21:55:00,1.1899289879e+06,1.1899289879e+06,9.1115145938e+05,9.1115145938e+05
2020-03-17 22:00:00,1.3872261717e+06,1.3872261717e+06,9.9366045030e+05,9.9366045030e+05
2020-03-17 22:05:00,1.3563244955e+06,1.3563244955e+06,9.8683144021e+05,9.8683144021e+05
2020-03-17 22:10:00,1.4548395556e+06,1.4548395556e+06,9.4680553385e+05,9.4680553385e+05
2020-03-17 22:15:00,1.4890617345e+06,1.4890617345e+06,9.3763837499e+05,9.3763837499e+05
2020-03-17 22:20:00,1.3118668401e+06,1.3118668401e+06,1.0210963576e+06,1.0210963576e+06
2020-03-17 22:25:00,1.8167557150e+06,1.8167557150e+06,9.6429800498e+05,9.6429800498e+05
2020-03-17 22:30:00,1.6329908100e+06,1.6329908100e+06,9.1656228302e+05,9.1656228302e+05
2020-03-17 22:35:00,2.0569551582e+06,2.0569551582e+06,9.9214240462e+05,9.9214240462e+05
2020-03-17 22:40:00,1.8298365950e+06,1.8298365950e+06,9.9011219375e+05,9.9011219375e+05
2020-03-17 22:45:00,2.1703520304e+06,2.1703520304e+06,9.5558542588e+05,9.5558542588e+05
2020-03-17 22:50:00,2.3535291456e+06,2.3535291456e+06,9.3428022180e+05,9.3428022180e+05
2020-03-17 22:55:00,2.1258639959e+06,2.1258639959e+06,1.0435904437e+06,1.0435904437e+06
2020-03-17 23:00:00,1.8552777063e+06,1.8552777063e+06,1.0129105298e+06,1.0129105298e+06
2020-03-17 23:05:00,2.9672335754e+06,2.9672335754e+06,9.0796688377e+05,9.0796688377e+05
2020-03-17 23:10:00,4.5260428436e+06,4.5260428436e+06,1.1043268611e+06,1.1043268611e+06
2020-03-17 23:15:00,3.6552534773e+06,3.6552534773e+06,1.0334246660e+06,1.0334246660e+06
2020-03-17 23:20:00,3.5531278494e+06,3.5531278494e+06,1.0175047650e+06,1.0175047650e+06
2020-03-17 23:25:00,1.9360709572e+06,1.9360709572e+06,1.0188450562e+06,1.0188450562e+06
2020-03-17 23:30:00,1.2127475850e+06,1.2127475850e+06,9.0460048157e+05,9.0460048157e+05
2020-03-17 23:35:00,1.3945901173e+06,1.3945901173e+06,1.0799124234e+06,1.0799124234e+06
2020-03-17 23:40:00,1.1015176874e+06,1.1015176874e+06,9.0304978762e+05,9.0304978762e+05
2020-03-17 23:45:00,1.2825101067e+06,1.2825101067e+06,9.7150494951e+05,9.7150494951e+05
2020-03-17 23:50:00,1.2968568878e+06,1.2968568878e+06,9.2391641689e+05,9.2391641689e+05
2020-03-17 23:55:00,1.3109889714e+06,1.3109889714e+06,9.5527600836e+05,9.5527600836e+05
2020-03-18 00:00:00,7.5003734583e+06,7.5003734583e+06,1.0472019099e+06,1.0472019099e+06
