DATE,CZAT,CZAT_peak,ATCZ,ATCZ_peak
2020-03-24 02:25:00,4.2376408734e+09,4.2376408734e+09,1.1857736888e+10,1.1857736888e+10
2020-03-24 02:30:00,4.4566810425e+09,4.4566810425e+09,1.3573446877e+10,1.3573446877e+10
2020-03-24 02:35:00,4.9883074228e+09,4.9883074228e+09,1.4339584882e+10,1.4339584882e+10
2020-03-24 02:40:00,5.1031970451e+09,5.1031970451e+09,1.2018149041e+10,1.2018149041e+10
2020-03-24 02:45:00,5.2509669661e+09,5.2509669661e+09,1.1770293363e+10,1.1770293363e+10
2020-03-24 02:50:00,5.3930651977e+09,5.3930651977e+09,1.2000478545e+10,1.2000478545e+10
2020-03-24 02:55:00,5.2166834215e+09,5.2166834215e+09,1.2951227196e+10,1.2951227196e+10
2020-03-24 03:00:00,4.5481405246e+09,4.5481405246e+09,1.1253076056e+10,1.1253076056e+10
2020-03-24 03:05:00,5.1652971694e+09,5.1652971694e+09,1.3272656844e+10,1.3272656844e+10
2020-03-24 03:10:00,4.6476334556e+09,4.6476334556e+09,8.9262766911e+09,8.9262766911e+09
2020-03-24 03:15:00,4.5903395613e+09,4.5903395613e+09,9.6706657728e+09,9.6706657728e+09
2020-03-24 03:20:00,4.8467153308e+09,4.8467153308e+09,1.0812406259e+10,1.0812406259e+10
2020-03-24 03:25:00,4.7566107601e+09,4.7566107601e+09,1.0751144416e+10,1.0751144416e+10
2020-03-24 03:30:00,4.4590007027e+09,4.4590007027e+09,1.0134907920e+10,1.0134907920e+10
2020-03-24 03:35:00,5.4922902474e+09,5.4922902474e+09,1.2841696140e+10,1.2841696140e+10
2020-03-24 03:40:00,3.9085808881e+09,3.9085808881e+09,1.0666134606e+10,1.0666134606e+10
2020-03-24 03:45:00,4.1946853583e+09,4.1946853583e+09,1.0961122082e+10,1.0961122082e+10
2020-03-24 03:50:00,5.0222795885e+09,5.0222795885e+09,1.0844640040e+10,1.0844640040e+10
2020-03-24 03:55:00,3.9593962834e+09,3.9593962834e+09,1.0347478370e+10,1.0347478370e+10
2020-03-24 04:00:00,4.4094818367e+09,4.4094818367e+09,1.1429567734e+10,1.1429567734e+10
2020-03-24 04:05:00,5.3027149190e+09,5.3027149190e+09,1.3460661429e+10,1.3460661429e+10
2020-03-24 04:10:00,4.9588956835e+09,4.9588956835e+09,1.3203129837e+10,1.3203129837e+10
2020-03-24 04:15:00,4.3212133049e+09,4.3212133049e+09,1.4303246630e+10,1.4303246630e+10
2020-03-24 04:20:00,4.6211831482e+09,4.6211831482e+09,1.0562283136e+10,1.0562283136e+10
2020-03-24 04:25:00,4.7082933687e+09,4.7082933687e+09,1.3828818746e+10,1.3828818746e+10
2020-03-24 04:30:00,4.6122150442e+09,4.6122150442e+09,1.3662799909e+10,1.3662799909e+10
2020-03-24 04:35:00,5.6319011565e+09,5.6319011565e+09,2.0345189038e+10,2.0345189038e+10
2020-03-24 04:40:00,5.0659749213e+09,5.0659749213e+09,1.8674097161e+10,1.8674097161e+10
2020-03-24 04:45:00,4.3477874223e+09,4.3477874223e+09,1.6053106260e+10,1.6053106260e+10
2020-03-24 04:50:00,6.2473270039e+09,6.2473270039e+09,1.6979414503e+10,1.6979414503e+10
2020-03-24 04:55:00,5.1699995297e+09,5.1699995297e+09,1.4792899035e+10,1.4792899035e+10
2020-03-24 05:00:00,4.5143727607e+09,4.5143727607e+09,1.2212835339e+10,1.2212835339e+10
2020-03-24 05:05:00,4.4944999431e+09,4.4944999431e+09,1.7085845255e+10,1.7085845255e+10
2020-03-24 05:10:00,4.4670567643e+09,4.4670567643e+09,1.6133262656e+10,1.6133262656e+10
2020-03-24 05:15:00,5.2759289235e+09,5.2759289235e+09,1.3296041498e+10,1.3296041498e+10
2020-03-24 05:20:00,6.7749308399e+09,6.7749308399e+09,1.2673095332e+10,1.2673095332e+10
2020-03-24 05:25:00,7.3863112407e+09,7.3863112407e+09,1.2519680025e+10,1.2519680025e+10
2020-03-24 05:30:00,6.7106534837e+09,6.7106534837e+09,1.2548337089e+10,1.2548337089e+10
2020-03-24 05:35:00,7.6749596840e+09,7.6749596840e+09,1.6934539007e+10,1.6934539007e+10
2020-03-24 05:40:00,8.0619581736e+09,8.0619581736e+09,1.4849204840e+10,1.4849204840e+10
2020-03-24 05:45:00,7.3682742874e+09,7.3682742874e+09,1.2919002237e+10,1.2919002237e+10
2020-03-24 05:50:00,7.8426513049e+09,7.8426513049e+09,1.5745599669e+10,1.5745599669e+10
2020-03-24 05:55:00,7.3339552139e+09,7.3339552139e+09,1.7286050036e+10,1.7286050036e+10
2020-03-24 06:00:00,7.3044050412e+09,7.3044050412e+09,1.6940456071e+10,1.6940456071e+10
2020-03-24 06:05:00,6.9618603925e+09,6.9618603925e+09,1.9505565607e+10,1.9505565607e+10
2020-03-24 06:10:00,7.2942503550e+09,7.2942503550e+09,1.7778194260e+10,1.7778194260e+10
2020-03-24 06:15:00,5.2635522582e+09,5.2635522582e+09,1.6513317968e+10,1.6513317968e+10
2020-03-24 06:20:00,8.4661995831e+09,8.4661995831e+09,1.6486637227e+10,1.6486637227e+10
2020-03-24 06:25:00,6.0035909106e+09,6.0035909106e+09,1.7004185511e+10,1.7004185511e+10
2020-03-24 06:30:00,5.7446741082e+09,5.7446741082e+09,1.8089949326e+10,1.8089949326e+10
2020-03-24 06:35:00,7.6085808530e+09,7.6085808530e+09,2.3548517292e+10,2.3548517292e+10
2020-03-24 06:40:00,7.1464168932e+09,7.1464168932e+09,1.8601109138e+10,1.8601109138e+10
2020-03-24 06:45:00,5.3345062775e+09,5.3345062775e+09,1.9885166579e+10,1.9885166579e+10
2020-03-24 06:50:00,6.3091770037e+09,6.3091770037e+09,1.9368312315e+10,1.9368312315e+10
2020-03-24 06:55:00,6.0080103058e+09,6.0080103058e+09,2.0178345723e+10,2.0178345723e+10
2020-03-24 07:00:00,5.7481293558e+09,5.7481293558e+09,2.0552805558e+10,2.0552805558e+10
2020-03-24 07:05:00,7.0794209160e+09,7.0794209160e+09,2.4045707648e+10,2.4045707648e+10
2020-03-24 07:10:00,6.1378410133e+09,6.1378410133e+09,2.3949007936e+10,2.3949007936e+10
2020-03-24 07:15:00,6.4836475608e+09,6.4836475608e+09,2.3618010002e+10,2.3618010002e+10
2020-03-24 07:20:00,7.4695951773e+09,7.4695951773e+09,2.1900733730e+10,2.1900733730e+10
2020-03-24 07:25:00,7.0200988458e+09,7.0200988458e+09,1.9794577219e+10,1.9794577219e+10
2020-03-24 07:30:00,7.0905908352e+09,7.0905908352e+09,1.9451905690e+10,1.9451905690e+10
2020-03-24 07:35:00,8.0080100171e+09,8.0080100171e+09,2.2106821103e+10,2.2106821103e+10
2020-03-24 07:40:00,7.6351334987e+09,7.6351334987e+09,1.8881833270e+10,1.8881833270e+10
2020-03-24 07:45:00,8.0207857089e+09,8.0207857089e+09,1.9325718264e+10,1.9325718264e+10
2020-03-24 07:50:00,7.7808632715e+09,7.7808632715e+09,1.9194516999e+10,1.9194516999e+10
2020-03-24 07:55:00,7.2122151894e+09,7.2122151894e+09,1.9007901433e+10,1.9007901433e+10
2020-03-24 08:00:00,6.5072805342e+09,6.5072805342e+09,2.1020469919e+10,2.1020469919e+10
2020-03-24 08:05:00,7.3204570076e+09,7.3204570076e+09,2.4866461905e+10,2.4866461905e+10
2020-03-24 08:10:00,7.1691400258e+09,7.1691400258e+09,2.3429358156e+10,2.3429358156e+10
2020-03-24 08:15:00,6.8285188196e+09,6.8285188196e+09,1.9715969548e+10,1.9715969548e+10
2020-03-24 08:20:00,8.1187071646e+09,8.1187071646e+09,1.9885767367e+10,1.9885767367e+10
2020-03-24 08:25:00,7.7263182241e+09,7.7263182241e+09,2.0466988096e+10,2.0466988096e+10
2020-03-24 08:30:00,7.5628687133e+09,7.5628687133e+09,2.0256882411e+10,2.0256882411e+10
2020-03-24 08:35:00,8.9142498186e+09,8.9142498186e+09,2.5405907023e+10,2.5405907023e+10
2020-03-24 08:40:00,7.1100557925e+09,7.1100557925e+09,2.0274360915e+10,2.0274360915e+10
2020-03-24 08:45:00,7.5373363720e+09,7.5373363720e+09,2.0695131034e+10,2.0695131034e+10
2020-03-24 08:50:00,7.8267537145e+09,7.8267537145e+09,2.1056996071e+10,2.1056996071e+10
2020-03-24 08:55:00,7.8252299296e+09,7.8252299296e+09,2.0431379489e+10,2.0431379489e+10
2020-03-24 09:00:00,7.5417395247e+09,7.5417395247e+09,2.3590773587e+10,2.3590773587e+10
2020-03-24 09:05:00,8.2704646178e+09,8.2704646178e+09,2.8236534987e+10,2.8236534987e+10
2020-03-24 09:10:00,8.4207089443e+09,8.4207089443e+09,2.5612630491e+10,2.5612630491e+10
2020-03-24 09:15:00,7.6409877732e+09,7.6409877732e+09,2.3576257679e+10,2.3576257679e+10
2020-03-24 09:20:00,7.8589611323e+09,7.8589611323e+09,2.3127864546e+10,2.3127864546e+10
2020-03-24 09:25:00,6.9256938834e+09,6.9256938834e+09,2.3207894497e+10,2.3207894497e+10
2020-03-24 09:30:00,6.7863925121e+09,6.7863925121e+09,2.4301023520e+10,2.4301023520e+10
2020-03-24 09:35:00,7.6614016842e+09,7.6614016842e+09,2.6443899421e+10,2.6443899421e+10
2020-03-24 09:40:00,6.8840360333e+09,6.8840360333e+09,2.6014951963e+10,2.6014951963e+10
2020-03-24 09:45:00,5.6153065040e+09,5.6153065040e+09,2.2781615539e+10,2.2781615539e+10
2020-03-24 09:50:00,6.8041296539e+09,6.8041296539e+09,2.2733784310e+10,2.2733784310e+10
2020-03-24 09:55:00,5.8194949743e+09,5.8194949743e+09,2.3021240747e+10,2.3021240747e+10
2020-03-24 10:00:00,6.1589608112e+09,6.1589608112e+09,2.1404908762e+10,2.1404908762e+10
2020-03-24 10:05:00,5.8347001092e+09,5.8347001092e+09,2.1600045307e+10,2.1600045307e+10
2020-03-24 10:10:00,5.3499706577e+09,5.3499706577e+09,2.1052017654e+10,2.1052017654e+10
2020-03-24 10:15:00,5.3071650791e+09,5.3071650791e+09,2.2132882725e+10,2.2132882725e+10
2020-03-24 10:20:00,6.6711552196e+09,6.6711552196e+09,2.0912636450e+10,2.0912636450e+10
2020-03-24 10:25:00,6.3703044890e+09,6.3703044890e+09,2.1805058082e+10,2.1805058082e+10
2020-03-24 10:30:00,5.7930685370e+09,5.7930685370e+09,2.4250792455e+10,2.4250792455e+10
2020-03-24 10:35:00,6.8281243737e+09,6.8281243737e+09,2.3736003186e+10,2.3736003186e+10
2020-03-24 10:40:00,5.6487007462e+09,5.6487007462e+09,2.4385162874e+10,2.4385162874e+10
2020-03-24 10:45:00,5.0664955748e+09,5.0664955748e+09,2.3884421201e+10,2.3884421201e+10
2020-03-24 10:50:00,5.3273642370e+09,5.3273642370e+09,2.5067046173e+10,2.5067046173e+10
2020-03-24 10:55:00,6.4670389371e+09,6.4670389371e+09,2.6515211317e+10,2.6515211317e+10
2020-03-24 11:00:00,8.4519269340e+09,8.4519269340e+09,2.5619883205e+10,2.5619883205e+10
2020-03-24 11:05:00,8.8697072546e+09,8.8697072546e+09,2.5884283098e+10,2.5884283098e+10
2020-03-24 11:10:00,6.8485692545e+09,6.8485692545e+09,2.4165507630e+10,2.4165507630e+10
2020-03-24 11:15:00,6.9993569403e+09,6.9993569403e+09,2.4304698278e+10,2.4304698278e+10
2020-03-24 11:20:00,9.2205692116e+09,9.2205692116e+09,2.3824758266e+10,2.3824758266e+10
2020-03-24 11:25:00,8.3303974727e+09,8.3303974727e+09,2.3787486251e+10,2.3787486251e+10
2020-03-24 11:30:00,8.4625320499e+09,8.4625320499e+09,2.3347714576e+10,2.3347714576e+10
2020-03-24 11:35:00,8.7770655335e+09,8.7770655335e+09,2.3939415350e+10,2.3939415350e+10
2020-03-24 11:40:00,6.8285747435e+09,6.8285747435e+09,2.3644678351e+10,2.3644678351e+10
2020-03-24 11:45:00,6.7368435919e+09,6.7368435919e+09,2.3048652404e+10,2.3048652404e+10
2020-03-24 11:50:00,9.4213199654e+09,9.4213199654e+09,2.4766052504e+10,2.4766052504e+10
2020-03-24 11:55:00,1.1274256621e+10,1.1274256621e+10,2.8208367887e+10,2.8208367887e+10
2020-03-24 12:00:00,1.1330928873e+10,1.1330928873e+10,2.8205343962e+10,2.8205343962e+10
2020-03-24 12:05:00,1.0155662472e+10,1.0155662472e+10,2.8109556768e+10,2.8109556768e+10
2020-03-24 12:10:00,9.1378051375e+09,9.1378051375e+09,2.6920336807e+10,2.6920336807e+10
2020-03-24 12:15:00,9.9194289536e+09,9.9194289536e+09,2.4824633934e+10,2.4824633934e+10
2020-03-24 12:20:00,1.0687616987e+10,1.0687616987e+10,2.4016859464e+10,2.4016859464e+10
2020-03-24 12:25:00,9.2480903020e+09,9.2480903020e+09,2.6791498663e+10,2.6791498663e+10
2020-03-24 12:30:00,7.4902612081e+09,7.4902612081e+09,2.6466568299e+10,2.6466568299e+10
2020-03-24 12:35:00,8.2173891457e+09,8.2173891457e+09,3.0458445467e+10,3.0458445467e+10
2020-03-24 12:40:00,9.8397928794e+09,9.8397928794e+09,3.0072186478e+10,3.0072186478e+10
2020-03-24 12:45:00,8.0758911464e+09,8.0758911464e+09,2.8063395109e+10,2.8063395109e+10
2020-03-24 12:50:00,8.9953550091e+09,8.9953550091e+09,2.8170354238e+10,2.8170354238e+10
2020-03-24 12:55:00,9.0786318977e+09,9.0786318977e+09,2.6826452202e+10,2.6826452202e+10
2020-03-24 13:00:00,7.0765127401e+09,7.0765127401e+09,2.8355386355e+10,2.8355386355e+10
2020-03-24 13:05:00,7.4879367277e+09,7.4879367277e+09,3.1072744739e+10,3.1072744739e+10
2020-03-24 13:10:00,7.9579448012e+09,7.9579448012e+09,3.5271148943e+10,3.5271148943e+10
2020-03-24 13:15:00,6.6585722727e+09,6.6585722727e+09,3.2873727225e+10,3.2873727225e+10
2020-03-24 13:20:00,6.2735556387e+09,6.2735556387e+09,3.0481270771e+10,3.0481270771e+10
2020-03-24 13:25:00,4.8944848834e+09,4.8944848834e+09,3.4225082292e+10,3.4225082292e+10
2020-03-24 13:30:00,4.6014513069e+09,4.6014513069e+09,3.1878095144e+10,3.1878095144e+10
2020-03-24 13:35:00,6.7374573953e+09,6.7374573953e+09,3.7634753609e+10,3.7634753609e+10
2020-03-24 13:40:00,6.6044013752e+09,6.6044013752e+09,3.1063617352e+10,3.1063617352e+10
2020-03-24 13:45:00,4.5865519302e+09,4.5865519302e+09,2.8735281878e+10,2.8735281878e+10
2020-03-24 13:50:00,6.3478027376e+09,6.3478027376e+09,2.9326041629e+10,2.9326041629e+10
2020-03-24 13:55:00,5.2536664114e+09,5.2536664114e+09,2.6522133873e+10,2.6522133873e+10
2020-03-24 14:00:00,5.7305542776e+09,5.7305542776e+09,2.6022982787e+10,2.6022982787e+10
2020-03-24 14:05:00,7.6392342584e+09,7.6392342584e+09,2.7609942910e+10,2.7609942910e+10
2020-03-24 14:10:00,7.6355803371e+09,7.6355803371e+09,2.5888175448e+10,2.5888175448e+10
2020-03-24 14:15:00,5.6567513721e+09,5.6567513721e+09,2.5716452179e+10,2.5716452179e+10
2020-03-24 14:20:00,6.7076119039e+09,6.7076119039e+09,2.5150460117e+10,2.5150460117e+10
2020-03-24 14:25:00,6.8928898149e+09,6.8928898149e+09,2.4077122118e+10,2.4077122118e+10
2020-03-24 14:30:00,7.1996592629e+09,7.1996592629e+09,2.4595882667e+10,2.4595882667e+10
2020-03-24 14:35:00,8.9876252076e+09,8.9876252076e+09,2.8907180730e+10,2.8907180730e+10
2020-03-24 14:40:00,8.1908481955e+09,8.1908481955e+09,2.6944682226e+10,2.6944682226e+10
2020-03-24 14:45:00,6.6726601959e+09,6.6726601959e+09,3.0832263891e+10,3.0832263891e+10
2020-03-24 14:50:00,6.8402439242e+09,6.8402439242e+09,2.9377093375e+10,2.9377093375e+10
2020-03-24 14:55:00,6.9630914308e+09,6.9630914308e+09,2.5849978428e+10,2.5849978428e+10
2020-03-24 15:00:00,6.2803609445e+09,6.2803609445e+09,2.5095932344e+10,2.5095932344e+10
2020-03-24 15:05:00,6.8297791449e+09,6.8297791449e+09,2.8766985310e+10,2.8766985310e+10
2020-03-24 15:10:00,6.9294652148e+09,6.9294652148e+09,2.6518704276e+10,2.6518704276e+10
2020-03-24 15:15:00,5.9755907119e+09,5.9755907119e+09,2.6466965430e+10,2.6466965430e+10
2020-03-24 15:20:00,6.7995240188e+09,6.7995240188e+09,2.5573856252e+10,2.5573856252e+10
2020-03-24 15:25:00,6.9404050619e+09,6.9404050619e+09,2.7283984032e+10,2.7283984032e+10
2020-03-24 15:30:00,6.3362974605e+09,6.3362974605e+09,2.5157304334e+10,2.5157304334e+10
2020-03-24 15:35:00,7.6060224576e+09,7.6060224576e+09,2.9718168437e+10,2.9718168437e+10
2020-03-24 15:40:00,5.8730878522e+09,5.8730878522e+09,3.0275321071e+10,3.0275321071e+10
2020-03-24 15:45:00,7.0967922228e+09,7.0967922228e+09,2.8034922415e+10,2.8034922415e+10
2020-03-24 15:50:00,7.0423575510e+09,7.0423575510e+09,2.3909538221e+10,2.3909538221e+10
2020-03-24 15:55:00,5.5230088378e+09,5.5230088378e+09,2.0647362658e+10,2.0647362658e+10
2020-03-24 16:00:00,6.5903937250e+09,6.5903937250e+09,2.2299502697e+10,2.2299502697e+10
2020-03-24 16:05:00,6.1968757036e+09,6.1968757036e+09,2.5939535816e+10,2.5939535816e+10
2020-03-24 16:10:00,5.3000252673e+09,5.3000252673e+09,2.2853331337e+10,2.2853331337e+10
2020-03-24 16:15:00,5.5163690398e+09,5.5163690398e+09,2.5457559050e+10,2.5457559050e+10
2020-03-24 16:20:00,6.9245219933e+09,6.9245219933e+09,2.3226259384e+10,2.3226259384e+10
2020-03-24 16:25:00,7.2605968667e+09,7.2605968667e+09,2.2815128495e+10,2.2815128495e+10
2020-03-24 16:30:00,5.2035087604e+09,5.2035087604e+09,2.2150505148e+10,2.2150505148e+10
2020-03-24 16:35:00,6.3308305957e+09,6.3308305957e+09,2.3081890733e+10,2.3081890733e+10
2020-03-24 16:40:00,6.6023886867e+09,6.6023886867e+09,2.3999225240e+10,2.3999225240e+10
2020-03-24 16:45:00,7.7251080011e+09,7.7251080011e+09,2.6315283994e+10,2.6315283994e+10
2020-03-24 16:50:00,8.6849753134e+09,8.6849753134e+09,2.6710958221e+10,2.6710958221e+10
2020-03-24 16:55:00,1.1106809477e+10,1.1106809477e+10,2.5412160581e+10,2.5412160581e+10
2020-03-24 17:00:00,6.1972744635e+09,6.1972744635e+09,2.4928224685e+10,2.4928224685e+10
2020-03-24 17:05:00,6.7454310989e+09,6.7454310989e+09,2.7726654512e+10,2.7726654512e+10
2020-03-24 17:10:00,5.6720111316e+09,5.6720111316e+09,3.1772501811e+10,3.1772501811e+10
2020-03-24 17:15:00,4.7850819555e+09,4.7850819555e+09,2.4845760185e+10,2.4845760185e+10
2020-03-24 17:20:00,7.3764140969e+09,7.3764140969e+09,2.5202638337e+10,2.5202638337e+10
2020-03-24 17:25:00,8.0781747472e+09,8.0781747472e+09,2.5608370844e+10,2.5608370844e+10
2020-03-24 17:30:00,6.2726489319e+09,6.2726489319e+09,2.6819018991e+10,2.6819018991e+10
2020-03-24 17:35:00,6.8238981916e+09,6.8238981916e+09,2.6325946585e+10,2.6325946585e+10
2020-03-24 17:40:00,5.9705291826e+09,5.9705291826e+09,2.3315500590e+10,2.3315500590e+10
2020-03-24 17:45:00,5.6358136554e+09,5.6358136554e+09,3.6433923398e+10,3.6433923398e+10
2020-03-24 17:50:00,8.5997508292e+09,8.5997508292e+09,2.7865553383e+10,2.7865553383e+10
2020-03-24 17:55:00,7.4498271002e+09,7.4498271002e+09,2.2434242250e+10,2.2434242250e+10
2020-03-24 18:00:00,6.7026794935e+09,6.7026794935e+09,2.3927263822e+10,2.3927263822e+10
2020-03-24 18:05:00,6.3740152386e+09,6.3740152386e+09,2.6943526271e+10,2.6943526271e+10
2020-03-24 18:10:00,7.4598334748e+09,7.4598334748e+09,2.5145464787e+10,2.5145464787e+10
2020-03-24 18:15:00,8.3512927514e+09,8.3512927514e+09,2.2041888182e+10,2.2041888182e+10
2020-03-24 18:20:00,9.9908715239e+09,9.9908715239e+09,1.9180159310e+10,1.9180159310e+10
2020-03-24 18:25:00,8.4313099052e+09,8.4313099052e+09,1.9335517538e+10,1.9335517538e+10
2020-03-24 18:30:00,9.1077811709e+09,9.1077811709e+09,2.0825246760e+10,2.0825246760e+10
2020-03-24 18:35:00,1.0022225989e+10,1.0022225989e+10,2.6677578358e+10,2.6677578358e+10
2020-03-24 18:40:00,1.1377896619e+10,1.1377896619e+10,2.4113415481e+10,2.4113415481e+10
2020-03-24 18:45:00,1.0911979029e+10,1.0911979029e+10,2.0673763936e+10,2.0673763936e+10
2020-03-24 18:50:00,8.3326792743e+09,8.3326792743e+09,2.1448103170e+10,2.1448103170e+10
2020-03-24 18:55:00,7.7478824616e+09,7.7478824616e+09,2.2599764808e+10,2.2599764808e+10
2020-03-24 19:00:00,6.8640301281e+09,6.8640301281e+09,2.3443344179e+10,2.3443344179e+10
2020-03-24 19:05:00,7.0184972475e+09,7.0184972475e+09,2.5020627520e+10,2.5020627520e+10
2020-03-24 19:10:00,7.3488235511e+09,7.3488235511e+09,2.2322136288e+10,2.2322136288e+10
2020-03-24 19:15:00,7.5252569904e+09,7.5252569904e+09,2.1957637046e+10,2.1957637046e+10
2020-03-24 19:20:00,7.8095327145e+09,7.8095327145e+09,2.1453418035e+10,2.1453418035e+10
2020-03-24 19:25:00,6.6630372492e+09,6.6630372492e+09,2.3462010926e+10,2.3462010926e+10
2020-03-24 19:30:00,6.0293846443e+09,6.0293846443e+09,2.7112849458e+10,2.7112849458e+10
2020-03-24 19:35:00,7.9023721319e+09,7.9023721319e+09,2.9282997803e+10,2.9282997803e+10
2020-03-24 19:40:00,7.3562130179e+09,7.3562130179e+09,2.6862612251e+10,2.6862612251e+10
2020-03-24 19:45:00,6.9589846157e+09,6.9589846157e+09,2.3431195831e+10,2.3431195831e+10
2020-03-24 19:50:00,8.2223981807e+09,8.2223981807e+09,2.3288354349e+10,2.3288354349e+10
2020-03-24 19:55:00,7.4852201384e+09,7.4852201384e+09,2.5313912414e+10,2.5313912414e+10
2020-03-24 20:00:00,7.3954543111e+09,7.3954543111e+09,2.5525349528e+10,2.5525349528e+10
2020-03-24 20:05:00,7.3891280306e+09,7.3891280306e+09,2.6227468654e+10,2.6227468654e+10
2020-03-24 20:10:00,7.4174106408e+09,7.4174106408e+09,2.7228665548e+10,2.7228665548e+10
2020-03-24 20:15:00,8.8190653103e+09,8.8190653103e+09,2.3153420636e+10,2.3153420636e+10
2020-03-24 20:20:00,8.0591185580e+09,8.0591185580e+09,2.3422783519e+10,2.3422783519e+10
2020-03-24 20:25:00,7.9436380024e+09,7.9436380024e+09,2.3949674705e+10,2.3949674705e+10
2020-03-24 20:30:00,8.8682764257e+09,8.8682764257e+09,2.1588303713e+10,2.1588303713e+10
2020-03-24 20:35:00,6.7088332974e+09,6.7088332974e+09,2.6194182630e+10,2.6194182630e+10
2020-03-24 20:40:00,5.6035446201e+09,5.6035446201e+09,2.3680498160e+10,2.3680498160e+10
2020-03-24 20:45:00,5.2613869236e+09,5.2613869236e+09,2.2478105456e+10,2.2478105456e+10
2020-03-24 20:50:00,6.7954373120e+09,6.7954373120e+09,2.2437281002e+10,2.2437281002e+10
2020-03-24 20:55:00,7.1498970232e+09,7.1498970232e+09,2.1688971579e+10,2.1688971579e+10
2020-03-24 21:00:00,6.0334081314e+09,6.0334081314e+09,2.2151852314e+10,2.2151852314e+10
2020-03-24 21:05:00,6.2746975392e+09,6.2746975392e+09,2.7436866466e+10,2.7436866466e+10
2020-03-24 21:10:00,6.2368226350e+09,6.2368226350e+09,2.4856811770e+10,2.4856811770e+10
2020-03-24 21:15:00,6.4455158103e+09,6.4455158103e+09,2.0587231248e+10,2.0587231248e+10
2020-03-24 21:20:00,5.4339378153e+09,5.4339378153e+09,2.1184011879e+10,2.1184011879e+10
2020-03-24 21:25:00,7.4109932329e+09,7.4109932329e+09,2.1862893668e+10,2.1862893668e+10
2020-03-24 21:30:00,5.5989470067e+09,5.5989470067e+09,2.1612583787e+10,2.1612583787e+10
2020-03-24 21:35:00,7.1565956144e+09,7.1565956144e+09,2.4570255855e+10,2.4570255855e+10
2020-03-24 21:40:00,7.7566237059e+09,7.7566237059e+09,2.0994900404e+10,2.0994900404e+10
2020-03-24 21:45:00,7.0059242862e+09,7.0059242862e+09,2.2695596564e+10,2.2695596564e+10
2020-03-24 21:50:00,8.2708836256e+09,8.2708836256e+09,2.2101131991e+10,2.2101131991e+10
2020-03-24 21:55:00,6.3472174860e+09,6.3472174860e+09,2.2213296069e+10,2.2213296069e+10
2020-03-24 22:00:00,5.3031161978e+09,5.3031161978e+09,2.6954765970e+10,2.6954765970e+10
2020-03-24 22:05:00,6.4055822574e+09,6.4055822574e+09,2.5718198803e+10,2.5718198803e+10
2020-03-24 22:10:00,6.3432800426e+09,6.3432800426e+09,2.2082603109e+10,2.2082603109e+10
2020-03-24 22:15:00,5.2260829774e+09,5.2260829774e+09,1.9561041479e+10,1.9561041479e+10
2020-03-24 22:20:00,5.3480185515e+09,5.3480185515e+09,2.0564959851e+10,2.0564959851e+10
2020-03-24 22:25:00,6.4421606734e+09,6.4421606734e+09,2.0875300337e+10,2.0875300337e+10
2020-03-24 22:30:00,5.3625610192e+09,5.3625610192e+09,2.1931684634e+10,2.1931684634e+10
2020-03-24 22:35:00,6.7162088633e+09,6.7162088633e+09,2.8905211019e+10,2.8905211019e+10
2020-03-24 22:40:00,5.8541894267e+09,5.8541894267e+09,2.3821820875e+10,2.3821820875e+10
2020-03-24 22:45:00,6.5231638593e+09,6.5231638593e+09,2.1232934287e+10,2.1232934287e+10
2020-03-24 22:50:00,6.7158355664e+09,6.7158355664e+09,1.9035210522e+10,1.9035210522e+10
2020-03-24 22:55:00,5.6154290639e+09,5.6154290639e+09,2.1279022975e+10,2.1279022975e+10
2020-03-24 23:00:00,5.9396925281e+09,5.9396925281e+09,2.0206265091e+10,2.0206265091e+10
2020-03-24 23:05:00,6.9887612797e+09,6.9887612797e+09,2.5220045867e+10,2.5220045867e+10
2020-03-24 23:10:00,7.2265497704e+09,7.2265497704e+09,2.1542261687e+10,2.1542261687e+10
2020-03-24 23:15:00,5.7922501288e+09,5.7922501288e+09,2.0148319847e+10,2.0148319847e+10
2020-03-24 23:20:00,6.1907678081e+09,6.1907678081e+09,2.1790625422e+10,2.1790625422e+10
2020-03-24 23:25:00,5.1864997602e+09,5.1864997602e+09,1.8995619422e+10,1.8995619422e+10
2020-03-24 23:30:00,5.9121640403e+09,5.9121640403e+09,2.0579154599e+10,2.0579154599e+10
2020-03-24 23:35:00,6.8078584138e+09,6.8078584138e+09,2.0023121218e+10,2.0023121218e+10
2020-03-24 23:40:00,8.0597186886e+09,8.0597186886e+09,1.8368997097e+10,1.8368997097e+10
2020-03-24 23:45:00,6.5655058437e+09,6.5655058437e+09,1.9907724374e+10,1.9907724374e+10
2020-03-24 23:50:00,7.5381194961e+09,7.5381194961e+09,1.9275271107e+10,1.9275271107e+10
2020-03-24 23:55:00,6.9158613343e+09,6.9158613343e+09,2.0449281231e+10,2.0449281231e+10
2020-03-25 00:00:00,7.8812117021e+09,7.8812117021e+09,2.1760418399e+10,2.1760418399e+10
2020-03-25 00:05:00,7.6177766932e+09,7.6177766932e+09,2.0723232226e+10,2.0723232226e+10
2020-03-25 00:10:00,8.0897461798e+09,8.0897461798e+09,1.9908339286e+10,1.9908339286e+10
2020-03-25 00:15:00,6.6523963365e+09,6.6523963365e+09,1.8740870605e+10,1.8740870605e+10
