DATE,LTPL,LTPL_peak,PLLT,LTPL_peak
2020-03-17 15:45:00,1.3038051015e+09,1.3038051015e+09,3.2130135765e+08,3.2130135765e+08
2020-03-17 15:50:00,1.3591710098e+09,1.3591710098e+09,3.3819344676e+08,3.3819344676e+08
2020-03-17 15:55:00,1.4004995869e+09,1.4004995869e+09,3.9364663068e+08,3.9364663068e+08
2020-03-17 16:00:00,1.4172933573e+09,1.4172933573e+09,3.7508830914e+08,3.7508830914e+08
2020-03-17 16:05:00,1.4719089439e+09,1.4719089439e+09,3.9115789750e+08,3.9115789750e+08
2020-03-17 16:10:00,1.4262481463e+09,1.4262481463e+09,4.6148074832e+08,4.6148074832e+08
2020-03-17 16:15:00,1.2893109032e+09,1.2893109032e+09,4.8856772988e+08,4.8856772988e+08
2020-03-17 16:20:00,1.3798101918e+09,1.3798101918e+09,5.0920204520e+08,5.0920204520e+08
2020-03-17 16:25:00,1.3934009264e+09,1.3934009264e+09,4.8577731729e+08,4.8577731729e+08
2020-03-17 16:30:00,1.2433134351e+09,1.2433134351e+09,5.0355910562e+08,5.0355910562e+08
2020-03-17 16:35:00,1.1824978357e+09,1.1824978357e+09,3.8228834483e+08,3.8228834483e+08
2020-03-17 16:40:00,1.0672978778e+09,1.0672978778e+09,3.7640231949e+08,3.7640231949e+08
2020-03-17 16:45:00,1.1229441303e+09,1.1229441303e+09,4.7560048723e+08,4.7560048723e+08
2020-03-17 16:50:00,1.1135900799e+09,1.1135900799e+09,4.4376890219e+08,4.4376890219e+08
2020-03-17 16:55:00,1.1260899819e+09,1.1260899819e+09,4.2891132917e+08,4.2891132917e+08
2020-03-17 17:00:00,1.1358766149e+09,1.1358766149e+09,3.3592544591e+08,3.3592544591e+08
2020-03-17 17:05:00,1.0683635609e+09,1.0683635609e+09,3.6553489567e+08,3.6553489567e+08
2020-03-17 17:10:00,1.1240054910e+09,1.1240054910e+09,3.3567875441e+08,3.3567875441e+08
2020-03-17 17:15:00,1.1453503576e+09,1.1453503576e+09,2.9143748183e+08,2.9143748183e+08
2020-03-17 17:20:00,1.1737950522e+09,1.1737950522e+09,3.0992962378e+08,3.0992962378e+08
2020-03-17 17:25:00,1.1095280286e+09,1.1095280286e+09,3.0604674688e+08,3.0604674688e+08
2020-03-17 17:30:00,1.1078192806e+09,1.1078192806e+09,3.4887497513e+08,3.4887497513e+08
2020-03-17 17:35:00,1.0373770068e+09,1.0373770068e+09,3.9529424878e+08,3.9529424878e+08
2020-03-17 17:40:00,1.0753917453e+09,1.0753917453e+09,3.2713004343e+08,3.2713004343e+08
2020-03-17 17:45:00,9.8406037889e+08,9.8406037889e+08,3.3795610108e+08,3.3795610108e+08
2020-03-17 17:50:00,1.0063063505e+09,1.0063063505e+09,2.9746350244e+08,2.9746350244e+08
2020-03-17 17:55:00,9.5963171305e+08,9.5963171305e+08,3.0988993124e+08,3.0988993124e+08
2020-03-17 18:00:00,9.9564307821e+08,9.9564307821e+08,2.8321610621e+08,2.8321610621e+08
2020-03-17 18:05:00,1.1293954816e+09,1.1293954816e+09,2.6996811996e+08,2.6996811996e+08
2020-03-17 18:10:00,1.0987160474e+09,1.0987160474e+09,3.2181379698e+08,3.2181379698e+08
2020-03-17 18:15:00,1.0848117860e+09,1.0848117860e+09,3.1153107236e+08,3.1153107236e+08
2020-03-17 18:20:00,1.2365849732e+09,1.2365849732e+09,3.4960911360e+08,3.4960911360e+08
2020-03-17 18:25:00,1.1589984534e+09,1.1589984534e+09,3.6717578344e+08,3.6717578344e+08
2020-03-17 18:30:00,1.1892458846e+09,1.1892458846e+09,3.4137132081e+08,3.4137132081e+08
2020-03-17 18:35:00,1.0404230231e+09,1.0404230231e+09,3.2340625135e+08,3.2340625135e+08
2020-03-17 18:40:00,1.1083578961e+09,1.1083578961e+09,2.8992911098e+08,2.8992911098e+08
2020-03-17 18:45:00,1.0862130117e+09,1.0862130117e+09,2.9061218616e+08,2.9061218616e+08
2020-03-17 18:50:00,9.5635747780e+08,9.5635747780e+08,3.2994516816e+08,3.2994516816e+08
2020-03-17 18:55:00,8.7102451151e+08,8.7102451151e+08,2.9786005738e+08,2.9786005738e+08
2020-03-17 19:00:00,9.3058169491e+08,9.3058169491e+08,3.0795558993e+08,3.0795558993e+08
2020-03-17 19:05:00,9.7823969278e+08,9.7823969278e+08,3.0768902455e+08,3.0768902455e+08
2020-03-17 19:10:00,9.2530204526e+08,9.2530204526e+08,3.4705017533e+08,3.4705017533e+08
2020-03-17 19:15:00,8.9849466402e+08,8.9849466402e+08,3.1573879323e+08,3.1573879323e+08
2020-03-17 19:20:00,9.8296868763e+08,9.8296868763e+08,3.4328982552e+08,3.4328982552e+08
2020-03-17 19:25:00,9.5015587196e+08,9.5015587196e+08,3.0970435682e+08,3.0970435682e+08
2020-03-17 19:30:00,9.3427382697e+08,9.3427382697e+08,3.3982063900e+08,3.3982063900e+08
2020-03-17 19:35:00,8.7107291641e+08,8.7107291641e+08,3.5998066244e+08,3.5998066244e+08
2020-03-17 19:40:00,8.7830175279e+08,8.7830175279e+08,3.5395280333e+08,3.5395280333e+08
2020-03-17 19:45:00,9.0518669389e+08,9.0518669389e+08,4.3261410106e+08,4.3261410106e+08
2020-03-17 19:50:00,9.9581612844e+08,9.9581612844e+08,3.6923777233e+08,3.6923777233e+08
2020-03-17 19:55:00,1.0199746267e+09,1.0199746267e+09,3.2790927112e+08,3.2790927112e+08
2020-03-17 20:00:00,1.0027956663e+09,1.0027956663e+09,2.9842137878e+08,2.9842137878e+08
2020-03-17 20:05:00,9.7229067262e+08,9.7229067262e+08,2.7489103437e+08,2.7489103437e+08
2020-03-17 20:10:00,1.0028576216e+09,1.0028576216e+09,2.8751145063e+08,2.8751145063e+08
2020-03-17 20:15:00,9.1383260865e+08,9.1383260865e+08,2.4677484174e+08,2.4677484174e+08
2020-03-17 20:20:00,8.7262081949e+08,8.7262081949e+08,2.5659405440e+08,2.5659405440e+08
2020-03-17 20:25:00,8.0485325461e+08,8.0485325461e+08,3.3623983310e+08,3.3623983310e+08
2020-03-17 20:30:00,8.3544556886e+08,8.3544556886e+08,3.0844043146e+08,3.0844043146e+08
2020-03-17 20:35:00,8.3440495715e+08,8.3440495715e+08,2.5887064748e+08,2.5887064748e+08
2020-03-17 20:40:00,8.7807461466e+08,8.7807461466e+08,2.9008288417e+08,2.9008288417e+08
2020-03-17 20:45:00,8.5388648327e+08,8.5388648327e+08,2.7797635270e+08,2.7797635270e+08
2020-03-17 20:50:00,9.0538009011e+08,9.0538009011e+08,3.4804047292e+08,3.4804047292e+08
2020-03-17 20:55:00,1.2301326404e+09,1.2301326404e+09,3.5553023597e+08,3.5553023597e+08
2020-03-17 21:00:00,9.9522768275e+08,9.9522768275e+08,2.7106702069e+08,2.7106702069e+08
2020-03-17 21:05:00,9.1828854849e+08,9.1828854849e+08,2.4201038425e+08,2.4201038425e+08
2020-03-17 21:10:00,9.2959774220e+08,9.2959774220e+08,2.5621827500e+08,2.5621827500e+08
2020-03-17 21:15:00,9.1696692664e+08,9.1696692664e+08,2.4613294955e+08,2.4613294955e+08
2020-03-17 21:20:00,9.2378453256e+08,9.2378453256e+08,2.6573629818e+08,2.6573629818e+08
2020-03-17 21:25:00,8.1368574556e+08,8.1368574556e+08,2.4497137278e+08,2.4497137278e+08
2020-03-17 21:30:00,8.7734782839e+08,8.7734782839e+08,2.5004774509e+08,2.5004774509e+08
2020-03-17 21:35:00,8.3833517473e+08,8.3833517473e+08,2.2824705776e+08,2.2824705776e+08
2020-03-17 21:40:00,8.8061240490e+08,8.8061240490e+08,2.1511672001e+08,2.1511672001e+08
2020-03-17 21:45:00,9.1320142152e+08,9.1320142152e+08,2.1366760077e+08,2.1366760077e+08
2020-03-17 21:50:00,8.6402419733e+08,8.6402419733e+08,2.1404543074e+08,2.1404543074e+08
2020-03-17 21:55:00,9.4282720463e+08,9.4282720463e+08,2.7409557029e+08,2.7409557029e+08
2020-03-17 22:00:00,9.5894936887e+08,9.5894936887e+08,2.1828137282e+08,2.1828137282e+08
2020-03-17 22:05:00,9.6861372745e+08,9.6861372745e+08,2.4794840554e+08,2.4794840554e+08
2020-03-17 22:10:00,9.5870366735e+08,9.5870366735e+08,2.1769799048e+08,2.1769799048e+08
2020-03-17 22:15:00,9.4457318357e+08,9.4457318357e+08,2.3950161464e+08,2.3950161464e+08
2020-03-17 22:20:00,9.6850842113e+08,9.6850842113e+08,2.7081936674e+08,2.7081936674e+08
2020-03-17 22:25:00,9.1496592615e+08,9.1496592615e+08,2.5168649676e+08,2.5168649676e+08
2020-03-17 22:30:00,9.0813336344e+08,9.0813336344e+08,2.7653389729e+08,2.7653389729e+08
2020-03-17 22:35:00,8.8505948354e+08,8.8505948354e+08,2.6598195281e+08,2.6598195281e+08
2020-03-17 22:40:00,8.0388983288e+08,8.0388983288e+08,2.1617018490e+08,2.1617018490e+08
2020-03-17 22:45:00,8.8328339497e+08,8.8328339497e+08,1.9592211947e+08,1.9592211947e+08
2020-03-17 22:50:00,7.6194485453e+08,7.6194485453e+08,1.8939489927e+08,1.8939489927e+08
2020-03-17 22:55:00,7.4533391672e+08,7.4533391672e+08,2.3025982731e+08,2.3025982731e+08
2020-03-17 23:00:00,8.0603963826e+08,8.0603963826e+08,2.7756458634e+08,2.7756458634e+08
2020-03-17 23:05:00,7.1697267409e+08,7.1697267409e+08,1.8231303328e+08,1.8231303328e+08
2020-03-17 23:10:00,7.2597983521e+08,7.2597983521e+08,2.4002535821e+08,2.4002535821e+08
2020-03-17 23:15:00,6.6197325206e+08,6.6197325206e+08,2.5200618193e+08,2.5200618193e+08
2020-03-17 23:20:00,5.9615336093e+08,5.9615336093e+08,3.3245152380e+08,3.3245152380e+08
2020-03-17 23:25:00,5.8870386109e+08,5.8870386109e+08,2.4539829204e+08,2.4539829204e+08
2020-03-17 23:30:00,5.9853536804e+08,5.9853536804e+08,2.0433342492e+08,2.0433342492e+08
2020-03-17 23:35:00,5.8102345744e+08,5.8102345744e+08,1.9883898300e+08,1.9883898300e+08
2020-03-17 23:40:00,5.4961787669e+08,5.4961787669e+08,2.2175575635e+08,2.2175575635e+08
2020-03-17 23:45:00,5.5667785982e+08,5.5667785982e+08,2.4181558586e+08,2.4181558586e+08
2020-03-17 23:50:00,5.7037468456e+08,5.7037468456e+08,2.6478183041e+08,2.6478183041e+08
2020-03-17 23:55:00,5.7672108111e+08,5.7672108111e+08,2.6998338572e+08,2.6998338572e+08
2020-03-18 00:00:00,5.5071767830e+08,5.5071767830e+08,2.0515999874e+08,2.0515999874e+08
2020-03-18 00:05:00,5.8674750015e+08,5.8674750015e+08,2.4459195785e+08,2.4459195785e+08
2020-03-18 00:10:00,5.8943215459e+08,5.8943215459e+08,2.7120510173e+08,2.7120510173e+08
2020-03-18 00:15:00,5.4200695732e+08,5.4200695732e+08,2.5408291130e+08,2.5408291130e+08
2020-03-18 00:20:00,5.8158038229e+08,5.8158038229e+08,2.6686821832e+08,2.6686821832e+08
2020-03-18 00:25:00,5.5548600567e+08,5.5548600567e+08,2.2517148344e+08,2.2517148344e+08
2020-03-18 00:30:00,5.3148900607e+08,5.3148900607e+08,2.1331603721e+08,2.1331603721e+08
2020-03-18 00:35:00,5.2141355436e+08,5.2141355436e+08,2.3512476926e+08,2.3512476926e+08
2020-03-18 00:40:00,5.0424887920e+08,5.0424887920e+08,2.8263317649e+08,2.8263317649e+08
2020-03-18 00:45:00,5.4235538507e+08,5.4235538507e+08,3.0370299521e+08,3.0370299521e+08
2020-03-18 00:50:00,5.8957334445e+08,5.8957334445e+08,2.9713413230e+08,2.9713413230e+08
2020-03-18 00:55:00,6.9379264203e+08,6.9379264203e+08,2.5817396607e+08,2.5817396607e+08
2020-03-18 01:00:00,6.6781847750e+08,6.6781847750e+08,3.1252595456e+08,3.1252595456e+08
2020-03-18 01:05:00,5.9701299731e+08,5.9701299731e+08,2.6076683031e+08,2.6076683031e+08
2020-03-18 01:10:00,6.3652331664e+08,6.3652331664e+08,2.4934042966e+08,2.4934042966e+08
2020-03-18 01:15:00,6.4910796352e+08,6.4910796352e+08,2.6954099903e+08,2.6954099903e+08
2020-03-18 01:20:00,6.6381559132e+08,6.6381559132e+08,2.9573741454e+08,2.9573741454e+08
2020-03-18 01:25:00,6.5990366745e+08,6.5990366745e+08,2.7349272524e+08,2.7349272524e+08
2020-03-18 01:30:00,3.6849482128e+08,3.6849482128e+08,2.6167034284e+08,2.6167034284e+08
2020-03-18 01:35:00,3.7705201274e+08,3.7705201274e+08,2.6370066121e+08,2.6370066121e+08
2020-03-18 01:40:00,3.9110230176e+08,3.9110230176e+08,3.4750712065e+08,3.4750712065e+08
2020-03-18 01:45:00,3.3299791228e+08,3.3299791228e+08,3.0868228596e+08,3.0868228596e+08
2020-03-18 01:50:00,2.9408461142e+08,2.9408461142e+08,3.0537560660e+08,3.0537560660e+08
2020-03-18 01:55:00,3.0587742784e+08,3.0587742784e+08,3.8551715683e+08,3.8551715683e+08
2020-03-18 02:00:00,3.1374444339e+08,3.1374444339e+08,3.8487943520e+08,3.8487943520e+08
2020-03-18 02:05:00,3.1664165925e+08,3.1664165925e+08,3.6499308505e+08,3.6499308505e+08
2020-03-18 02:10:00,2.7577579275e+08,2.7577579275e+08,2.6494227888e+08,2.6494227888e+08
2020-03-18 02:15:00,3.0141710662e+08,3.0141710662e+08,3.3422687769e+08,3.3422687769e+08
2020-03-18 02:20:00,2.9675360880e+08,2.9675360880e+08,3.4017076976e+08,3.4017076976e+08
2020-03-18 02:25:00,2.8386441200e+08,2.8386441200e+08,3.6372417206e+08,3.6372417206e+08
2020-03-18 02:30:00,3.2153899460e+08,3.2153899460e+08,3.4920638461e+08,3.4920638461e+08
2020-03-18 02:35:00,3.2506896073e+08,3.2506896073e+08,4.1493622980e+08,4.1493622980e+08
2020-03-18 02:40:00,3.0653882756e+08,3.0653882756e+08,4.2864503247e+08,4.2864503247e+08
2020-03-18 02:45:00,3.7270725991e+08,3.7270725991e+08,2.8739146518e+08,2.8739146518e+08
2020-03-18 02:50:00,2.3116249802e+08,2.3116249802e+08,1.9307598478e+08,1.9307598478e+08
2020-03-18 02:55:00,2.4676442244e+08,2.4676442244e+08,2.4083238019e+08,2.4083238019e+08
2020-03-18 03:00:00,2.0657329767e+08,2.0657329767e+08,1.3265446204e+08,1.3265446204e+08
2020-03-18 03:05:00,2.2151145265e+08,2.2151145265e+08,1.9792081984e+08,1.9792081984e+08
2020-03-18 03:10:00,2.4263729551e+08,2.4263729551e+08,3.4752903388e+08,3.4752903388e+08
2020-03-18 03:15:00,1.8975842083e+08,1.8975842083e+08,3.6400883099e+08,3.6400883099e+08
2020-03-18 03:20:00,2.1193584501e+08,2.1193584501e+08,3.3368665693e+08,3.3368665693e+08
2020-03-18 03:25:00,1.8602553423e+08,1.8602553423e+08,3.6768794929e+08,3.6768794929e+08
2020-03-18 03:30:00,1.9799605785e+08,1.9799605785e+08,3.6345307899e+08,3.6345307899e+08
2020-03-18 03:35:00,1.8131223100e+08,1.8131223100e+08,3.6592645812e+08,3.6592645812e+08
2020-03-18 03:40:00,2.0097864161e+08,2.0097864161e+08,2.9531023394e+08,2.9531023394e+08
2020-03-18 03:45:00,1.9094933860e+08,1.9094933860e+08,2.7739771673e+08,2.7739771673e+08
2020-03-18 03:50:00,2.0704471269e+08,2.0704471269e+08,2.6460182062e+08,2.6460182062e+08
2020-03-18 03:55:00,1.8261359515e+08,1.8261359515e+08,3.2084824438e+08,3.2084824438e+08
2020-03-18 04:00:00,2.1805978788e+08,2.1805978788e+08,2.9346958738e+08,2.9346958738e+08
2020-03-18 04:05:00,2.4863861668e+08,2.4863861668e+08,3.0798945675e+08,3.0798945675e+08
2020-03-18 04:10:00,2.2024753230e+08,2.2024753230e+08,2.6920634162e+08,2.6920634162e+08
2020-03-18 04:15:00,2.0107739475e+08,2.0107739475e+08,2.9287995830e+08,2.9287995830e+08
2020-03-18 04:20:00,2.2089708396e+08,2.2089708396e+08,2.9921552768e+08,2.9921552768e+08
2020-03-18 04:25:00,2.8920079906e+08,2.8920079906e+08,2.7426240100e+08,2.7426240100e+08
2020-03-18 04:30:00,2.5665411614e+08,2.5665411614e+08,2.9404828482e+08,2.9404828482e+08
2020-03-18 04:35:00,3.0574454775e+08,3.0574454775e+08,3.4446310432e+08,3.4446310432e+08
2020-03-18 04:40:00,2.3919973437e+08,2.3919973437e+08,2.5580367373e+08,2.5580367373e+08
2020-03-18 04:45:00,1.9024754594e+08,1.9024754594e+08,1.7244471294e+08,1.7244471294e+08
2020-03-18 04:50:00,2.0842363226e+08,2.0842363226e+08,1.5687450738e+08,1.5687450738e+08
2020-03-18 04:55:00,2.3603107903e+08,2.3603107903e+08,1.7631106742e+08,1.7631106742e+08
2020-03-18 05:00:00,2.3067557922e+08,2.3067557922e+08,3.0736023074e+08,3.0736023074e+08
2020-03-18 05:05:00,2.6682669115e+08,2.6682669115e+08,2.9242809871e+08,2.9242809871e+08
2020-03-18 05:10:00,2.6768115124e+08,2.6768115124e+08,2.9537495377e+08,2.9537495377e+08
2020-03-18 05:15:00,2.7532582123e+08,2.7532582123e+08,2.9838105139e+08,2.9838105139e+08
2020-03-18 05:20:00,3.5219406829e+08,3.5219406829e+08,2.9558774354e+08,2.9558774354e+08
2020-03-18 05:25:00,2.8575948590e+08,2.8575948590e+08,3.0394662483e+08,3.0394662483e+08
2020-03-18 05:30:00,2.3617349252e+08,2.3617349252e+08,2.5044571302e+08,2.5044571302e+08
2020-03-18 05:35:00,3.0758932873e+08,3.0758932873e+08,2.9073653745e+08,2.9073653745e+08
2020-03-18 05:40:00,3.1599336242e+08,3.1599336242e+08,3.3882019314e+08,3.3882019314e+08
2020-03-18 05:45:00,3.4903458790e+08,3.4903458790e+08,3.4173588556e+08,3.4173588556e+08
2020-03-18 05:50:00,3.7746824500e+08,3.7746824500e+08,3.2724116830e+08,3.2724116830e+08
2020-03-18 05:55:00,4.2930726901e+08,4.2930726901e+08,3.1723671075e+08,3.1723671075e+08
2020-03-18 06:00:00,4.7769904740e+08,4.7769904740e+08,2.1153983524e+08,2.1153983524e+08
2020-03-18 06:05:00,6.2142111736e+08,6.2142111736e+08,2.2902392114e+08,2.2902392114e+08
2020-03-18 06:10:00,6.6236698017e+08,6.6236698017e+08,2.6856988706e+08,2.6856988706e+08
2020-03-18 06:15:00,6.2927787096e+08,6.2927787096e+08,2.7009804298e+08,2.7009804298e+08
2020-03-18 06:20:00,6.4833587799e+08,6.4833587799e+08,3.2104058494e+08,3.2104058494e+08
2020-03-18 06:25:00,6.4761619048e+08,6.4761619048e+08,4.1521308390e+08,4.1521308390e+08
2020-03-18 06:30:00,6.3020486860e+08,6.3020486860e+08,4.0560567827e+08,4.0560567827e+08
2020-03-18 06:35:00,8.2672943971e+08,8.2672943971e+08,5.5299039636e+08,5.5299039636e+08
2020-03-18 06:40:00,8.1103467199e+08,8.1103467199e+08,5.5519219567e+08,5.5519219567e+08
2020-03-18 06:45:00,7.7019160749e+08,7.7019160749e+08,6.2855194878e+08,6.2855194878e+08
2020-03-18 06:50:00,7.7314929623e+08,7.7314929623e+08,5.9621626589e+08,5.9621626589e+08
2020-03-18 06:55:00,8.1825900629e+08,8.1825900629e+08,5.5328326096e+08,5.5328326096e+08
2020-03-18 07:00:00,7.6144028833e+08,7.6144028833e+08,6.3204902324e+08,6.3204902324e+08
2020-03-18 07:05:00,8.6347536625e+08,8.6347536625e+08,4.6865883198e+08,4.6865883198e+08
2020-03-18 07:10:00,8.2840389297e+08,8.2840389297e+08,5.1808211623e+08,5.1808211623e+08
2020-03-18 07:15:00,7.9426103422e+08,7.9426103422e+08,4.9300071971e+08,4.9300071971e+08
2020-03-18 07:20:00,7.8850460760e+08,7.8850460760e+08,4.5641486829e+08,4.5641486829e+08
2020-03-18 07:25:00,8.6891295465e+08,8.6891295465e+08,4.0546437218e+08,4.0546437218e+08
2020-03-18 07:30:00,8.3385196204e+08,8.3385196204e+08,3.7392673852e+08,3.7392673852e+08
2020-03-18 07:35:00,9.3188463451e+08,9.3188463451e+08,3.9651953833e+08,3.9651953833e+08
2020-03-18 07:40:00,8.8355322172e+08,8.8355322172e+08,4.2662325385e+08,4.2662325385e+08
2020-03-18 07:45:00,1.0377722268e+09,1.0377722268e+09,4.2023615163e+08,4.2023615163e+08
2020-03-18 07:50:00,1.0195761940e+09,1.0195761940e+09,4.3382872007e+08,4.3382872007e+08
2020-03-18 07:55:00,9.9186543462e+08,9.9186543462e+08,4.6235897445e+08,4.6235897445e+08
2020-03-18 08:00:00,1.0273051753e+09,1.0273051753e+09,4.5578569175e+08,4.5578569175e+08
2020-03-18 08:05:00,1.0355505182e+09,1.0355505182e+09,5.0037090076e+08,5.0037090076e+08
2020-03-18 08:10:00,1.1601174283e+09,1.1601174283e+09,4.9544971229e+08,4.9544971229e+08
2020-03-18 08:15:00,1.1098820570e+09,1.1098820570e+09,7.1407659276e+08,7.1407659276e+08
2020-03-18 08:20:00,1.0056450732e+09,1.0056450732e+09,7.4674816660e+08,7.4674816660e+08
2020-03-18 08:25:00,1.0751694862e+09,1.0751694862e+09,7.6815057399e+08,7.6815057399e+08
2020-03-18 08:30:00,9.8658227225e+08,9.8658227225e+08,6.5732763049e+08,6.5732763049e+08
2020-03-18 08:35:00,1.0340254744e+09,1.0340254744e+09,6.7979253163e+08,6.7979253163e+08
2020-03-18 08:40:00,1.0803184032e+09,1.0803184032e+09,5.4584928407e+08,5.4584928407e+08
2020-03-18 08:45:00,1.0048379940e+09,1.0048379940e+09,5.8579950043e+08,5.8579950043e+08
2020-03-18 08:50:00,1.0018275814e+09,1.0018275814e+09,6.1647440980e+08,6.1647440980e+08
2020-03-18 08:55:00,1.0116414354e+09,1.0116414354e+09,5.9663184789e+08,5.9663184789e+08
2020-03-18 09:00:00,1.1363246888e+09,1.1363246888e+09,6.7871183503e+08,6.7871183503e+08
2020-03-18 09:05:00,1.4176071720e+09,1.4176071720e+09,5.8825196676e+08,5.8825196676e+08
2020-03-18 09:10:00,1.4080383384e+09,1.4080383384e+09,3.8838079577e+08,3.8838079577e+08
2020-03-18 09:15:00,1.1938871819e+09,1.1938871819e+09,5.3111180978e+08,5.3111180978e+08
2020-03-18 09:20:00,1.3127581482e+09,1.3127581482e+09,5.9062672422e+08,5.9062672422e+08
2020-03-18 09:25:00,1.1755284346e+09,1.1755284346e+09,6.0614865754e+08,6.0614865754e+08
2020-03-18 09:30:00,1.1282618563e+09,1.1282618563e+09,5.3064407786e+08,5.3064407786e+08
2020-03-18 09:35:00,1.0512363291e+09,1.0512363291e+09,5.0102398083e+08,5.0102398083e+08
2020-03-18 09:40:00,1.1215750261e+09,1.1215750261e+09,5.2007282475e+08,5.2007282475e+08
2020-03-18 09:45:00,1.0330107398e+09,1.0330107398e+09,7.3512951490e+08,7.3512951490e+08
2020-03-18 09:50:00,1.1507069788e+09,1.1507069788e+09,6.0257272724e+08,6.0257272724e+08
2020-03-18 09:55:00,1.1492174419e+09,1.1492174419e+09,5.0989359317e+08,5.0989359317e+08
2020-03-18 10:00:00,1.1483304753e+09,1.1483304753e+09,5.6417986193e+08,5.6417986193e+08
2020-03-18 10:05:00,1.1406966078e+09,1.1406966078e+09,4.6963057008e+08,4.6963057008e+08
2020-03-18 10:10:00,1.2065774866e+09,1.2065774866e+09,4.8458956406e+08,4.8458956406e+08
2020-03-18 10:15:00,1.3233162055e+09,1.3233162055e+09,6.2219868580e+08,6.2219868580e+08
2020-03-18 10:20:00,1.1619325497e+09,1.1619325497e+09,6.5440362841e+08,6.5440362841e+08
2020-03-18 10:25:00,1.2772978189e+09,1.2772978189e+09,5.8023808264e+08,5.8023808264e+08
2020-03-18 10:30:00,1.1889720956e+09,1.1889720956e+09,5.1435620812e+08,5.1435620812e+08
2020-03-18 10:35:00,1.0788514165e+09,1.0788514165e+09,4.4215849889e+08,4.4215849889e+08
2020-03-18 10:40:00,1.1089391624e+09,1.1089391624e+09,4.1027582668e+08,4.1027582668e+08
2020-03-18 10:45:00,1.1451268173e+09,1.1451268173e+09,6.3635317694e+08,6.3635317694e+08
2020-03-18 10:50:00,1.1711734001e+09,1.1711734001e+09,5.9042762296e+08,5.9042762296e+08
2020-03-18 10:55:00,1.2870696894e+09,1.2870696894e+09,6.5840764577e+08,6.5840764577e+08
2020-03-18 11:00:00,1.2639108629e+09,1.2639108629e+09,5.6873708132e+08,5.6873708132e+08
2020-03-18 11:05:00,1.1968566678e+09,1.1968566678e+09,6.6116109535e+08,6.6116109535e+08
2020-03-18 11:10:00,1.2737955940e+09,1.2737955940e+09,6.4739641556e+08,6.4739641556e+08
2020-03-18 11:15:00,1.2365517854e+09,1.2365517854e+09,5.7553824049e+08,5.7553824049e+08
2020-03-18 11:20:00,1.4097045383e+09,1.4097045383e+09,6.1248901307e+08,6.1248901307e+08
2020-03-18 11:25:00,1.4280625005e+09,1.4280625005e+09,5.7097519058e+08,5.7097519058e+08
2020-03-18 11:30:00,1.4939042815e+09,1.4939042815e+09,6.1618615164e+08,6.1618615164e+08
2020-03-18 11:35:00,1.4468731569e+09,1.4468731569e+09,7.2576783365e+08,7.2576783365e+08
2020-03-18 11:40:00,1.4958271189e+09,1.4958271189e+09,6.2808351438e+08,6.2808351438e+08
2020-03-18 11:45:00,1.3819447944e+09,1.3819447944e+09,5.6549275754e+08,5.6549275754e+08
2020-03-18 11:50:00,1.2374730576e+09,1.2374730576e+09,7.1460527644e+08,7.1460527644e+08
2020-03-18 11:55:00,1.3182966695e+09,1.3182966695e+09,5.8804761160e+08,5.8804761160e+08
2020-03-18 12:00:00,1.3049217072e+09,1.3049217072e+09,7.8892148969e+08,7.8892148969e+08
2020-03-18 12:05:00,1.4510448901e+09,1.4510448901e+09,6.7800133878e+08,6.7800133878e+08
2020-03-18 12:10:00,1.5070476289e+09,1.5070476289e+09,6.8077481205e+08,6.8077481205e+08
2020-03-18 12:15:00,1.5196065969e+09,1.5196065969e+09,5.1441577869e+08,5.1441577869e+08
2020-03-18 12:20:00,1.6061394525e+09,1.6061394525e+09,8.9578112146e+08,8.9578112146e+08
2020-03-18 12:25:00,1.4743913387e+09,1.4743913387e+09,8.9912053283e+08,8.9912053283e+08
2020-03-18 12:30:00,1.5134328517e+09,1.5134328517e+09,6.7941850503e+08,6.7941850503e+08
2020-03-18 12:35:00,1.5424675492e+09,1.5424675492e+09,7.2359374407e+08,7.2359374407e+08
2020-03-18 12:40:00,1.5314699757e+09,1.5314699757e+09,5.8809524109e+08,5.8809524109e+08
2020-03-18 12:45:00,1.3996515373e+09,1.3996515373e+09,5.8012369177e+08,5.8012369177e+08
2020-03-18 12:50:00,1.4395900637e+09,1.4395900637e+09,6.0412651222e+08,6.0412651222e+08
2020-03-18 12:55:00,1.5261784580e+09,1.5261784580e+09,6.9904515522e+08,6.9904515522e+08
2020-03-18 13:00:00,1.6438625896e+09,1.6438625896e+09,7.3511416370e+08,7.3511416370e+08
2020-03-18 13:05:00,1.4855818578e+09,1.4855818578e+09,6.2792643978e+08,6.2792643978e+08
2020-03-18 13:10:00,1.5808640144e+09,1.5808640144e+09,6.7926473362e+08,6.7926473362e+08
2020-03-18 13:15:00,1.4989177204e+09,1.4989177204e+09,6.3051286391e+08,6.3051286391e+08
2020-03-18 13:20:00,1.3936191517e+09,1.3936191517e+09,6.4702807123e+08,6.4702807123e+08
2020-03-18 13:25:00,1.3439017448e+09,1.3439017448e+09,5.2036216651e+08,5.2036216651e+08
2020-03-18 13:30:00,1.2510561352e+09,1.2510561352e+09,5.2186712582e+08,5.2186712582e+08
2020-03-18 13:35:00,1.3357217081e+09,1.3357217081e+09,4.4171100956e+08,4.4171100956e+08
