DATE,IRIE,IRIE_peak,IEIR,IEIR_peak
2020-03-26 03:20:00,4.2003756321e+07,4.2003756321e+07,1.0888193669e+08,1.0888193669e+08
2020-03-26 03:25:00,7.1615090650e+07,7.1615090650e+07,1.0590532266e+08,1.0590532266e+08
2020-03-26 03:30:00,6.5065810259e+07,6.5065810259e+07,8.9727054412e+07,8.9727054412e+07
2020-03-26 03:35:00,5.6430524601e+07,5.6430524601e+07,1.0296948933e+08,1.0296948933e+08
2020-03-26 03:40:00,6.0738440576e+07,6.0738440576e+07,1.0855239203e+08,1.0855239203e+08
2020-03-26 03:45:00,4.2390137046e+07,4.2390137046e+07,9.8930651545e+07,9.8930651545e+07
2020-03-26 03:50:00,7.1110655576e+07,7.1110655576e+07,8.7800359353e+07,8.7800359353e+07
2020-03-26 03:55:00,5.1752466043e+07,5.1752466043e+07,9.7066145623e+07,9.7066145623e+07
2020-03-26 04:00:00,8.4985660595e+07,8.4985660595e+07,8.4053892183e+07,8.4053892183e+07
2020-03-26 04:05:00,6.4703955600e+07,6.4703955600e+07,9.3659219665e+07,9.3659219665e+07
2020-03-26 04:10:00,6.7377881094e+07,6.7377881094e+07,6.7472573796e+07,6.7472573796e+07
2020-03-26 04:15:00,5.6034305700e+07,5.6034305700e+07,5.8688760758e+07,5.8688760758e+07
2020-03-26 04:20:00,5.1432521902e+07,5.1432521902e+07,4.9782586203e+07,4.9782586203e+07
2020-03-26 04:25:00,5.4249858391e+07,5.4249858391e+07,3.9448582644e+07,3.9448582644e+07
2020-03-26 04:30:00,5.4239842450e+07,5.4239842450e+07,3.2992940778e+07,3.2992940778e+07
2020-03-26 04:35:00,6.1893706158e+07,6.1893706158e+07,6.9867744309e+07,6.9867744309e+07
2020-03-26 04:40:00,5.4682291557e+07,5.4682291557e+07,8.6179639050e+07,8.6179639050e+07
2020-03-26 04:45:00,4.6436584408e+07,4.6436584408e+07,8.8072197615e+07,8.8072197615e+07
2020-03-26 04:50:00,5.4965657145e+07,5.4965657145e+07,7.3853078000e+07,7.3853078000e+07
2020-03-26 04:55:00,5.8228791427e+07,5.8228791427e+07,3.3966643650e+08,3.3966643650e+08
2020-03-26 05:00:00,6.6307222280e+07,6.6307222280e+07,4.6839867931e+08,4.6839867931e+08
2020-03-26 05:05:00,9.9331304361e+07,9.9331304361e+07,5.0459235824e+08,5.0459235824e+08
2020-03-26 05:10:00,6.4587028363e+07,6.4587028363e+07,3.2715558079e+08,3.2715558079e+08
2020-03-26 05:15:00,7.2451294003e+07,7.2451294003e+07,6.9346524410e+08,6.9346524410e+08
2020-03-26 05:20:00,8.2350306417e+07,8.2350306417e+07,2.6774392830e+08,2.6774392830e+08
2020-03-26 05:25:00,6.1088100266e+07,6.1088100266e+07,7.4220589283e+08,7.4220589283e+08
2020-03-26 05:30:00,6.2707960042e+07,6.2707960042e+07,3.8942212752e+08,3.8942212752e+08
2020-03-26 05:35:00,4.6491246610e+07,4.6491246610e+07,7.1985302625e+08,7.1985302625e+08
2020-03-26 05:40:00,5.5487914220e+07,5.5487914220e+07,7.9503422228e+08,7.9503422228e+08
2020-03-26 05:45:00,5.4696298747e+07,5.4696298747e+07,2.3247729251e+08,2.3247729251e+08
2020-03-26 05:50:00,6.3236462080e+07,6.3236462080e+07,6.5661569606e+08,6.5661569606e+08
2020-03-26 05:55:00,5.6693786847e+07,5.6693786847e+07,4.4100427969e+08,4.4100427969e+08
2020-03-26 06:00:00,5.4461288481e+07,5.4461288481e+07,4.5839314102e+08,4.5839314102e+08
2020-03-26 06:05:00,6.5983292104e+07,6.5983292104e+07,3.3859567216e+08,3.3859567216e+08
2020-03-26 06:10:00,6.3449188544e+07,6.3449188544e+07,2.7545028687e+08,2.7545028687e+08
2020-03-26 06:15:00,5.5025296777e+07,5.5025296777e+07,4.4249113186e+08,4.4249113186e+08
2020-03-26 06:20:00,5.7079011593e+07,5.7079011593e+07,4.7271484881e+08,4.7271484881e+08
2020-03-26 06:25:00,5.0255284910e+07,5.0255284910e+07,4.7699712644e+08,4.7699712644e+08
2020-03-26 06:30:00,4.6563848550e+07,4.6563848550e+07,3.8598506443e+08,3.8598506443e+08
2020-03-26 06:35:00,5.5279583997e+07,5.5279583997e+07,5.6730686563e+08,5.6730686563e+08
2020-03-26 06:40:00,4.9324105112e+07,4.9324105112e+07,3.4106028229e+08,3.4106028229e+08
2020-03-26 06:45:00,5.5727950655e+07,5.5727950655e+07,5.4651589987e+08,5.4651589987e+08
2020-03-26 06:50:00,5.9272461248e+07,5.9272461248e+07,6.0288555625e+08,6.0288555625e+08
2020-03-26 06:55:00,7.7750885553e+07,7.7750885553e+07,3.8152792854e+08,3.8152792854e+08
2020-03-26 07:00:00,9.8737027175e+07,9.8737027175e+07,3.9697226318e+08,3.9697226318e+08
2020-03-26 07:05:00,1.5825377434e+08,1.5825377434e+08,3.0346881896e+08,3.0346881896e+08
2020-03-26 07:10:00,1.4809783494e+08,1.4809783494e+08,3.1709237906e+08,3.1709237906e+08
2020-03-26 07:15:00,7.4358583723e+07,7.4358583723e+07,4.4804430726e+08,4.4804430726e+08
2020-03-26 07:20:00,8.9226809990e+07,8.9226809990e+07,2.6994912525e+08,2.6994912525e+08
2020-03-26 07:25:00,8.2914098157e+07,8.2914098157e+07,6.0209334834e+07,6.0209334834e+07
2020-03-26 07:30:00,9.3904700576e+07,9.3904700576e+07,4.3599048250e+07,4.3599048250e+07
2020-03-26 07:35:00,9.6139750617e+07,9.6139750617e+07,3.1125485423e+07,3.1125485423e+07
2020-03-26 07:40:00,1.0576136099e+08,1.0576136099e+08,2.3158359862e+07,2.3158359862e+07
2020-03-26 07:45:00,1.1744164736e+08,1.1744164736e+08,2.2404623031e+07,2.2404623031e+07
2020-03-26 07:50:00,1.4300258159e+08,1.4300258159e+08,4.9210637723e+07,4.9210637723e+07
2020-03-26 07:55:00,1.5780859809e+08,1.5780859809e+08,4.6722637302e+07,4.6722637302e+07
2020-03-26 08:00:00,1.6048865157e+08,1.6048865157e+08,4.9732782448e+07,4.9732782448e+07
2020-03-26 08:05:00,2.0869965465e+08,2.0869965465e+08,4.9294497304e+07,4.9294497304e+07
2020-03-26 08:10:00,2.1568101973e+08,2.1568101973e+08,3.9329152005e+07,3.9329152005e+07
2020-03-26 08:15:00,2.2782450129e+08,2.2782450129e+08,3.3144050933e+07,3.3144050933e+07
2020-03-26 08:20:00,2.9890459065e+08,2.9890459065e+08,5.3086641909e+07,5.3086641909e+07
2020-03-26 08:25:00,2.5953410232e+08,2.5953410232e+08,3.7261423309e+07,3.7261423309e+07
2020-03-26 08:30:00,2.2211415346e+08,2.2211415346e+08,5.0669332123e+07,5.0669332123e+07
2020-03-26 08:35:00,2.3071912233e+08,2.3071912233e+08,3.8320140183e+07,3.8320140183e+07
2020-03-26 08:40:00,2.2646641951e+08,2.2646641951e+08,3.6303780808e+07,3.6303780808e+07
2020-03-26 08:45:00,2.3137599810e+08,2.3137599810e+08,3.3379244756e+07,3.3379244756e+07
2020-03-26 08:50:00,2.6575890848e+08,2.6575890848e+08,2.4546335340e+07,2.4546335340e+07
2020-03-26 08:55:00,2.8569610690e+08,2.8569610690e+08,2.7023861179e+07,2.7023861179e+07
2020-03-26 09:00:00,2.6791180890e+08,2.6791180890e+08,4.9513405830e+07,4.9513405830e+07
2020-03-26 09:05:00,2.5790107247e+08,2.5790107247e+08,4.1539093704e+07,4.1539093704e+07
2020-03-26 09:10:00,2.6503444387e+08,2.6503444387e+08,4.5074288227e+07,4.5074288227e+07
2020-03-26 09:15:00,2.8118285269e+08,2.8118285269e+08,3.7939566770e+07,3.7939566770e+07
2020-03-26 09:20:00,2.6276141431e+08,2.6276141431e+08,4.1889311536e+07,4.1889311536e+07
2020-03-26 09:25:00,2.6382492951e+08,2.6382492951e+08,3.7247295074e+07,3.7247295074e+07
2020-03-26 09:30:00,2.7197919428e+08,2.7197919428e+08,3.8011425713e+07,3.8011425713e+07
2020-03-26 09:35:00,2.7955023564e+08,2.7955023564e+08,3.6676948855e+07,3.6676948855e+07
2020-03-26 09:40:00,2.8177477247e+08,2.8177477247e+08,3.8440464012e+07,3.8440464012e+07
2020-03-26 09:45:00,2.3702792180e+08,2.3702792180e+08,4.7406553231e+07,4.7406553231e+07
2020-03-26 09:50:00,2.3866590496e+08,2.3866590496e+08,4.1523784044e+07,4.1523784044e+07
2020-03-26 09:55:00,2.6259069840e+08,2.6259069840e+08,4.5347421051e+07,4.5347421051e+07
2020-03-26 10:00:00,2.5169024787e+08,2.5169024787e+08,5.6532989904e+07,5.6532989904e+07
2020-03-26 10:05:00,2.8470194257e+08,2.8470194257e+08,9.3699216262e+07,9.3699216262e+07
2020-03-26 10:10:00,2.7345483114e+08,2.7345483114e+08,7.6385007555e+07,7.6385007555e+07
2020-03-26 10:15:00,2.6010800152e+08,2.6010800152e+08,7.9714138197e+07,7.9714138197e+07
2020-03-26 10:20:00,2.7652219523e+08,2.7652219523e+08,1.0061281609e+08,1.0061281609e+08
2020-03-26 10:25:00,2.5276001034e+08,2.5276001034e+08,1.0484667008e+08,1.0484667008e+08
2020-03-26 10:30:00,2.2276813336e+08,2.2276813336e+08,1.5473872826e+08,1.5473872826e+08
2020-03-26 10:35:00,2.1848130367e+08,2.1848130367e+08,1.7655770648e+08,1.7655770648e+08
2020-03-26 10:40:00,2.2130237682e+08,2.2130237682e+08,9.4833887687e+07,9.4833887687e+07
2020-03-26 10:45:00,2.2221930040e+08,2.2221930040e+08,9.6968780439e+07,9.6968780439e+07
2020-03-26 10:50:00,2.9910922108e+08,2.9910922108e+08,6.9067126523e+07,6.9067126523e+07
2020-03-26 10:55:00,2.5291527545e+08,2.5291527545e+08,4.5511089323e+07,4.5511089323e+07
2020-03-26 11:00:00,2.3154959715e+08,2.3154959715e+08,4.0119489481e+07,4.0119489481e+07
2020-03-26 11:05:00,2.3931841638e+08,2.3931841638e+08,4.7650785203e+07,4.7650785203e+07
2020-03-26 11:10:00,2.2102080139e+08,2.2102080139e+08,4.0222558490e+07,4.0222558490e+07
2020-03-26 11:15:00,2.6433101391e+08,2.6433101391e+08,4.2492110803e+07,4.2492110803e+07
2020-03-26 11:20:00,2.2942502105e+08,2.2942502105e+08,5.5218776758e+07,5.5218776758e+07
2020-03-26 11:25:00,2.1814448855e+08,2.1814448855e+08,3.1110001508e+07,3.1110001508e+07
2020-03-26 11:30:00,2.2248675922e+08,2.2248675922e+08,2.7971167961e+07,2.7971167961e+07
2020-03-26 11:35:00,2.4428811088e+08,2.4428811088e+08,3.0211774226e+07,3.0211774226e+07
2020-03-26 11:40:00,2.1574901133e+08,2.1574901133e+08,2.7704043701e+07,2.7704043701e+07
2020-03-26 11:45:00,2.1253409101e+08,2.1253409101e+08,2.3297954499e+07,2.3297954499e+07
2020-03-26 11:50:00,2.2713047356e+08,2.2713047356e+08,2.7374815303e+07,2.7374815303e+07
2020-03-26 11:55:00,2.6618083591e+08,2.6618083591e+08,2.9041832648e+07,2.9041832648e+07
2020-03-26 12:00:00,2.8401558537e+08,2.8401558537e+08,3.0215997228e+07,3.0215997228e+07
2020-03-26 12:05:00,2.0233935171e+08,2.0233935171e+08,5.7672672302e+07,5.7672672302e+07
2020-03-26 12:10:00,1.7590768137e+08,1.7590768137e+08,3.9763558029e+07,3.9763558029e+07
2020-03-26 12:15:00,1.8337916652e+08,1.8337916652e+08,5.6839302936e+07,5.6839302936e+07
2020-03-26 12:20:00,1.7090119496e+08,1.7090119496e+08,5.2177137896e+07,5.2177137896e+07
2020-03-26 12:25:00,1.7443416617e+08,1.7443416617e+08,4.7289452088e+07,4.7289452088e+07
2020-03-26 12:30:00,2.0196733388e+08,2.0196733388e+08,3.9658334872e+07,3.9658334872e+07
2020-03-26 12:35:00,1.9479321980e+08,1.9479321980e+08,4.4949352131e+07,4.4949352131e+07
2020-03-26 12:40:00,1.7838354897e+08,1.7838354897e+08,4.4140984154e+07,4.4140984154e+07
2020-03-26 12:45:00,1.6732281552e+08,1.6732281552e+08,5.5530082818e+07,5.5530082818e+07
2020-03-26 12:50:00,1.6175973162e+08,1.6175973162e+08,4.0890604174e+07,4.0890604174e+07
2020-03-26 12:55:00,2.0363013851e+08,2.0363013851e+08,4.1349298468e+07,4.1349298468e+07
2020-03-26 13:00:00,2.4753326871e+08,2.4753326871e+08,4.2627489572e+07,4.2627489572e+07
2020-03-26 13:05:00,2.7331200532e+08,2.7331200532e+08,4.8696358485e+07,4.8696358485e+07
2020-03-26 13:10:00,2.8363161469e+08,2.8363161469e+08,4.2887178679e+07,4.2887178679e+07
2020-03-26 13:15:00,2.8288077903e+08,2.8288077903e+08,4.3931660258e+07,4.3931660258e+07
2020-03-26 13:20:00,3.2411127973e+08,3.2411127973e+08,6.0590509605e+07,6.0590509605e+07
2020-03-26 13:25:00,2.2531251931e+08,2.2531251931e+08,5.3212807606e+07,5.3212807606e+07
2020-03-26 13:30:00,2.3932253043e+08,2.3932253043e+08,5.8326253775e+07,5.8326253775e+07
2020-03-26 13:35:00,2.1849518783e+08,2.1849518783e+08,5.5659018603e+07,5.5659018603e+07
2020-03-26 13:40:00,2.1559751484e+08,2.1559751484e+08,4.4592903599e+07,4.4592903599e+07
2020-03-26 13:45:00,2.0985240770e+08,2.0985240770e+08,4.4455340950e+07,4.4455340950e+07
2020-03-26 13:50:00,2.6472603220e+08,2.6472603220e+08,4.0340580983e+07,4.0340580983e+07
2020-03-26 13:55:00,2.0680771810e+08,2.0680771810e+08,4.7205734190e+07,4.7205734190e+07
2020-03-26 14:00:00,2.1521336930e+08,2.1521336930e+08,4.3772819972e+07,4.3772819972e+07
2020-03-26 14:05:00,2.4470262261e+08,2.4470262261e+08,4.2901948454e+07,4.2901948454e+07
2020-03-26 14:10:00,2.2775914663e+08,2.2775914663e+08,4.3064265629e+07,4.3064265629e+07
2020-03-26 14:15:00,2.5378533728e+08,2.5378533728e+08,4.3359031219e+07,4.3359031219e+07
2020-03-26 14:20:00,2.2175925614e+08,2.2175925614e+08,3.1433779303e+07,3.1433779303e+07
2020-03-26 14:25:00,2.4020133512e+08,2.4020133512e+08,4.1339424242e+07,4.1339424242e+07
2020-03-26 14:30:00,2.4153994058e+08,2.4153994058e+08,4.1126310188e+07,4.1126310188e+07
2020-03-26 14:35:00,2.3688422517e+08,2.3688422517e+08,3.9334489462e+07,3.9334489462e+07
2020-03-26 14:40:00,3.5012663411e+08,3.5012663411e+08,5.4789497915e+07,5.4789497915e+07
2020-03-26 14:45:00,2.3232846763e+08,2.3232846763e+08,4.9928832988e+07,4.9928832988e+07
2020-03-26 14:50:00,1.9401877292e+08,1.9401877292e+08,5.3933838637e+07,5.3933838637e+07
2020-03-26 14:55:00,1.9422504516e+08,1.9422504516e+08,4.8994759470e+07,4.8994759470e+07
2020-03-26 15:00:00,1.9000907424e+08,1.9000907424e+08,7.1640356734e+07,7.1640356734e+07
2020-03-26 15:05:00,2.0644076563e+08,2.0644076563e+08,4.7553727354e+07,4.7553727354e+07
2020-03-26 15:10:00,2.0149518670e+08,2.0149518670e+08,4.7397970611e+07,4.7397970611e+07
2020-03-26 15:15:00,1.9866356260e+08,1.9866356260e+08,4.5693328561e+07,4.5693328561e+07
2020-03-26 15:20:00,2.0657923019e+08,2.0657923019e+08,3.4761519874e+07,3.4761519874e+07
2020-03-26 15:25:00,1.9357443067e+08,1.9357443067e+08,4.0576844058e+07,4.0576844058e+07
2020-03-26 15:30:00,2.0101140814e+08,2.0101140814e+08,3.3980868125e+07,3.3980868125e+07
2020-03-26 15:35:00,2.7229106702e+08,2.7229106702e+08,2.7469642484e+07,2.7469642484e+07
2020-03-26 15:40:00,2.5797935686e+08,2.5797935686e+08,5.5319467316e+07,5.5319467316e+07
2020-03-26 15:45:00,2.1069738270e+08,2.1069738270e+08,3.6336415185e+07,3.6336415185e+07
2020-03-26 15:50:00,2.1208940165e+08,2.1208940165e+08,2.3643882699e+07,2.3643882699e+07
2020-03-26 15:55:00,1.9816236269e+08,1.9816236269e+08,2.4998568301e+07,2.4998568301e+07
2020-03-26 16:00:00,2.3570036630e+08,2.3570036630e+08,2.2847704377e+07,2.2847704377e+07
2020-03-26 16:05:00,2.2583031022e+08,2.2583031022e+08,2.5239415460e+07,2.5239415460e+07
2020-03-26 16:10:00,1.9320997995e+08,1.9320997995e+08,2.8777126464e+07,2.8777126464e+07
2020-03-26 16:15:00,1.8827777094e+08,1.8827777094e+08,4.3866980772e+07,4.3866980772e+07
2020-03-26 16:20:00,2.1650369156e+08,2.1650369156e+08,3.2514401568e+07,3.2514401568e+07
2020-03-26 16:25:00,1.8313958597e+08,1.8313958597e+08,6.6757474160e+07,6.6757474160e+07
2020-03-26 16:30:00,1.7028403038e+08,1.7028403038e+08,7.1116654912e+07,7.1116654912e+07
2020-03-26 16:35:00,1.7634225193e+08,1.7634225193e+08,6.2115322140e+07,6.2115322140e+07
2020-03-26 16:40:00,1.6048146849e+08,1.6048146849e+08,4.9319386894e+07,4.9319386894e+07
2020-03-26 16:45:00,1.6330440542e+08,1.6330440542e+08,6.9629537536e+07,6.9629537536e+07
2020-03-26 16:50:00,1.8058907552e+08,1.8058907552e+08,1.4475275005e+08,1.4475275005e+08
2020-03-26 16:55:00,1.7405099698e+08,1.7405099698e+08,2.1423589428e+08,2.1423589428e+08
2020-03-26 17:00:00,1.7179882795e+08,1.7179882795e+08,2.1848374287e+08,2.1848374287e+08
2020-03-26 17:05:00,1.9934862352e+08,1.9934862352e+08,2.3203152812e+08,2.3203152812e+08
2020-03-26 17:10:00,1.8468587215e+08,1.8468587215e+08,2.0882075588e+08,2.0882075588e+08
2020-03-26 17:15:00,1.5333602792e+08,1.5333602792e+08,2.2693691573e+08,2.2693691573e+08
2020-03-26 17:20:00,1.7335736402e+08,1.7335736402e+08,2.5264855731e+08,2.5264855731e+08
2020-03-26 17:25:00,1.4795814104e+08,1.4795814104e+08,2.2193403284e+08,2.2193403284e+08
2020-03-26 17:30:00,1.5484743603e+08,1.5484743603e+08,2.1136561176e+08,2.1136561176e+08
2020-03-26 17:35:00,1.5046824542e+08,1.5046824542e+08,2.3275601784e+08,2.3275601784e+08
2020-03-26 17:40:00,1.3274278256e+08,1.3274278256e+08,2.3669445963e+08,2.3669445963e+08
2020-03-26 17:45:00,1.3488858402e+08,1.3488858402e+08,2.5617371890e+08,2.5617371890e+08
2020-03-26 17:50:00,1.4199289250e+08,1.4199289250e+08,2.3783959626e+08,2.3783959626e+08
2020-03-26 17:55:00,1.3087726960e+08,1.3087726960e+08,2.2748067878e+08,2.2748067878e+08
2020-03-26 18:00:00,1.3183052005e+08,1.3183052005e+08,2.2319847655e+08,2.2319847655e+08
2020-03-26 18:05:00,1.3010745318e+08,1.3010745318e+08,2.1379441134e+08,2.1379441134e+08
2020-03-26 18:10:00,1.2751574689e+08,1.2751574689e+08,2.1436065491e+08,2.1436065491e+08
2020-03-26 18:15:00,1.4016673426e+08,1.4016673426e+08,2.4268839948e+08,2.4268839948e+08
2020-03-26 18:20:00,1.3773366520e+08,1.3773366520e+08,2.3879423453e+08,2.3879423453e+08
2020-03-26 18:25:00,1.3591355780e+08,1.3591355780e+08,2.3159762522e+08,2.3159762522e+08
2020-03-26 18:30:00,1.5647957484e+08,1.5647957484e+08,2.2921513065e+08,2.2921513065e+08
2020-03-26 18:35:00,1.4177451333e+08,1.4177451333e+08,2.3939011147e+08,2.3939011147e+08
2020-03-26 18:40:00,1.5206181706e+08,1.5206181706e+08,2.2286636312e+08,2.2286636312e+08
2020-03-26 18:45:00,1.2828711756e+08,1.2828711756e+08,2.4399017455e+08,2.4399017455e+08
2020-03-26 18:50:00,1.1092827164e+08,1.1092827164e+08,2.3782758879e+08,2.3782758879e+08
2020-03-26 18:55:00,1.1314118897e+08,1.1314118897e+08,2.3493486122e+08,2.3493486122e+08
2020-03-26 19:00:00,1.2039886721e+08,1.2039886721e+08,2.2240704739e+08,2.2240704739e+08
2020-03-26 19:05:00,1.3666980272e+08,1.3666980272e+08,2.5027486551e+08,2.5027486551e+08
2020-03-26 19:10:00,1.5149367328e+08,1.5149367328e+08,2.1193222614e+08,2.1193222614e+08
2020-03-26 19:15:00,1.4432105056e+08,1.4432105056e+08,2.1077779418e+08,2.1077779418e+08
2020-03-26 19:20:00,1.2689241657e+08,1.2689241657e+08,2.2234124967e+08,2.2234124967e+08
2020-03-26 19:25:00,1.5724222296e+08,1.5724222296e+08,1.9480284418e+08,1.9480284418e+08
2020-03-26 19:30:00,1.1647058780e+08,1.1647058780e+08,2.0253617150e+08,2.0253617150e+08
2020-03-26 19:35:00,1.4144042036e+08,1.4144042036e+08,3.2059051887e+08,3.2059051887e+08
2020-03-26 19:40:00,1.3391162371e+08,1.3391162371e+08,1.9207673701e+08,1.9207673701e+08
2020-03-26 19:45:00,1.3565201653e+08,1.3565201653e+08,2.1675964356e+08,2.1675964356e+08
2020-03-26 19:50:00,1.2528715775e+08,1.2528715775e+08,2.2659309354e+08,2.2659309354e+08
2020-03-26 19:55:00,1.1371242917e+08,1.1371242917e+08,1.9823817771e+08,1.9823817771e+08
2020-03-26 20:00:00,1.0362517350e+08,1.0362517350e+08,2.0688312191e+08,2.0688312191e+08
2020-03-26 20:05:00,1.1365403128e+08,1.1365403128e+08,2.0052775022e+08,2.0052775022e+08
2020-03-26 20:10:00,1.1979136134e+08,1.1979136134e+08,1.9689691585e+08,1.9689691585e+08
2020-03-26 20:15:00,1.2477325291e+08,1.2477325291e+08,1.8430276792e+08,1.8430276792e+08
2020-03-26 20:20:00,1.2458622694e+08,1.2458622694e+08,2.2305985340e+08,2.2305985340e+08
2020-03-26 20:25:00,1.0725309384e+08,1.0725309384e+08,2.1617048291e+08,2.1617048291e+08
2020-03-26 20:30:00,1.3427654830e+08,1.3427654830e+08,2.0965099509e+08,2.0965099509e+08
2020-03-26 20:35:00,1.0769231400e+08,1.0769231400e+08,2.2075156047e+08,2.2075156047e+08
2020-03-26 20:40:00,1.0976240934e+08,1.0976240934e+08,2.3258492196e+08,2.3258492196e+08
2020-03-26 20:45:00,9.8462512646e+07,9.8462512646e+07,1.9518756489e+08,1.9518756489e+08
2020-03-26 20:50:00,1.3421241475e+08,1.3421241475e+08,2.1613028613e+08,2.1613028613e+08
2020-03-26 20:55:00,8.2464304609e+07,8.2464304609e+07,2.2703757860e+08,2.2703757860e+08
2020-03-26 21:00:00,1.0645528485e+08,1.0645528485e+08,2.1748290550e+08,2.1748290550e+08
2020-03-26 21:05:00,8.5011880689e+07,8.5011880689e+07,1.9813361150e+08,1.9813361150e+08
2020-03-26 21:10:00,8.8058404434e+07,8.8058404434e+07,2.1111584221e+08,2.1111584221e+08
2020-03-26 21:15:00,1.0829895850e+08,1.0829895850e+08,2.4530594580e+08,2.4530594580e+08
2020-03-26 21:20:00,9.2929371419e+07,9.2929371419e+07,2.1973837872e+08,2.1973837872e+08
2020-03-26 21:25:00,1.0277433334e+08,1.0277433334e+08,2.1101137742e+08,2.1101137742e+08
2020-03-26 21:30:00,9.1571440870e+07,9.1571440870e+07,2.1178794430e+08,2.1178794430e+08
2020-03-26 21:35:00,8.9246066652e+07,8.9246066652e+07,2.0559723136e+08,2.0559723136e+08
2020-03-26 21:40:00,8.6765309408e+07,8.6765309408e+07,2.0999231360e+08,2.0999231360e+08
2020-03-26 21:45:00,8.4337803776e+07,8.4337803776e+07,1.8761046897e+08,1.8761046897e+08
2020-03-26 21:50:00,8.0125848694e+07,8.0125848694e+07,2.1442890261e+08,2.1442890261e+08
2020-03-26 21:55:00,8.2698910346e+07,8.2698910346e+07,2.2145222972e+08,2.2145222972e+08
2020-03-26 22:00:00,7.6482938296e+07,7.6482938296e+07,2.1474799729e+08,2.1474799729e+08
2020-03-26 22:05:00,8.0920897711e+07,8.0920897711e+07,2.1143526422e+08,2.1143526422e+08
2020-03-26 22:10:00,8.2150646969e+07,8.2150646969e+07,2.4013042506e+08,2.4013042506e+08
2020-03-26 22:15:00,7.9969965172e+07,7.9969965172e+07,2.5059242421e+08,2.5059242421e+08
2020-03-26 22:20:00,6.5377981650e+07,6.5377981650e+07,2.1488445740e+08,2.1488445740e+08
2020-03-26 22:25:00,7.4570348893e+07,7.4570348893e+07,2.0591115533e+08,2.0591115533e+08
2020-03-26 22:30:00,8.0522052256e+07,8.0522052256e+07,2.0724351685e+08,2.0724351685e+08
2020-03-26 22:35:00,9.5079576459e+07,9.5079576459e+07,1.9745484699e+08,1.9745484699e+08
2020-03-26 22:40:00,8.9652558369e+07,8.9652558369e+07,1.8266677294e+08,1.8266677294e+08
2020-03-26 22:45:00,7.1008053565e+07,7.1008053565e+07,1.9763000964e+08,1.9763000964e+08
2020-03-26 22:50:00,7.1968522219e+07,7.1968522219e+07,2.5737622173e+08,2.5737622173e+08
2020-03-26 22:55:00,7.5876369589e+07,7.5876369589e+07,2.0670309368e+08,2.0670309368e+08
2020-03-26 23:00:00,8.6578014991e+07,8.6578014991e+07,2.6066677346e+08,2.6066677346e+08
2020-03-26 23:05:00,1.1214321373e+08,1.1214321373e+08,1.8939046529e+08,1.8939046529e+08
2020-03-26 23:10:00,7.6895331013e+07,7.6895331013e+07,2.2416908118e+08,2.2416908118e+08
2020-03-26 23:15:00,9.9092053506e+07,9.9092053506e+07,2.1784249357e+08,2.1784249357e+08
2020-03-26 23:20:00,8.7931542357e+07,8.7931542357e+07,2.0685692700e+08,2.0685692700e+08
2020-03-26 23:25:00,8.2112622423e+07,8.2112622423e+07,1.8900782551e+08,1.8900782551e+08
2020-03-26 23:30:00,7.2537569776e+07,7.2537569776e+07,1.8247848692e+08,1.8247848692e+08
2020-03-26 23:35:00,8.5929117571e+07,8.5929117571e+07,1.7662794659e+08,1.7662794659e+08
2020-03-26 23:40:00,9.4626413634e+07,9.4626413634e+07,2.0342253176e+08,2.0342253176e+08
2020-03-26 23:45:00,8.4926709418e+07,8.4926709418e+07,2.0027303557e+08,2.0027303557e+08
2020-03-26 23:50:00,7.1924095103e+07,7.1924095103e+07,2.2179377517e+08,2.2179377517e+08
2020-03-26 23:55:00,6.6663809534e+07,6.6663809534e+07,2.0924804410e+08,2.0924804410e+08
2020-03-27 00:00:00,1.2573943887e+08,1.2573943887e+08,2.3754881802e+08,2.3754881802e+08
2020-03-27 00:05:00,7.7358403632e+07,7.7358403632e+07,2.1648728099e+08,2.1648728099e+08
2020-03-27 00:10:00,5.5069356671e+07,5.5069356671e+07,2.2503969130e+08,2.2503969130e+08
2020-03-27 00:15:00,8.3883845944e+07,8.3883845944e+07,1.8466971104e+08,1.8466971104e+08
2020-03-27 00:20:00,5.6087806230e+07,5.6087806230e+07,4.6534813381e+07,4.6534813381e+07
2020-03-27 00:25:00,7.8871778860e+07,7.8871778860e+07,3.9959008481e+07,3.9959008481e+07
2020-03-27 00:30:00,9.7380178975e+07,9.7380178975e+07,3.5963521800e+07,3.5963521800e+07
2020-03-27 00:35:00,5.1435260568e+07,5.1435260568e+07,3.1529980895e+07,3.1529980895e+07
2020-03-27 00:40:00,5.6386282796e+07,5.6386282796e+07,3.5015317894e+07,3.5015317894e+07
2020-03-27 00:45:00,1.0480276527e+08,1.0480276527e+08,3.3041483644e+07,3.3041483644e+07
2020-03-27 00:50:00,6.6615274117e+07,6.6615274117e+07,4.9520703746e+07,4.9520703746e+07
2020-03-27 00:55:00,7.5711151403e+07,7.5711151403e+07,5.9330035258e+07,5.9330035258e+07
2020-03-27 01:00:00,7.8605530381e+07,7.8605530381e+07,4.1553375667e+07,4.1553375667e+07
2020-03-27 01:05:00,6.0229902821e+07,6.0229902821e+07,3.8401564732e+07,3.8401564732e+07
2020-03-27 01:10:00,6.9766273791e+07,6.9766273791e+07,5.7607787386e+07,5.7607787386e+07
