DATE,NLDE,NLDE_peak,DENL,DENL_peak
2020-03-24 10:00:00,5.8286611516e+10,5.8286611516e+10,8.2250042831e+10,8.2250042831e+10
2020-03-24 10:05:00,4.6371080900e+10,4.6371080900e+10,8.4153077748e+10,8.4153077748e+10
2020-03-24 10:10:00,4.4292391196e+10,4.4292391196e+10,9.3069555490e+10,9.3069555490e+10
2020-03-24 10:15:00,4.7752579733e+10,4.7752579733e+10,8.1770287624e+10,8.1770287624e+10
2020-03-24 10:20:00,3.4334688311e+10,3.4334688311e+10,7.8806581247e+10,7.8806581247e+10
2020-03-24 10:25:00,4.7957343352e+10,4.7957343352e+10,8.4119488810e+10,8.4119488810e+10
2020-03-24 10:30:00,5.3893229080e+10,5.3893229080e+10,9.4659385185e+10,9.4659385185e+10
2020-03-24 10:35:00,4.0209029058e+10,4.0209029058e+10,8.0420579499e+10,8.0420579499e+10
2020-03-24 10:40:00,3.3249066438e+10,3.3249066438e+10,8.1460191083e+10,8.1460191083e+10
2020-03-24 10:45:00,2.9763187623e+10,2.9763187623e+10,8.3880430003e+10,8.3880430003e+10
2020-03-24 10:50:00,3.1790003492e+10,3.1790003492e+10,7.8201478453e+10,7.8201478453e+10
2020-03-24 10:55:00,3.3240678184e+10,3.3240678184e+10,8.6379552650e+10,8.6379552650e+10
2020-03-24 11:00:00,3.4511836161e+10,3.4511836161e+10,7.2591126012e+10,7.2591126012e+10
2020-03-24 11:05:00,3.4929863912e+10,3.4929863912e+10,7.5958553719e+10,7.5958553719e+10
2020-03-24 11:10:00,3.8922435479e+10,3.8922435479e+10,8.8562265307e+10,8.8562265307e+10
2020-03-24 11:15:00,3.3508844693e+10,3.3508844693e+10,9.6470094330e+10,9.6470094330e+10
2020-03-24 11:20:00,3.5514946132e+10,3.5514946132e+10,1.0661918208e+11,1.0661918208e+11
2020-03-24 11:25:00,3.5583710287e+10,3.5583710287e+10,8.4461096602e+10,8.4461096602e+10
2020-03-24 11:30:00,3.3627182489e+10,3.3627182489e+10,6.5898325395e+10,6.5898325395e+10
2020-03-24 11:35:00,4.9808426790e+10,4.9808426790e+10,6.7678822230e+10,6.7678822230e+10
2020-03-24 11:40:00,3.5364144093e+10,3.5364144093e+10,6.6831637293e+10,6.6831637293e+10
2020-03-24 11:45:00,5.0102086384e+10,5.0102086384e+10,7.4009949419e+10,7.4009949419e+10
2020-03-24 11:50:00,5.5314464522e+10,5.5314464522e+10,7.6357938733e+10,7.6357938733e+10
2020-03-24 11:55:00,6.7460033374e+10,6.7460033374e+10,8.3900835954e+10,8.3900835954e+10
2020-03-24 12:00:00,6.8508361968e+10,6.8508361968e+10,8.4141718540e+10,8.4141718540e+10
2020-03-24 12:05:00,5.8998685941e+10,5.8998685941e+10,9.0444343204e+10,9.0444343204e+10
2020-03-24 12:10:00,5.2070345872e+10,5.2070345872e+10,8.9454298146e+10,8.9454298146e+10
2020-03-24 12:15:00,4.5701666941e+10,4.5701666941e+10,9.2884474474e+10,9.2884474474e+10
2020-03-24 12:20:00,4.3470704282e+10,4.3470704282e+10,8.2681849437e+10,8.2681849437e+10
2020-03-24 12:25:00,4.1612595143e+10,4.1612595143e+10,7.5990502883e+10,7.5990502883e+10
2020-03-24 12:30:00,4.0469091647e+10,4.0469091647e+10,8.8101118633e+10,8.8101118633e+10
2020-03-24 12:35:00,4.1517786248e+10,4.1517786248e+10,7.6107007767e+10,7.6107007767e+10
2020-03-24 12:40:00,5.5389650194e+10,5.5389650194e+10,8.5030473620e+10,8.5030473620e+10
2020-03-24 12:45:00,4.3555738530e+10,4.3555738530e+10,7.6613259716e+10,7.6613259716e+10
2020-03-24 12:50:00,3.7735322118e+10,3.7735322118e+10,8.2497594917e+10,8.2497594917e+10
2020-03-24 12:55:00,4.1184310907e+10,4.1184310907e+10,8.5581636591e+10,8.5581636591e+10
2020-03-24 13:00:00,5.1721106701e+10,5.1721106701e+10,9.0099602077e+10,9.0099602077e+10
2020-03-24 13:05:00,4.4915359439e+10,4.4915359439e+10,7.3473333564e+10,7.3473333564e+10
2020-03-24 13:10:00,4.7851566939e+10,4.7851566939e+10,8.3524518676e+10,8.3524518676e+10
2020-03-24 13:15:00,5.9291770677e+10,5.9291770677e+10,8.2204130947e+10,8.2204130947e+10
2020-03-24 13:20:00,4.6881146126e+10,4.6881146126e+10,7.9266666590e+10,7.9266666590e+10
2020-03-24 13:25:00,4.5152330176e+10,4.5152330176e+10,7.8790657516e+10,7.8790657516e+10
2020-03-24 13:30:00,4.7784045067e+10,4.7784045067e+10,7.9519569909e+10,7.9519569909e+10
2020-03-24 13:35:00,6.6541550470e+10,6.6541550470e+10,8.6516786516e+10,8.6516786516e+10
2020-03-24 13:40:00,5.2169858704e+10,5.2169858704e+10,8.5392648654e+10,8.5392648654e+10
2020-03-24 13:45:00,4.3969177810e+10,4.3969177810e+10,7.7138340455e+10,7.7138340455e+10
2020-03-24 13:50:00,3.8525804729e+10,3.8525804729e+10,8.1064934583e+10,8.1064934583e+10
2020-03-24 13:55:00,4.4730646632e+10,4.4730646632e+10,7.5089722580e+10,7.5089722580e+10
2020-03-24 14:00:00,4.4668830908e+10,4.4668830908e+10,9.6938787651e+10,9.6938787651e+10
2020-03-24 14:05:00,4.8041375719e+10,4.8041375719e+10,9.1442045142e+10,9.1442045142e+10
2020-03-24 14:10:00,6.1418786240e+10,6.1418786240e+10,1.1051587096e+11,1.1051587096e+11
2020-03-24 14:15:00,4.5378714763e+10,4.5378714763e+10,1.0182782343e+11,1.0182782343e+11
2020-03-24 14:20:00,4.3907293037e+10,4.3907293037e+10,8.8322624165e+10,8.8322624165e+10
2020-03-24 14:25:00,4.7929520493e+10,4.7929520493e+10,8.8246646448e+10,8.8246646448e+10
2020-03-24 14:30:00,6.7540499916e+10,6.7540499916e+10,1.0484739015e+11,1.0484739015e+11
2020-03-24 14:35:00,6.6904044601e+10,6.6904044601e+10,1.2532024618e+11,1.2532024618e+11
2020-03-24 14:40:00,5.5237642925e+10,5.5237642925e+10,1.1297121542e+11,1.1297121542e+11
2020-03-24 14:45:00,7.3103729255e+10,7.3103729255e+10,1.0852400524e+11,1.0852400524e+11
2020-03-24 14:50:00,5.4191555158e+10,5.4191555158e+10,8.9796528950e+10,8.9796528950e+10
2020-03-24 14:55:00,4.5519329821e+10,4.5519329821e+10,8.2118105653e+10,8.2118105653e+10
2020-03-24 15:00:00,5.8749460922e+10,5.8749460922e+10,9.5027462627e+10,9.5027462627e+10
2020-03-24 15:05:00,5.8727659406e+10,5.8727659406e+10,1.0142126313e+11,1.0142126313e+11
2020-03-24 15:10:00,5.9296399853e+10,5.9296399853e+10,8.6628089268e+10,8.6628089268e+10
2020-03-24 15:15:00,4.0368024059e+10,4.0368024059e+10,7.7983869919e+10,7.7983869919e+10
2020-03-24 15:20:00,3.5839207438e+10,3.5839207438e+10,7.4641026224e+10,7.4641026224e+10
2020-03-24 15:25:00,3.2693820493e+10,3.2693820493e+10,7.3500508920e+10,7.3500508920e+10
2020-03-24 15:30:00,3.0779028535e+10,3.0779028535e+10,7.4896263014e+10,7.4896263014e+10
2020-03-24 15:35:00,3.2173993215e+10,3.2173993215e+10,7.9327473561e+10,7.9327473561e+10
2020-03-24 15:40:00,4.1401387177e+10,4.1401387177e+10,9.3045289555e+10,9.3045289555e+10
2020-03-24 15:45:00,4.1746499291e+10,4.1746499291e+10,8.9514921455e+10,8.9514921455e+10
2020-03-24 15:50:00,4.5420938012e+10,4.5420938012e+10,7.7215831273e+10,7.7215831273e+10
2020-03-24 15:55:00,4.2274673220e+10,4.2274673220e+10,8.2655646387e+10,8.2655646387e+10
2020-03-24 16:00:00,4.2618796170e+10,4.2618796170e+10,6.8225921623e+10,6.8225921623e+10
2020-03-24 16:05:00,5.7681440942e+10,5.7681440942e+10,6.7301658906e+10,6.7301658906e+10
2020-03-24 16:10:00,6.8550016406e+10,6.8550016406e+10,7.7578447332e+10,7.7578447332e+10
2020-03-24 16:15:00,7.0602308915e+10,7.0602308915e+10,8.3072421027e+10,8.3072421027e+10
2020-03-24 16:20:00,6.4668835809e+10,6.4668835809e+10,1.0450439060e+11,1.0450439060e+11
2020-03-24 16:25:00,5.7186518288e+10,5.7186518288e+10,8.7709157688e+10,8.7709157688e+10
2020-03-24 16:30:00,4.4763155473e+10,4.4763155473e+10,6.1432428078e+10,6.1432428078e+10
2020-03-24 16:35:00,5.0207603257e+10,5.0207603257e+10,6.6855702614e+10,6.6855702614e+10
2020-03-24 16:40:00,6.2638496412e+10,6.2638496412e+10,6.3941263132e+10,6.3941263132e+10
2020-03-24 16:45:00,5.5984990785e+10,5.5984990785e+10,7.5125221355e+10,7.5125221355e+10
2020-03-24 16:50:00,4.7964899518e+10,4.7964899518e+10,6.8793303466e+10,6.8793303466e+10
2020-03-24 16:55:00,4.5705748300e+10,4.5705748300e+10,7.2140486156e+10,7.2140486156e+10
2020-03-24 17:00:00,5.8037898916e+10,5.8037898916e+10,7.0896778338e+10,7.0896778338e+10
2020-03-24 17:05:00,4.9986771815e+10,4.9986771815e+10,7.8036843461e+10,7.8036843461e+10
2020-03-24 17:10:00,7.5887499550e+10,7.5887499550e+10,1.0294653556e+11,1.0294653556e+11
2020-03-24 17:15:00,7.1188144049e+10,7.1188144049e+10,9.2342427937e+10,9.2342427937e+10
2020-03-24 17:20:00,5.3818181526e+10,5.3818181526e+10,7.6453675048e+10,7.6453675048e+10
2020-03-24 17:25:00,5.5416079058e+10,5.5416079058e+10,6.2866224338e+10,6.2866224338e+10
2020-03-24 17:30:00,5.2280123585e+10,5.2280123585e+10,5.8105178445e+10,5.8105178445e+10
2020-03-24 17:35:00,5.6194089950e+10,5.6194089950e+10,5.7986534175e+10,5.7986534175e+10
2020-03-24 17:40:00,5.3774120676e+10,5.3774120676e+10,6.2403333237e+10,6.2403333237e+10
2020-03-24 17:45:00,4.7031106565e+10,4.7031106565e+10,7.9244862267e+10,7.9244862267e+10
2020-03-24 17:50:00,4.6937048299e+10,4.6937048299e+10,7.0810283333e+10,7.0810283333e+10
2020-03-24 17:55:00,5.4190442067e+10,5.4190442067e+10,6.3213728279e+10,6.3213728279e+10
2020-03-24 18:00:00,4.3346295282e+10,4.3346295282e+10,6.4904371224e+10,6.4904371224e+10
2020-03-24 18:05:00,5.5134145518e+10,5.5134145518e+10,7.2703104710e+10,7.2703104710e+10
2020-03-24 18:10:00,6.7867938508e+10,6.7867938508e+10,8.5503679424e+10,8.5503679424e+10
2020-03-24 18:15:00,6.1629201172e+10,6.1629201172e+10,7.8047219048e+10,7.8047219048e+10
2020-03-24 18:20:00,4.6510957412e+10,4.6510957412e+10,6.6781662802e+10,6.6781662802e+10
2020-03-24 18:25:00,3.8317428121e+10,3.8317428121e+10,7.6006488764e+10,7.6006488764e+10
2020-03-24 18:30:00,4.8120364412e+10,4.8120364412e+10,7.1345587718e+10,7.1345587718e+10
2020-03-24 18:35:00,4.0500932303e+10,4.0500932303e+10,8.6451858286e+10,8.6451858286e+10
2020-03-24 18:40:00,2.9636861180e+10,2.9636861180e+10,8.8012295973e+10,8.8012295973e+10
2020-03-24 18:45:00,3.6002988130e+10,3.6002988130e+10,1.1130790681e+11,1.1130790681e+11
2020-03-24 18:50:00,3.8677104631e+10,3.8677104631e+10,1.1831060642e+11,1.1831060642e+11
2020-03-24 18:55:00,5.4141405781e+10,5.4141405781e+10,1.0194582270e+11,1.0194582270e+11
2020-03-24 19:00:00,3.9087403824e+10,3.9087403824e+10,8.8255708732e+10,8.8255708732e+10
2020-03-24 19:05:00,4.9136617960e+10,4.9136617960e+10,7.6249170450e+10,7.6249170450e+10
2020-03-24 19:10:00,5.0284183215e+10,5.0284183215e+10,9.3952889604e+10,9.3952889604e+10
2020-03-24 19:15:00,7.4481735069e+10,7.4481735069e+10,8.9802957084e+10,8.9802957084e+10
2020-03-24 19:20:00,6.8151538588e+10,6.8151538588e+10,8.8410811076e+10,8.8410811076e+10
2020-03-24 19:25:00,6.3893008240e+10,6.3893008240e+10,9.2414691953e+10,9.2414691953e+10
2020-03-24 19:30:00,4.9375832155e+10,4.9375832155e+10,1.0939780427e+11,1.0939780427e+11
2020-03-24 19:35:00,5.7665317303e+10,5.7665317303e+10,9.9632330645e+10,9.9632330645e+10
2020-03-24 19:40:00,5.1413121166e+10,5.1413121166e+10,8.1221125726e+10,8.1221125726e+10
2020-03-24 19:45:00,3.8103489857e+10,3.8103489857e+10,8.8631244211e+10,8.8631244211e+10
2020-03-24 19:50:00,4.4824533203e+10,4.4824533203e+10,1.0346439968e+11,1.0346439968e+11
2020-03-24 19:55:00,6.8786244186e+10,6.8786244186e+10,1.0633312452e+11,1.0633312452e+11
2020-03-24 20:00:00,5.8331011864e+10,5.8331011864e+10,8.7311117660e+10,8.7311117660e+10
2020-03-24 20:05:00,6.6695789333e+10,6.6695789333e+10,9.5537431460e+10,9.5537431460e+10
2020-03-24 20:10:00,6.7375144089e+10,6.7375144089e+10,1.0147445526e+11,1.0147445526e+11
2020-03-24 20:15:00,9.6585565144e+10,9.6585565144e+10,1.0168630071e+11,1.0168630071e+11
2020-03-24 20:20:00,6.6405211044e+10,6.6405211044e+10,9.1272013725e+10,9.1272013725e+10
2020-03-24 20:25:00,5.6241691054e+10,5.6241691054e+10,7.6458974164e+10,7.6458974164e+10
2020-03-24 20:30:00,5.6932174731e+10,5.6932174731e+10,6.8517279414e+10,6.8517279414e+10
2020-03-24 20:35:00,6.0324616864e+10,6.0324616864e+10,7.0211750628e+10,7.0211750628e+10
2020-03-24 20:40:00,4.6404661926e+10,4.6404661926e+10,6.5149279497e+10,6.5149279497e+10
2020-03-24 20:45:00,4.7476869851e+10,4.7476869851e+10,6.6889318062e+10,6.6889318062e+10
2020-03-24 20:50:00,4.4105943648e+10,4.4105943648e+10,6.4953832719e+10,6.4953832719e+10
2020-03-24 20:55:00,6.2559642754e+10,6.2559642754e+10,6.5965846165e+10,6.5965846165e+10
2020-03-24 21:00:00,5.9933733223e+10,5.9933733223e+10,6.7880968090e+10,6.7880968090e+10
2020-03-24 21:05:00,4.3651747479e+10,4.3651747479e+10,7.3974567938e+10,7.3974567938e+10
2020-03-24 21:10:00,4.8539598717e+10,4.8539598717e+10,7.4679198603e+10,7.4679198603e+10
2020-03-24 21:15:00,7.4302079765e+10,7.4302079765e+10,8.3696114867e+10,8.3696114867e+10
2020-03-24 21:20:00,5.9747013793e+10,5.9747013793e+10,7.7826465516e+10,7.7826465516e+10
2020-03-24 21:25:00,6.8171468079e+10,6.8171468079e+10,7.7301656341e+10,7.7301656341e+10
2020-03-24 21:30:00,5.4212525839e+10,5.4212525839e+10,6.5674566933e+10,6.5674566933e+10
2020-03-24 21:35:00,3.8717305627e+10,3.8717305627e+10,7.3585840917e+10,7.3585840917e+10
2020-03-24 21:40:00,5.3114617698e+10,5.3114617698e+10,7.2094922467e+10,7.2094922467e+10
2020-03-24 21:45:00,6.8286283778e+10,6.8286283778e+10,8.5037842225e+10,8.5037842225e+10
2020-03-24 21:50:00,6.7017542103e+10,6.7017542103e+10,8.0350376846e+10,8.0350376846e+10
2020-03-24 21:55:00,4.3081035771e+10,4.3081035771e+10,8.6263926491e+10,8.6263926491e+10
2020-03-24 22:00:00,3.4688900023e+10,3.4688900023e+10,8.0301500781e+10,8.0301500781e+10
2020-03-24 22:05:00,0,0,0,0
2020-03-24 22:10:00,0,0,0,0
2020-03-24 22:15:00,0,0,0,0
2020-03-24 22:20:00,0,0,0,0
2020-03-24 22:25:00,0,0,0,0
2020-03-24 22:30:00,0,0,0,0
2020-03-24 22:35:00,0,0,0,0
2020-03-24 22:40:00,0,0,0,0
2020-03-24 22:45:00,0,0,0,0
2020-03-24 22:50:00,0,0,0,0
2020-03-24 22:55:00,0,0,0,0
2020-03-24 23:00:00,0,0,0,0
2020-03-24 23:05:00,0,0,0,0
2020-03-24 23:10:00,0,0,0,0
2020-03-24 23:15:00,0,0,0,0
2020-03-24 23:20:00,0,0,0,0
2020-03-24 23:25:00,0,0,0,0
2020-03-24 23:30:00,0,0,0,0
2020-03-24 23:35:00,0,0,0,0
2020-03-24 23:40:00,0,0,0,0
2020-03-24 23:45:00,0,0,0,0
2020-03-24 23:50:00,0,0,0,0
2020-03-24 23:55:00,0,0,0,0
2020-03-25 00:00:00,0,0,0,0
2020-03-25 00:05:00,0,0,0,0
2020-03-25 00:10:00,0,0,0,0
2020-03-25 00:15:00,0,0,0,0
2020-03-25 00:20:00,0,0,0,0
2020-03-25 00:25:00,0,0,0,0
2020-03-25 00:30:00,0,0,0,0
2020-03-25 00:35:00,0,0,0,0
2020-03-25 00:40:00,0,0,0,0
2020-03-25 00:45:00,0,0,0,0
2020-03-25 00:50:00,0,0,0,0
2020-03-25 00:55:00,0,0,0,0
2020-03-25 01:00:00,0,0,0,0
2020-03-25 01:05:00,0,0,0,0
2020-03-25 01:10:00,0,0,0,0
2020-03-25 01:15:00,0,0,0,0
2020-03-25 01:20:00,0,0,0,0
2020-03-25 01:25:00,0,0,0,0
2020-03-25 01:30:00,0,0,0,0
2020-03-25 01:35:00,0,0,0,0
2020-03-25 01:40:00,0,0,0,0
2020-03-25 01:45:00,0,0,0,0
2020-03-25 01:50:00,0,0,0,0
2020-03-25 01:55:00,0,0,0,0
2020-03-25 02:00:00,0,0,0,0
2020-03-25 02:05:00,0,0,0,0
2020-03-25 02:10:00,0,0,0,0
2020-03-25 02:15:00,0,0,0,0
2020-03-25 02:20:00,0,0,0,0
2020-03-25 02:25:00,0,0,0,0
2020-03-25 02:30:00,0,0,0,0
2020-03-25 02:35:00,0,0,0,0
2020-03-25 02:40:00,0,0,0,0
2020-03-25 02:45:00,0,0,0,0
2020-03-25 02:50:00,0,0,0,0
2020-03-25 02:55:00,0,0,0,0
2020-03-25 03:00:00,0,0,0,0
2020-03-25 03:05:00,0,0,0,0
2020-03-25 03:10:00,0,0,0,0
2020-03-25 03:15:00,0,0,0,0
2020-03-25 03:20:00,0,0,0,0
2020-03-25 03:25:00,0,0,0,0
2020-03-25 03:30:00,0,0,0,0
2020-03-25 03:35:00,0,0,0,0
2020-03-25 03:40:00,0,0,0,0
2020-03-25 03:45:00,0,0,0,0
2020-03-25 03:50:00,0,0,0,0
2020-03-25 03:55:00,0,0,0,0
2020-03-25 04:00:00,0,0,0,0
2020-03-25 04:05:00,0,0,0,0
2020-03-25 04:10:00,0,0,0,0
2020-03-25 04:15:00,0,0,0,0
2020-03-25 04:20:00,0,0,0,0
2020-03-25 04:25:00,0,0,0,0
2020-03-25 04:30:00,0,0,0,0
2020-03-25 04:35:00,0,0,0,0
2020-03-25 04:40:00,0,0,0,0
2020-03-25 04:45:00,0,0,0,0
2020-03-25 04:50:00,0,0,0,0
2020-03-25 04:55:00,0,0,0,0
2020-03-25 05:00:00,0,0,0,0
2020-03-25 05:05:00,0,0,0,0
2020-03-25 05:10:00,0,0,0,0
2020-03-25 05:15:00,0,0,0,0
2020-03-25 05:20:00,0,0,0,0
2020-03-25 05:25:00,0,0,0,0
2020-03-25 05:30:00,0,0,0,0
2020-03-25 05:35:00,0,0,0,0
2020-03-25 05:40:00,0,0,0,0
2020-03-25 05:45:00,0,0,0,0
2020-03-25 05:50:00,0,0,0,0
2020-03-25 05:55:00,0,0,0,0
2020-03-25 06:00:00,0,0,0,0
2020-03-25 06:05:00,0,0,0,0
2020-03-25 06:10:00,0,0,0,0
2020-03-25 06:15:00,0,0,0,0
2020-03-25 06:20:00,0,0,0,0
2020-03-25 06:25:00,0,0,0,0
2020-03-25 06:30:00,0,0,0,0
2020-03-25 06:35:00,0,0,0,0
2020-03-25 06:40:00,0,0,0,0
2020-03-25 06:45:00,0,0,0,0
2020-03-25 06:50:00,0,0,0,0
2020-03-25 06:55:00,0,0,0,0
2020-03-25 07:00:00,0,0,0,0
2020-03-25 07:05:00,0,0,0,0
2020-03-25 07:10:00,0,0,0,0
2020-03-25 07:15:00,0,0,0,0
2020-03-25 07:20:00,0,0,0,0
2020-03-25 07:25:00,0,0,0,0
2020-03-25 07:30:00,0,0,0,0
2020-03-25 07:35:00,0,0,0,0
2020-03-25 07:40:00,0,0,0,0
2020-03-25 07:45:00,0,0,0,0
2020-03-25 07:50:00,0,0,0,0
2020-03-25 07:55:00,0,0,0,0
2020-03-25 08:00:00,0,0,0,0
2020-03-25 08:05:00,0,0,0,0
2020-03-25 08:10:00,0,0,0,0
2020-03-25 08:15:00,0,0,0,0
2020-03-25 08:20:00,0,0,0,0
2020-03-25 08:25:00,0,0,0,0
2020-03-25 08:30:00,0,0,0,0
2020-03-25 08:35:00,0,0,0,0
2020-03-25 08:40:00,0,0,0,0
2020-03-25 08:45:00,0,0,0,0
2020-03-25 08:50:00,0,0,0,0
2020-03-25 08:55:00,0,0,0,0
2020-03-25 09:00:00,0,0,0,0
2020-03-25 09:05:00,0,0,0,0
2020-03-25 09:10:00,0,0,0,0
2020-03-25 09:15:00,0,0,0,0
2020-03-25 09:20:00,0,0,0,0
2020-03-25 09:25:00,0,0,0,0
2020-03-25 09:30:00,0,0,0,0
2020-03-25 09:35:00,0,0,0,0
2020-03-25 09:40:00,0,0,0,0
2020-03-25 09:45:00,0,0,0,0
2020-03-25 09:50:00,0,0,0,0
2020-03-25 09:55:00,0,0,0,0
2020-03-25 10:00:00,0,0,0,0
2020-03-25 10:05:00,0,0,0,0
2020-03-25 10:10:00,0,0,0,0
2020-03-25 10:15:00,0,0,0,0
2020-03-25 10:20:00,0,0,0,0
2020-03-25 10:25:00,0,0,0,0
2020-03-25 10:30:00,0,0,0,0
2020-03-25 10:35:00,0,0,0,0
2020-03-25 10:40:00,0,0,0,0
2020-03-25 10:45:00,0,0,0,0
2020-03-25 10:50:00,0,0,0,0
2020-03-25 10:55:00,0,0,0,0
2020-03-25 11:00:00,0,0,0,0
2020-03-25 11:05:00,0,0,0,0
2020-03-25 11:10:00,0,0,0,0
2020-03-25 11:15:00,0,0,0,0
2020-03-25 11:20:00,0,0,0,0
2020-03-25 11:25:00,0,0,0,0
2020-03-25 11:30:00,0,0,0,0
2020-03-25 11:35:00,0,0,0,0
2020-03-25 11:40:00,0,0,0,0
2020-03-25 11:45:00,0,0,0,0
2020-03-25 11:50:00,0,0,0,0
2020-03-25 11:55:00,0,0,0,0
2020-03-25 12:00:00,0,0,0,0
2020-03-25 12:05:00,0,0,0,0
2020-03-25 12:10:00,0,0,0,0
2020-03-25 12:15:00,0,0,0,0
2020-03-25 12:20:00,0,0,0,0
2020-03-25 12:25:00,0,0,0,0
2020-03-25 12:30:00,0,0,0,0
2020-03-25 12:35:00,0,0,0,0
2020-03-25 12:40:00,0,0,0,0
2020-03-25 12:45:00,0,0,0,0
2020-03-25 12:50:00,0,0,0,0
2020-03-25 12:55:00,0,0,0,0
2020-03-25 13:00:00,0,0,0,0
2020-03-25 13:05:00,0,0,0,0
2020-03-25 13:10:00,0,0,0,0
2020-03-25 13:15:00,0,0,0,0
2020-03-25 13:20:00,0,0,0,0
2020-03-25 13:25:00,0,0,0,0
2020-03-25 13:30:00,0,0,0,0
2020-03-25 13:35:00,0,0,0,0
2020-03-25 13:40:00,0,0,0,0
2020-03-25 13:45:00,0,0,0,0
2020-03-25 13:50:00,0,0,0,0
2020-03-25 13:55:00,0,0,0,0
2020-03-25 14:00:00,0,0,0,0
2020-03-25 14:05:00,0,0,0,0
2020-03-25 14:10:00,0,0,0,0
2020-03-25 14:15:00,0,0,0,0
2020-03-25 14:20:00,0,0,0,0
2020-03-25 14:25:00,0,0,0,0
2020-03-25 14:30:00,0,0,0,0
2020-03-25 14:35:00,0,0,0,0
2020-03-25 14:40:00,0,0,0,0
2020-03-25 14:45:00,0,0,0,0
2020-03-25 14:50:00,0,0,0,0
2020-03-25 14:55:00,0,0,0,0
2020-03-25 15:00:00,0,0,0,0
2020-03-25 15:05:00,0,0,0,0
2020-03-25 15:10:00,0,0,0,0
2020-03-25 15:15:00,0,0,0,0
2020-03-25 15:20:00,0,0,0,0
2020-03-25 15:25:00,0,0,0,0
2020-03-25 15:30:00,0,0,0,0
2020-03-25 15:35:00,0,0,0,0
2020-03-25 15:40:00,0,0,0,0
2020-03-25 15:45:00,0,0,0,0
2020-03-25 15:50:00,0,0,0,0
2020-03-25 15:55:00,0,0,0,0
2020-03-25 16:00:00,0,0,0,0
2020-03-25 16:05:00,0,0,0,0
2020-03-25 16:10:00,0,0,0,0
2020-03-25 16:15:00,0,0,0,0
2020-03-25 16:20:00,0,0,0,0
2020-03-25 16:25:00,0,0,0,0
2020-03-25 16:30:00,0,0,0,0
2020-03-25 16:35:00,0,0,0,0
2020-03-25 16:40:00,0,0,0,0
2020-03-25 16:45:00,0,0,0,0
2020-03-25 16:50:00,0,0,0,0
2020-03-25 16:55:00,0,0,0,0
2020-03-25 17:00:00,0,0,0,0
2020-03-25 17:05:00,0,0,0,0
2020-03-25 17:10:00,0,0,0,0
2020-03-25 17:15:00,0,0,0,0
2020-03-25 17:20:00,0,0,0,0
2020-03-25 17:25:00,0,0,0,0
2020-03-25 17:30:00,0,0,0,0
2020-03-25 17:35:00,0,0,0,0
2020-03-25 17:40:00,0,0,0,0
2020-03-25 17:45:00,0,0,0,0
2020-03-25 17:50:00,0,0,0,0
2020-03-25 17:55:00,0,0,0,0
2020-03-25 18:00:00,0,0,0,0
2020-03-25 18:05:00,0,0,0,0
2020-03-25 18:10:00,0,0,0,0
2020-03-25 18:15:00,0,0,0,0
2020-03-25 18:20:00,0,0,0,0
2020-03-25 18:25:00,0,0,0,0
2020-03-25 18:30:00,0,0,0,0
2020-03-25 18:35:00,0,0,0,0
2020-03-25 18:40:00,0,0,0,0
2020-03-25 18:45:00,0,0,0,0
2020-03-25 18:50:00,0,0,0,0
2020-03-25 18:55:00,0,0,0,0
2020-03-25 19:00:00,0,0,0,0
2020-03-25 19:05:00,0,0,0,0
2020-03-25 19:10:00,0,0,0,0
2020-03-25 19:15:00,0,0,0,0
2020-03-25 19:20:00,0,0,0,0
2020-03-25 19:25:00,0,0,0,0
2020-03-25 19:30:00,0,0,0,0
2020-03-25 19:35:00,0,0,0,0
2020-03-25 19:40:00,0,0,0,0
2020-03-25 19:45:00,0,0,0,0
2020-03-25 19:50:00,0,0,0,0
2020-03-25 19:55:00,0,0,0,0
2020-03-25 20:00:00,0,0,0,0
2020-03-25 20:05:00,0,0,0,0
2020-03-25 20:10:00,0,0,0,0
2020-03-25 20:15:00,0,0,0,0
2020-03-25 20:20:00,0,0,0,0
2020-03-25 20:25:00,0,0,0,0
2020-03-25 20:30:00,0,0,0,0
2020-03-25 20:35:00,0,0,0,0
2020-03-25 20:40:00,0,0,0,0
2020-03-25 20:45:00,0,0,0,0
2020-03-25 20:50:00,0,0,0,0
2020-03-25 20:55:00,0,0,0,0
2020-03-25 21:00:00,0,0,0,0
2020-03-25 21:05:00,0,0,0,0
2020-03-25 21:10:00,0,0,0,0
2020-03-25 21:15:00,0,0,0,0
2020-03-25 21:20:00,0,0,0,0
2020-03-25 21:25:00,0,0,0,0
2020-03-25 21:30:00,0,0,0,0
2020-03-25 21:35:00,0,0,0,0
2020-03-25 21:40:00,0,0,0,0
2020-03-25 21:45:00,0,0,0,0
2020-03-25 21:50:00,0,0,0,0
2020-03-25 21:55:00,0,0,0,0
2020-03-25 22:00:00,0,0,0,0
2020-03-25 22:05:00,5.3741425756e+10,5.3741425756e+10,5.7232599787e+10,5.7232599787e+10
2020-03-25 22:10:00,5.6146194015e+10,5.6146194015e+10,5.8947028795e+10,5.8947028795e+10
2020-03-25 22:15:00,4.5062375494e+10,4.5062375494e+10,6.2430131848e+10,6.2430131848e+10
2020-03-25 22:20:00,3.5222989531e+10,3.5222989531e+10,5.5786826784e+10,5.5786826784e+10
