DATE,ESFR,ESFR_peak,FRES,ESFR_peak
2020-03-23 21:25:00,2.5677102036e+09,2.5677102036e+09,1.2771864741e+08,1.2771864741e+08
2020-03-23 21:30:00,2.4774601292e+09,2.4774601292e+09,1.0214816884e+08,1.0214816884e+08
2020-03-23 21:35:00,2.4231025879e+09,2.4231025879e+09,9.7568705258e+07,9.7568705258e+07
2020-03-23 21:40:00,2.4137613722e+09,2.4137613722e+09,1.3199879528e+09,1.3199879528e+09
2020-03-23 21:45:00,2.5812173475e+09,2.5812173475e+09,4.6545865671e+07,4.6545865671e+07
2020-03-23 21:50:00,2.4945819456e+09,2.4945819456e+09,9.4943388882e+07,9.4943388882e+07
2020-03-23 21:55:00,1.3730302609e+09,1.3730302609e+09,1.3106079661e+09,1.3106079661e+09
2020-03-23 22:00:00,2.6307237971e+09,2.6307237971e+09,1.6229660013e+08,1.6229660013e+08
2020-03-23 22:05:00,2.6639137178e+09,2.6639137178e+09,2.3223800328e+08,2.3223800328e+08
2020-03-23 22:10:00,2.6312161820e+09,2.6312161820e+09,5.3510277480e+07,5.3510277480e+07
2020-03-23 22:15:00,2.3592808281e+09,2.3592808281e+09,1.0224375012e+08,1.0224375012e+08
2020-03-23 22:20:00,2.7959135394e+09,2.7959135394e+09,1.8936025117e+08,1.8936025117e+08
2020-03-23 22:25:00,2.8238800438e+09,2.8238800438e+09,2.4928352167e+08,2.4928352167e+08
2020-03-23 22:30:00,2.8049602169e+09,2.8049602169e+09,2.7890986983e+08,2.7890986983e+08
2020-03-23 22:35:00,2.9854205811e+09,2.9854205811e+09,1.2396527245e+08,1.2396527245e+08
2020-03-23 22:40:00,2.9005537941e+09,2.9005537941e+09,3.9054566305e+08,3.9054566305e+08
2020-03-23 22:45:00,2.2889422002e+09,2.2889422002e+09,1.0810525948e+09,1.0810525948e+09
2020-03-23 22:50:00,2.6282817754e+09,2.6282817754e+09,1.2519486185e+09,1.2519486185e+09
2020-03-23 22:55:00,2.2866595305e+09,2.2866595305e+09,1.2594970464e+09,1.2594970464e+09
2020-03-23 23:00:00,2.6701373295e+09,2.6701373295e+09,9.0073243995e+08,9.0073243995e+08
2020-03-23 23:05:00,2.7237635286e+09,2.7237635286e+09,3.5569362809e+08,3.5569362809e+08
2020-03-23 23:10:00,2.6762903343e+09,2.6762903343e+09,1.4564228026e+09,1.4564228026e+09
2020-03-23 23:15:00,2.3782432050e+09,2.3782432050e+09,1.1809151108e+09,1.1809151108e+09
2020-03-23 23:20:00,2.4159113413e+09,2.4159113413e+09,1.0397777534e+09,1.0397777534e+09
2020-03-23 23:25:00,2.2716556959e+09,2.2716556959e+09,8.1440658883e+08,8.1440658883e+08
2020-03-23 23:30:00,2.1269411836e+09,2.1269411836e+09,6.6266066909e+08,6.6266066909e+08
2020-03-23 23:35:00,2.5103707569e+09,2.5103707569e+09,2.3611731426e+08,2.3611731426e+08
2020-03-23 23:40:00,1.2686512955e+09,1.2686512955e+09,1.5959797911e+08,1.5959797911e+08
2020-03-23 23:45:00,1.0209680847e+09,1.0209680847e+09,1.2193165900e+09,1.2193165900e+09
2020-03-23 23:50:00,1.3390840092e+09,1.3390840092e+09,6.4054505577e+07,6.4054505577e+07
2020-03-23 23:55:00,1.3311927944e+09,1.3311927944e+09,3.5209126744e+08,3.5209126744e+08
2020-03-24 00:00:00,1.5247647571e+09,1.5247647571e+09,2.0402323846e+09,2.0402323846e+09
2020-03-24 00:05:00,1.5108851615e+09,1.5108851615e+09,3.4114348249e+09,3.4114348249e+09
2020-03-24 00:10:00,1.6279712516e+09,1.6279712516e+09,2.0172306251e+09,2.0172306251e+09
2020-03-24 00:15:00,1.6608754620e+09,1.6608754620e+09,7.3234733091e+08,7.3234733091e+08
2020-03-24 00:20:00,2.5019287925e+09,2.5019287925e+09,1.5301842872e+09,1.5301842872e+09
2020-03-24 00:25:00,2.8428406575e+09,2.8428406575e+09,2.8123053840e+09,2.8123053840e+09
2020-03-24 00:30:00,2.7196303910e+09,2.7196303910e+09,2.2218807183e+09,2.2218807183e+09
2020-03-24 00:35:00,2.6982367394e+09,2.6982367394e+09,2.8289143138e+09,2.8289143138e+09
2020-03-24 00:40:00,2.5656249162e+09,2.5656249162e+09,4.9202943254e+08,4.9202943254e+08
2020-03-24 00:45:00,2.4604210089e+09,2.4604210089e+09,1.4342465642e+09,1.4342465642e+09
2020-03-24 00:50:00,2.6117540826e+09,2.6117540826e+09,2.7132161237e+09,2.7132161237e+09
2020-03-24 00:55:00,2.3151078226e+09,2.3151078226e+09,2.9200965333e+09,2.9200965333e+09
2020-03-24 01:00:00,1.7902220464e+09,1.7902220464e+09,3.7765619335e+09,3.7765619335e+09
2020-03-24 01:05:00,1.7684822669e+09,1.7684822669e+09,5.6759686490e+09,5.6759686490e+09
2020-03-24 01:10:00,1.6435795619e+09,1.6435795619e+09,2.0701852002e+09,2.0701852002e+09
2020-03-24 01:15:00,1.5105749998e+09,1.5105749998e+09,1.7917477217e+09,1.7917477217e+09
2020-03-24 01:20:00,1.4906834331e+09,1.4906834331e+09,8.8726465363e+08,8.8726465363e+08
2020-03-24 01:25:00,1.9797328387e+09,1.9797328387e+09,9.7311760378e+08,9.7311760378e+08
2020-03-24 01:30:00,2.8719677214e+09,2.8719677214e+09,1.6121464053e+09,1.6121464053e+09
2020-03-24 01:35:00,3.1396832079e+09,3.1396832079e+09,2.4326916416e+09,2.4326916416e+09
2020-03-24 01:40:00,3.8223200233e+09,3.8223200233e+09,1.7373899359e+09,1.7373899359e+09
2020-03-24 01:45:00,4.0963558358e+09,4.0963558358e+09,2.9627594594e+09,2.9627594594e+09
2020-03-24 01:50:00,4.1493952368e+09,4.1493952368e+09,9.8519919028e+08,9.8519919028e+08
2020-03-24 01:55:00,3.8229184399e+09,3.8229184399e+09,3.7572548132e+08,3.7572548132e+08
2020-03-24 02:00:00,3.8913396913e+09,3.8913396913e+09,3.2158975403e+09,3.2158975403e+09
2020-03-24 02:05:00,3.4313585187e+09,3.4313585187e+09,1.3488120848e+09,1.3488120848e+09
2020-03-24 02:10:00,3.2270264911e+09,3.2270264911e+09,1.8430036491e+09,1.8430036491e+09
2020-03-24 02:15:00,2.5485275545e+09,2.5485275545e+09,4.5348684545e+09,4.5348684545e+09
2020-03-24 02:20:00,2.6477077659e+09,2.6477077659e+09,3.2464499305e+09,3.2464499305e+09
2020-03-24 02:25:00,2.2818274691e+09,2.2818274691e+09,2.9724806915e+08,2.9724806915e+08
2020-03-24 02:30:00,1.9431102939e+09,1.9431102939e+09,1.7898503145e+08,1.7898503145e+08
2020-03-24 02:35:00,1.6666793967e+09,1.6666793967e+09,2.6505551971e+08,2.6505551971e+08
2020-03-24 02:40:00,1.6837390235e+09,1.6837390235e+09,4.5110555152e+08,4.5110555152e+08
2020-03-24 02:45:00,1.5423920944e+09,1.5423920944e+09,8.3157816398e+08,8.3157816398e+08
2020-03-24 02:50:00,1.6830073022e+09,1.6830073022e+09,1.9310018754e+09,1.9310018754e+09
2020-03-24 02:55:00,1.8372751961e+09,1.8372751961e+09,3.8884705536e+09,3.8884705536e+09
2020-03-24 03:00:00,2.2048192764e+09,2.2048192764e+09,3.9313350359e+08,3.9313350359e+08
2020-03-24 03:05:00,2.1059824689e+09,2.1059824689e+09,1.2739558198e+08,1.2739558198e+08
2020-03-24 03:10:00,1.6723819544e+09,1.6723819544e+09,1.4417770984e+08,1.4417770984e+08
2020-03-24 03:15:00,1.3249519058e+09,1.3249519058e+09,1.1172202215e+09,1.1172202215e+09
2020-03-24 03:20:00,2.0935493564e+09,2.0935493564e+09,2.7068356420e+09,2.7068356420e+09
2020-03-24 03:25:00,1.8217227998e+09,1.8217227998e+09,2.6723423846e+09,2.6723423846e+09
2020-03-24 03:30:00,1.8144607635e+09,1.8144607635e+09,2.6348324647e+09,2.6348324647e+09
2020-03-24 03:35:00,1.7473220021e+09,1.7473220021e+09,2.3304340086e+09,2.3304340086e+09
2020-03-24 03:40:00,2.1546935619e+09,2.1546935619e+09,2.1716530130e+09,2.1716530130e+09
2020-03-24 03:45:00,1.9425562701e+09,1.9425562701e+09,2.0909130211e+09,2.0909130211e+09
2020-03-24 03:50:00,2.3148213685e+09,2.3148213685e+09,1.8517996153e+09,1.8517996153e+09
2020-03-24 03:55:00,2.4900340478e+09,2.4900340478e+09,1.9613279148e+09,1.9613279148e+09
2020-03-24 04:00:00,2.3299452571e+09,2.3299452571e+09,1.6744220939e+09,1.6744220939e+09
2020-03-24 04:05:00,2.2923592576e+09,2.2923592576e+09,1.9440738942e+09,1.9440738942e+09
2020-03-24 04:10:00,2.6674982533e+09,2.6674982533e+09,1.5703466722e+09,1.5703466722e+09
2020-03-24 04:15:00,2.4737554025e+09,2.4737554025e+09,1.7172231795e+09,1.7172231795e+09
2020-03-24 04:20:00,2.8529275059e+09,2.8529275059e+09,3.1082572080e+09,3.1082572080e+09
2020-03-24 04:25:00,2.5196328496e+09,2.5196328496e+09,3.9235870166e+09,3.9235870166e+09
2020-03-24 04:30:00,2.3524045587e+09,2.3524045587e+09,3.7876137425e+09,3.7876137425e+09
2020-03-24 04:35:00,2.5640957884e+09,2.5640957884e+09,4.3153213229e+09,4.3153213229e+09
2020-03-24 04:40:00,2.5035496501e+09,2.5035496501e+09,1.1423765143e+09,1.1423765143e+09
2020-03-24 04:45:00,1.7599019058e+09,1.7599019058e+09,7.9122131148e+08,7.9122131148e+08
2020-03-24 04:50:00,1.5742648868e+09,1.5742648868e+09,5.4436061561e+08,5.4436061561e+08
2020-03-24 04:55:00,1.9212829840e+09,1.9212829840e+09,1.1720292042e+09,1.1720292042e+09
2020-03-24 05:00:00,2.7246054263e+09,2.7246054263e+09,4.6184104378e+08,4.6184104378e+08
2020-03-24 05:05:00,2.8043747284e+09,2.8043747284e+09,1.0129376181e+09,1.0129376181e+09
2020-03-24 05:10:00,1.6600138153e+09,1.6600138153e+09,8.3104247327e+08,8.3104247327e+08
2020-03-24 05:15:00,1.4959899901e+09,1.4959899901e+09,7.1106723761e+08,7.1106723761e+08
2020-03-24 05:20:00,1.6631698131e+09,1.6631698131e+09,4.2111588104e+08,4.2111588104e+08
2020-03-24 05:25:00,2.3590202207e+09,2.3590202207e+09,1.5195543978e+08,1.5195543978e+08
2020-03-24 05:30:00,2.6279439469e+09,2.6279439469e+09,1.1999002899e+09,1.1999002899e+09
2020-03-24 05:35:00,2.9958410413e+09,2.9958410413e+09,2.6118501076e+09,2.6118501076e+09
2020-03-24 05:40:00,3.3942080250e+09,3.3942080250e+09,2.3763984570e+09,2.3763984570e+09
2020-03-24 05:45:00,3.3681857110e+09,3.3681857110e+09,8.0972588401e+08,8.0972588401e+08
2020-03-24 05:50:00,3.0220347293e+09,3.0220347293e+09,2.2489924590e+09,2.2489924590e+09
2020-03-24 05:55:00,2.7557739227e+09,2.7557739227e+09,5.0144483442e+08,5.0144483442e+08
2020-03-24 06:00:00,3.7339374136e+09,3.7339374136e+09,5.2643482908e+08,5.2643482908e+08
2020-03-24 06:05:00,3.4907703218e+09,3.4907703218e+09,8.8147448156e+08,8.8147448156e+08
2020-03-24 06:10:00,3.0647900053e+09,3.0647900053e+09,1.3968339996e+09,1.3968339996e+09
2020-03-24 06:15:00,2.8439705180e+09,2.8439705180e+09,9.2920611797e+08,9.2920611797e+08
2020-03-24 06:20:00,3.3514163206e+09,3.3514163206e+09,9.7015346636e+08,9.7015346636e+08
2020-03-24 06:25:00,3.3647978165e+09,3.3647978165e+09,1.2391326501e+09,1.2391326501e+09
2020-03-24 06:30:00,3.2459094612e+09,3.2459094612e+09,1.0497207368e+09,1.0497207368e+09
2020-03-24 06:35:00,3.6646675594e+09,3.6646675594e+09,8.8609154961e+08,8.8609154961e+08
2020-03-24 06:40:00,3.6035674107e+09,3.6035674107e+09,1.8343436308e+09,1.8343436308e+09
2020-03-24 06:45:00,2.6516930584e+09,2.6516930584e+09,9.2149415023e+08,9.2149415023e+08
2020-03-24 06:50:00,2.1559265632e+09,2.1559265632e+09,6.9137852637e+08,6.9137852637e+08
2020-03-24 06:55:00,1.9632235526e+09,1.9632235526e+09,8.7361646428e+08,8.7361646428e+08
2020-03-24 07:00:00,2.2162830350e+09,2.2162830350e+09,8.6831386444e+08,8.6831386444e+08
2020-03-24 07:05:00,2.4702224479e+09,2.4702224479e+09,8.4699909023e+08,8.4699909023e+08
2020-03-24 07:10:00,2.5547275650e+09,2.5547275650e+09,8.9397019963e+08,8.9397019963e+08
2020-03-24 07:15:00,2.8285853254e+09,2.8285853254e+09,8.3420392430e+08,8.3420392430e+08
2020-03-24 07:20:00,3.3142908662e+09,3.3142908662e+09,7.8754655017e+08,7.8754655017e+08
2020-03-24 07:25:00,2.6846925659e+09,2.6846925659e+09,7.2142294041e+08,7.2142294041e+08
2020-03-24 07:30:00,2.7593388050e+09,2.7593388050e+09,1.4669416660e+09,1.4669416660e+09
2020-03-24 07:35:00,2.6121316312e+09,2.6121316312e+09,9.1098138550e+08,9.1098138550e+08
2020-03-24 07:40:00,2.6046010164e+09,2.6046010164e+09,7.2967762391e+08,7.2967762391e+08
2020-03-24 07:45:00,2.8959702132e+09,2.8959702132e+09,6.8465055542e+08,6.8465055542e+08
2020-03-24 07:50:00,3.2266253178e+09,3.2266253178e+09,1.8437348134e+09,1.8437348134e+09
2020-03-24 07:55:00,3.1937043752e+09,3.1937043752e+09,2.0375759655e+09,2.0375759655e+09
2020-03-24 08:00:00,2.9952699344e+09,2.9952699344e+09,7.6693905502e+08,7.6693905502e+08
2020-03-24 08:05:00,3.3572990228e+09,3.3572990228e+09,1.4609808064e+09,1.4609808064e+09
2020-03-24 08:10:00,3.3969689129e+09,3.3969689129e+09,1.2575776166e+09,1.2575776166e+09
2020-03-24 08:15:00,2.1872642681e+09,2.1872642681e+09,5.6681769143e+08,5.6681769143e+08
2020-03-24 08:20:00,3.4287020449e+09,3.4287020449e+09,7.0310767361e+08,7.0310767361e+08
2020-03-24 08:25:00,3.8210812909e+09,3.8210812909e+09,8.2830811484e+08,8.2830811484e+08
2020-03-24 08:30:00,3.5996725679e+09,3.5996725679e+09,6.0425224741e+08,6.0425224741e+08
2020-03-24 08:35:00,2.9231717255e+09,2.9231717255e+09,7.8719564951e+08,7.8719564951e+08
2020-03-24 08:40:00,3.1093947545e+09,3.1093947545e+09,1.1871992863e+09,1.1871992863e+09
2020-03-24 08:45:00,3.6079045408e+09,3.6079045408e+09,6.2156339605e+08,6.2156339605e+08
2020-03-24 08:50:00,3.2543132791e+09,3.2543132791e+09,3.5696715811e+08,3.5696715811e+08
2020-03-24 08:55:00,2.5259523332e+09,2.5259523332e+09,3.6021033906e+08,3.6021033906e+08
2020-03-24 09:00:00,2.4255707124e+09,2.4255707124e+09,5.2694072522e+08,5.2694072522e+08
2020-03-24 09:05:00,2.3254679398e+09,2.3254679398e+09,4.4776842431e+08,4.4776842431e+08
2020-03-24 09:10:00,2.3843337999e+09,2.3843337999e+09,5.3826989354e+08,5.3826989354e+08
2020-03-24 09:15:00,1.4854495416e+09,1.4854495416e+09,5.7652015212e+08,5.7652015212e+08
2020-03-24 09:20:00,2.4128681523e+09,2.4128681523e+09,3.7363892301e+08,3.7363892301e+08
2020-03-24 09:25:00,2.7125684763e+09,2.7125684763e+09,4.4830925910e+08,4.4830925910e+08
2020-03-24 09:30:00,2.5369496999e+09,2.5369496999e+09,6.9976285985e+08,6.9976285985e+08
2020-03-24 09:35:00,2.4567158059e+09,2.4567158059e+09,5.6518287817e+08,5.6518287817e+08
2020-03-24 09:40:00,2.5799721644e+09,2.5799721644e+09,5.4656033374e+08,5.4656033374e+08
2020-03-24 09:45:00,2.9742330599e+09,2.9742330599e+09,6.7345351522e+08,6.7345351522e+08
2020-03-24 09:50:00,2.9947102091e+09,2.9947102091e+09,3.4915363724e+08,3.4915363724e+08
2020-03-24 09:55:00,3.1850653187e+09,3.1850653187e+09,3.0840105036e+08,3.0840105036e+08
2020-03-24 10:00:00,2.6710780582e+09,2.6710780582e+09,1.4460778018e+08,1.4460778018e+08
2020-03-24 10:05:00,3.5025680721e+09,3.5025680721e+09,1.5388717784e+08,1.5388717784e+08
2020-03-24 10:10:00,3.5323897327e+09,3.5323897327e+09,1.3567784169e+08,1.3567784169e+08
2020-03-24 10:15:00,4.8205857694e+09,4.8205857694e+09,1.4587350835e+08,1.4587350835e+08
2020-03-24 10:20:00,4.0399437254e+09,4.0399437254e+09,1.2392745499e+08,1.2392745499e+08
2020-03-24 10:25:00,4.0131415733e+09,4.0131415733e+09,1.2154066365e+08,1.2154066365e+08
2020-03-24 10:30:00,3.7991893442e+09,3.7991893442e+09,2.1776813732e+08,2.1776813732e+08
2020-03-24 10:35:00,3.7539625546e+09,3.7539625546e+09,1.3852593509e+08,1.3852593509e+08
2020-03-24 10:40:00,4.2378180536e+09,4.2378180536e+09,8.7232472253e+07,8.7232472253e+07
2020-03-24 10:45:00,4.0979531753e+09,4.0979531753e+09,1.0171323965e+08,1.0171323965e+08
2020-03-24 10:50:00,3.4374101546e+09,3.4374101546e+09,3.8768772335e+08,3.8768772335e+08
2020-03-24 10:55:00,3.7604448586e+09,3.7604448586e+09,2.8604302102e+08,2.8604302102e+08
2020-03-24 11:00:00,3.7390153450e+09,3.7390153450e+09,1.8887156629e+08,1.8887156629e+08
2020-03-24 11:05:00,3.8104457002e+09,3.8104457002e+09,2.5521810232e+08,2.5521810232e+08
2020-03-24 11:10:00,4.1967842381e+09,4.1967842381e+09,2.0825382211e+08,2.0825382211e+08
2020-03-24 11:15:00,4.1318054151e+09,4.1318054151e+09,3.2029384938e+08,3.2029384938e+08
2020-03-24 11:20:00,3.8105434241e+09,3.8105434241e+09,4.2908020712e+08,4.2908020712e+08
2020-03-24 11:25:00,3.5437082367e+09,3.5437082367e+09,4.6927377946e+08,4.6927377946e+08
2020-03-24 11:30:00,3.6865170493e+09,3.6865170493e+09,6.7860623737e+08,6.7860623737e+08
2020-03-24 11:35:00,3.9012646323e+09,3.9012646323e+09,5.9574484027e+08,5.9574484027e+08
2020-03-24 11:40:00,4.5558186263e+09,4.5558186263e+09,4.3462787585e+08,4.3462787585e+08
2020-03-24 11:45:00,5.0003489566e+09,5.0003489566e+09,8.3559058069e+08,8.3559058069e+08
2020-03-24 11:50:00,4.6693400972e+09,4.6693400972e+09,7.9385146306e+08,7.9385146306e+08
2020-03-24 11:55:00,5.1924899841e+09,5.1924899841e+09,6.6802085948e+08,6.6802085948e+08
2020-03-24 12:00:00,4.8331535470e+09,4.8331535470e+09,5.1750946986e+08,5.1750946986e+08
2020-03-24 12:05:00,4.2458383276e+09,4.2458383276e+09,8.4683624538e+08,8.4683624538e+08
2020-03-24 12:10:00,2.8971308120e+09,2.8971308120e+09,9.1145150072e+08,9.1145150072e+08
2020-03-24 12:15:00,2.8970352417e+09,2.8970352417e+09,7.1671027014e+08,7.1671027014e+08
2020-03-24 12:20:00,3.1988546305e+09,3.1988546305e+09,4.9904844481e+08,4.9904844481e+08
2020-03-24 12:25:00,3.2110436732e+09,3.2110436732e+09,5.7572287083e+08,5.7572287083e+08
2020-03-24 12:30:00,2.9038547442e+09,2.9038547442e+09,5.1961171079e+08,5.1961171079e+08
2020-03-24 12:35:00,2.3855067433e+09,2.3855067433e+09,7.0124912014e+08,7.0124912014e+08
2020-03-24 12:40:00,2.3338958759e+09,2.3338958759e+09,6.0160865364e+08,6.0160865364e+08
2020-03-24 12:45:00,2.3917888340e+09,2.3917888340e+09,6.3376843864e+08,6.3376843864e+08
2020-03-24 12:50:00,2.4797733442e+09,2.4797733442e+09,6.8817355851e+08,6.8817355851e+08
2020-03-24 12:55:00,2.3518630346e+09,2.3518630346e+09,8.6434210604e+08,8.6434210604e+08
2020-03-24 13:00:00,2.1371362055e+09,2.1371362055e+09,7.0405392256e+08,7.0405392256e+08
2020-03-24 13:05:00,1.8443149069e+09,1.8443149069e+09,7.1646978574e+08,7.1646978574e+08
2020-03-24 13:10:00,1.5136369708e+09,1.5136369708e+09,7.2396674951e+08,7.2396674951e+08
2020-03-24 13:15:00,1.8327133710e+09,1.8327133710e+09,1.0369041929e+09,1.0369041929e+09
2020-03-24 13:20:00,1.5030130608e+09,1.5030130608e+09,7.2593560359e+08,7.2593560359e+08
2020-03-24 13:25:00,1.3713359554e+09,1.3713359554e+09,8.2429944667e+08,8.2429944667e+08
2020-03-24 13:30:00,1.4920141809e+09,1.4920141809e+09,7.2126098505e+08,7.2126098505e+08
2020-03-24 13:35:00,2.2475171438e+09,2.2475171438e+09,8.0128820421e+08,8.0128820421e+08
2020-03-24 13:40:00,2.6292305416e+09,2.6292305416e+09,8.7820386362e+08,8.7820386362e+08
2020-03-24 13:45:00,2.9900823178e+09,2.9900823178e+09,5.6194754465e+08,5.6194754465e+08
2020-03-24 13:50:00,1.8010568006e+09,1.8010568006e+09,5.8525599236e+08,5.8525599236e+08
2020-03-24 13:55:00,1.1981902943e+09,1.1981902943e+09,6.1080297275e+08,6.1080297275e+08
2020-03-24 14:00:00,2.1970864129e+09,2.1970864129e+09,7.7564265848e+08,7.7564265848e+08
2020-03-24 14:05:00,2.6430969335e+09,2.6430969335e+09,8.1710368534e+08,8.1710368534e+08
2020-03-24 14:10:00,2.4295535375e+09,2.4295535375e+09,7.3812248784e+08,7.3812248784e+08
2020-03-24 14:15:00,2.5550777950e+09,2.5550777950e+09,8.2712621133e+08,8.2712621133e+08
2020-03-24 14:20:00,2.6205362962e+09,2.6205362962e+09,8.4672116604e+08,8.4672116604e+08
2020-03-24 14:25:00,2.6194287191e+09,2.6194287191e+09,6.5150320887e+08,6.5150320887e+08
2020-03-24 14:30:00,1.8311750900e+09,1.8311750900e+09,8.8793940287e+08,8.8793940287e+08
2020-03-24 14:35:00,1.4521864489e+09,1.4521864489e+09,1.1193093930e+09,1.1193093930e+09
2020-03-24 14:40:00,1.6414314989e+09,1.6414314989e+09,1.0060215355e+09,1.0060215355e+09
2020-03-24 14:45:00,2.0036904552e+09,2.0036904552e+09,3.1376819512e+08,3.1376819512e+08
2020-03-24 14:50:00,2.6497038306e+09,2.6497038306e+09,3.1045005427e+08,3.1045005427e+08
2020-03-24 14:55:00,2.2341225654e+09,2.2341225654e+09,3.5804202666e+08,3.5804202666e+08
2020-03-24 15:00:00,2.3822183017e+09,2.3822183017e+09,3.7561171456e+08,3.7561171456e+08
2020-03-24 15:05:00,2.3033316501e+09,2.3033316501e+09,5.6460944885e+08,5.6460944885e+08
2020-03-24 15:10:00,2.9083840671e+09,2.9083840671e+09,8.5494473522e+08,8.5494473522e+08
2020-03-24 15:15:00,2.3978531321e+09,2.3978531321e+09,7.4852145521e+08,7.4852145521e+08
2020-03-24 15:20:00,1.7559143439e+09,1.7559143439e+09,5.7047116935e+08,5.7047116935e+08
2020-03-24 15:25:00,1.7863376911e+09,1.7863376911e+09,4.3360805192e+08,4.3360805192e+08
2020-03-24 15:30:00,3.3392529084e+09,3.3392529084e+09,3.9977799663e+08,3.9977799663e+08
2020-03-24 15:35:00,3.9246558337e+09,3.9246558337e+09,3.5308939531e+08,3.5308939531e+08
2020-03-24 15:40:00,5.5061432635e+09,5.5061432635e+09,4.3775580082e+08,4.3775580082e+08
2020-03-24 15:45:00,5.0337706598e+09,5.0337706598e+09,6.2232266390e+08,6.2232266390e+08
2020-03-24 15:50:00,3.3247994985e+09,3.3247994985e+09,4.2839271711e+08,4.2839271711e+08
2020-03-24 15:55:00,3.1473819389e+09,3.1473819389e+09,4.9057755223e+08,4.9057755223e+08
2020-03-24 16:00:00,3.8479167928e+09,3.8479167928e+09,3.5867063960e+08,3.5867063960e+08
2020-03-24 16:05:00,3.0477491292e+09,3.0477491292e+09,3.6310733042e+08,3.6310733042e+08
2020-03-24 16:10:00,3.3683430182e+09,3.3683430182e+09,5.1350168184e+08,5.1350168184e+08
2020-03-24 16:15:00,3.5017889142e+09,3.5017889142e+09,5.7353555842e+08,5.7353555842e+08
2020-03-24 16:20:00,3.6714022840e+09,3.6714022840e+09,7.6488053233e+08,7.6488053233e+08
2020-03-24 16:25:00,3.4285269469e+09,3.4285269469e+09,7.1947577835e+08,7.1947577835e+08
2020-03-24 16:30:00,3.4556071936e+09,3.4556071936e+09,6.7205413119e+08,6.7205413119e+08
2020-03-24 16:35:00,3.0638957467e+09,3.0638957467e+09,8.4472771702e+08,8.4472771702e+08
2020-03-24 16:40:00,3.2135829176e+09,3.2135829176e+09,8.9811750836e+08,8.9811750836e+08
2020-03-24 16:45:00,2.9409993676e+09,2.9409993676e+09,2.0594645749e+09,2.0594645749e+09
2020-03-24 16:50:00,3.0389382140e+09,3.0389382140e+09,1.1066200922e+09,1.1066200922e+09
2020-03-24 16:55:00,3.2658076501e+09,3.2658076501e+09,2.1867041796e+08,2.1867041796e+08
2020-03-24 17:00:00,2.8438511762e+09,2.8438511762e+09,1.5333563493e+09,1.5333563493e+09
2020-03-24 17:05:00,3.3618329455e+09,3.3618329455e+09,3.3362192587e+08,3.3362192587e+08
2020-03-24 17:10:00,3.5023377377e+09,3.5023377377e+09,2.8959596651e+08,2.8959596651e+08
2020-03-24 17:15:00,3.8027692146e+09,3.8027692146e+09,2.4775266084e+08,2.4775266084e+08
2020-03-24 17:20:00,3.5661002055e+09,3.5661002055e+09,3.5926094807e+08,3.5926094807e+08
2020-03-24 17:25:00,4.0736505247e+09,4.0736505247e+09,2.7620520359e+08,2.7620520359e+08
2020-03-24 17:30:00,4.2328252899e+09,4.2328252899e+09,2.0000658373e+08,2.0000658373e+08
2020-03-24 17:35:00,4.2348563981e+09,4.2348563981e+09,2.5006039328e+08,2.5006039328e+08
2020-03-24 17:40:00,3.4310460109e+09,3.4310460109e+09,3.8157861931e+08,3.8157861931e+08
2020-03-24 17:45:00,2.5558677376e+09,2.5558677376e+09,4.5646104471e+08,4.5646104471e+08
2020-03-24 17:50:00,2.4470857912e+09,2.4470857912e+09,2.7545859039e+08,2.7545859039e+08
2020-03-24 17:55:00,2.5784114826e+09,2.5784114826e+09,3.1033258173e+08,3.1033258173e+08
2020-03-24 18:00:00,2.4938939961e+09,2.4938939961e+09,3.4599445792e+08,3.4599445792e+08
2020-03-24 18:05:00,2.8080329747e+09,2.8080329747e+09,7.7961560787e+08,7.7961560787e+08
2020-03-24 18:10:00,3.3332069182e+09,3.3332069182e+09,1.1012850607e+09,1.1012850607e+09
2020-03-24 18:15:00,3.5666234516e+09,3.5666234516e+09,1.0438920335e+09,1.0438920335e+09
2020-03-24 18:20:00,3.6643270362e+09,3.6643270362e+09,2.0143890658e+09,2.0143890658e+09
2020-03-24 18:25:00,3.1701518294e+09,3.1701518294e+09,7.0745849570e+09,7.0745849570e+09
2020-03-24 18:30:00,3.4739842251e+09,3.4739842251e+09,5.4495730782e+09,5.4495730782e+09
2020-03-24 18:35:00,3.2819044831e+09,3.2819044831e+09,2.8977329464e+09,2.8977329464e+09
2020-03-24 18:40:00,3.0265206538e+09,3.0265206538e+09,6.7905364105e+09,6.7905364105e+09
2020-03-24 18:45:00,2.8667710487e+09,2.8667710487e+09,3.5757228375e+09,3.5757228375e+09
2020-03-24 18:50:00,3.7256814217e+09,3.7256814217e+09,3.7662413947e+09,3.7662413947e+09
2020-03-24 18:55:00,4.0185737825e+09,4.0185737825e+09,5.2994229872e+09,5.2994229872e+09
2020-03-24 19:00:00,3.9244073003e+09,3.9244073003e+09,3.0443659392e+09,3.0443659392e+09
2020-03-24 19:05:00,3.5935599764e+09,3.5935599764e+09,3.2676859939e+09,3.2676859939e+09
2020-03-24 19:10:00,2.9574940125e+09,2.9574940125e+09,4.7888826886e+09,4.7888826886e+09
2020-03-24 19:15:00,3.1009650904e+09,3.1009650904e+09,3.2568825705e+09,3.2568825705e+09
