DATE,GRGC,GRGC_peak,GCGR,GCGR_peak
2020-03-26 20:10:00,3.8376596681e+09,3.8376596681e+09,2.5971242962e+09,2.5971242962e+09
2020-03-26 20:15:00,4.7389963313e+09,4.7389963313e+09,2.5696608178e+09,2.5696608178e+09
2020-03-26 20:20:00,4.3709818231e+09,4.3709818231e+09,3.3247360556e+09,3.3247360556e+09
2020-03-26 20:25:00,4.8329333210e+09,4.8329333210e+09,2.5065751575e+09,2.5065751575e+09
2020-03-26 20:30:00,3.2042663417e+09,3.2042663417e+09,2.2243890652e+09,2.2243890652e+09
2020-03-26 20:35:00,4.4924569763e+09,4.4924569763e+09,2.1364404249e+09,2.1364404249e+09
2020-03-26 20:40:00,3.7522314029e+09,3.7522314029e+09,2.6352952196e+09,2.6352952196e+09
2020-03-26 20:45:00,3.7427402860e+09,3.7427402860e+09,1.5052093652e+09,1.5052093652e+09
2020-03-26 20:50:00,3.3027954666e+09,3.3027954666e+09,2.0542491247e+09,2.0542491247e+09
2020-03-26 20:55:00,4.5168604815e+09,4.5168604815e+09,2.1434512380e+09,2.1434512380e+09
2020-03-26 21:00:00,4.6700058062e+09,4.6700058062e+09,1.8154530343e+09,1.8154530343e+09
2020-03-26 21:05:00,4.3773531641e+09,4.3773531641e+09,1.6724797776e+09,1.6724797776e+09
2020-03-26 21:10:00,3.9005485413e+09,3.9005485413e+09,1.7302302566e+09,1.7302302566e+09
2020-03-26 21:15:00,4.8917701424e+09,4.8917701424e+09,1.6994365076e+09,1.6994365076e+09
2020-03-26 21:20:00,4.3049614014e+09,4.3049614014e+09,1.8716599971e+09,1.8716599971e+09
2020-03-26 21:25:00,3.3394945585e+09,3.3394945585e+09,2.1144872479e+09,2.1144872479e+09
2020-03-26 21:30:00,3.4973890163e+09,3.4973890163e+09,1.6822108350e+09,1.6822108350e+09
2020-03-26 21:35:00,4.0470686530e+09,4.0470686530e+09,1.7411566858e+09,1.7411566858e+09
2020-03-26 21:40:00,3.6802523939e+09,3.6802523939e+09,1.8341371578e+09,1.8341371578e+09
2020-03-26 21:45:00,2.6287253670e+09,2.6287253670e+09,2.2422160680e+09,2.2422160680e+09
2020-03-26 21:50:00,3.5765950961e+09,3.5765950961e+09,2.2562161977e+09,2.2562161977e+09
2020-03-26 21:55:00,4.7443006324e+09,4.7443006324e+09,2.5036704539e+09,2.5036704539e+09
2020-03-26 22:00:00,4.4080607055e+09,4.4080607055e+09,1.9844871498e+09,1.9844871498e+09
2020-03-26 22:05:00,2.9351099540e+09,2.9351099540e+09,2.2782408549e+09,2.2782408549e+09
2020-03-26 22:10:00,3.8746551640e+09,3.8746551640e+09,2.3250059183e+09,2.3250059183e+09
2020-03-26 22:15:00,3.9423188384e+09,3.9423188384e+09,2.6675356286e+09,2.6675356286e+09
2020-03-26 22:20:00,3.5190429478e+09,3.5190429478e+09,2.7684229329e+09,2.7684229329e+09
2020-03-26 22:25:00,4.4308018493e+09,4.4308018493e+09,2.4395277197e+09,2.4395277197e+09
2020-03-26 22:30:00,3.4321703476e+09,3.4321703476e+09,2.1110249890e+09,2.1110249890e+09
2020-03-26 22:35:00,5.2392542236e+09,5.2392542236e+09,2.1808783109e+09,2.1808783109e+09
2020-03-26 22:40:00,3.8290297159e+09,3.8290297159e+09,2.0972538983e+09,2.0972538983e+09
2020-03-26 22:45:00,3.6060734834e+09,3.6060734834e+09,2.3789323292e+09,2.3789323292e+09
2020-03-26 22:50:00,3.1468299547e+09,3.1468299547e+09,2.3235057780e+09,2.3235057780e+09
2020-03-26 22:55:00,3.7180222649e+09,3.7180222649e+09,2.1251561049e+09,2.1251561049e+09
2020-03-26 23:00:00,3.8505585377e+09,3.8505585377e+09,2.2733592285e+09,2.2733592285e+09
2020-03-26 23:05:00,3.6518658435e+09,3.6518658435e+09,2.8134382162e+09,2.8134382162e+09
2020-03-26 23:10:00,2.3392384129e+09,2.3392384129e+09,2.6604443658e+09,2.6604443658e+09
2020-03-26 23:15:00,2.5179261794e+09,2.5179261794e+09,1.8049329552e+09,1.8049329552e+09
2020-03-26 23:20:00,3.2068757097e+09,3.2068757097e+09,2.3326116578e+09,2.3326116578e+09
2020-03-26 23:25:00,3.3897622745e+09,3.3897622745e+09,2.3698415430e+09,2.3698415430e+09
2020-03-26 23:30:00,3.4765058195e+09,3.4765058195e+09,2.4038741190e+09,2.4038741190e+09
2020-03-26 23:35:00,3.7709520666e+09,3.7709520666e+09,2.2952982757e+09,2.2952982757e+09
2020-03-26 23:40:00,3.7257555142e+09,3.7257555142e+09,2.3765258535e+09,2.3765258535e+09
2020-03-26 23:45:00,3.5270971886e+09,3.5270971886e+09,2.4529337621e+09,2.4529337621e+09
2020-03-26 23:50:00,3.3636461213e+09,3.3636461213e+09,3.3380062429e+09,3.3380062429e+09
2020-03-26 23:55:00,3.9152357343e+09,3.9152357343e+09,3.7123712447e+09,3.7123712447e+09
2020-03-27 00:00:00,2.8504073115e+09,2.8504073115e+09,1.8806661673e+09,1.8806661673e+09
2020-03-27 00:05:00,2.8461748477e+09,2.8461748477e+09,1.5010583807e+09,1.5010583807e+09
2020-03-27 00:10:00,2.9398200507e+09,2.9398200507e+09,1.6235136651e+09,1.6235136651e+09
2020-03-27 00:15:00,3.2969087527e+09,3.2969087527e+09,1.6321297647e+09,1.6321297647e+09
2020-03-27 00:20:00,3.7021091264e+09,3.7021091264e+09,1.5459922050e+09,1.5459922050e+09
2020-03-27 00:25:00,3.5352379948e+09,3.5352379948e+09,1.3444404070e+09,1.3444404070e+09
2020-03-27 00:30:00,2.3889329465e+09,2.3889329465e+09,1.5167774703e+09,1.5167774703e+09
2020-03-27 00:35:00,2.9122556499e+09,2.9122556499e+09,1.3610513585e+09,1.3610513585e+09
2020-03-27 00:40:00,3.0428884761e+09,3.0428884761e+09,1.4259209438e+09,1.4259209438e+09
2020-03-27 00:45:00,2.8814813886e+09,2.8814813886e+09,2.1469193062e+09,2.1469193062e+09
2020-03-27 00:50:00,3.3347226970e+09,3.3347226970e+09,2.1634847545e+09,2.1634847545e+09
2020-03-27 00:55:00,3.0503706837e+09,3.0503706837e+09,1.4023861823e+09,1.4023861823e+09
2020-03-27 01:00:00,2.8347878332e+09,2.8347878332e+09,1.3890292719e+09,1.3890292719e+09
2020-03-27 01:05:00,3.0735706736e+09,3.0735706736e+09,1.6580554137e+09,1.6580554137e+09
2020-03-27 01:10:00,3.3399684690e+09,3.3399684690e+09,1.4399334561e+09,1.4399334561e+09
2020-03-27 01:15:00,4.0364783281e+09,4.0364783281e+09,1.7863246837e+09,1.7863246837e+09
2020-03-27 01:20:00,4.5182413067e+09,4.5182413067e+09,1.8032186685e+09,1.8032186685e+09
2020-03-27 01:25:00,4.8750821460e+09,4.8750821460e+09,1.6226381911e+09,1.6226381911e+09
2020-03-27 01:30:00,4.2178017844e+09,4.2178017844e+09,1.3355100187e+09,1.3355100187e+09
2020-03-27 01:35:00,4.3232671937e+09,4.3232671937e+09,1.6472932527e+09,1.6472932527e+09
2020-03-27 01:40:00,3.6483294919e+09,3.6483294919e+09,1.9369558681e+09,1.9369558681e+09
2020-03-27 01:45:00,4.1774115140e+09,4.1774115140e+09,2.4757614226e+09,2.4757614226e+09
2020-03-27 01:50:00,4.1150474787e+09,4.1150474787e+09,2.9619866923e+09,2.9619866923e+09
2020-03-27 01:55:00,4.2142860592e+09,4.2142860592e+09,2.6583952555e+09,2.6583952555e+09
2020-03-27 02:00:00,3.4672818699e+09,3.4672818699e+09,2.6457129752e+09,2.6457129752e+09
2020-03-27 02:05:00,3.4977502560e+09,3.4977502560e+09,1.8233487166e+09,1.8233487166e+09
2020-03-27 02:10:00,3.6020637989e+09,3.6020637989e+09,2.3318332160e+09,2.3318332160e+09
2020-03-27 02:15:00,4.6856174784e+09,4.6856174784e+09,1.8196912118e+09,1.8196912118e+09
2020-03-27 02:20:00,3.6981768697e+09,3.6981768697e+09,1.4812584035e+09,1.4812584035e+09
2020-03-27 02:25:00,4.4376657678e+09,4.4376657678e+09,1.9737803974e+09,1.9737803974e+09
2020-03-27 02:30:00,3.2353995600e+09,3.2353995600e+09,1.8853174332e+09,1.8853174332e+09
2020-03-27 02:35:00,3.3871799632e+09,3.3871799632e+09,2.7882723996e+09,2.7882723996e+09
2020-03-27 02:40:00,2.8825988279e+09,2.8825988279e+09,2.2479646005e+09,2.2479646005e+09
2020-03-27 02:45:00,3.6222304473e+09,3.6222304473e+09,3.3951489058e+09,3.3951489058e+09
2020-03-27 02:50:00,3.3470377654e+09,3.3470377654e+09,3.4955131755e+09,3.4955131755e+09
2020-03-27 02:55:00,4.1933279256e+09,4.1933279256e+09,3.4643740040e+09,3.4643740040e+09
2020-03-27 03:00:00,2.8686919378e+09,2.8686919378e+09,2.1136993177e+09,2.1136993177e+09
2020-03-27 03:05:00,4.5979388063e+09,4.5979388063e+09,1.9910801621e+09,1.9910801621e+09
2020-03-27 03:10:00,4.0850843076e+09,4.0850843076e+09,2.2350933929e+09,2.2350933929e+09
2020-03-27 03:15:00,3.6013877518e+09,3.6013877518e+09,2.3116557423e+09,2.3116557423e+09
2020-03-27 03:20:00,3.6702846720e+09,3.6702846720e+09,2.3186903930e+09,2.3186903930e+09
2020-03-27 03:25:00,4.0532318765e+09,4.0532318765e+09,2.2880686881e+09,2.2880686881e+09
2020-03-27 03:30:00,3.0664959449e+09,3.0664959449e+09,2.4161405022e+09,2.4161405022e+09
2020-03-27 03:35:00,3.7065302173e+09,3.7065302173e+09,1.7560740487e+09,1.7560740487e+09
2020-03-27 03:40:00,4.7786963219e+09,4.7786963219e+09,2.8231492381e+09,2.8231492381e+09
2020-03-27 03:45:00,3.7903525124e+09,3.7903525124e+09,3.7435679683e+09,3.7435679683e+09
2020-03-27 03:50:00,4.3688840268e+09,4.3688840268e+09,2.9960571527e+09,2.9960571527e+09
2020-03-27 03:55:00,3.7325645183e+09,3.7325645183e+09,2.4918266731e+09,2.4918266731e+09
2020-03-27 04:00:00,2.9825566295e+09,2.9825566295e+09,2.8743748793e+09,2.8743748793e+09
2020-03-27 04:05:00,4.7248494591e+09,4.7248494591e+09,2.8081691767e+09,2.8081691767e+09
2020-03-27 04:10:00,4.8077777916e+09,4.8077777916e+09,3.1052507102e+09,3.1052507102e+09
2020-03-27 04:15:00,5.3843769678e+09,5.3843769678e+09,3.0492492126e+09,3.0492492126e+09
2020-03-27 04:20:00,5.8329567731e+09,5.8329567731e+09,2.7993061631e+09,2.7993061631e+09
2020-03-27 04:25:00,4.9518982620e+09,4.9518982620e+09,3.3093993882e+09,3.3093993882e+09
2020-03-27 04:30:00,4.4789261197e+09,4.4789261197e+09,2.6358660758e+09,2.6358660758e+09
2020-03-27 04:35:00,2.9729331845e+09,2.9729331845e+09,2.5793334659e+09,2.5793334659e+09
2020-03-27 04:40:00,3.5826212878e+09,3.5826212878e+09,2.7327052019e+09,2.7327052019e+09
2020-03-27 04:45:00,3.6629189872e+09,3.6629189872e+09,3.0360195016e+09,3.0360195016e+09
2020-03-27 04:50:00,2.8933645713e+09,2.8933645713e+09,3.8399843045e+09,3.8399843045e+09
2020-03-27 04:55:00,3.4860290206e+09,3.4860290206e+09,3.2966079462e+09,3.2966079462e+09
2020-03-27 05:00:00,1.8413294146e+09,1.8413294146e+09,3.3811231781e+09,3.3811231781e+09
2020-03-27 05:05:00,1.9012026095e+09,1.9012026095e+09,2.8434268893e+09,2.8434268893e+09
2020-03-27 05:10:00,3.0209953258e+09,3.0209953258e+09,2.9037787572e+09,2.9037787572e+09
2020-03-27 05:15:00,2.4646259101e+09,2.4646259101e+09,3.1699180983e+09,3.1699180983e+09
2020-03-27 05:20:00,2.3751625488e+09,2.3751625488e+09,2.8091336383e+09,2.8091336383e+09
2020-03-27 05:25:00,2.4134803267e+09,2.4134803267e+09,3.4492299931e+09,3.4492299931e+09
2020-03-27 05:30:00,3.1436630942e+09,3.1436630942e+09,3.0593335148e+09,3.0593335148e+09
2020-03-27 05:35:00,3.3568242169e+09,3.3568242169e+09,3.2555943979e+09,3.2555943979e+09
2020-03-27 05:40:00,4.1061543900e+09,4.1061543900e+09,2.9082874510e+09,2.9082874510e+09
2020-03-27 05:45:00,2.9266560626e+09,2.9266560626e+09,3.7073856202e+09,3.7073856202e+09
2020-03-27 05:50:00,3.3862159153e+09,3.3862159153e+09,3.5980596857e+09,3.5980596857e+09
2020-03-27 05:55:00,3.3740391067e+09,3.3740391067e+09,3.9228412537e+09,3.9228412537e+09
2020-03-27 06:00:00,2.1861807755e+09,2.1861807755e+09,4.1601694667e+09,4.1601694667e+09
2020-03-27 06:05:00,2.8354515559e+09,2.8354515559e+09,3.4205271904e+09,3.4205271904e+09
2020-03-27 06:10:00,3.3256297294e+09,3.3256297294e+09,3.7957756720e+09,3.7957756720e+09
2020-03-27 06:15:00,2.1323936305e+09,2.1323936305e+09,3.5339835898e+09,3.5339835898e+09
2020-03-27 06:20:00,3.3653867636e+09,3.3653867636e+09,3.3545595376e+09,3.3545595376e+09
2020-03-27 06:25:00,2.3445490086e+09,2.3445490086e+09,3.3945707750e+09,3.3945707750e+09
2020-03-27 06:30:00,2.6662735823e+09,2.6662735823e+09,3.1326888499e+09,3.1326888499e+09
2020-03-27 06:35:00,4.0180933869e+09,4.0180933869e+09,3.0232671259e+09,3.0232671259e+09
2020-03-27 06:40:00,3.3596512479e+09,3.3596512479e+09,3.4284975422e+09,3.4284975422e+09
2020-03-27 06:45:00,4.5756082540e+09,4.5756082540e+09,3.7619659626e+09,3.7619659626e+09
2020-03-27 06:50:00,5.1300336760e+09,5.1300336760e+09,2.8269523573e+09,2.8269523573e+09
2020-03-27 06:55:00,6.1736244977e+09,6.1736244977e+09,3.2148654699e+09,3.2148654699e+09
2020-03-27 07:00:00,4.8697172260e+09,4.8697172260e+09,2.7574770667e+09,2.7574770667e+09
2020-03-27 07:05:00,5.2891760277e+09,5.2891760277e+09,2.7403966271e+09,2.7403966271e+09
2020-03-27 07:10:00,5.0250299953e+09,5.0250299953e+09,2.4474758390e+09,2.4474758390e+09
2020-03-27 07:15:00,4.8431811804e+09,4.8431811804e+09,2.7116105483e+09,2.7116105483e+09
2020-03-27 07:20:00,4.3177099318e+09,4.3177099318e+09,2.7531560640e+09,2.7531560640e+09
2020-03-27 07:25:00,4.3769588913e+09,4.3769588913e+09,2.8149319481e+09,2.8149319481e+09
2020-03-27 07:30:00,4.3704174694e+09,4.3704174694e+09,2.8822830310e+09,2.8822830310e+09
2020-03-27 07:35:00,2.9970409918e+09,2.9970409918e+09,3.3601502557e+09,3.3601502557e+09
2020-03-27 07:40:00,3.3624955767e+09,3.3624955767e+09,3.3103788518e+09,3.3103788518e+09
2020-03-27 07:45:00,3.5334251666e+09,3.5334251666e+09,3.7943959154e+09,3.7943959154e+09
2020-03-27 07:50:00,3.2330437444e+09,3.2330437444e+09,3.3326782358e+09,3.3326782358e+09
2020-03-27 07:55:00,4.0582946440e+09,4.0582946440e+09,3.2563460594e+09,3.2563460594e+09
2020-03-27 08:00:00,4.0084807338e+09,4.0084807338e+09,2.8647421695e+09,2.8647421695e+09
2020-03-27 08:05:00,3.9068675675e+09,3.9068675675e+09,2.9537850471e+09,2.9537850471e+09
2020-03-27 08:10:00,3.7424578467e+09,3.7424578467e+09,3.8556851122e+09,3.8556851122e+09
2020-03-27 08:15:00,4.2413719179e+09,4.2413719179e+09,3.4862841728e+09,3.4862841728e+09
2020-03-27 08:20:00,4.6880031019e+09,4.6880031019e+09,3.2153826255e+09,3.2153826255e+09
2020-03-27 08:25:00,3.9813559693e+09,3.9813559693e+09,3.1724359019e+09,3.1724359019e+09
2020-03-27 08:30:00,4.1280298264e+09,4.1280298264e+09,2.9369026638e+09,2.9369026638e+09
2020-03-27 08:35:00,4.8274412553e+09,4.8274412553e+09,3.4181398628e+09,3.4181398628e+09
2020-03-27 08:40:00,6.0631120939e+09,6.0631120939e+09,3.7083784497e+09,3.7083784497e+09
2020-03-27 08:45:00,5.1203926804e+09,5.1203926804e+09,3.4026777144e+09,3.4026777144e+09
2020-03-27 08:50:00,3.1532891579e+09,3.1532891579e+09,4.5223725180e+09,4.5223725180e+09
2020-03-27 08:55:00,3.9389182191e+09,3.9389182191e+09,3.1331898333e+09,3.1331898333e+09
2020-03-27 09:00:00,3.0170322714e+09,3.0170322714e+09,2.8557610402e+09,2.8557610402e+09
2020-03-27 09:05:00,3.3267058280e+09,3.3267058280e+09,2.7342951986e+09,2.7342951986e+09
2020-03-27 09:10:00,3.3036423038e+09,3.3036423038e+09,3.0828034164e+09,3.0828034164e+09
2020-03-27 09:15:00,3.6358199691e+09,3.6358199691e+09,3.1450874823e+09,3.1450874823e+09
2020-03-27 09:20:00,4.0414595106e+09,4.0414595106e+09,2.8680236600e+09,2.8680236600e+09
2020-03-27 09:25:00,3.9295034771e+09,3.9295034771e+09,3.0695720810e+09,3.0695720810e+09
2020-03-27 09:30:00,2.9980031264e+09,2.9980031264e+09,3.0526642850e+09,3.0526642850e+09
2020-03-27 09:35:00,3.2641112661e+09,3.2641112661e+09,3.4722040607e+09,3.4722040607e+09
2020-03-27 09:40:00,3.6789337363e+09,3.6789337363e+09,3.7023620145e+09,3.7023620145e+09
2020-03-27 09:45:00,2.8276513729e+09,2.8276513729e+09,4.4372563317e+09,4.4372563317e+09
2020-03-27 09:50:00,3.9469961091e+09,3.9469961091e+09,3.7173316209e+09,3.7173316209e+09
2020-03-27 09:55:00,3.7506631937e+09,3.7506631937e+09,5.0171356122e+09,5.0171356122e+09
2020-03-27 10:00:00,3.5002303207e+09,3.5002303207e+09,3.7072610917e+09,3.7072610917e+09
2020-03-27 10:05:00,4.1313549081e+09,4.1313549081e+09,3.4650854571e+09,3.4650854571e+09
2020-03-27 10:10:00,4.6283220968e+09,4.6283220968e+09,3.2913845407e+09,3.2913845407e+09
2020-03-27 10:15:00,5.3157169738e+09,5.3157169738e+09,3.7885594649e+09,3.7885594649e+09
2020-03-27 10:20:00,3.6550526532e+09,3.6550526532e+09,2.6687170004e+09,2.6687170004e+09
2020-03-27 10:25:00,4.0430416534e+09,4.0430416534e+09,2.5039882646e+09,2.5039882646e+09
2020-03-27 10:30:00,3.7561785950e+09,3.7561785950e+09,2.9563190727e+09,2.9563190727e+09
2020-03-27 10:35:00,4.3141342201e+09,4.3141342201e+09,3.2772596690e+09,3.2772596690e+09
2020-03-27 10:40:00,3.7890221061e+09,3.7890221061e+09,3.0237124547e+09,3.0237124547e+09
2020-03-27 10:45:00,4.3019031961e+09,4.3019031961e+09,3.4223377771e+09,3.4223377771e+09
2020-03-27 10:50:00,3.9099478266e+09,3.9099478266e+09,4.3863588498e+09,4.3863588498e+09
2020-03-27 10:55:00,4.0544965882e+09,4.0544965882e+09,2.8528835280e+09,2.8528835280e+09
2020-03-27 11:00:00,4.5582764796e+09,4.5582764796e+09,2.1307135186e+09,2.1307135186e+09
2020-03-27 11:05:00,4.5279001684e+09,4.5279001684e+09,2.8323515650e+09,2.8323515650e+09
2020-03-27 11:10:00,4.1360093747e+09,4.1360093747e+09,2.4548474556e+09,2.4548474556e+09
2020-03-27 11:15:00,4.2375945477e+09,4.2375945477e+09,2.8518564711e+09,2.8518564711e+09
2020-03-27 11:20:00,4.0657346319e+09,4.0657346319e+09,3.1012846260e+09,3.1012846260e+09
2020-03-27 11:25:00,5.5240356687e+09,5.5240356687e+09,2.5644887819e+09,2.5644887819e+09
2020-03-27 11:30:00,4.4582083018e+09,4.4582083018e+09,2.3786096233e+09,2.3786096233e+09
2020-03-27 11:35:00,3.8982744108e+09,3.8982744108e+09,2.4403101903e+09,2.4403101903e+09
2020-03-27 11:40:00,3.3823100411e+09,3.3823100411e+09,2.2925619987e+09,2.2925619987e+09
2020-03-27 11:45:00,3.3929172904e+09,3.3929172904e+09,2.4922660733e+09,2.4922660733e+09
2020-03-27 11:50:00,4.4405607795e+09,4.4405607795e+09,3.3930672230e+09,3.3930672230e+09
2020-03-27 11:55:00,4.8899380414e+09,4.8899380414e+09,2.9206389120e+09,2.9206389120e+09
2020-03-27 12:00:00,4.5730334863e+09,4.5730334863e+09,2.8312062511e+09,2.8312062511e+09
2020-03-27 12:05:00,4.7936877704e+09,4.7936877704e+09,3.3495041123e+09,3.3495041123e+09
2020-03-27 12:10:00,5.3689889633e+09,5.3689889633e+09,3.0420724357e+09,3.0420724357e+09
2020-03-27 12:15:00,4.8621317897e+09,4.8621317897e+09,3.6105662783e+09,3.6105662783e+09
2020-03-27 12:20:00,5.2344890447e+09,5.2344890447e+09,3.2223546397e+09,3.2223546397e+09
2020-03-27 12:25:00,5.3763231267e+09,5.3763231267e+09,3.3189293275e+09,3.3189293275e+09
2020-03-27 12:30:00,4.3416088927e+09,4.3416088927e+09,2.7723716938e+09,2.7723716938e+09
2020-03-27 12:35:00,5.7115348017e+09,5.7115348017e+09,2.6192553092e+09,2.6192553092e+09
2020-03-27 12:40:00,4.9158591288e+09,4.9158591288e+09,3.2369220360e+09,3.2369220360e+09
2020-03-27 12:45:00,4.6469226304e+09,4.6469226304e+09,3.1944674104e+09,3.1944674104e+09
2020-03-27 12:50:00,4.6213841235e+09,4.6213841235e+09,3.8094861318e+09,3.8094861318e+09
2020-03-27 12:55:00,5.2010415304e+09,5.2010415304e+09,3.4196540086e+09,3.4196540086e+09
2020-03-27 13:00:00,4.2029780496e+09,4.2029780496e+09,2.7972826414e+09,2.7972826414e+09
2020-03-27 13:05:00,4.8397206804e+09,4.8397206804e+09,2.7239267482e+09,2.7239267482e+09
2020-03-27 13:10:00,5.0871556593e+09,5.0871556593e+09,2.8471966936e+09,2.8471966936e+09
2020-03-27 13:15:00,5.4813538520e+09,5.4813538520e+09,2.9443384530e+09,2.9443384530e+09
2020-03-27 13:20:00,6.0750054782e+09,6.0750054782e+09,2.9054420172e+09,2.9054420172e+09
2020-03-27 13:25:00,5.9022276946e+09,5.9022276946e+09,2.7951662233e+09,2.7951662233e+09
2020-03-27 13:30:00,4.4373352061e+09,4.4373352061e+09,2.8804854684e+09,2.8804854684e+09
2020-03-27 13:35:00,5.2777552206e+09,5.2777552206e+09,2.8135898971e+09,2.8135898971e+09
2020-03-27 13:40:00,4.7980913804e+09,4.7980913804e+09,2.9571459656e+09,2.9571459656e+09
2020-03-27 13:45:00,4.2265393640e+09,4.2265393640e+09,3.1399336247e+09,3.1399336247e+09
2020-03-27 13:50:00,4.2357285142e+09,4.2357285142e+09,2.1335928488e+09,2.1335928488e+09
2020-03-27 13:55:00,3.7248527686e+09,3.7248527686e+09,2.3657612555e+09,2.3657612555e+09
2020-03-27 14:00:00,3.7403704662e+09,3.7403704662e+09,2.4160220367e+09,2.4160220367e+09
2020-03-27 14:05:00,4.7446729254e+09,4.7446729254e+09,2.8206567895e+09,2.8206567895e+09
2020-03-27 14:10:00,5.3051679934e+09,5.3051679934e+09,2.3484006495e+09,2.3484006495e+09
2020-03-27 14:15:00,3.9412687580e+09,3.9412687580e+09,2.2951919609e+09,2.2951919609e+09
2020-03-27 14:20:00,3.8723063498e+09,3.8723063498e+09,2.3742512859e+09,2.3742512859e+09
2020-03-27 14:25:00,4.8390280754e+09,4.8390280754e+09,3.0490915184e+09,3.0490915184e+09
2020-03-27 14:30:00,3.8529139699e+09,3.8529139699e+09,3.4573823283e+09,3.4573823283e+09
2020-03-27 14:35:00,3.7910200810e+09,3.7910200810e+09,3.1127941010e+09,3.1127941010e+09
2020-03-27 14:40:00,3.8084782347e+09,3.8084782347e+09,3.0719869419e+09,3.0719869419e+09
2020-03-27 14:45:00,3.9159884978e+09,3.9159884978e+09,3.7534383781e+09,3.7534383781e+09
2020-03-27 14:50:00,4.2451609054e+09,4.2451609054e+09,3.6821591802e+09,3.6821591802e+09
2020-03-27 14:55:00,3.8612548456e+09,3.8612548456e+09,3.2131591355e+09,3.2131591355e+09
2020-03-27 15:00:00,3.5175407075e+09,3.5175407075e+09,3.0898818813e+09,3.0898818813e+09
2020-03-27 15:05:00,4.8570205974e+09,4.8570205974e+09,3.0121102058e+09,3.0121102058e+09
2020-03-27 15:10:00,4.1174115263e+09,4.1174115263e+09,3.0362601644e+09,3.0362601644e+09
2020-03-27 15:15:00,3.8093604016e+09,3.8093604016e+09,3.5113172264e+09,3.5113172264e+09
2020-03-27 15:20:00,4.1818778941e+09,4.1818778941e+09,3.5355554144e+09,3.5355554144e+09
2020-03-27 15:25:00,3.8926389709e+09,3.8926389709e+09,3.5965656471e+09,3.5965656471e+09
2020-03-27 15:30:00,3.8764172031e+09,3.8764172031e+09,2.5136279884e+09,2.5136279884e+09
2020-03-27 15:35:00,3.8899738485e+09,3.8899738485e+09,2.3841798152e+09,2.3841798152e+09
2020-03-27 15:40:00,4.5936606672e+09,4.5936606672e+09,2.2249787729e+09,2.2249787729e+09
2020-03-27 15:45:00,3.5857872699e+09,3.5857872699e+09,3.1537590848e+09,3.1537590848e+09
2020-03-27 15:50:00,3.2334905370e+09,3.2334905370e+09,3.7323806127e+09,3.7323806127e+09
2020-03-27 15:55:00,3.9022270925e+09,3.9022270925e+09,3.6095659347e+09,3.6095659347e+09
2020-03-27 16:00:00,2.7279158400e+09,2.7279158400e+09,3.0523552042e+09,3.0523552042e+09
2020-03-27 16:05:00,3.0938273419e+09,3.0938273419e+09,2.8373382349e+09,2.8373382349e+09
2020-03-27 16:10:00,3.2552111634e+09,3.2552111634e+09,2.4214302802e+09,2.4214302802e+09
2020-03-27 16:15:00,3.1270299675e+09,3.1270299675e+09,2.7054352936e+09,2.7054352936e+09
2020-03-27 16:20:00,3.3735462490e+09,3.3735462490e+09,2.7773145018e+09,2.7773145018e+09
2020-03-27 16:25:00,3.0529792976e+09,3.0529792976e+09,3.0875155519e+09,3.0875155519e+09
2020-03-27 16:30:00,2.9783300840e+09,2.9783300840e+09,2.4919171933e+09,2.4919171933e+09
2020-03-27 16:35:00,4.1740608615e+09,4.1740608615e+09,2.6576363201e+09,2.6576363201e+09
2020-03-27 16:40:00,3.6916379597e+09,3.6916379597e+09,2.5448108588e+09,2.5448108588e+09
2020-03-27 16:45:00,3.5558843064e+09,3.5558843064e+09,3.3352766927e+09,3.3352766927e+09
2020-03-27 16:50:00,3.9237256599e+09,3.9237256599e+09,3.6298958883e+09,3.6298958883e+09
2020-03-27 16:55:00,3.7239361280e+09,3.7239361280e+09,3.2126383082e+09,3.2126383082e+09
2020-03-27 17:00:00,3.0905803456e+09,3.0905803456e+09,2.6152794024e+09,2.6152794024e+09
2020-03-27 17:05:00,3.7308152966e+09,3.7308152966e+09,2.2434003031e+09,2.2434003031e+09
2020-03-27 17:10:00,3.6085099671e+09,3.6085099671e+09,2.1303083509e+09,2.1303083509e+09
2020-03-27 17:15:00,2.8119660978e+09,2.8119660978e+09,2.4545492123e+09,2.4545492123e+09
2020-03-27 17:20:00,3.0832668175e+09,3.0832668175e+09,2.1400472384e+09,2.1400472384e+09
2020-03-27 17:25:00,3.0205878211e+09,3.0205878211e+09,1.6807236508e+09,1.6807236508e+09
2020-03-27 17:30:00,2.6016906710e+09,2.6016906710e+09,1.4578102950e+09,1.4578102950e+09
2020-03-27 17:35:00,3.5295531580e+09,3.5295531580e+09,1.9601435485e+09,1.9601435485e+09
2020-03-27 17:40:00,2.7922812705e+09,2.7922812705e+09,1.5153485667e+09,1.5153485667e+09
2020-03-27 17:45:00,2.9803725001e+09,2.9803725001e+09,1.5551572554e+09,1.5551572554e+09
2020-03-27 17:50:00,3.7988448178e+09,3.7988448178e+09,1.7289455676e+09,1.7289455676e+09
2020-03-27 17:55:00,4.1449318824e+09,4.1449318824e+09,2.1977455165e+09,2.1977455165e+09
2020-03-27 18:00:00,3.2666542048e+09,3.2666542048e+09,2.7628092081e+09,2.7628092081e+09
