DATE,GCAT,GCAT_peak,ATGC,ATGC_peak
2020-03-25 10:55:00,1.4113012267e+09,1.4113012267e+09,8.9594814144e+09,8.9594814144e+09
2020-03-25 11:00:00,1.4778856003e+09,1.4778856003e+09,6.5478045043e+09,6.5478045043e+09
2020-03-25 11:05:00,1.4004911354e+09,1.4004911354e+09,7.5439536424e+09,7.5439536424e+09
2020-03-25 11:10:00,1.5441510371e+09,1.5441510371e+09,9.5751466369e+09,9.5751466369e+09
2020-03-25 11:15:00,1.5085606744e+09,1.5085606744e+09,7.4521556740e+09,7.4521556740e+09
2020-03-25 11:20:00,1.4101383813e+09,1.4101383813e+09,8.7172669766e+09,8.7172669766e+09
2020-03-25 11:25:00,1.3570659464e+09,1.3570659464e+09,9.7018095729e+09,9.7018095729e+09
2020-03-25 11:30:00,1.4096138379e+09,1.4096138379e+09,9.0009769157e+09,9.0009769157e+09
2020-03-25 11:35:00,1.4029982250e+09,1.4029982250e+09,1.0773760235e+10,1.0773760235e+10
2020-03-25 11:40:00,1.4373459979e+09,1.4373459979e+09,1.0816299127e+10,1.0816299127e+10
2020-03-25 11:45:00,1.4941389177e+09,1.4941389177e+09,1.0495029113e+10,1.0495029113e+10
2020-03-25 11:50:00,1.4585138253e+09,1.4585138253e+09,9.1775098166e+09,9.1775098166e+09
2020-03-25 11:55:00,1.5722689102e+09,1.5722689102e+09,1.0081430091e+10,1.0081430091e+10
2020-03-25 12:00:00,1.5912400035e+09,1.5912400035e+09,8.5349593106e+09,8.5349593106e+09
2020-03-25 12:05:00,1.5408853676e+09,1.5408853676e+09,8.6427999226e+09,8.6427999226e+09
2020-03-25 12:10:00,1.6103716286e+09,1.6103716286e+09,9.6784255391e+09,9.6784255391e+09
2020-03-25 12:15:00,1.6099870624e+09,1.6099870624e+09,8.5051681220e+09,8.5051681220e+09
2020-03-25 12:20:00,1.6938371324e+09,1.6938371324e+09,9.6707206343e+09,9.6707206343e+09
2020-03-25 12:25:00,1.6448744784e+09,1.6448744784e+09,9.3462662858e+09,9.3462662858e+09
2020-03-25 12:30:00,1.5710942035e+09,1.5710942035e+09,9.5505616479e+09,9.5505616479e+09
2020-03-25 12:35:00,1.6010442664e+09,1.6010442664e+09,8.7649591145e+09,8.7649591145e+09
2020-03-25 12:40:00,1.7331680455e+09,1.7331680455e+09,8.5424264897e+09,8.5424264897e+09
2020-03-25 12:45:00,1.7624962139e+09,1.7624962139e+09,8.2719658391e+09,8.2719658391e+09
2020-03-25 12:50:00,1.6128607755e+09,1.6128607755e+09,6.6501162936e+09,6.6501162936e+09
2020-03-25 12:55:00,1.5761234573e+09,1.5761234573e+09,8.1824546078e+09,8.1824546078e+09
2020-03-25 13:00:00,1.8161175073e+09,1.8161175073e+09,8.2409691643e+09,8.2409691643e+09
2020-03-25 13:05:00,1.8814536058e+09,1.8814536058e+09,8.8645873815e+09,8.8645873815e+09
2020-03-25 13:10:00,1.6429497262e+09,1.6429497262e+09,9.2612183971e+09,9.2612183971e+09
2020-03-25 13:15:00,1.6336916696e+09,1.6336916696e+09,9.8815763232e+09,9.8815763232e+09
2020-03-25 13:20:00,1.5134295179e+09,1.5134295179e+09,8.6439020603e+09,8.6439020603e+09
2020-03-25 13:25:00,1.6052725444e+09,1.6052725444e+09,9.4064954983e+09,9.4064954983e+09
2020-03-25 13:30:00,1.6900757322e+09,1.6900757322e+09,7.4174447636e+09,7.4174447636e+09
2020-03-25 13:35:00,1.6020787059e+09,1.6020787059e+09,7.9779493238e+09,7.9779493238e+09
2020-03-25 13:40:00,1.6641787415e+09,1.6641787415e+09,8.7847349959e+09,8.7847349959e+09
2020-03-25 13:45:00,1.6103928914e+09,1.6103928914e+09,8.5864385909e+09,8.5864385909e+09
2020-03-25 13:50:00,1.6722955444e+09,1.6722955444e+09,8.6064448362e+09,8.6064448362e+09
2020-03-25 13:55:00,1.6251156844e+09,1.6251156844e+09,7.8502190131e+09,7.8502190131e+09
2020-03-25 14:00:00,1.6845333671e+09,1.6845333671e+09,8.0613768749e+09,8.0613768749e+09
2020-03-25 14:05:00,1.7377766824e+09,1.7377766824e+09,8.7241886822e+09,8.7241886822e+09
2020-03-25 14:10:00,1.7909421999e+09,1.7909421999e+09,8.0355003868e+09,8.0355003868e+09
2020-03-25 14:15:00,1.6363345731e+09,1.6363345731e+09,5.9777895343e+09,5.9777895343e+09
2020-03-25 14:20:00,1.7501870008e+09,1.7501870008e+09,6.6714694905e+09,6.6714694905e+09
2020-03-25 14:25:00,1.7750866097e+09,1.7750866097e+09,6.0915095385e+09,6.0915095385e+09
2020-03-25 14:30:00,1.8191049162e+09,1.8191049162e+09,6.7223699922e+09,6.7223699922e+09
2020-03-25 14:35:00,1.9026491018e+09,1.9026491018e+09,7.6035169888e+09,7.6035169888e+09
2020-03-25 14:40:00,1.6931752241e+09,1.6931752241e+09,6.9037655915e+09,6.9037655915e+09
2020-03-25 14:45:00,1.5477250998e+09,1.5477250998e+09,8.1274429775e+09,8.1274429775e+09
2020-03-25 14:50:00,1.5447339345e+09,1.5447339345e+09,8.4589913603e+09,8.4589913603e+09
2020-03-25 14:55:00,1.5576309678e+09,1.5576309678e+09,8.6984203957e+09,8.6984203957e+09
2020-03-25 15:00:00,1.6496780131e+09,1.6496780131e+09,9.7289124427e+09,9.7289124427e+09
2020-03-25 15:05:00,1.6714876232e+09,1.6714876232e+09,7.4015457033e+09,7.4015457033e+09
2020-03-25 15:10:00,1.6171162177e+09,1.6171162177e+09,8.5883390064e+09,8.5883390064e+09
2020-03-25 15:15:00,1.6847782809e+09,1.6847782809e+09,7.8728339373e+09,7.8728339373e+09
2020-03-25 15:20:00,1.7360837585e+09,1.7360837585e+09,6.5810268861e+09,6.5810268861e+09
2020-03-25 15:25:00,1.8154779389e+09,1.8154779389e+09,7.5068458661e+09,7.5068458661e+09
2020-03-25 15:30:00,1.7644934334e+09,1.7644934334e+09,7.9070398450e+09,7.9070398450e+09
2020-03-25 15:35:00,1.7075382331e+09,1.7075382331e+09,8.7566061694e+09,8.7566061694e+09
2020-03-25 15:40:00,1.7989335181e+09,1.7989335181e+09,7.7290932930e+09,7.7290932930e+09
2020-03-25 15:45:00,1.8299080807e+09,1.8299080807e+09,1.0648316120e+10,1.0648316120e+10
2020-03-25 15:50:00,1.7534026507e+09,1.7534026507e+09,7.9739216717e+09,7.9739216717e+09
2020-03-25 15:55:00,1.7935558110e+09,1.7935558110e+09,9.0643219825e+09,9.0643219825e+09
2020-03-25 16:00:00,1.8408401960e+09,1.8408401960e+09,8.2018344530e+09,8.2018344530e+09
2020-03-25 16:05:00,1.8951820992e+09,1.8951820992e+09,8.4248023197e+09,8.4248023197e+09
2020-03-25 16:10:00,1.8367064536e+09,1.8367064536e+09,7.6641845952e+09,7.6641845952e+09
2020-03-25 16:15:00,1.8709084368e+09,1.8709084368e+09,7.3956283817e+09,7.3956283817e+09
2020-03-25 16:20:00,1.8664899660e+09,1.8664899660e+09,7.7570227763e+09,7.7570227763e+09
2020-03-25 16:25:00,1.7804023711e+09,1.7804023711e+09,7.5346413561e+09,7.5346413561e+09
2020-03-25 16:30:00,1.7889777574e+09,1.7889777574e+09,7.0824106241e+09,7.0824106241e+09
2020-03-25 16:35:00,1.7119104234e+09,1.7119104234e+09,6.0323068372e+09,6.0323068372e+09
2020-03-25 16:40:00,1.6524292755e+09,1.6524292755e+09,6.6195789542e+09,6.6195789542e+09
2020-03-25 16:45:00,1.6131666157e+09,1.6131666157e+09,8.3913432701e+09,8.3913432701e+09
2020-03-25 16:50:00,1.6294082332e+09,1.6294082332e+09,7.7575418999e+09,7.7575418999e+09
2020-03-25 16:55:00,1.6691398108e+09,1.6691398108e+09,8.5917416042e+09,8.5917416042e+09
2020-03-25 17:00:00,1.6347837469e+09,1.6347837469e+09,6.0462486177e+09,6.0462486177e+09
2020-03-25 17:05:00,1.6468329588e+09,1.6468329588e+09,9.3836502781e+09,9.3836502781e+09
2020-03-25 17:10:00,1.7302465871e+09,1.7302465871e+09,9.1825513558e+09,9.1825513558e+09
2020-03-25 17:15:00,1.6552984603e+09,1.6552984603e+09,9.2010953297e+09,9.2010953297e+09
2020-03-25 17:20:00,1.6410995662e+09,1.6410995662e+09,8.4726543833e+09,8.4726543833e+09
2020-03-25 17:25:00,1.6376161706e+09,1.6376161706e+09,7.3106122258e+09,7.3106122258e+09
2020-03-25 17:30:00,1.5420677524e+09,1.5420677524e+09,7.0568533345e+09,7.0568533345e+09
2020-03-25 17:35:00,1.5988785709e+09,1.5988785709e+09,8.2368831449e+09,8.2368831449e+09
2020-03-25 17:40:00,1.5542679623e+09,1.5542679623e+09,8.2914952087e+09,8.2914952087e+09
2020-03-25 17:45:00,1.6011094463e+09,1.6011094463e+09,7.9281351952e+09,7.9281351952e+09
2020-03-25 17:50:00,1.5787265539e+09,1.5787265539e+09,8.0554630970e+09,8.0554630970e+09
2020-03-25 17:55:00,1.7624450207e+09,1.7624450207e+09,1.0609562778e+10,1.0609562778e+10
2020-03-25 18:00:00,1.6687669779e+09,1.6687669779e+09,6.6533718384e+09,6.6533718384e+09
2020-03-25 18:05:00,1.6791990999e+09,1.6791990999e+09,8.0449669548e+09,8.0449669548e+09
2020-03-25 18:10:00,1.6708154576e+09,1.6708154576e+09,8.4661706988e+09,8.4661706988e+09
2020-03-25 18:15:00,1.7684459004e+09,1.7684459004e+09,6.8064863993e+09,6.8064863993e+09
2020-03-25 18:20:00,1.7074153202e+09,1.7074153202e+09,7.7987346432e+09,7.7987346432e+09
2020-03-25 18:25:00,1.8485866550e+09,1.8485866550e+09,7.9307537440e+09,7.9307537440e+09
2020-03-25 18:30:00,1.8911118524e+09,1.8911118524e+09,5.1728058597e+09,5.1728058597e+09
2020-03-25 18:35:00,1.8152167948e+09,1.8152167948e+09,7.5850497859e+09,7.5850497859e+09
2020-03-25 18:40:00,1.7735630671e+09,1.7735630671e+09,7.3439054565e+09,7.3439054565e+09
2020-03-25 18:45:00,1.9150577059e+09,1.9150577059e+09,8.5908399726e+09,8.5908399726e+09
2020-03-25 18:50:00,1.8993254468e+09,1.8993254468e+09,7.6668814955e+09,7.6668814955e+09
2020-03-25 18:55:00,1.8432238773e+09,1.8432238773e+09,7.7410222525e+09,7.7410222525e+09
2020-03-25 19:00:00,1.8841939097e+09,1.8841939097e+09,5.6961223156e+09,5.6961223156e+09
2020-03-25 19:05:00,1.8312491605e+09,1.8312491605e+09,7.6353595530e+09,7.6353595530e+09
2020-03-25 19:10:00,1.8050382161e+09,1.8050382161e+09,6.8186878007e+09,6.8186878007e+09
2020-03-25 19:15:00,1.8024150222e+09,1.8024150222e+09,6.1756988607e+09,6.1756988607e+09
2020-03-25 19:20:00,1.7699766021e+09,1.7699766021e+09,5.7467615251e+09,5.7467615251e+09
2020-03-25 19:25:00,1.7121428203e+09,1.7121428203e+09,7.0292916090e+09,7.0292916090e+09
2020-03-25 19:30:00,1.7985896296e+09,1.7985896296e+09,5.7445911048e+09,5.7445911048e+09
2020-03-25 19:35:00,1.9063712159e+09,1.9063712159e+09,8.1230939838e+09,8.1230939838e+09
2020-03-25 19:40:00,1.9845884238e+09,1.9845884238e+09,6.8454176223e+09,6.8454176223e+09
2020-03-25 19:45:00,1.9141227172e+09,1.9141227172e+09,7.9247668824e+09,7.9247668824e+09
2020-03-25 19:50:00,1.9970738457e+09,1.9970738457e+09,8.4232490701e+09,8.4232490701e+09
2020-03-25 19:55:00,1.9860528253e+09,1.9860528253e+09,7.4720315766e+09,7.4720315766e+09
2020-03-25 20:00:00,2.0766413155e+09,2.0766413155e+09,6.7514001086e+09,6.7514001086e+09
2020-03-25 20:05:00,1.9722430107e+09,1.9722430107e+09,6.6795927930e+09,6.6795927930e+09
2020-03-25 20:10:00,1.8706658433e+09,1.8706658433e+09,8.2365105566e+09,8.2365105566e+09
2020-03-25 20:15:00,1.9370366400e+09,1.9370366400e+09,7.6291162318e+09,7.6291162318e+09
2020-03-25 20:20:00,1.8610550621e+09,1.8610550621e+09,7.6508781255e+09,7.6508781255e+09
2020-03-25 20:25:00,1.8929530725e+09,1.8929530725e+09,8.3820381701e+09,8.3820381701e+09
2020-03-25 20:30:00,1.8602654431e+09,1.8602654431e+09,6.4792284784e+09,6.4792284784e+09
2020-03-25 20:35:00,1.8124817899e+09,1.8124817899e+09,9.0793274728e+09,9.0793274728e+09
2020-03-25 20:40:00,1.8885157704e+09,1.8885157704e+09,1.0354344542e+10,1.0354344542e+10
2020-03-25 20:45:00,1.9698163581e+09,1.9698163581e+09,8.3479889318e+09,8.3479889318e+09
2020-03-25 20:50:00,2.1585220907e+09,2.1585220907e+09,7.8239089877e+09,7.8239089877e+09
2020-03-25 20:55:00,2.1554173278e+09,2.1554173278e+09,1.0223048298e+10,1.0223048298e+10
2020-03-25 21:00:00,2.3513361386e+09,2.3513361386e+09,8.5838671510e+09,8.5838671510e+09
2020-03-25 21:05:00,2.4785987694e+09,2.4785987694e+09,8.8108751628e+09,8.8108751628e+09
2020-03-25 21:10:00,2.4246747143e+09,2.4246747143e+09,9.1323206788e+09,9.1323206788e+09
2020-03-25 21:15:00,2.2081133041e+09,2.2081133041e+09,8.9543517288e+09,8.9543517288e+09
2020-03-25 21:20:00,2.0780792488e+09,2.0780792488e+09,7.9748274297e+09,7.9748274297e+09
2020-03-25 21:25:00,2.0599182047e+09,2.0599182047e+09,8.5135636555e+09,8.5135636555e+09
2020-03-25 21:30:00,1.9977513643e+09,1.9977513643e+09,7.6935572484e+09,7.6935572484e+09
2020-03-25 21:35:00,1.9074542828e+09,1.9074542828e+09,7.4713101183e+09,7.4713101183e+09
2020-03-25 21:40:00,1.7877235114e+09,1.7877235114e+09,8.0837516977e+09,8.0837516977e+09
2020-03-25 21:45:00,1.8522892220e+09,1.8522892220e+09,7.1558508169e+09,7.1558508169e+09
2020-03-25 21:50:00,1.9525166322e+09,1.9525166322e+09,5.8145937207e+09,5.8145937207e+09
2020-03-25 21:55:00,1.8961945373e+09,1.8961945373e+09,6.1492021554e+09,6.1492021554e+09
2020-03-25 22:00:00,1.7876676062e+09,1.7876676062e+09,6.5273976185e+09,6.5273976185e+09
2020-03-25 22:05:00,2.0214437333e+09,2.0214437333e+09,7.4827457226e+09,7.4827457226e+09
2020-03-25 22:10:00,2.1247714146e+09,2.1247714146e+09,9.6440344594e+09,9.6440344594e+09
2020-03-25 22:15:00,1.7968965519e+09,1.7968965519e+09,6.7388062492e+09,6.7388062492e+09
2020-03-25 22:20:00,1.7216650675e+09,1.7216650675e+09,8.0113442133e+09,8.0113442133e+09
2020-03-25 22:25:00,1.6759656543e+09,1.6759656543e+09,8.9950144618e+09,8.9950144618e+09
2020-03-25 22:30:00,1.7862168527e+09,1.7862168527e+09,5.8125548526e+09,5.8125548526e+09
2020-03-25 22:35:00,1.7508523520e+09,1.7508523520e+09,6.8023686252e+09,6.8023686252e+09
2020-03-25 22:40:00,1.6596160933e+09,1.6596160933e+09,7.0399687158e+09,7.0399687158e+09
2020-03-25 22:45:00,1.5217455458e+09,1.5217455458e+09,5.8449200482e+09,5.8449200482e+09
2020-03-25 22:50:00,1.6206527422e+09,1.6206527422e+09,7.4827285998e+09,7.4827285998e+09
2020-03-25 22:55:00,1.5705112089e+09,1.5705112089e+09,8.5659106544e+09,8.5659106544e+09
2020-03-25 23:00:00,1.5811915357e+09,1.5811915357e+09,6.5363459195e+09,6.5363459195e+09
2020-03-25 23:05:00,1.4955075354e+09,1.4955075354e+09,7.8035197134e+09,7.8035197134e+09
2020-03-25 23:10:00,1.4609019083e+09,1.4609019083e+09,6.6474747567e+09,6.6474747567e+09
2020-03-25 23:15:00,1.4410891457e+09,1.4410891457e+09,7.8552410462e+09,7.8552410462e+09
2020-03-25 23:20:00,1.4248538906e+09,1.4248538906e+09,7.6580011096e+09,7.6580011096e+09
2020-03-25 23:25:00,1.4665686767e+09,1.4665686767e+09,7.5267535110e+09,7.5267535110e+09
2020-03-25 23:30:00,1.6205626942e+09,1.6205626942e+09,5.6675362074e+09,5.6675362074e+09
2020-03-25 23:35:00,1.4866229758e+09,1.4866229758e+09,9.6641553367e+09,9.6641553367e+09
2020-03-25 23:40:00,1.4577968504e+09,1.4577968504e+09,8.9428443356e+09,8.9428443356e+09
2020-03-25 23:45:00,1.4535018716e+09,1.4535018716e+09,9.8985108997e+09,9.8985108997e+09
2020-03-25 23:50:00,1.3270464934e+09,1.3270464934e+09,9.0415464889e+09,9.0415464889e+09
2020-03-25 23:55:00,1.3093547262e+09,1.3093547262e+09,7.3708062513e+09,7.3708062513e+09
2020-03-26 00:00:00,1.2940061274e+09,1.2940061274e+09,5.9937208606e+09,5.9937208606e+09
2020-03-26 00:05:00,1.3349880462e+09,1.3349880462e+09,5.6216949994e+09,5.6216949994e+09
2020-03-26 00:10:00,1.3507442303e+09,1.3507442303e+09,4.9859770383e+09,4.9859770383e+09
2020-03-26 00:15:00,1.3460786525e+09,1.3460786525e+09,7.6789704188e+09,7.6789704188e+09
2020-03-26 00:20:00,1.2391655243e+09,1.2391655243e+09,8.4950963225e+09,8.4950963225e+09
2020-03-26 00:25:00,1.2046567936e+09,1.2046567936e+09,8.0027626121e+09,8.0027626121e+09
2020-03-26 00:30:00,1.2976358720e+09,1.2976358720e+09,7.0048705376e+09,7.0048705376e+09
2020-03-26 00:35:00,1.3951212299e+09,1.3951212299e+09,6.9167795984e+09,6.9167795984e+09
2020-03-26 00:40:00,1.2479774103e+09,1.2479774103e+09,5.1203619168e+09,5.1203619168e+09
2020-03-26 00:45:00,1.1088746715e+09,1.1088746715e+09,4.8140518390e+09,4.8140518390e+09
2020-03-26 00:50:00,1.0597431543e+09,1.0597431543e+09,8.4926802806e+09,8.4926802806e+09
2020-03-26 00:55:00,1.0238602564e+09,1.0238602564e+09,7.2140999393e+09,7.2140999393e+09
2020-03-26 01:00:00,1.0675803271e+09,1.0675803271e+09,5.9111950409e+09,5.9111950409e+09
2020-03-26 01:05:00,1.0102063469e+09,1.0102063469e+09,6.1932188818e+09,6.1932188818e+09
2020-03-26 01:10:00,9.8515528634e+08,9.8515528634e+08,5.4816622504e+09,5.4816622504e+09
2020-03-26 01:15:00,9.8807315268e+08,9.8807315268e+08,4.9311874312e+09,4.9311874312e+09
2020-03-26 01:20:00,9.8081199986e+08,9.8081199986e+08,5.9101583506e+09,5.9101583506e+09
2020-03-26 01:25:00,1.0221239363e+09,1.0221239363e+09,5.5709508044e+09,5.5709508044e+09
2020-03-26 01:30:00,1.0495279855e+09,1.0495279855e+09,5.2610853253e+09,5.2610853253e+09
2020-03-26 01:35:00,1.0203382130e+09,1.0203382130e+09,5.0593606319e+09,5.0593606319e+09
2020-03-26 01:40:00,9.4832657905e+08,9.4832657905e+08,6.0609184136e+09,6.0609184136e+09
2020-03-26 01:45:00,9.0309993310e+08,9.0309993310e+08,6.0085219210e+09,6.0085219210e+09
2020-03-26 01:50:00,8.8536761295e+08,8.8536761295e+08,5.5457731160e+09,5.5457731160e+09
2020-03-26 01:55:00,8.9890158157e+08,8.9890158157e+08,6.4731747673e+09,6.4731747673e+09
2020-03-26 02:00:00,9.3474194989e+08,9.3474194989e+08,6.1736415562e+09,6.1736415562e+09
2020-03-26 02:05:00,8.5297644164e+08,8.5297644164e+08,9.4860300296e+09,9.4860300296e+09
2020-03-26 02:10:00,8.5555635003e+08,8.5555635003e+08,6.7924927951e+09,6.7924927951e+09
2020-03-26 02:15:00,8.6713612509e+08,8.6713612509e+08,7.1941289756e+09,7.1941289756e+09
2020-03-26 02:20:00,7.5510892119e+08,7.5510892119e+08,7.5167985573e+09,7.5167985573e+09
2020-03-26 02:25:00,8.3221243645e+08,8.3221243645e+08,7.4980376434e+09,7.4980376434e+09
2020-03-26 02:30:00,7.6344668617e+08,7.6344668617e+08,7.0053861139e+09,7.0053861139e+09
2020-03-26 02:35:00,7.6064478233e+08,7.6064478233e+08,6.8438791668e+09,6.8438791668e+09
2020-03-26 02:40:00,8.1419926176e+08,8.1419926176e+08,6.6085984415e+09,6.6085984415e+09
2020-03-26 02:45:00,8.3304470964e+08,8.3304470964e+08,9.3179451687e+09,9.3179451687e+09
2020-03-26 02:50:00,8.0593403854e+08,8.0593403854e+08,6.8138141432e+09,6.8138141432e+09
2020-03-26 02:55:00,7.2871807290e+08,7.2871807290e+08,6.9170746976e+09,6.9170746976e+09
2020-03-26 03:00:00,7.3872024463e+08,7.3872024463e+08,5.8095971455e+09,5.8095971455e+09
2020-03-26 03:05:00,7.3103373320e+08,7.3103373320e+08,7.1146676917e+09,7.1146676917e+09
2020-03-26 03:10:00,7.2111304130e+08,7.2111304130e+08,6.8506855536e+09,6.8506855536e+09
2020-03-26 03:15:00,7.3862265547e+08,7.3862265547e+08,7.8278487711e+09,7.8278487711e+09
2020-03-26 03:20:00,7.7394916167e+08,7.7394916167e+08,6.9592943964e+09,6.9592943964e+09
2020-03-26 03:25:00,6.7267403517e+08,6.7267403517e+08,5.5513759541e+09,5.5513759541e+09
2020-03-26 03:30:00,6.4406968942e+08,6.4406968942e+08,6.5103160808e+09,6.5103160808e+09
2020-03-26 03:35:00,6.9302446149e+08,6.9302446149e+08,6.6824423845e+09,6.6824423845e+09
2020-03-26 03:40:00,7.4351631594e+08,7.4351631594e+08,6.5524660912e+09,6.5524660912e+09
2020-03-26 03:45:00,6.3135975224e+08,6.3135975224e+08,5.6593917839e+09,5.6593917839e+09
2020-03-26 03:50:00,7.0392458133e+08,7.0392458133e+08,7.1779982404e+09,7.1779982404e+09
2020-03-26 03:55:00,6.3711489076e+08,6.3711489076e+08,7.4690579595e+09,7.4690579595e+09
2020-03-26 04:00:00,6.1103922683e+08,6.1103922683e+08,6.3263282465e+09,6.3263282465e+09
2020-03-26 04:05:00,6.0019661368e+08,6.0019661368e+08,6.0638492245e+09,6.0638492245e+09
2020-03-26 04:10:00,7.9139208076e+08,7.9139208076e+08,7.4165448730e+09,7.4165448730e+09
2020-03-26 04:15:00,7.7690754557e+08,7.7690754557e+08,5.7839996568e+09,5.7839996568e+09
2020-03-26 04:20:00,7.6884581596e+08,7.6884581596e+08,7.5975954364e+09,7.5975954364e+09
2020-03-26 04:25:00,7.0967470600e+08,7.0967470600e+08,6.9497099089e+09,6.9497099089e+09
2020-03-26 04:30:00,7.6527889812e+08,7.6527889812e+08,6.1961622635e+09,6.1961622635e+09
2020-03-26 04:35:00,8.3163148174e+08,8.3163148174e+08,8.0255917083e+09,8.0255917083e+09
2020-03-26 04:40:00,8.0861727461e+08,8.0861727461e+08,8.0276120194e+09,8.0276120194e+09
2020-03-26 04:45:00,8.1321239361e+08,8.1321239361e+08,8.1362815881e+09,8.1362815881e+09
2020-03-26 04:50:00,8.0273118986e+08,8.0273118986e+08,8.4597937221e+09,8.4597937221e+09
2020-03-26 04:55:00,8.4705971900e+08,8.4705971900e+08,7.2843266848e+09,7.2843266848e+09
2020-03-26 05:00:00,8.5074566298e+08,8.5074566298e+08,5.7267323161e+09,5.7267323161e+09
2020-03-26 05:05:00,8.3596350822e+08,8.3596350822e+08,5.7942219886e+09,5.7942219886e+09
2020-03-26 05:10:00,9.1377310052e+08,9.1377310052e+08,5.2247062581e+09,5.2247062581e+09
2020-03-26 05:15:00,9.1836669805e+08,9.1836669805e+08,5.8492128971e+09,5.8492128971e+09
2020-03-26 05:20:00,9.1801632520e+08,9.1801632520e+08,6.2480250909e+09,6.2480250909e+09
2020-03-26 05:25:00,9.1709429587e+08,9.1709429587e+08,7.8748228330e+09,7.8748228330e+09
2020-03-26 05:30:00,9.8971133274e+08,9.8971133274e+08,7.1728090574e+09,7.1728090574e+09
2020-03-26 05:35:00,1.0501307016e+09,1.0501307016e+09,9.7568815784e+09,9.7568815784e+09
2020-03-26 05:40:00,1.0831302484e+09,1.0831302484e+09,7.5389901424e+09,7.5389901424e+09
2020-03-26 05:45:00,1.2483769057e+09,1.2483769057e+09,7.9507712314e+09,7.9507712314e+09
2020-03-26 05:50:00,1.2551101262e+09,1.2551101262e+09,7.2519181189e+09,7.2519181189e+09
2020-03-26 05:55:00,1.1754259848e+09,1.1754259848e+09,8.9310827202e+09,8.9310827202e+09
2020-03-26 06:00:00,1.2486715917e+09,1.2486715917e+09,7.2736719574e+09,7.2736719574e+09
2020-03-26 06:05:00,1.4332217383e+09,1.4332217383e+09,9.7947776800e+09,9.7947776800e+09
2020-03-26 06:10:00,1.6346225877e+09,1.6346225877e+09,9.9934903168e+09,9.9934903168e+09
2020-03-26 06:15:00,1.6765643744e+09,1.6765643744e+09,8.6664669303e+09,8.6664669303e+09
2020-03-26 06:20:00,1.6180945740e+09,1.6180945740e+09,7.6261818783e+09,7.6261818783e+09
2020-03-26 06:25:00,1.6271857797e+09,1.6271857797e+09,7.9833022888e+09,7.9833022888e+09
2020-03-26 06:30:00,1.7843833716e+09,1.7843833716e+09,6.2136560684e+09,6.2136560684e+09
2020-03-26 06:35:00,1.6584286763e+09,1.6584286763e+09,8.5169031799e+09,8.5169031799e+09
2020-03-26 06:40:00,1.6330652613e+09,1.6330652613e+09,8.6294988141e+09,8.6294988141e+09
2020-03-26 06:45:00,1.6040861148e+09,1.6040861148e+09,9.1908550070e+09,9.1908550070e+09
2020-03-26 06:50:00,1.7113692535e+09,1.7113692535e+09,9.1630676489e+09,9.1630676489e+09
2020-03-26 06:55:00,1.6262850361e+09,1.6262850361e+09,1.1254055559e+10,1.1254055559e+10
2020-03-26 07:00:00,1.7402913120e+09,1.7402913120e+09,8.0329983844e+09,8.0329983844e+09
2020-03-26 07:05:00,2.0045392157e+09,2.0045392157e+09,8.2928870509e+09,8.2928870509e+09
2020-03-26 07:10:00,1.8746035538e+09,1.8746035538e+09,7.4119888101e+09,7.4119888101e+09
2020-03-26 07:15:00,2.0650142919e+09,2.0650142919e+09,7.7757411680e+09,7.7757411680e+09
2020-03-26 07:20:00,1.9623588691e+09,1.9623588691e+09,8.3841536230e+09,8.3841536230e+09
2020-03-26 07:25:00,2.0779957860e+09,2.0779957860e+09,6.9579828317e+09,6.9579828317e+09
2020-03-26 07:30:00,2.2067646337e+09,2.2067646337e+09,7.6647295793e+09,7.6647295793e+09
2020-03-26 07:35:00,2.2553263383e+09,2.2553263383e+09,8.4309720442e+09,8.4309720442e+09
2020-03-26 07:40:00,2.3115148135e+09,2.3115148135e+09,7.7342630568e+09,7.7342630568e+09
2020-03-26 07:45:00,2.2568777641e+09,2.2568777641e+09,6.9409251411e+09,6.9409251411e+09
2020-03-26 07:50:00,2.1016488297e+09,2.1016488297e+09,7.8817039321e+09,7.8817039321e+09
2020-03-26 07:55:00,2.1782995451e+09,2.1782995451e+09,8.7486279525e+09,8.7486279525e+09
2020-03-26 08:00:00,2.1273979107e+09,2.1273979107e+09,7.2456790327e+09,7.2456790327e+09
2020-03-26 08:05:00,2.5203127685e+09,2.5203127685e+09,8.4126684467e+09,8.4126684467e+09
2020-03-26 08:10:00,2.4766955827e+09,2.4766955827e+09,7.7812060355e+09,7.7812060355e+09
2020-03-26 08:15:00,2.4688147452e+09,2.4688147452e+09,9.6372329912e+09,9.6372329912e+09
2020-03-26 08:20:00,2.6056100488e+09,2.6056100488e+09,9.0381991204e+09,9.0381991204e+09
2020-03-26 08:25:00,2.5826436139e+09,2.5826436139e+09,9.6359009558e+09,9.6359009558e+09
2020-03-26 08:30:00,2.5890250232e+09,2.5890250232e+09,8.3038924450e+09,8.3038924450e+09
2020-03-26 08:35:00,2.4998681695e+09,2.4998681695e+09,9.7590292515e+09,9.7590292515e+09
2020-03-26 08:40:00,2.6512735946e+09,2.6512735946e+09,9.7150796595e+09,9.7150796595e+09
2020-03-26 08:45:00,2.7139251703e+09,2.7139251703e+09,7.8515140503e+09,7.8515140503e+09
