DATE,DEPL,DEPL_peak,PLDE,DEPL_peak
2020-03-17 15:45:00,2.7067016242e+09,2.7067016242e+09,6.4027570065e+09,6.4027570065e+09
2020-03-17 15:50:00,2.5844982030e+09,2.5844982030e+09,6.3298518664e+09,6.3298518664e+09
2020-03-17 15:55:00,2.6850080241e+09,2.6850080241e+09,8.3664743978e+09,8.3664743978e+09
2020-03-17 16:00:00,1.8524655002e+09,1.8524655002e+09,6.0779815250e+09,6.0779815250e+09
2020-03-17 16:05:00,2.7513272621e+09,2.7513272621e+09,6.8559509520e+09,6.8559509520e+09
2020-03-17 16:10:00,2.2944933954e+09,2.2944933954e+09,5.9942703893e+09,5.9942703893e+09
2020-03-17 16:15:00,2.3078710810e+09,2.3078710810e+09,6.4522472556e+09,6.4522472556e+09
2020-03-17 16:20:00,2.3095188194e+09,2.3095188194e+09,6.0766358273e+09,6.0766358273e+09
2020-03-17 16:25:00,2.5840870055e+09,2.5840870055e+09,5.6696055545e+09,5.6696055545e+09
2020-03-17 16:30:00,2.5583439036e+09,2.5583439036e+09,6.0041927776e+09,6.0041927776e+09
2020-03-17 16:35:00,2.9645018453e+09,2.9645018453e+09,7.7202822727e+09,7.7202822727e+09
2020-03-17 16:40:00,2.5622873281e+09,2.5622873281e+09,4.9432430824e+09,4.9432430824e+09
2020-03-17 16:45:00,2.7638416197e+09,2.7638416197e+09,6.1758131860e+09,6.1758131860e+09
2020-03-17 16:50:00,3.0099878669e+09,3.0099878669e+09,6.0839056651e+09,6.0839056651e+09
2020-03-17 16:55:00,3.1853015807e+09,3.1853015807e+09,5.6975175497e+09,5.6975175497e+09
2020-03-17 17:00:00,2.3130974288e+09,2.3130974288e+09,5.8027452379e+09,5.8027452379e+09
2020-03-17 17:05:00,2.2580427256e+09,2.2580427256e+09,5.2250643324e+09,5.2250643324e+09
2020-03-17 17:10:00,1.9814600231e+09,1.9814600231e+09,5.4704497608e+09,5.4704497608e+09
2020-03-17 17:15:00,2.2413867051e+09,2.2413867051e+09,6.1347183041e+09,6.1347183041e+09
2020-03-17 17:20:00,2.1615435030e+09,2.1615435030e+09,5.6027843920e+09,5.6027843920e+09
2020-03-17 17:25:00,2.7034034373e+09,2.7034034373e+09,4.9024429579e+09,4.9024429579e+09
2020-03-17 17:30:00,2.3307890554e+09,2.3307890554e+09,5.2014120037e+09,5.2014120037e+09
2020-03-17 17:35:00,2.1450763448e+09,2.1450763448e+09,5.7183243471e+09,5.7183243471e+09
2020-03-17 17:40:00,2.9275358656e+09,2.9275358656e+09,5.3977883390e+09,5.3977883390e+09
2020-03-17 17:45:00,2.9343124190e+09,2.9343124190e+09,6.3074342665e+09,6.3074342665e+09
2020-03-17 17:50:00,2.1093040472e+09,2.1093040472e+09,6.8732629313e+09,6.8732629313e+09
2020-03-17 17:55:00,2.6474728247e+09,2.6474728247e+09,7.5631469697e+09,7.5631469697e+09
2020-03-17 18:00:00,2.0143365763e+09,2.0143365763e+09,7.1394815626e+09,7.1394815626e+09
2020-03-17 18:05:00,2.3426670383e+09,2.3426670383e+09,7.1958341453e+09,7.1958341453e+09
2020-03-17 18:10:00,2.4595473104e+09,2.4595473104e+09,7.5565387762e+09,7.5565387762e+09
2020-03-17 18:15:00,2.6515901053e+09,2.6515901053e+09,7.0060929729e+09,7.0060929729e+09
2020-03-17 18:20:00,2.6369089851e+09,2.6369089851e+09,6.0660927992e+09,6.0660927992e+09
2020-03-17 18:25:00,2.1315674498e+09,2.1315674498e+09,5.9974724780e+09,5.9974724780e+09
2020-03-17 18:30:00,2.1737358887e+09,2.1737358887e+09,5.7704169872e+09,5.7704169872e+09
2020-03-17 18:35:00,3.0985231615e+09,3.0985231615e+09,5.5059522669e+09,5.5059522669e+09
2020-03-17 18:40:00,2.6749945967e+09,2.6749945967e+09,5.6290956981e+09,5.6290956981e+09
2020-03-17 18:45:00,2.5471665377e+09,2.5471665377e+09,5.6581675912e+09,5.6581675912e+09
2020-03-17 18:50:00,3.1263915496e+09,3.1263915496e+09,5.1527726048e+09,5.1527726048e+09
2020-03-17 18:55:00,2.2179352237e+09,2.2179352237e+09,5.0814538673e+09,5.0814538673e+09
2020-03-17 19:00:00,3.0851306561e+09,3.0851306561e+09,5.3180130063e+09,5.3180130063e+09
2020-03-17 19:05:00,2.8543533568e+09,2.8543533568e+09,4.7918512483e+09,4.7918512483e+09
2020-03-17 19:10:00,2.5717084267e+09,2.5717084267e+09,5.4157158887e+09,5.4157158887e+09
2020-03-17 19:15:00,3.2404652070e+09,3.2404652070e+09,5.2497807638e+09,5.2497807638e+09
2020-03-17 19:20:00,3.6506744468e+09,3.6506744468e+09,5.4239537593e+09,5.4239537593e+09
2020-03-17 19:25:00,3.4860410912e+09,3.4860410912e+09,5.2571755280e+09,5.2571755280e+09
2020-03-17 19:30:00,3.2089311909e+09,3.2089311909e+09,5.2486072964e+09,5.2486072964e+09
2020-03-17 19:35:00,2.3243036749e+09,2.3243036749e+09,6.6688748038e+09,6.6688748038e+09
2020-03-17 19:40:00,2.2273439483e+09,2.2273439483e+09,6.5065226607e+09,6.5065226607e+09
2020-03-17 19:45:00,2.3088186777e+09,2.3088186777e+09,6.8605026411e+09,6.8605026411e+09
2020-03-17 19:50:00,2.1510781315e+09,2.1510781315e+09,5.2317746020e+09,5.2317746020e+09
2020-03-17 19:55:00,1.9732808609e+09,1.9732808609e+09,5.3695300668e+09,5.3695300668e+09
2020-03-17 20:00:00,1.9061871989e+09,1.9061871989e+09,5.9795093346e+09,5.9795093346e+09
2020-03-17 20:05:00,2.0966220179e+09,2.0966220179e+09,5.6506538205e+09,5.6506538205e+09
2020-03-17 20:10:00,2.4498942859e+09,2.4498942859e+09,5.4846754203e+09,5.4846754203e+09
2020-03-17 20:15:00,3.0049682326e+09,3.0049682326e+09,5.5151332422e+09,5.5151332422e+09
2020-03-17 20:20:00,1.9536658753e+09,1.9536658753e+09,5.0713668193e+09,5.0713668193e+09
2020-03-17 20:25:00,2.9480677326e+09,2.9480677326e+09,4.9622325455e+09,4.9622325455e+09
2020-03-17 20:30:00,2.7305708522e+09,2.7305708522e+09,4.7486938595e+09,4.7486938595e+09
2020-03-17 20:35:00,2.0001445281e+09,2.0001445281e+09,5.1489309389e+09,5.1489309389e+09
2020-03-17 20:40:00,2.6835346742e+09,2.6835346742e+09,5.3801594755e+09,5.3801594755e+09
2020-03-17 20:45:00,2.0401805741e+09,2.0401805741e+09,5.1536698912e+09,5.1536698912e+09
2020-03-17 20:50:00,2.5164823537e+09,2.5164823537e+09,5.0988492131e+09,5.0988492131e+09
2020-03-17 20:55:00,2.4090484933e+09,2.4090484933e+09,5.6821787567e+09,5.6821787567e+09
2020-03-17 21:00:00,2.0700427300e+09,2.0700427300e+09,5.7370295302e+09,5.7370295302e+09
2020-03-17 21:05:00,1.7161609550e+09,1.7161609550e+09,5.2909957217e+09,5.2909957217e+09
2020-03-17 21:10:00,2.1549017713e+09,2.1549017713e+09,4.7040767083e+09,4.7040767083e+09
2020-03-17 21:15:00,1.9173207073e+09,1.9173207073e+09,5.1395684363e+09,5.1395684363e+09
2020-03-17 21:20:00,1.8619440199e+09,1.8619440199e+09,5.0990602353e+09,5.0990602353e+09
2020-03-17 21:25:00,1.9330503061e+09,1.9330503061e+09,5.1771488810e+09,5.1771488810e+09
2020-03-17 21:30:00,1.7671166701e+09,1.7671166701e+09,5.8824206761e+09,5.8824206761e+09
2020-03-17 21:35:00,1.7439455363e+09,1.7439455363e+09,5.6066490792e+09,5.6066490792e+09
2020-03-17 21:40:00,1.8583756532e+09,1.8583756532e+09,6.4408285312e+09,6.4408285312e+09
2020-03-17 21:45:00,2.3547811443e+09,2.3547811443e+09,5.7541762807e+09,5.7541762807e+09
2020-03-17 21:50:00,1.5242019325e+09,1.5242019325e+09,5.7383969734e+09,5.7383969734e+09
2020-03-17 21:55:00,1.7036695032e+09,1.7036695032e+09,5.6444000323e+09,5.6444000323e+09
2020-03-17 22:00:00,2.2802249060e+09,2.2802249060e+09,5.0436507814e+09,5.0436507814e+09
2020-03-17 22:05:00,1.6505392543e+09,1.6505392543e+09,5.3962298834e+09,5.3962298834e+09
2020-03-17 22:10:00,2.2434684818e+09,2.2434684818e+09,4.9435059670e+09,4.9435059670e+09
2020-03-17 22:15:00,2.1340899263e+09,2.1340899263e+09,4.7931984186e+09,4.7931984186e+09
2020-03-17 22:20:00,1.5703750459e+09,1.5703750459e+09,5.0862262960e+09,5.0862262960e+09
2020-03-17 22:25:00,1.4240156731e+09,1.4240156731e+09,4.6249142466e+09,4.6249142466e+09
2020-03-17 22:30:00,1.6224268344e+09,1.6224268344e+09,4.9996975644e+09,4.9996975644e+09
2020-03-17 22:35:00,1.5657056819e+09,1.5657056819e+09,5.4946450859e+09,5.4946450859e+09
2020-03-17 22:40:00,1.5255616453e+09,1.5255616453e+09,4.8786522655e+09,4.8786522655e+09
2020-03-17 22:45:00,1.3825711099e+09,1.3825711099e+09,5.0388065433e+09,5.0388065433e+09
2020-03-17 22:50:00,1.8523461156e+09,1.8523461156e+09,4.8203065431e+09,4.8203065431e+09
2020-03-17 22:55:00,1.5008236587e+09,1.5008236587e+09,4.7655680561e+09,4.7655680561e+09
2020-03-17 23:00:00,1.6296816386e+09,1.6296816386e+09,4.8146146011e+09,4.8146146011e+09
2020-03-17 23:05:00,1.6078644499e+09,1.6078644499e+09,4.6345948202e+09,4.6345948202e+09
2020-03-17 23:10:00,1.4965888667e+09,1.4965888667e+09,4.9725711641e+09,4.9725711641e+09
2020-03-17 23:15:00,1.6302951641e+09,1.6302951641e+09,4.5576710941e+09,4.5576710941e+09
2020-03-17 23:20:00,1.6321495397e+09,1.6321495397e+09,3.7923567109e+09,3.7923567109e+09
2020-03-17 23:25:00,1.5236607483e+09,1.5236607483e+09,4.6453822925e+09,4.6453822925e+09
2020-03-17 23:30:00,1.9257453534e+09,1.9257453534e+09,4.0377088976e+09,4.0377088976e+09
2020-03-17 23:35:00,1.3803261040e+09,1.3803261040e+09,3.8909594133e+09,3.8909594133e+09
2020-03-17 23:40:00,1.5693494112e+09,1.5693494112e+09,3.8774974954e+09,3.8774974954e+09
2020-03-17 23:45:00,1.6218518881e+09,1.6218518881e+09,4.1176096767e+09,4.1176096767e+09
2020-03-17 23:50:00,1.6963576753e+09,1.6963576753e+09,5.3447076390e+09,5.3447076390e+09
2020-03-17 23:55:00,2.4374486010e+09,2.4374486010e+09,4.1354990178e+09,4.1354990178e+09
2020-03-18 00:00:00,3.1804542211e+09,3.1804542211e+09,3.7233660835e+09,3.7233660835e+09
2020-03-18 00:05:00,1.7655464463e+09,1.7655464463e+09,3.7255568154e+09,3.7255568154e+09
2020-03-18 00:10:00,2.1709954097e+09,2.1709954097e+09,3.8002847790e+09,3.8002847790e+09
2020-03-18 00:15:00,1.6101844908e+09,1.6101844908e+09,3.1995444404e+09,3.1995444404e+09
2020-03-18 00:20:00,1.9067827092e+09,1.9067827092e+09,3.0723652850e+09,3.0723652850e+09
2020-03-18 00:25:00,1.9375294841e+09,1.9375294841e+09,2.9607481346e+09,2.9607481346e+09
2020-03-18 00:30:00,2.1961214005e+09,2.1961214005e+09,2.9997382770e+09,2.9997382770e+09
2020-03-18 00:35:00,2.3168460487e+09,2.3168460487e+09,3.6323440165e+09,3.6323440165e+09
2020-03-18 00:40:00,2.0997602705e+09,2.0997602705e+09,3.3937715179e+09,3.3937715179e+09
2020-03-18 00:45:00,1.7891500970e+09,1.7891500970e+09,3.5912732743e+09,3.5912732743e+09
2020-03-18 00:50:00,2.1533844940e+09,2.1533844940e+09,3.5874115814e+09,3.5874115814e+09
2020-03-18 00:55:00,1.5698524590e+09,1.5698524590e+09,3.9889254615e+09,3.9889254615e+09
2020-03-18 01:00:00,2.3308868322e+09,2.3308868322e+09,3.4723937743e+09,3.4723937743e+09
2020-03-18 01:05:00,1.9348212092e+09,1.9348212092e+09,3.5327703810e+09,3.5327703810e+09
2020-03-18 01:10:00,1.2391450166e+09,1.2391450166e+09,3.3869489143e+09,3.3869489143e+09
2020-03-18 01:15:00,1.5190002912e+09,1.5190002912e+09,3.6885331703e+09,3.6885331703e+09
2020-03-18 01:20:00,2.0953343963e+09,2.0953343963e+09,3.8753771771e+09,3.8753771771e+09
2020-03-18 01:25:00,1.6952093709e+09,1.6952093709e+09,3.1731621761e+09,3.1731621761e+09
2020-03-18 01:30:00,1.1883439977e+09,1.1883439977e+09,3.6736780821e+09,3.6736780821e+09
2020-03-18 01:35:00,1.6629445111e+09,1.6629445111e+09,2.8910704658e+09,2.8910704658e+09
2020-03-18 01:40:00,1.3513702885e+09,1.3513702885e+09,2.2866241966e+09,2.2866241966e+09
2020-03-18 01:45:00,1.6648794523e+09,1.6648794523e+09,3.0336209345e+09,3.0336209345e+09
2020-03-18 01:50:00,1.2239459854e+09,1.2239459854e+09,3.1357698973e+09,3.1357698973e+09
2020-03-18 01:55:00,1.2553134215e+09,1.2553134215e+09,3.2216125858e+09,3.2216125858e+09
2020-03-18 02:00:00,1.2388959765e+09,1.2388959765e+09,2.8967607366e+09,2.8967607366e+09
2020-03-18 02:05:00,1.1008120302e+09,1.1008120302e+09,2.3356526869e+09,2.3356526869e+09
2020-03-18 02:10:00,1.1512755988e+09,1.1512755988e+09,2.7684332544e+09,2.7684332544e+09
2020-03-18 02:15:00,1.1907173623e+09,1.1907173623e+09,3.3125960699e+09,3.3125960699e+09
2020-03-18 02:20:00,1.6778862823e+09,1.6778862823e+09,2.0726637663e+09,2.0726637663e+09
2020-03-18 02:25:00,1.2547503084e+09,1.2547503084e+09,2.0620918602e+09,2.0620918602e+09
2020-03-18 02:30:00,1.1940791015e+09,1.1940791015e+09,2.7567639134e+09,2.7567639134e+09
2020-03-18 02:35:00,1.5320225622e+09,1.5320225622e+09,1.8342069349e+09,1.8342069349e+09
2020-03-18 02:40:00,1.6121052173e+09,1.6121052173e+09,2.4892342455e+09,2.4892342455e+09
2020-03-18 02:45:00,2.0869061398e+09,2.0869061398e+09,1.8532217543e+09,1.8532217543e+09
2020-03-18 02:50:00,1.4764367039e+09,1.4764367039e+09,1.9696601098e+09,1.9696601098e+09
2020-03-18 02:55:00,1.0840373554e+09,1.0840373554e+09,2.0442184855e+09,2.0442184855e+09
2020-03-18 03:00:00,1.0687989220e+09,1.0687989220e+09,2.3936599320e+09,2.3936599320e+09
2020-03-18 03:05:00,1.1150605675e+09,1.1150605675e+09,2.3458338856e+09,2.3458338856e+09
2020-03-18 03:10:00,1.4001466825e+09,1.4001466825e+09,3.1462240420e+09,3.1462240420e+09
2020-03-18 03:15:00,1.8187578345e+09,1.8187578345e+09,3.0127544451e+09,3.0127544451e+09
2020-03-18 03:20:00,1.4080146646e+09,1.4080146646e+09,2.3645888240e+09,2.3645888240e+09
2020-03-18 03:25:00,1.3909021785e+09,1.3909021785e+09,1.7679204348e+09,1.7679204348e+09
2020-03-18 03:30:00,2.2593855119e+09,2.2593855119e+09,2.4866134596e+09,2.4866134596e+09
2020-03-18 03:35:00,2.0603624105e+09,2.0603624105e+09,1.9636029435e+09,1.9636029435e+09
2020-03-18 03:40:00,1.6476505184e+09,1.6476505184e+09,2.1887167181e+09,2.1887167181e+09
2020-03-18 03:45:00,1.8503908580e+09,1.8503908580e+09,2.3443675259e+09,2.3443675259e+09
2020-03-18 03:50:00,1.4379415152e+09,1.4379415152e+09,2.0496181852e+09,2.0496181852e+09
2020-03-18 03:55:00,1.4478218583e+09,1.4478218583e+09,1.9498138979e+09,1.9498138979e+09
2020-03-18 04:00:00,1.5081018878e+09,1.5081018878e+09,1.7975927389e+09,1.7975927389e+09
2020-03-18 04:05:00,1.2487380236e+09,1.2487380236e+09,2.1322200646e+09,2.1322200646e+09
2020-03-18 04:10:00,1.5791694929e+09,1.5791694929e+09,1.8673565334e+09,1.8673565334e+09
2020-03-18 04:15:00,1.2902727668e+09,1.2902727668e+09,1.9217858907e+09,1.9217858907e+09
2020-03-18 04:20:00,1.1578406993e+09,1.1578406993e+09,1.8437817047e+09,1.8437817047e+09
2020-03-18 04:25:00,1.6230951043e+09,1.6230951043e+09,2.2076990872e+09,2.2076990872e+09
2020-03-18 04:30:00,1.6352489933e+09,1.6352489933e+09,2.4662259037e+09,2.4662259037e+09
2020-03-18 04:35:00,2.1812272148e+09,2.1812272148e+09,1.8860598311e+09,1.8860598311e+09
2020-03-18 04:40:00,1.1873441813e+09,1.1873441813e+09,1.6245264007e+09,1.6245264007e+09
2020-03-18 04:45:00,1.3175488559e+09,1.3175488559e+09,2.2732054738e+09,2.2732054738e+09
2020-03-18 04:50:00,1.0180665580e+09,1.0180665580e+09,2.2155135235e+09,2.2155135235e+09
2020-03-18 04:55:00,1.3628452074e+09,1.3628452074e+09,3.2544120893e+09,3.2544120893e+09
2020-03-18 05:00:00,2.0645928949e+09,2.0645928949e+09,4.8938221218e+09,4.8938221218e+09
2020-03-18 05:05:00,2.0272513264e+09,2.0272513264e+09,5.8781877020e+09,5.8781877020e+09
2020-03-18 05:10:00,1.3930760153e+09,1.3930760153e+09,3.9912525655e+09,3.9912525655e+09
2020-03-18 05:15:00,1.2284704517e+09,1.2284704517e+09,2.8816391695e+09,2.8816391695e+09
2020-03-18 05:20:00,1.2760967081e+09,1.2760967081e+09,2.7990275490e+09,2.7990275490e+09
2020-03-18 05:25:00,1.1918178622e+09,1.1918178622e+09,2.2838137698e+09,2.2838137698e+09
2020-03-18 05:30:00,1.1551500610e+09,1.1551500610e+09,2.1579720957e+09,2.1579720957e+09
2020-03-18 05:35:00,2.0592153560e+09,2.0592153560e+09,2.4681251799e+09,2.4681251799e+09
2020-03-18 05:40:00,1.9045301355e+09,1.9045301355e+09,2.8984886231e+09,2.8984886231e+09
2020-03-18 05:45:00,1.2719484451e+09,1.2719484451e+09,3.7412480062e+09,3.7412480062e+09
2020-03-18 05:50:00,1.2341357816e+09,1.2341357816e+09,4.9568585989e+09,4.9568585989e+09
2020-03-18 05:55:00,1.2573556573e+09,1.2573556573e+09,3.4365848755e+09,3.4365848755e+09
2020-03-18 06:00:00,1.4335247302e+09,1.4335247302e+09,3.5229704073e+09,3.5229704073e+09
2020-03-18 06:05:00,1.7679461085e+09,1.7679461085e+09,3.8929865453e+09,3.8929865453e+09
2020-03-18 06:10:00,1.7418325766e+09,1.7418325766e+09,3.5430090017e+09,3.5430090017e+09
2020-03-18 06:15:00,1.3163415832e+09,1.3163415832e+09,4.3684885747e+09,4.3684885747e+09
2020-03-18 06:20:00,1.4676158623e+09,1.4676158623e+09,3.6460157049e+09,3.6460157049e+09
2020-03-18 06:25:00,1.8009004832e+09,1.8009004832e+09,3.8262005826e+09,3.8262005826e+09
2020-03-18 06:30:00,1.4612796704e+09,1.4612796704e+09,3.7530395920e+09,3.7530395920e+09
2020-03-18 06:35:00,2.0944888377e+09,2.0944888377e+09,4.2227484481e+09,4.2227484481e+09
2020-03-18 06:40:00,2.1991741216e+09,2.1991741216e+09,4.6014052504e+09,4.6014052504e+09
2020-03-18 06:45:00,1.9312323671e+09,1.9312323671e+09,5.2502993085e+09,5.2502993085e+09
2020-03-18 06:50:00,2.4369817698e+09,2.4369817698e+09,3.8990943217e+09,3.8990943217e+09
2020-03-18 06:55:00,2.9978997989e+09,2.9978997989e+09,4.0942598281e+09,4.0942598281e+09
2020-03-18 07:00:00,2.2484303801e+09,2.2484303801e+09,4.1187805112e+09,4.1187805112e+09
2020-03-18 07:05:00,1.8208652314e+09,1.8208652314e+09,4.3730492314e+09,4.3730492314e+09
2020-03-18 07:10:00,1.7963234579e+09,1.7963234579e+09,4.2783532362e+09,4.2783532362e+09
2020-03-18 07:15:00,1.8868812131e+09,1.8868812131e+09,4.2377129122e+09,4.2377129122e+09
2020-03-18 07:20:00,2.4642696134e+09,2.4642696134e+09,4.8269099150e+09,4.8269099150e+09
2020-03-18 07:25:00,1.7530854152e+09,1.7530854152e+09,4.3686224455e+09,4.3686224455e+09
2020-03-18 07:30:00,1.8751715275e+09,1.8751715275e+09,4.2582071320e+09,4.2582071320e+09
2020-03-18 07:35:00,1.9178316155e+09,1.9178316155e+09,3.9564539125e+09,3.9564539125e+09
2020-03-18 07:40:00,2.0624955639e+09,2.0624955639e+09,4.2045725880e+09,4.2045725880e+09
2020-03-18 07:45:00,1.8235266148e+09,1.8235266148e+09,4.3370398212e+09,4.3370398212e+09
2020-03-18 07:50:00,2.0400976447e+09,2.0400976447e+09,4.7085857565e+09,4.7085857565e+09
2020-03-18 07:55:00,2.1201854160e+09,2.1201854160e+09,4.1341342768e+09,4.1341342768e+09
2020-03-18 08:00:00,2.0257792110e+09,2.0257792110e+09,4.5451138693e+09,4.5451138693e+09
2020-03-18 08:05:00,2.1975020911e+09,2.1975020911e+09,5.2538662898e+09,5.2538662898e+09
2020-03-18 08:10:00,2.6316208682e+09,2.6316208682e+09,5.6897773609e+09,5.6897773609e+09
2020-03-18 08:15:00,2.2098773410e+09,2.2098773410e+09,5.0455908316e+09,5.0455908316e+09
2020-03-18 08:20:00,2.6147983937e+09,2.6147983937e+09,6.6868948477e+09,6.6868948477e+09
2020-03-18 08:25:00,2.2722837393e+09,2.2722837393e+09,5.5760428002e+09,5.5760428002e+09
2020-03-18 08:30:00,2.2502668262e+09,2.2502668262e+09,5.2762291360e+09,5.2762291360e+09
2020-03-18 08:35:00,2.4721197068e+09,2.4721197068e+09,6.5003773022e+09,6.5003773022e+09
2020-03-18 08:40:00,2.2080721222e+09,2.2080721222e+09,5.7866069879e+09,5.7866069879e+09
2020-03-18 08:45:00,2.1912665865e+09,2.1912665865e+09,6.1912820623e+09,6.1912820623e+09
2020-03-18 08:50:00,2.1799888576e+09,2.1799888576e+09,5.8237613861e+09,5.8237613861e+09
2020-03-18 08:55:00,2.2692627918e+09,2.2692627918e+09,5.3996451013e+09,5.3996451013e+09
2020-03-18 09:00:00,2.2313014052e+09,2.2313014052e+09,6.2245748616e+09,6.2245748616e+09
2020-03-18 09:05:00,2.5489052069e+09,2.5489052069e+09,6.4113157830e+09,6.4113157830e+09
2020-03-18 09:10:00,2.3950526093e+09,2.3950526093e+09,6.0852038037e+09,6.0852038037e+09
2020-03-18 09:15:00,2.8584328244e+09,2.8584328244e+09,5.8690477891e+09,5.8690477891e+09
2020-03-18 09:20:00,2.1351759487e+09,2.1351759487e+09,6.4785242227e+09,6.4785242227e+09
2020-03-18 09:25:00,2.3614260273e+09,2.3614260273e+09,6.0135806958e+09,6.0135806958e+09
2020-03-18 09:30:00,2.9310413599e+09,2.9310413599e+09,6.5299439035e+09,6.5299439035e+09
2020-03-18 09:35:00,2.4474073238e+09,2.4474073238e+09,6.4599705312e+09,6.4599705312e+09
2020-03-18 09:40:00,3.3277113818e+09,3.3277113818e+09,6.1499222102e+09,6.1499222102e+09
2020-03-18 09:45:00,2.9306247960e+09,2.9306247960e+09,6.3292741473e+09,6.3292741473e+09
2020-03-18 09:50:00,3.1454586679e+09,3.1454586679e+09,6.5256872244e+09,6.5256872244e+09
2020-03-18 09:55:00,2.5894013849e+09,2.5894013849e+09,6.5253186557e+09,6.5253186557e+09
2020-03-18 10:00:00,2.4818453289e+09,2.4818453289e+09,6.9867110636e+09,6.9867110636e+09
2020-03-18 10:05:00,2.7382020805e+09,2.7382020805e+09,6.8393658458e+09,6.8393658458e+09
2020-03-18 10:10:00,2.4307763918e+09,2.4307763918e+09,7.2617186075e+09,7.2617186075e+09
2020-03-18 10:15:00,3.0115456373e+09,3.0115456373e+09,6.5879629694e+09,6.5879629694e+09
2020-03-18 10:20:00,2.6100765090e+09,2.6100765090e+09,6.8823950933e+09,6.8823950933e+09
2020-03-18 10:25:00,2.5291986343e+09,2.5291986343e+09,6.8332464051e+09,6.8332464051e+09
2020-03-18 10:30:00,2.8069074027e+09,2.8069074027e+09,6.7755239921e+09,6.7755239921e+09
2020-03-18 10:35:00,2.2277542117e+09,2.2277542117e+09,6.7620278029e+09,6.7620278029e+09
2020-03-18 10:40:00,2.2271000468e+09,2.2271000468e+09,7.2204257327e+09,7.2204257327e+09
2020-03-18 10:45:00,3.6985325118e+09,3.6985325118e+09,7.3551857609e+09,7.3551857609e+09
2020-03-18 10:50:00,2.5871433444e+09,2.5871433444e+09,7.3442103316e+09,7.3442103316e+09
2020-03-18 10:55:00,2.7789127051e+09,2.7789127051e+09,7.6244236881e+09,7.6244236881e+09
2020-03-18 11:00:00,3.6602803871e+09,3.6602803871e+09,7.7125549635e+09,7.7125549635e+09
2020-03-18 11:05:00,2.9848973000e+09,2.9848973000e+09,7.9516955431e+09,7.9516955431e+09
2020-03-18 11:10:00,2.1925396462e+09,2.1925396462e+09,7.9908139616e+09,7.9908139616e+09
2020-03-18 11:15:00,2.1737508980e+09,2.1737508980e+09,7.6249463816e+09,7.6249463816e+09
2020-03-18 11:20:00,2.4708440186e+09,2.4708440186e+09,7.4951037308e+09,7.4951037308e+09
2020-03-18 11:25:00,2.6493201662e+09,2.6493201662e+09,7.8300660831e+09,7.8300660831e+09
2020-03-18 11:30:00,2.1001144940e+09,2.1001144940e+09,7.4255301631e+09,7.4255301631e+09
2020-03-18 11:35:00,3.0762313607e+09,3.0762313607e+09,7.6127447719e+09,7.6127447719e+09
2020-03-18 11:40:00,2.6460370024e+09,2.6460370024e+09,7.8946058726e+09,7.8946058726e+09
2020-03-18 11:45:00,2.1577507822e+09,2.1577507822e+09,7.3954370374e+09,7.3954370374e+09
2020-03-18 11:50:00,2.3205229278e+09,2.3205229278e+09,6.5547770809e+09,6.5547770809e+09
2020-03-18 11:55:00,2.1938578396e+09,2.1938578396e+09,6.7690151387e+09,6.7690151387e+09
2020-03-18 12:00:00,2.3076735080e+09,2.3076735080e+09,7.5051875377e+09,7.5051875377e+09
2020-03-18 12:05:00,2.2234465221e+09,2.2234465221e+09,7.4769349318e+09,7.4769349318e+09
2020-03-18 12:10:00,2.1819643242e+09,2.1819643242e+09,6.9201517275e+09,6.9201517275e+09
2020-03-18 12:15:00,2.2529041107e+09,2.2529041107e+09,7.2351634211e+09,7.2351634211e+09
2020-03-18 12:20:00,2.6320185854e+09,2.6320185854e+09,6.8275752168e+09,6.8275752168e+09
2020-03-18 12:25:00,2.3677654670e+09,2.3677654670e+09,6.7803394843e+09,6.7803394843e+09
2020-03-18 12:30:00,2.3009408118e+09,2.3009408118e+09,7.0197164140e+09,7.0197164140e+09
2020-03-18 12:35:00,2.9841501039e+09,2.9841501039e+09,7.2169657497e+09,7.2169657497e+09
2020-03-18 12:40:00,2.8163388585e+09,2.8163388585e+09,7.3869274190e+09,7.3869274190e+09
2020-03-18 12:45:00,2.3656304597e+09,2.3656304597e+09,6.7880736641e+09,6.7880736641e+09
2020-03-18 12:50:00,2.4915672645e+09,2.4915672645e+09,7.0675093090e+09,7.0675093090e+09
2020-03-18 12:55:00,2.4777422409e+09,2.4777422409e+09,6.6058691868e+09,6.6058691868e+09
2020-03-18 13:00:00,2.3008461352e+09,2.3008461352e+09,7.9608183823e+09,7.9608183823e+09
2020-03-18 13:05:00,2.3832639912e+09,2.3832639912e+09,7.0995852084e+09,7.0995852084e+09
2020-03-18 13:10:00,2.6234419567e+09,2.6234419567e+09,8.5325217860e+09,8.5325217860e+09
2020-03-18 13:15:00,2.8808120507e+09,2.8808120507e+09,7.4848309847e+09,7.4848309847e+09
2020-03-18 13:20:00,3.1488407429e+09,3.1488407429e+09,7.8409542374e+09,7.8409542374e+09
2020-03-18 13:25:00,2.5014337328e+09,2.5014337328e+09,7.8091359535e+09,7.8091359535e+09
2020-03-18 13:30:00,2.4351112356e+09,2.4351112356e+09,8.0587283708e+09,8.0587283708e+09
2020-03-18 13:35:00,2.8917092283e+09,2.8917092283e+09,8.0811828256e+09,8.0811828256e+09
