DATE,LTPL,LTPL_peak,PLLT,LTPL_peak
2020-03-23 21:00:00,1.0479696786e+09,1.0479696786e+09,2.7171974199e+08,2.7171974199e+08
2020-03-23 21:05:00,1.0311119596e+09,1.0311119596e+09,3.0020959888e+08,3.0020959888e+08
2020-03-23 21:10:00,8.7931435929e+08,8.7931435929e+08,3.5223181609e+08,3.5223181609e+08
2020-03-23 21:15:00,8.9921105240e+08,8.9921105240e+08,3.9536313527e+08,3.9536313527e+08
2020-03-23 21:20:00,8.3713086027e+08,8.3713086027e+08,3.4133342588e+08,3.4133342588e+08
2020-03-23 21:25:00,8.5947817294e+08,8.5947817294e+08,4.7591868227e+08,4.7591868227e+08
2020-03-23 21:30:00,8.7856953606e+08,8.7856953606e+08,3.2008230156e+08,3.2008230156e+08
2020-03-23 21:35:00,9.0002122917e+08,9.0002122917e+08,3.2023979289e+08,3.2023979289e+08
2020-03-23 21:40:00,1.0043317648e+09,1.0043317648e+09,3.9024573541e+08,3.9024573541e+08
2020-03-23 21:45:00,9.6429615776e+08,9.6429615776e+08,3.6604144555e+08,3.6604144555e+08
2020-03-23 21:50:00,9.5469384057e+08,9.5469384057e+08,3.0775085313e+08,3.0775085313e+08
2020-03-23 21:55:00,8.3416939622e+08,8.3416939622e+08,3.0663492266e+08,3.0663492266e+08
2020-03-23 22:00:00,7.4248810214e+08,7.4248810214e+08,3.0597004509e+08,3.0597004509e+08
2020-03-23 22:05:00,7.1510499842e+08,7.1510499842e+08,2.8478121407e+08,2.8478121407e+08
2020-03-23 22:10:00,7.0324941423e+08,7.0324941423e+08,4.4749079526e+08,4.4749079526e+08
2020-03-23 22:15:00,6.5635755823e+08,6.5635755823e+08,3.2843950641e+08,3.2843950641e+08
2020-03-23 22:20:00,8.4864160905e+08,8.4864160905e+08,3.6990834509e+08,3.6990834509e+08
2020-03-23 22:25:00,7.1836478194e+08,7.1836478194e+08,3.5175744569e+08,3.5175744569e+08
2020-03-23 22:30:00,7.2389643881e+08,7.2389643881e+08,4.0169109962e+08,4.0169109962e+08
2020-03-23 22:35:00,7.7211790036e+08,7.7211790036e+08,3.0767233575e+08,3.0767233575e+08
2020-03-23 22:40:00,7.3985556637e+08,7.3985556637e+08,2.9599628020e+08,2.9599628020e+08
2020-03-23 22:45:00,7.6170609277e+08,7.6170609277e+08,3.6686453892e+08,3.6686453892e+08
2020-03-23 22:50:00,7.3276164056e+08,7.3276164056e+08,3.9928227163e+08,3.9928227163e+08
2020-03-23 22:55:00,8.2113088488e+08,8.2113088488e+08,3.9550372166e+08,3.9550372166e+08
2020-03-23 23:00:00,8.3638356718e+08,8.3638356718e+08,4.6787203207e+08,4.6787203207e+08
2020-03-23 23:05:00,7.7395801483e+08,7.7395801483e+08,4.7596987653e+08,4.7596987653e+08
2020-03-23 23:10:00,6.7969989562e+08,6.7969989562e+08,4.0213565069e+08,4.0213565069e+08
2020-03-23 23:15:00,6.3188338680e+08,6.3188338680e+08,3.1892624875e+08,3.1892624875e+08
2020-03-23 23:20:00,6.4271086700e+08,6.4271086700e+08,2.6613328364e+08,2.6613328364e+08
2020-03-23 23:25:00,7.5868748898e+08,7.5868748898e+08,2.8408901252e+08,2.8408901252e+08
2020-03-23 23:30:00,6.0841415044e+08,6.0841415044e+08,3.9673597723e+08,3.9673597723e+08
2020-03-23 23:35:00,6.4708155935e+08,6.4708155935e+08,2.9312388749e+08,2.9312388749e+08
2020-03-23 23:40:00,6.3199863122e+08,6.3199863122e+08,2.8893708315e+08,2.8893708315e+08
2020-03-23 23:45:00,5.7401678580e+08,5.7401678580e+08,2.7355110753e+08,2.7355110753e+08
2020-03-23 23:50:00,5.7622906389e+08,5.7622906389e+08,2.9501555667e+08,2.9501555667e+08
2020-03-23 23:55:00,6.1953479526e+08,6.1953479526e+08,2.7966511606e+08,2.7966511606e+08
2020-03-24 00:00:00,5.4275093498e+08,5.4275093498e+08,2.5053026796e+08,2.5053026796e+08
2020-03-24 00:05:00,5.7439066089e+08,5.7439066089e+08,2.4636757895e+08,2.4636757895e+08
2020-03-24 00:10:00,5.8583242642e+08,5.8583242642e+08,2.5731732034e+08,2.5731732034e+08
2020-03-24 00:15:00,5.5802922103e+08,5.5802922103e+08,2.5284566318e+08,2.5284566318e+08
2020-03-24 00:20:00,5.2824274716e+08,5.2824274716e+08,2.4347367903e+08,2.4347367903e+08
2020-03-24 00:25:00,4.8682991613e+08,4.8682991613e+08,2.5224043076e+08,2.5224043076e+08
2020-03-24 00:30:00,4.7290739487e+08,4.7290739487e+08,2.3648223157e+08,2.3648223157e+08
2020-03-24 00:35:00,4.5208291435e+08,4.5208291435e+08,2.4516044130e+08,2.4516044130e+08
2020-03-24 00:40:00,5.0021040587e+08,5.0021040587e+08,2.5279421478e+08,2.5279421478e+08
2020-03-24 00:45:00,5.0365841973e+08,5.0365841973e+08,2.5978705151e+08,2.5978705151e+08
2020-03-24 00:50:00,5.5776136294e+08,5.5776136294e+08,3.1550821097e+08,3.1550821097e+08
2020-03-24 00:55:00,4.7692115747e+08,4.7692115747e+08,2.6327233327e+08,2.6327233327e+08
2020-03-24 01:00:00,5.0274667828e+08,5.0274667828e+08,2.5634554937e+08,2.5634554937e+08
2020-03-24 01:05:00,5.4615880173e+08,5.4615880173e+08,2.6512305610e+08,2.6512305610e+08
2020-03-24 01:10:00,5.4079966436e+08,5.4079966436e+08,2.5901023160e+08,2.5901023160e+08
2020-03-24 01:15:00,4.7804605576e+08,4.7804605576e+08,2.5557370720e+08,2.5557370720e+08
2020-03-24 01:20:00,6.0342191900e+08,6.0342191900e+08,2.5928566360e+08,2.5928566360e+08
2020-03-24 01:25:00,5.2156916903e+08,5.2156916903e+08,2.6167115630e+08,2.6167115630e+08
2020-03-24 01:30:00,3.8536638282e+08,3.8536638282e+08,2.5084662637e+08,2.5084662637e+08
2020-03-24 01:35:00,3.6697656892e+08,3.6697656892e+08,2.4239230413e+08,2.4239230413e+08
2020-03-24 01:40:00,3.9170411298e+08,3.9170411298e+08,2.3889712353e+08,2.3889712353e+08
2020-03-24 01:45:00,3.5487949833e+08,3.5487949833e+08,2.4817566192e+08,2.4817566192e+08
2020-03-24 01:50:00,3.6326348325e+08,3.6326348325e+08,2.6454281920e+08,2.6454281920e+08
2020-03-24 01:55:00,3.6261072620e+08,3.6261072620e+08,2.7124858093e+08,2.7124858093e+08
2020-03-24 02:00:00,3.2974293699e+08,3.2974293699e+08,2.7293772215e+08,2.7293772215e+08
2020-03-24 02:05:00,3.2065717542e+08,3.2065717542e+08,2.7747494961e+08,2.7747494961e+08
2020-03-24 02:10:00,3.6662591397e+08,3.6662591397e+08,2.7501074774e+08,2.7501074774e+08
2020-03-24 02:15:00,3.3138566381e+08,3.3138566381e+08,4.0888675588e+08,4.0888675588e+08
2020-03-24 02:20:00,2.9884942403e+08,2.9884942403e+08,4.0759366365e+08,4.0759366365e+08
2020-03-24 02:25:00,2.8031078964e+08,2.8031078964e+08,3.7682181711e+08,3.7682181711e+08
2020-03-24 02:30:00,2.6242659386e+08,2.6242659386e+08,3.1485612185e+08,3.1485612185e+08
2020-03-24 02:35:00,2.7708166075e+08,2.7708166075e+08,3.6363044085e+08,3.6363044085e+08
2020-03-24 02:40:00,2.4330825842e+08,2.4330825842e+08,3.5954318428e+08,3.5954318428e+08
2020-03-24 02:45:00,3.1966488928e+08,3.1966488928e+08,3.8748250949e+08,3.8748250949e+08
2020-03-24 02:50:00,3.1791229809e+08,3.1791229809e+08,4.4129150840e+08,4.4129150840e+08
2020-03-24 02:55:00,2.6282209320e+08,2.6282209320e+08,5.9248832876e+08,5.9248832876e+08
2020-03-24 03:00:00,2.4360261912e+08,2.4360261912e+08,2.1982772941e+08,2.1982772941e+08
2020-03-24 03:05:00,2.1416014903e+08,2.1416014903e+08,3.3540257289e+08,3.3540257289e+08
2020-03-24 03:10:00,2.0745764381e+08,2.0745764381e+08,3.8417263952e+08,3.8417263952e+08
2020-03-24 03:15:00,2.9311276556e+08,2.9311276556e+08,5.4578163854e+08,5.4578163854e+08
2020-03-24 03:20:00,2.4853466083e+08,2.4853466083e+08,6.0624568364e+08,6.0624568364e+08
2020-03-24 03:25:00,2.2830541513e+08,2.2830541513e+08,6.4779052471e+08,6.4779052471e+08
2020-03-24 03:30:00,1.9655135762e+08,1.9655135762e+08,6.3158883598e+08,6.3158883598e+08
2020-03-24 03:35:00,2.8913613916e+08,2.8913613916e+08,5.1988919636e+08,5.1988919636e+08
2020-03-24 03:40:00,1.9777881413e+08,1.9777881413e+08,4.8172506101e+08,4.8172506101e+08
2020-03-24 03:45:00,2.1561089017e+08,2.1561089017e+08,6.1082394242e+08,6.1082394242e+08
2020-03-24 03:50:00,2.8234524215e+08,2.8234524215e+08,5.5975803869e+08,5.5975803869e+08
2020-03-24 03:55:00,2.3868752540e+08,2.3868752540e+08,5.1044755466e+08,5.1044755466e+08
2020-03-24 04:00:00,2.1140844870e+08,2.1140844870e+08,5.9228043254e+08,5.9228043254e+08
2020-03-24 04:05:00,2.2590077177e+08,2.2590077177e+08,7.0210421561e+08,7.0210421561e+08
2020-03-24 04:10:00,1.9216410260e+08,1.9216410260e+08,7.0847796203e+08,7.0847796203e+08
2020-03-24 04:15:00,2.4041474730e+08,2.4041474730e+08,4.3640567983e+08,4.3640567983e+08
2020-03-24 04:20:00,3.0441735766e+08,3.0441735766e+08,5.9430151384e+08,5.9430151384e+08
2020-03-24 04:25:00,1.9497686741e+08,1.9497686741e+08,5.2479027148e+08,5.2479027148e+08
2020-03-24 04:30:00,2.7565793043e+08,2.7565793043e+08,5.6394933278e+08,5.6394933278e+08
2020-03-24 04:35:00,3.0898745253e+08,3.0898745253e+08,5.3279496668e+08,5.3279496668e+08
2020-03-24 04:40:00,2.9520193519e+08,2.9520193519e+08,5.2803658713e+08,5.2803658713e+08
2020-03-24 04:45:00,3.8112722921e+08,3.8112722921e+08,5.7813831967e+08,5.7813831967e+08
2020-03-24 04:50:00,3.9692522625e+08,3.9692522625e+08,3.4415061160e+08,3.4415061160e+08
2020-03-24 04:55:00,3.2824503096e+08,3.2824503096e+08,2.9570427298e+08,2.9570427298e+08
2020-03-24 05:00:00,3.1190449643e+08,3.1190449643e+08,3.3230568264e+08,3.3230568264e+08
2020-03-24 05:05:00,3.6870445704e+08,3.6870445704e+08,3.9838374742e+08,3.9838374742e+08
2020-03-24 05:10:00,3.9066292459e+08,3.9066292459e+08,4.1618905957e+08,4.1618905957e+08
2020-03-24 05:15:00,3.3012833086e+08,3.3012833086e+08,4.0460156351e+08,4.0460156351e+08
2020-03-24 05:20:00,3.2505391064e+08,3.2505391064e+08,4.0815458935e+08,4.0815458935e+08
2020-03-24 05:25:00,3.5410588193e+08,3.5410588193e+08,3.7906600733e+08,3.7906600733e+08
2020-03-24 05:30:00,2.9494653855e+08,2.9494653855e+08,4.0576688913e+08,4.0576688913e+08
2020-03-24 05:35:00,3.7243959597e+08,3.7243959597e+08,3.6807359876e+08,3.6807359876e+08
2020-03-24 05:40:00,4.0492049868e+08,4.0492049868e+08,3.3500762540e+08,3.3500762540e+08
2020-03-24 05:45:00,3.8068534916e+08,3.8068534916e+08,3.4186909288e+08,3.4186909288e+08
2020-03-24 05:50:00,4.3152263197e+08,4.3152263197e+08,3.0155615993e+08,3.0155615993e+08
2020-03-24 05:55:00,5.1509629221e+08,5.1509629221e+08,3.4793616138e+08,3.4793616138e+08
2020-03-24 06:00:00,6.4304754360e+08,6.4304754360e+08,3.1397573436e+08,3.1397573436e+08
2020-03-24 06:05:00,6.6420235147e+08,6.6420235147e+08,3.4000753386e+08,3.4000753386e+08
2020-03-24 06:10:00,6.2187863344e+08,6.2187863344e+08,4.0229268435e+08,4.0229268435e+08
2020-03-24 06:15:00,5.7042675731e+08,5.7042675731e+08,3.4158152274e+08,3.4158152274e+08
2020-03-24 06:20:00,7.5229926608e+08,7.5229926608e+08,3.9782887621e+08,3.9782887621e+08
2020-03-24 06:25:00,6.2933300341e+08,6.2933300341e+08,2.7594478838e+08,2.7594478838e+08
2020-03-24 06:30:00,6.4154937652e+08,6.4154937652e+08,2.9585844081e+08,2.9585844081e+08
2020-03-24 06:35:00,5.8249698823e+08,5.8249698823e+08,2.7167086058e+08,2.7167086058e+08
2020-03-24 06:40:00,6.2225043899e+08,6.2225043899e+08,4.3457132129e+08,4.3457132129e+08
2020-03-24 06:45:00,6.1916100031e+08,6.1916100031e+08,4.5051903398e+08,4.5051903398e+08
2020-03-24 06:50:00,6.7627782929e+08,6.7627782929e+08,3.0593694004e+08,3.0593694004e+08
2020-03-24 06:55:00,7.5277876254e+08,7.5277876254e+08,2.6980257658e+08,2.6980257658e+08
2020-03-24 07:00:00,7.7319068196e+08,7.7319068196e+08,3.8087600226e+08,3.8087600226e+08
2020-03-24 07:05:00,7.0907215513e+08,7.0907215513e+08,6.5417176514e+08,6.5417176514e+08
2020-03-24 07:10:00,7.2641715096e+08,7.2641715096e+08,6.9882559172e+08,6.9882559172e+08
2020-03-24 07:15:00,8.2925025809e+08,8.2925025809e+08,7.2197572513e+08,7.2197572513e+08
2020-03-24 07:20:00,7.1163685692e+08,7.1163685692e+08,7.9746779779e+08,7.9746779779e+08
2020-03-24 07:25:00,6.9102494971e+08,6.9102494971e+08,7.1680202489e+08,7.1680202489e+08
2020-03-24 07:30:00,7.0139792405e+08,7.0139792405e+08,5.9343116676e+08,5.9343116676e+08
2020-03-24 07:35:00,7.5805947484e+08,7.5805947484e+08,4.4986561288e+08,4.4986561288e+08
2020-03-24 07:40:00,7.9188104859e+08,7.9188104859e+08,3.8877922711e+08,3.8877922711e+08
2020-03-24 07:45:00,8.6707746836e+08,8.6707746836e+08,3.1809019633e+08,3.1809019633e+08
2020-03-24 07:50:00,9.3149658450e+08,9.3149658450e+08,3.6168286736e+08,3.6168286736e+08
2020-03-24 07:55:00,9.2957190494e+08,9.2957190494e+08,4.8970744026e+08,4.8970744026e+08
2020-03-24 08:00:00,8.7727730127e+08,8.7727730127e+08,5.3772255743e+08,5.3772255743e+08
2020-03-24 08:05:00,9.3874775114e+08,9.3874775114e+08,5.7847494329e+08,5.7847494329e+08
2020-03-24 08:10:00,9.8795985543e+08,9.8795985543e+08,4.9716958381e+08,4.9716958381e+08
2020-03-24 08:15:00,1.0192761063e+09,1.0192761063e+09,4.2621263651e+08,4.2621263651e+08
2020-03-24 08:20:00,1.0538411053e+09,1.0538411053e+09,4.7185203013e+08,4.7185203013e+08
2020-03-24 08:25:00,1.0053945938e+09,1.0053945938e+09,4.7738567281e+08,4.7738567281e+08
2020-03-24 08:30:00,9.5473751512e+08,9.5473751512e+08,4.8505307809e+08,4.8505307809e+08
2020-03-24 08:35:00,1.1138202312e+09,1.1138202312e+09,5.6455937352e+08,5.6455937352e+08
2020-03-24 08:40:00,1.0941974410e+09,1.0941974410e+09,6.6881241220e+08,6.6881241220e+08
2020-03-24 08:45:00,9.8995236878e+08,9.8995236878e+08,6.7203626996e+08,6.7203626996e+08
2020-03-24 08:50:00,1.0607099441e+09,1.0607099441e+09,6.5166484082e+08,6.5166484082e+08
2020-03-24 08:55:00,1.2225269505e+09,1.2225269505e+09,9.5668511981e+08,9.5668511981e+08
2020-03-24 09:00:00,1.0892553820e+09,1.0892553820e+09,7.4776826994e+08,7.4776826994e+08
2020-03-24 09:05:00,1.1014795751e+09,1.1014795751e+09,4.9160229272e+08,4.9160229272e+08
2020-03-24 09:10:00,1.0703473589e+09,1.0703473589e+09,5.0311513239e+08,5.0311513239e+08
2020-03-24 09:15:00,1.1058922048e+09,1.1058922048e+09,5.3193598077e+08,5.3193598077e+08
2020-03-24 09:20:00,1.2020513617e+09,1.2020513617e+09,6.6837233080e+08,6.6837233080e+08
2020-03-24 09:25:00,9.8200140490e+08,9.8200140490e+08,7.2091039955e+08,7.2091039955e+08
2020-03-24 09:30:00,9.8060121945e+08,9.8060121945e+08,7.2033363325e+08,7.2033363325e+08
2020-03-24 09:35:00,9.1085701158e+08,9.1085701158e+08,5.0014489762e+08,5.0014489762e+08
2020-03-24 09:40:00,9.5580628949e+08,9.5580628949e+08,4.9580826366e+08,4.9580826366e+08
2020-03-24 09:45:00,1.0776216867e+09,1.0776216867e+09,6.2283273033e+08,6.2283273033e+08
2020-03-24 09:50:00,9.8564624608e+08,9.8564624608e+08,6.4538915947e+08,6.4538915947e+08
2020-03-24 09:55:00,1.0650126300e+09,1.0650126300e+09,7.8454214299e+08,7.8454214299e+08
2020-03-24 10:00:00,1.1274305189e+09,1.1274305189e+09,6.6566215433e+08,6.6566215433e+08
2020-03-24 10:05:00,1.2226710167e+09,1.2226710167e+09,7.1262896067e+08,7.1262896067e+08
2020-03-24 10:10:00,1.1245241632e+09,1.1245241632e+09,5.2081302200e+08,5.2081302200e+08
2020-03-24 10:15:00,1.0810157721e+09,1.0810157721e+09,5.7049864626e+08,5.7049864626e+08
2020-03-24 10:20:00,9.8972907736e+08,9.8972907736e+08,6.1967247359e+08,6.1967247359e+08
2020-03-24 10:25:00,1.2370015199e+09,1.2370015199e+09,5.4257045014e+08,5.4257045014e+08
2020-03-24 10:30:00,9.9948135552e+08,9.9948135552e+08,4.5042415009e+08,4.5042415009e+08
2020-03-24 10:35:00,9.8837744557e+08,9.8837744557e+08,4.4655651827e+08,4.4655651827e+08
2020-03-24 10:40:00,1.1145200629e+09,1.1145200629e+09,5.2833237445e+08,5.2833237445e+08
2020-03-24 10:45:00,1.0965756650e+09,1.0965756650e+09,5.2533960645e+08,5.2533960645e+08
2020-03-24 10:50:00,1.0698136291e+09,1.0698136291e+09,5.0381572860e+08,5.0381572860e+08
2020-03-24 10:55:00,1.1311060969e+09,1.1311060969e+09,6.0003632495e+08,6.0003632495e+08
2020-03-24 11:00:00,1.2766092023e+09,1.2766092023e+09,4.8250037832e+08,4.8250037832e+08
2020-03-24 11:05:00,1.3067585205e+09,1.3067585205e+09,5.2826384529e+08,5.2826384529e+08
2020-03-24 11:10:00,1.2016125275e+09,1.2016125275e+09,6.0138155529e+08,6.0138155529e+08
2020-03-24 11:15:00,1.1704407041e+09,1.1704407041e+09,5.2767976235e+08,5.2767976235e+08
2020-03-24 11:20:00,1.2084599699e+09,1.2084599699e+09,5.5280111101e+08,5.5280111101e+08
2020-03-24 11:25:00,1.2139234035e+09,1.2139234035e+09,7.0789116025e+08,7.0789116025e+08
2020-03-24 11:30:00,1.0892670616e+09,1.0892670616e+09,6.3204766076e+08,6.3204766076e+08
2020-03-24 11:35:00,1.0913831718e+09,1.0913831718e+09,4.5920509076e+08,4.5920509076e+08
2020-03-24 11:40:00,1.1237672918e+09,1.1237672918e+09,6.0507684337e+08,6.0507684337e+08
2020-03-24 11:45:00,1.1715434222e+09,1.1715434222e+09,5.7695755723e+08,5.7695755723e+08
2020-03-24 11:50:00,1.1960225220e+09,1.1960225220e+09,6.0762727983e+08,6.0762727983e+08
2020-03-24 11:55:00,1.4403387256e+09,1.4403387256e+09,6.4379956149e+08,6.4379956149e+08
2020-03-24 12:00:00,1.3940573066e+09,1.3940573066e+09,5.7393595181e+08,5.7393595181e+08
2020-03-24 12:05:00,1.3168203704e+09,1.3168203704e+09,4.7968980736e+08,4.7968980736e+08
2020-03-24 12:10:00,1.1932120039e+09,1.1932120039e+09,4.3762960576e+08,4.3762960576e+08
2020-03-24 12:15:00,1.1561269064e+09,1.1561269064e+09,5.0452920320e+08,5.0452920320e+08
2020-03-24 12:20:00,1.2417446317e+09,1.2417446317e+09,5.4512173672e+08,5.4512173672e+08
2020-03-24 12:25:00,1.1651598127e+09,1.1651598127e+09,4.3009865818e+08,4.3009865818e+08
2020-03-24 12:30:00,1.1122534286e+09,1.1122534286e+09,3.9394159666e+08,3.9394159666e+08
2020-03-24 12:35:00,1.1004658382e+09,1.1004658382e+09,3.9788427025e+08,3.9788427025e+08
2020-03-24 12:40:00,1.1826086114e+09,1.1826086114e+09,4.9271073186e+08,4.9271073186e+08
2020-03-24 12:45:00,1.1338550842e+09,1.1338550842e+09,4.1130481219e+08,4.1130481219e+08
2020-03-24 12:50:00,1.0562011890e+09,1.0562011890e+09,4.5360063512e+08,4.5360063512e+08
2020-03-24 12:55:00,1.1216060626e+09,1.1216060626e+09,3.2744207962e+08,3.2744207962e+08
2020-03-24 13:00:00,1.1387071895e+09,1.1387071895e+09,4.8859062878e+08,4.8859062878e+08
2020-03-24 13:05:00,1.2207355995e+09,1.2207355995e+09,5.4763516975e+08,5.4763516975e+08
2020-03-24 13:10:00,1.2348455716e+09,1.2348455716e+09,4.8667807827e+08,4.8667807827e+08
2020-03-24 13:15:00,1.1781105204e+09,1.1781105204e+09,4.0085881269e+08,4.0085881269e+08
2020-03-24 13:20:00,1.0786132275e+09,1.0786132275e+09,5.5940719397e+08,5.5940719397e+08
2020-03-24 13:25:00,1.2206795337e+09,1.2206795337e+09,4.9424752402e+08,4.9424752402e+08
2020-03-24 13:30:00,1.3853165777e+09,1.3853165777e+09,4.0968673873e+08,4.0968673873e+08
2020-03-24 13:35:00,1.1954798676e+09,1.1954798676e+09,4.4552588881e+08,4.4552588881e+08
2020-03-24 13:40:00,1.2229096420e+09,1.2229096420e+09,3.6895302603e+08,3.6895302603e+08
2020-03-24 13:45:00,1.2247943579e+09,1.2247943579e+09,4.7815117130e+08,4.7815117130e+08
2020-03-24 13:50:00,1.1907273755e+09,1.1907273755e+09,4.4288794041e+08,4.4288794041e+08
2020-03-24 13:55:00,1.1974191205e+09,1.1974191205e+09,4.3544653738e+08,4.3544653738e+08
2020-03-24 14:00:00,1.0835017330e+09,1.0835017330e+09,5.2167061299e+08,5.2167061299e+08
2020-03-24 14:05:00,1.0905508944e+09,1.0905508944e+09,5.0100899004e+08,5.0100899004e+08
2020-03-24 14:10:00,1.1132418144e+09,1.1132418144e+09,5.1031842378e+08,5.1031842378e+08
2020-03-24 14:15:00,1.1546973418e+09,1.1546973418e+09,4.2963038139e+08,4.2963038139e+08
2020-03-24 14:20:00,1.1220883244e+09,1.1220883244e+09,4.0331174020e+08,4.0331174020e+08
2020-03-24 14:25:00,1.1741730491e+09,1.1741730491e+09,4.2700899731e+08,4.2700899731e+08
2020-03-24 14:30:00,1.1448340707e+09,1.1448340707e+09,4.1081240630e+08,4.1081240630e+08
2020-03-24 14:35:00,1.2680668037e+09,1.2680668037e+09,3.0334138149e+08,3.0334138149e+08
2020-03-24 14:40:00,1.0226421422e+09,1.0226421422e+09,2.9400164315e+08,2.9400164315e+08
2020-03-24 14:45:00,1.0189957062e+09,1.0189957062e+09,2.5630802490e+08,2.5630802490e+08
2020-03-24 14:50:00,1.0120078754e+09,1.0120078754e+09,2.9027561759e+08,2.9027561759e+08
2020-03-24 14:55:00,1.0416382856e+09,1.0416382856e+09,3.8415030925e+08,3.8415030925e+08
2020-03-24 15:00:00,1.0660386358e+09,1.0660386358e+09,3.2729151705e+08,3.2729151705e+08
2020-03-24 15:05:00,1.1349592953e+09,1.1349592953e+09,3.1702719944e+08,3.1702719944e+08
2020-03-24 15:10:00,1.1828907083e+09,1.1828907083e+09,3.0538007338e+08,3.0538007338e+08
2020-03-24 15:15:00,1.1624599603e+09,1.1624599603e+09,2.7466991032e+08,2.7466991032e+08
2020-03-24 15:20:00,1.1783095639e+09,1.1783095639e+09,3.2249268764e+08,3.2249268764e+08
2020-03-24 15:25:00,1.0562980657e+09,1.0562980657e+09,2.5872439034e+08,2.5872439034e+08
2020-03-24 15:30:00,1.1432009576e+09,1.1432009576e+09,2.6205529054e+08,2.6205529054e+08
2020-03-24 15:35:00,1.1052854673e+09,1.1052854673e+09,3.5880412641e+08,3.5880412641e+08
2020-03-24 15:40:00,1.0984598224e+09,1.0984598224e+09,3.1507371330e+08,3.1507371330e+08
2020-03-24 15:45:00,1.1353693877e+09,1.1353693877e+09,2.7857622774e+08,2.7857622774e+08
2020-03-24 15:50:00,1.1783528388e+09,1.1783528388e+09,2.7715295093e+08,2.7715295093e+08
2020-03-24 15:55:00,1.1840737924e+09,1.1840737924e+09,3.7293415536e+08,3.7293415536e+08
2020-03-24 16:00:00,1.0716872285e+09,1.0716872285e+09,3.2436831953e+08,3.2436831953e+08
2020-03-24 16:05:00,9.9037666987e+08,9.9037666987e+08,3.7821623640e+08,3.7821623640e+08
2020-03-24 16:10:00,9.6342596791e+08,9.6342596791e+08,4.1674090502e+08,4.1674090502e+08
2020-03-24 16:15:00,9.8112938976e+08,9.8112938976e+08,4.1695378328e+08,4.1695378328e+08
2020-03-24 16:20:00,1.1248633841e+09,1.1248633841e+09,4.9910250134e+08,4.9910250134e+08
2020-03-24 16:25:00,8.8188626836e+08,8.8188626836e+08,3.7876364178e+08,3.7876364178e+08
2020-03-24 16:30:00,1.0173697826e+09,1.0173697826e+09,5.0956529836e+08,5.0956529836e+08
2020-03-24 16:35:00,8.3574909159e+08,8.3574909159e+08,4.5112451398e+08,4.5112451398e+08
2020-03-24 16:40:00,9.5212048993e+08,9.5212048993e+08,4.7303789537e+08,4.7303789537e+08
2020-03-24 16:45:00,9.2938546007e+08,9.2938546007e+08,5.8384738119e+08,5.8384738119e+08
2020-03-24 16:50:00,9.1231158854e+08,9.1231158854e+08,5.5687962559e+08,5.5687962559e+08
2020-03-24 16:55:00,9.3861529112e+08,9.3861529112e+08,6.2767181885e+08,6.2767181885e+08
2020-03-24 17:00:00,9.7714759544e+08,9.7714759544e+08,5.9160529449e+08,5.9160529449e+08
2020-03-24 17:05:00,9.2506284208e+08,9.2506284208e+08,6.0558678076e+08,6.0558678076e+08
2020-03-24 17:10:00,1.0195096508e+09,1.0195096508e+09,3.4394378168e+08,3.4394378168e+08
2020-03-24 17:15:00,1.0486258759e+09,1.0486258759e+09,3.9213150893e+08,3.9213150893e+08
2020-03-24 17:20:00,9.5192064264e+08,9.5192064264e+08,3.6640222519e+08,3.6640222519e+08
2020-03-24 17:25:00,8.7985448564e+08,8.7985448564e+08,3.3797903967e+08,3.3797903967e+08
2020-03-24 17:30:00,9.6379385007e+08,9.6379385007e+08,3.1516069001e+08,3.1516069001e+08
2020-03-24 17:35:00,9.5850369546e+08,9.5850369546e+08,2.8062246044e+08,2.8062246044e+08
2020-03-24 17:40:00,1.1613032469e+09,1.1613032469e+09,2.8461109080e+08,2.8461109080e+08
2020-03-24 17:45:00,1.0691638425e+09,1.0691638425e+09,2.3415542848e+08,2.3415542848e+08
2020-03-24 17:50:00,1.0106701297e+09,1.0106701297e+09,2.5682787816e+08,2.5682787816e+08
2020-03-24 17:55:00,1.0936644338e+09,1.0936644338e+09,2.9137935528e+08,2.9137935528e+08
2020-03-24 18:00:00,9.4907841671e+08,9.4907841671e+08,2.1605858257e+08,2.1605858257e+08
2020-03-24 18:05:00,1.0263272241e+09,1.0263272241e+09,2.3176969197e+08,2.3176969197e+08
2020-03-24 18:10:00,9.5158750371e+08,9.5158750371e+08,2.5230911401e+08,2.5230911401e+08
2020-03-24 18:15:00,1.0266381038e+09,1.0266381038e+09,2.4986018451e+08,2.4986018451e+08
2020-03-24 18:20:00,1.0800716761e+09,1.0800716761e+09,3.2353647163e+08,3.2353647163e+08
2020-03-24 18:25:00,1.0570347829e+09,1.0570347829e+09,2.3017603748e+08,2.3017603748e+08
2020-03-24 18:30:00,1.0096695646e+09,1.0096695646e+09,3.3756570506e+08,3.3756570506e+08
2020-03-24 18:35:00,9.5466613485e+08,9.5466613485e+08,2.4090044350e+08,2.4090044350e+08
2020-03-24 18:40:00,1.0341362465e+09,1.0341362465e+09,2.5425720453e+08,2.5425720453e+08
2020-03-24 18:45:00,9.8409456979e+08,9.8409456979e+08,2.4971905681e+08,2.4971905681e+08
2020-03-24 18:50:00,9.9396696612e+08,9.9396696612e+08,2.7964414223e+08,2.7964414223e+08
