DATE,CHFN,CHFN_peak,FNCH,CHFN_peak
2020-03-27 07:15:00,7.6788796792e+09,7.6788796792e+09,5.3305461694e+09,5.3305461694e+09
2020-03-27 07:20:00,7.7076773332e+09,7.7076773332e+09,7.2468865895e+09,7.2468865895e+09
2020-03-27 07:25:00,1.1780939266e+10,1.1780939266e+10,9.4610394861e+09,9.4610394861e+09
2020-03-27 07:30:00,7.6762578868e+09,7.6762578868e+09,5.4680601390e+09,5.4680601390e+09
2020-03-27 07:35:00,8.3567204920e+09,8.3567204920e+09,5.0349350764e+09,5.0349350764e+09
2020-03-27 07:40:00,6.9051994610e+09,6.9051994610e+09,4.5039094097e+09,4.5039094097e+09
2020-03-27 07:45:00,9.3582194925e+09,9.3582194925e+09,5.0017408084e+09,5.0017408084e+09
2020-03-27 07:50:00,9.6113082727e+09,9.6113082727e+09,5.8634915614e+09,5.8634915614e+09
2020-03-27 07:55:00,8.5895150730e+09,8.5895150730e+09,6.4844667757e+09,6.4844667757e+09
2020-03-27 08:00:00,1.3231952166e+10,1.3231952166e+10,5.4841616930e+09,5.4841616930e+09
2020-03-27 08:05:00,1.4474050448e+10,1.4474050448e+10,5.8938110973e+09,5.8938110973e+09
2020-03-27 08:10:00,1.5503509628e+10,1.5503509628e+10,6.5968913328e+09,6.5968913328e+09
2020-03-27 08:15:00,1.1736492483e+10,1.1736492483e+10,7.0649887935e+09,7.0649887935e+09
2020-03-27 08:20:00,8.9420338882e+09,8.9420338882e+09,6.1763051739e+09,6.1763051739e+09
2020-03-27 08:25:00,7.9901860021e+09,7.9901860021e+09,6.2977708459e+09,6.2977708459e+09
2020-03-27 08:30:00,1.0022532436e+10,1.0022532436e+10,5.9641028643e+09,5.9641028643e+09
2020-03-27 08:35:00,1.2642044819e+10,1.2642044819e+10,6.4404487969e+09,6.4404487969e+09
2020-03-27 08:40:00,1.2456869839e+10,1.2456869839e+10,5.4820925418e+09,5.4820925418e+09
2020-03-27 08:45:00,1.4897183948e+10,1.4897183948e+10,5.1310295832e+09,5.1310295832e+09
2020-03-27 08:50:00,1.4819167257e+10,1.4819167257e+10,6.4460649481e+09,6.4460649481e+09
2020-03-27 08:55:00,1.2066408612e+10,1.2066408612e+10,6.2106016719e+09,6.2106016719e+09
2020-03-27 09:00:00,1.6781962507e+10,1.6781962507e+10,5.3496068266e+09,5.3496068266e+09
2020-03-27 09:05:00,1.9287616457e+10,1.9287616457e+10,5.3256012704e+09,5.3256012704e+09
2020-03-27 09:10:00,2.0536977740e+10,2.0536977740e+10,5.4460013482e+09,5.4460013482e+09
2020-03-27 09:15:00,1.9945416183e+10,1.9945416183e+10,4.8032613851e+09,4.8032613851e+09
2020-03-27 09:20:00,1.8649563509e+10,1.8649563509e+10,5.9680095783e+09,5.9680095783e+09
2020-03-27 09:25:00,1.8150269431e+10,1.8150269431e+10,5.0109966014e+09,5.0109966014e+09
2020-03-27 09:30:00,1.3053509337e+10,1.3053509337e+10,5.5660739293e+09,5.5660739293e+09
2020-03-27 09:35:00,1.0610907382e+10,1.0610907382e+10,5.6658699010e+09,5.6658699010e+09
2020-03-27 09:40:00,9.5325723995e+09,9.5325723995e+09,5.1595983661e+09,5.1595983661e+09
2020-03-27 09:45:00,8.9766439936e+09,8.9766439936e+09,5.0986804432e+09,5.0986804432e+09
2020-03-27 09:50:00,8.4867313746e+09,8.4867313746e+09,5.8383688447e+09,5.8383688447e+09
2020-03-27 09:55:00,1.0707778027e+10,1.0707778027e+10,5.6806869960e+09,5.6806869960e+09
2020-03-27 10:00:00,1.0550181596e+10,1.0550181596e+10,5.7947701022e+09,5.7947701022e+09
2020-03-27 10:05:00,1.0450670057e+10,1.0450670057e+10,6.0872757597e+09,6.0872757597e+09
2020-03-27 10:10:00,1.1520176159e+10,1.1520176159e+10,6.9950400712e+09,6.9950400712e+09
2020-03-27 10:15:00,1.0408463884e+10,1.0408463884e+10,7.4375826860e+09,7.4375826860e+09
2020-03-27 10:20:00,9.8497220246e+09,9.8497220246e+09,6.3159001551e+09,6.3159001551e+09
2020-03-27 10:25:00,1.2740732127e+10,1.2740732127e+10,4.8224330908e+09,4.8224330908e+09
2020-03-27 10:30:00,1.1468503433e+10,1.1468503433e+10,4.7081927087e+09,4.7081927087e+09
2020-03-27 10:35:00,1.2159387161e+10,1.2159387161e+10,6.6743186881e+09,6.6743186881e+09
2020-03-27 10:40:00,1.2287109859e+10,1.2287109859e+10,5.6911906961e+09,5.6911906961e+09
2020-03-27 10:45:00,1.1872933985e+10,1.1872933985e+10,4.8608036581e+09,4.8608036581e+09
2020-03-27 10:50:00,9.4089979577e+09,9.4089979577e+09,5.1840939932e+09,5.1840939932e+09
2020-03-27 10:55:00,1.0350923572e+10,1.0350923572e+10,4.9036439608e+09,4.9036439608e+09
2020-03-27 11:00:00,1.2072614786e+10,1.2072614786e+10,4.2897078258e+09,4.2897078258e+09
2020-03-27 11:05:00,1.2039683501e+10,1.2039683501e+10,5.8408740599e+09,5.8408740599e+09
2020-03-27 11:10:00,1.1319820693e+10,1.1319820693e+10,6.4460051101e+09,6.4460051101e+09
2020-03-27 11:15:00,1.2494055248e+10,1.2494055248e+10,6.3019621230e+09,6.3019621230e+09
2020-03-27 11:20:00,1.2658495937e+10,1.2658495937e+10,4.8250165587e+09,4.8250165587e+09
2020-03-27 11:25:00,1.0971816075e+10,1.0971816075e+10,5.9974304311e+09,5.9974304311e+09
2020-03-27 11:30:00,1.2218344748e+10,1.2218344748e+10,5.0023911049e+09,5.0023911049e+09
2020-03-27 11:35:00,1.0799338620e+10,1.0799338620e+10,4.2156391693e+09,4.2156391693e+09
2020-03-27 11:40:00,1.0049283763e+10,1.0049283763e+10,5.3904729139e+09,5.3904729139e+09
2020-03-27 11:45:00,1.3289638468e+10,1.3289638468e+10,5.8661724793e+09,5.8661724793e+09
2020-03-27 11:50:00,1.3536807800e+10,1.3536807800e+10,6.4121542680e+09,6.4121542680e+09
2020-03-27 11:55:00,1.1598675459e+10,1.1598675459e+10,6.1366884767e+09,6.1366884767e+09
2020-03-27 12:00:00,1.0414275755e+10,1.0414275755e+10,4.9511104936e+09,4.9511104936e+09
2020-03-27 12:05:00,1.0999913812e+10,1.0999913812e+10,4.7291020781e+09,4.7291020781e+09
2020-03-27 12:10:00,1.1053183301e+10,1.1053183301e+10,3.9806153542e+09,3.9806153542e+09
2020-03-27 12:15:00,1.0722748543e+10,1.0722748543e+10,4.2724265923e+09,4.2724265923e+09
2020-03-27 12:20:00,1.2917062893e+10,1.2917062893e+10,5.6464673559e+09,5.6464673559e+09
2020-03-27 12:25:00,1.4433442414e+10,1.4433442414e+10,5.2427842514e+09,5.2427842514e+09
2020-03-27 12:30:00,1.1750558466e+10,1.1750558466e+10,6.3360123857e+09,6.3360123857e+09
2020-03-27 12:35:00,1.2061433674e+10,1.2061433674e+10,5.6724882189e+09,5.6724882189e+09
2020-03-27 12:40:00,9.7410521196e+09,9.7410521196e+09,6.6756430521e+09,6.6756430521e+09
2020-03-27 12:45:00,8.5199128702e+09,8.5199128702e+09,6.4106003967e+09,6.4106003967e+09
2020-03-27 12:50:00,1.1295771751e+10,1.1295771751e+10,5.6583613565e+09,5.6583613565e+09
2020-03-27 12:55:00,1.0117674484e+10,1.0117674484e+10,7.3364475030e+09,7.3364475030e+09
2020-03-27 13:00:00,8.8328581577e+09,8.8328581577e+09,7.1691831547e+09,7.1691831547e+09
2020-03-27 13:05:00,8.9172041394e+09,8.9172041394e+09,6.3301806993e+09,6.3301806993e+09
2020-03-27 13:10:00,8.9886715822e+09,8.9886715822e+09,4.7474530909e+09,4.7474530909e+09
2020-03-27 13:15:00,1.0837784238e+10,1.0837784238e+10,6.6870412746e+09,6.6870412746e+09
2020-03-27 13:20:00,1.2937646401e+10,1.2937646401e+10,6.4425762091e+09,6.4425762091e+09
2020-03-27 13:25:00,1.1219149783e+10,1.1219149783e+10,6.0751259267e+09,6.0751259267e+09
2020-03-27 13:30:00,1.0889558363e+10,1.0889558363e+10,7.2497904549e+09,7.2497904549e+09
2020-03-27 13:35:00,9.3048284746e+09,9.3048284746e+09,7.5135044640e+09,7.5135044640e+09
2020-03-27 13:40:00,9.5945236968e+09,9.5945236968e+09,7.8875603559e+09,7.8875603559e+09
2020-03-27 13:45:00,7.7584242634e+09,7.7584242634e+09,6.5581659114e+09,6.5581659114e+09
2020-03-27 13:50:00,8.0220855216e+09,8.0220855216e+09,6.9113972092e+09,6.9113972092e+09
2020-03-27 13:55:00,6.3461664822e+09,6.3461664822e+09,7.4166812403e+09,7.4166812403e+09
2020-03-27 14:00:00,7.5482833291e+09,7.5482833291e+09,6.0322611734e+09,6.0322611734e+09
2020-03-27 14:05:00,7.8008634842e+09,7.8008634842e+09,6.9114153548e+09,6.9114153548e+09
2020-03-27 14:10:00,9.6035800396e+09,9.6035800396e+09,5.7965863304e+09,5.7965863304e+09
2020-03-27 14:15:00,8.7709384887e+09,8.7709384887e+09,6.9551122162e+09,6.9551122162e+09
2020-03-27 14:20:00,9.4210057218e+09,9.4210057218e+09,6.8400841627e+09,6.8400841627e+09
2020-03-27 14:25:00,9.7115938202e+09,9.7115938202e+09,7.0821930332e+09,7.0821930332e+09
2020-03-27 14:30:00,9.2806252046e+09,9.2806252046e+09,5.8442725858e+09,5.8442725858e+09
2020-03-27 14:35:00,1.1461631406e+10,1.1461631406e+10,7.1498012428e+09,7.1498012428e+09
2020-03-27 14:40:00,9.5684416562e+09,9.5684416562e+09,6.2614075801e+09,6.2614075801e+09
2020-03-27 14:45:00,8.7090989532e+09,8.7090989532e+09,7.0139724961e+09,7.0139724961e+09
2020-03-27 14:50:00,1.0135573140e+10,1.0135573140e+10,6.6417695664e+09,6.6417695664e+09
2020-03-27 14:55:00,8.6894217606e+09,8.6894217606e+09,6.8777340601e+09,6.8777340601e+09
2020-03-27 15:00:00,1.0239143019e+10,1.0239143019e+10,6.3871710634e+09,6.3871710634e+09
2020-03-27 15:05:00,1.0885599781e+10,1.0885599781e+10,6.6746990770e+09,6.6746990770e+09
2020-03-27 15:10:00,1.0345455528e+10,1.0345455528e+10,6.0511021850e+09,6.0511021850e+09
2020-03-27 15:15:00,1.0015071386e+10,1.0015071386e+10,5.7337939944e+09,5.7337939944e+09
2020-03-27 15:20:00,1.1570640880e+10,1.1570640880e+10,5.0110277194e+09,5.0110277194e+09
2020-03-27 15:25:00,1.2075797799e+10,1.2075797799e+10,4.6618036769e+09,4.6618036769e+09
2020-03-27 15:30:00,9.0763944845e+09,9.0763944845e+09,5.1117016604e+09,5.1117016604e+09
2020-03-27 15:35:00,9.0617949193e+09,9.0617949193e+09,5.2777494243e+09,5.2777494243e+09
2020-03-27 15:40:00,1.0259845793e+10,1.0259845793e+10,6.6312145749e+09,6.6312145749e+09
2020-03-27 15:45:00,1.0062951318e+10,1.0062951318e+10,7.7637859005e+09,7.7637859005e+09
2020-03-27 15:50:00,9.2555984807e+09,9.2555984807e+09,6.1413944437e+09,6.1413944437e+09
2020-03-27 15:55:00,1.2132764491e+10,1.2132764491e+10,6.8849486667e+09,6.8849486667e+09
2020-03-27 16:00:00,1.1249221904e+10,1.1249221904e+10,6.1563004652e+09,6.1563004652e+09
2020-03-27 16:05:00,1.1018874523e+10,1.1018874523e+10,5.9464321008e+09,5.9464321008e+09
2020-03-27 16:10:00,1.0923989335e+10,1.0923989335e+10,6.9822887306e+09,6.9822887306e+09
2020-03-27 16:15:00,1.1516189734e+10,1.1516189734e+10,4.6214263635e+09,4.6214263635e+09
2020-03-27 16:20:00,1.5393997906e+10,1.5393997906e+10,4.2326704294e+09,4.2326704294e+09
2020-03-27 16:25:00,1.5039223243e+10,1.5039223243e+10,4.5784041068e+09,4.5784041068e+09
2020-03-27 16:30:00,1.1746419406e+10,1.1746419406e+10,6.9936545973e+09,6.9936545973e+09
2020-03-27 16:35:00,1.0733644959e+10,1.0733644959e+10,6.3170712600e+09,6.3170712600e+09
2020-03-27 16:40:00,1.1413295407e+10,1.1413295407e+10,5.6024977239e+09,5.6024977239e+09
2020-03-27 16:45:00,1.0755289198e+10,1.0755289198e+10,6.2211637640e+09,6.2211637640e+09
2020-03-27 16:50:00,1.0774335980e+10,1.0774335980e+10,5.7197254434e+09,5.7197254434e+09
2020-03-27 16:55:00,9.5673115208e+09,9.5673115208e+09,4.7698488133e+09,4.7698488133e+09
2020-03-27 17:00:00,8.8359613420e+09,8.8359613420e+09,6.6776024068e+09,6.6776024068e+09
2020-03-27 17:05:00,8.4358735452e+09,8.4358735452e+09,1.0974825582e+10,1.0974825582e+10
2020-03-27 17:10:00,8.0837424028e+09,8.0837424028e+09,1.1358962647e+10,1.1358962647e+10
2020-03-27 17:15:00,7.8201126857e+09,7.8201126857e+09,1.3295267430e+10,1.3295267430e+10
2020-03-27 17:20:00,8.2531964745e+09,8.2531964745e+09,1.1978831546e+10,1.1978831546e+10
2020-03-27 17:25:00,8.2378469201e+09,8.2378469201e+09,7.3992618839e+09,7.3992618839e+09
2020-03-27 17:30:00,9.0279028949e+09,9.0279028949e+09,5.2306411063e+09,5.2306411063e+09
2020-03-27 17:35:00,9.1442454752e+09,9.1442454752e+09,5.7590652720e+09,5.7590652720e+09
2020-03-27 17:40:00,8.5653747020e+09,8.5653747020e+09,4.4645504825e+09,4.4645504825e+09
2020-03-27 17:45:00,9.4699267128e+09,9.4699267128e+09,8.1384085063e+09,8.1384085063e+09
2020-03-27 17:50:00,8.7250499606e+09,8.7250499606e+09,6.4223068451e+09,6.4223068451e+09
2020-03-27 17:55:00,1.0530733801e+10,1.0530733801e+10,4.5538257458e+09,4.5538257458e+09
2020-03-27 18:00:00,1.0189156954e+10,1.0189156954e+10,4.2253686318e+09,4.2253686318e+09
2020-03-27 18:05:00,1.0983029994e+10,1.0983029994e+10,4.3387755021e+09,4.3387755021e+09
2020-03-27 18:10:00,8.9109879221e+09,8.9109879221e+09,7.6975315436e+09,7.6975315436e+09
2020-03-27 18:15:00,9.6213610391e+09,9.6213610391e+09,4.1979466058e+09,4.1979466058e+09
2020-03-27 18:20:00,8.4910449265e+09,8.4910449265e+09,7.6942622909e+09,7.6942622909e+09
2020-03-27 18:25:00,8.4663990641e+09,8.4663990641e+09,8.0507016386e+09,8.0507016386e+09
2020-03-27 18:30:00,1.0709065113e+10,1.0709065113e+10,6.2664697234e+09,6.2664697234e+09
2020-03-27 18:35:00,1.0042399446e+10,1.0042399446e+10,7.1973934431e+09,7.1973934431e+09
2020-03-27 18:40:00,9.0496112879e+09,9.0496112879e+09,1.3954346756e+10,1.3954346756e+10
2020-03-27 18:45:00,8.8072666654e+09,8.8072666654e+09,1.5592715468e+10,1.5592715468e+10
2020-03-27 18:50:00,9.5507038884e+09,9.5507038884e+09,1.4647027436e+10,1.4647027436e+10
2020-03-27 18:55:00,8.5831848811e+09,8.5831848811e+09,1.1243165401e+10,1.1243165401e+10
2020-03-27 19:00:00,8.3617415381e+09,8.3617415381e+09,8.9932687376e+09,8.9932687376e+09
2020-03-27 19:05:00,7.2765305770e+09,7.2765305770e+09,5.9455060276e+09,5.9455060276e+09
2020-03-27 19:10:00,1.0108404438e+10,1.0108404438e+10,5.7350186862e+09,5.7350186862e+09
2020-03-27 19:15:00,9.7066926376e+09,9.7066926376e+09,6.1778337266e+09,6.1778337266e+09
2020-03-27 19:20:00,8.8999595518e+09,8.8999595518e+09,1.2519340717e+10,1.2519340717e+10
2020-03-27 19:25:00,9.1620600882e+09,9.1620600882e+09,1.4726281637e+10,1.4726281637e+10
2020-03-27 19:30:00,9.0362759393e+09,9.0362759393e+09,1.4398485994e+10,1.4398485994e+10
2020-03-27 19:35:00,1.0817890234e+10,1.0817890234e+10,1.2923770694e+10,1.2923770694e+10
2020-03-27 19:40:00,8.9561925348e+09,8.9561925348e+09,1.2843176204e+10,1.2843176204e+10
2020-03-27 19:45:00,9.1574221018e+09,9.1574221018e+09,1.5200955981e+10,1.5200955981e+10
2020-03-27 19:50:00,9.8378158481e+09,9.8378158481e+09,1.1944218705e+10,1.1944218705e+10
2020-03-27 19:55:00,9.2225029461e+09,9.2225029461e+09,9.6481314063e+09,9.6481314063e+09
2020-03-27 20:00:00,7.6138923552e+09,7.6138923552e+09,9.0437126387e+09,9.0437126387e+09
2020-03-27 20:05:00,8.3765509415e+09,8.3765509415e+09,1.2125304499e+10,1.2125304499e+10
2020-03-27 20:10:00,8.2566432342e+09,8.2566432342e+09,1.2269283664e+10,1.2269283664e+10
2020-03-27 20:15:00,8.3823237994e+09,8.3823237994e+09,1.0273649787e+10,1.0273649787e+10
2020-03-27 20:20:00,9.3342844110e+09,9.3342844110e+09,8.8018293309e+09,8.8018293309e+09
2020-03-27 20:25:00,1.0459420097e+10,1.0459420097e+10,9.7098446028e+09,9.7098446028e+09
2020-03-27 20:30:00,8.4629046730e+09,8.4629046730e+09,1.0644935642e+10,1.0644935642e+10
2020-03-27 20:35:00,9.1871785295e+09,9.1871785295e+09,1.1328889074e+10,1.1328889074e+10
2020-03-27 20:40:00,7.9220638106e+09,7.9220638106e+09,1.2517895402e+10,1.2517895402e+10
2020-03-27 20:45:00,8.2533566114e+09,8.2533566114e+09,1.2913443525e+10,1.2913443525e+10
2020-03-27 20:50:00,7.8744207348e+09,7.8744207348e+09,1.2382063466e+10,1.2382063466e+10
2020-03-27 20:55:00,9.0714819577e+09,9.0714819577e+09,1.1947978509e+10,1.1947978509e+10
2020-03-27 21:00:00,8.5897711949e+09,8.5897711949e+09,1.1349675529e+10,1.1349675529e+10
2020-03-27 21:05:00,7.0336205167e+09,7.0336205167e+09,8.3195672756e+09,8.3195672756e+09
2020-03-27 21:10:00,7.9930044049e+09,7.9930044049e+09,1.1098035788e+10,1.1098035788e+10
2020-03-27 21:15:00,8.2908557966e+09,8.2908557966e+09,1.4047908212e+10,1.4047908212e+10
2020-03-27 21:20:00,9.3910671551e+09,9.3910671551e+09,1.0775123657e+10,1.0775123657e+10
2020-03-27 21:25:00,8.2351391194e+09,8.2351391194e+09,9.5973887821e+09,9.5973887821e+09
2020-03-27 21:30:00,7.9383934194e+09,7.9383934194e+09,1.2122019359e+10,1.2122019359e+10
2020-03-27 21:35:00,9.3112812086e+09,9.3112812086e+09,1.3482453842e+10,1.3482453842e+10
2020-03-27 21:40:00,9.3808507970e+09,9.3808507970e+09,1.2489753091e+10,1.2489753091e+10
2020-03-27 21:45:00,8.9596521560e+09,8.9596521560e+09,1.2243687612e+10,1.2243687612e+10
2020-03-27 21:50:00,7.1854334354e+09,7.1854334354e+09,1.1948596608e+10,1.1948596608e+10
2020-03-27 21:55:00,9.9437535400e+09,9.9437535400e+09,9.2331775180e+09,9.2331775180e+09
2020-03-27 22:00:00,9.9578124669e+09,9.9578124669e+09,9.6888211671e+09,9.6888211671e+09
2020-03-27 22:05:00,9.9968208078e+09,9.9968208078e+09,8.9029933017e+09,8.9029933017e+09
2020-03-27 22:10:00,9.5575178401e+09,9.5575178401e+09,1.0143140431e+10,1.0143140431e+10
2020-03-27 22:15:00,8.1677945744e+09,8.1677945744e+09,1.1599120046e+10,1.1599120046e+10
2020-03-27 22:20:00,7.9984238135e+09,7.9984238135e+09,9.6476462369e+09,9.6476462369e+09
2020-03-27 22:25:00,7.2097295692e+09,7.2097295692e+09,1.1368021631e+10,1.1368021631e+10
2020-03-27 22:30:00,1.0191547995e+10,1.0191547995e+10,1.1475821529e+10,1.1475821529e+10
2020-03-27 22:35:00,9.5331446509e+09,9.5331446509e+09,1.3008519639e+10,1.3008519639e+10
2020-03-27 22:40:00,1.4170460693e+10,1.4170460693e+10,1.1366163337e+10,1.1366163337e+10
2020-03-27 22:45:00,1.6113572070e+10,1.6113572070e+10,1.0434535682e+10,1.0434535682e+10
2020-03-27 22:50:00,1.6418856130e+10,1.6418856130e+10,9.5690305660e+09,9.5690305660e+09
2020-03-27 22:55:00,1.5591085124e+10,1.5591085124e+10,1.0781400191e+10,1.0781400191e+10
2020-03-27 23:00:00,1.3528539553e+10,1.3528539553e+10,1.3176862430e+10,1.3176862430e+10
2020-03-27 23:05:00,1.3297423610e+10,1.3297423610e+10,1.4980022268e+10,1.4980022268e+10
2020-03-27 23:10:00,1.2280884066e+10,1.2280884066e+10,1.9460833925e+10,1.9460833925e+10
2020-03-27 23:15:00,1.1018679063e+10,1.1018679063e+10,1.7829217533e+10,1.7829217533e+10
2020-03-27 23:20:00,1.0071946236e+10,1.0071946236e+10,1.5700010136e+10,1.5700010136e+10
2020-03-27 23:25:00,7.7953939156e+09,7.7953939156e+09,1.4072816298e+10,1.4072816298e+10
2020-03-27 23:30:00,7.4463397141e+09,7.4463397141e+09,1.6241609161e+10,1.6241609161e+10
2020-03-27 23:35:00,9.2362984839e+09,9.2362984839e+09,1.2795355190e+10,1.2795355190e+10
2020-03-27 23:40:00,8.6155416515e+09,8.6155416515e+09,1.4830319873e+10,1.4830319873e+10
2020-03-27 23:45:00,7.8297118893e+09,7.8297118893e+09,1.4858356899e+10,1.4858356899e+10
2020-03-27 23:50:00,8.3875335110e+09,8.3875335110e+09,1.6165517485e+10,1.6165517485e+10
2020-03-27 23:55:00,8.2969999863e+09,8.2969999863e+09,1.3305586532e+10,1.3305586532e+10
2020-03-28 00:00:00,1.1465053060e+10,1.1465053060e+10,9.6838210965e+09,9.6838210965e+09
2020-03-28 00:05:00,1.4705438509e+10,1.4705438509e+10,8.1679308492e+09,8.1679308492e+09
2020-03-28 00:10:00,1.3989656650e+10,1.3989656650e+10,9.6123287477e+09,9.6123287477e+09
2020-03-28 00:15:00,1.6472632051e+10,1.6472632051e+10,7.3241465017e+09,7.3241465017e+09
2020-03-28 00:20:00,1.2903332809e+10,1.2903332809e+10,8.4997083099e+09,8.4997083099e+09
2020-03-28 00:25:00,8.7889276655e+09,8.7889276655e+09,6.9428258837e+09,6.9428258837e+09
2020-03-28 00:30:00,6.1521035952e+09,6.1521035952e+09,5.8606826376e+09,5.8606826376e+09
2020-03-28 00:35:00,5.7940172254e+09,5.7940172254e+09,6.1066424733e+09,6.1066424733e+09
2020-03-28 00:40:00,7.9422694719e+09,7.9422694719e+09,4.4279621227e+09,4.4279621227e+09
2020-03-28 00:45:00,7.4467584976e+09,7.4467584976e+09,6.1729650165e+09,6.1729650165e+09
2020-03-28 00:50:00,7.0914230990e+09,7.0914230990e+09,7.6033084671e+09,7.6033084671e+09
2020-03-28 00:55:00,7.5110638938e+09,7.5110638938e+09,4.7281815414e+09,4.7281815414e+09
2020-03-28 01:00:00,7.5687255658e+09,7.5687255658e+09,6.1391900141e+09,6.1391900141e+09
2020-03-28 01:05:00,8.1026925159e+09,8.1026925159e+09,3.5169923843e+09,3.5169923843e+09
2020-03-28 01:10:00,5.5829891401e+09,5.5829891401e+09,5.3360164687e+09,5.3360164687e+09
2020-03-28 01:15:00,7.4830043301e+09,7.4830043301e+09,6.8756948988e+09,6.8756948988e+09
2020-03-28 01:20:00,7.3763765447e+09,7.3763765447e+09,7.1998375864e+09,7.1998375864e+09
2020-03-28 01:25:00,6.6029622569e+09,6.6029622569e+09,5.1768240281e+09,5.1768240281e+09
2020-03-28 01:30:00,7.1869684070e+09,7.1869684070e+09,7.0411204515e+09,7.0411204515e+09
2020-03-28 01:35:00,9.5122503051e+09,9.5122503051e+09,6.1190868681e+09,6.1190868681e+09
2020-03-28 01:40:00,9.2555791439e+09,9.2555791439e+09,6.2084514773e+09,6.2084514773e+09
2020-03-28 01:45:00,7.5461243408e+09,7.5461243408e+09,7.2559141956e+09,7.2559141956e+09
2020-03-28 01:50:00,6.8281597686e+09,6.8281597686e+09,6.1408756781e+09,6.1408756781e+09
2020-03-28 01:55:00,6.9502629062e+09,6.9502629062e+09,5.9547534917e+09,5.9547534917e+09
2020-03-28 02:00:00,7.0158463017e+09,7.0158463017e+09,6.7293757798e+09,6.7293757798e+09
2020-03-28 02:05:00,7.1623631756e+09,7.1623631756e+09,6.3671647619e+09,6.3671647619e+09
2020-03-28 02:10:00,6.8175575777e+09,6.8175575777e+09,6.4467819774e+09,6.4467819774e+09
2020-03-28 02:15:00,8.1621775196e+09,8.1621775196e+09,5.0409900771e+09,5.0409900771e+09
2020-03-28 02:20:00,8.7595547748e+09,8.7595547748e+09,5.6974921290e+09,5.6974921290e+09
2020-03-28 02:25:00,7.4587204612e+09,7.4587204612e+09,4.5767997183e+09,4.5767997183e+09
2020-03-28 02:30:00,8.4759223719e+09,8.4759223719e+09,5.6879650544e+09,5.6879650544e+09
2020-03-28 02:35:00,9.2962964035e+09,9.2962964035e+09,5.9935048726e+09,5.9935048726e+09
2020-03-28 02:40:00,8.5124011638e+09,8.5124011638e+09,3.6331918400e+09,3.6331918400e+09
2020-03-28 02:45:00,1.0569596729e+10,1.0569596729e+10,4.9002949425e+09,4.9002949425e+09
2020-03-28 02:50:00,1.1352056442e+10,1.1352056442e+10,5.4066331536e+09,5.4066331536e+09
2020-03-28 02:55:00,9.4730587170e+09,9.4730587170e+09,7.4909295059e+09,7.4909295059e+09
2020-03-28 03:00:00,9.7341892633e+09,9.7341892633e+09,7.6074185769e+09,7.6074185769e+09
2020-03-28 03:05:00,7.9459303191e+09,7.9459303191e+09,5.1938104910e+09,5.1938104910e+09
2020-03-28 03:10:00,7.7701910772e+09,7.7701910772e+09,4.6559621790e+09,4.6559621790e+09
2020-03-28 03:15:00,8.4206967379e+09,8.4206967379e+09,5.1147311104e+09,5.1147311104e+09
2020-03-28 03:20:00,7.5555870127e+09,7.5555870127e+09,5.2635947964e+09,5.2635947964e+09
2020-03-28 03:25:00,7.9057109402e+09,7.9057109402e+09,4.4395531925e+09,4.4395531925e+09
2020-03-28 03:30:00,1.0597593227e+10,1.0597593227e+10,3.6712259075e+09,3.6712259075e+09
2020-03-28 03:35:00,6.6683194783e+09,6.6683194783e+09,3.7595857605e+09,3.7595857605e+09
2020-03-28 03:40:00,9.1291338654e+09,9.1291338654e+09,4.5540361393e+09,4.5540361393e+09
2020-03-28 03:45:00,1.3901169894e+10,1.3901169894e+10,4.6400780579e+09,4.6400780579e+09
2020-03-28 03:50:00,1.6339591813e+10,1.6339591813e+10,4.7455426230e+09,4.7455426230e+09
2020-03-28 03:55:00,1.4899314194e+10,1.4899314194e+10,4.8555287060e+09,4.8555287060e+09
2020-03-28 04:00:00,1.2478473139e+10,1.2478473139e+10,5.6523756699e+09,5.6523756699e+09
2020-03-28 04:05:00,9.8221822636e+09,9.8221822636e+09,4.8822764663e+09,4.8822764663e+09
2020-03-28 04:10:00,9.0064671428e+09,9.0064671428e+09,6.0698276672e+09,6.0698276672e+09
2020-03-28 04:15:00,8.7592607225e+09,8.7592607225e+09,5.2744144562e+09,5.2744144562e+09
2020-03-28 04:20:00,7.8672393678e+09,7.8672393678e+09,4.4579488935e+09,4.4579488935e+09
2020-03-28 04:25:00,7.8321073625e+09,7.8321073625e+09,4.3235851687e+09,4.3235851687e+09
2020-03-28 04:30:00,9.4998973349e+09,9.4998973349e+09,4.4422107379e+09,4.4422107379e+09
2020-03-28 04:35:00,6.8126398826e+09,6.8126398826e+09,4.0007328083e+09,4.0007328083e+09
2020-03-28 04:40:00,6.8362527600e+09,6.8362527600e+09,4.0391856058e+09,4.0391856058e+09
2020-03-28 04:45:00,7.3363259779e+09,7.3363259779e+09,5.8582968756e+09,5.8582968756e+09
2020-03-28 04:50:00,8.7037437997e+09,8.7037437997e+09,4.8831037320e+09,4.8831037320e+09
2020-03-28 04:55:00,1.0603719667e+10,1.0603719667e+10,3.8476063233e+09,3.8476063233e+09
2020-03-28 05:00:00,9.1794002312e+09,9.1794002312e+09,3.8464003805e+09,3.8464003805e+09
2020-03-28 05:05:00,1.1304666545e+10,1.1304666545e+10,3.9287465785e+09,3.9287465785e+09
