DATE,BEUK,BEUK_peak,UKBE,BEUK_peak
2020-03-23 17:50:00,1.0274339556e+09,1.0274339556e+09,1.1741385972e+08,1.1741385972e+08
2020-03-23 17:55:00,1.0374967765e+09,1.0374967765e+09,8.7531391421e+07,8.7531391421e+07
2020-03-23 18:00:00,1.0279041449e+09,1.0279041449e+09,1.1509574142e+08,1.1509574142e+08
2020-03-23 18:05:00,1.0961115619e+09,1.0961115619e+09,1.3395329904e+08,1.3395329904e+08
2020-03-23 18:10:00,1.5319138988e+09,1.5319138988e+09,1.1036086293e+08,1.1036086293e+08
2020-03-23 18:15:00,1.2423900755e+09,1.2423900755e+09,9.5406279154e+07,9.5406279154e+07
2020-03-23 18:20:00,1.0451987681e+09,1.0451987681e+09,9.9889909682e+07,9.9889909682e+07
2020-03-23 18:25:00,1.0370184965e+09,1.0370184965e+09,1.0682483854e+08,1.0682483854e+08
2020-03-23 18:30:00,1.3681343084e+09,1.3681343084e+09,1.0008283524e+08,1.0008283524e+08
2020-03-23 18:35:00,1.8154024448e+09,1.8154024448e+09,9.0722186687e+07,9.0722186687e+07
2020-03-23 18:40:00,1.8040746673e+09,1.8040746673e+09,8.7807315591e+07,8.7807315591e+07
2020-03-23 18:45:00,1.3979367469e+09,1.3979367469e+09,9.0271721069e+07,9.0271721069e+07
2020-03-23 18:50:00,1.2700760004e+09,1.2700760004e+09,9.4142260218e+07,9.4142260218e+07
2020-03-23 18:55:00,1.2496689771e+09,1.2496689771e+09,1.2749926731e+08,1.2749926731e+08
2020-03-23 19:00:00,1.8848179540e+09,1.8848179540e+09,1.5511958446e+08,1.5511958446e+08
2020-03-23 19:05:00,1.8574176772e+09,1.8574176772e+09,1.1809123863e+08,1.1809123863e+08
2020-03-23 19:10:00,1.1468142713e+09,1.1468142713e+09,1.0271291333e+08,1.0271291333e+08
2020-03-23 19:15:00,1.0507501939e+09,1.0507501939e+09,1.1560596031e+08,1.1560596031e+08
2020-03-23 19:20:00,1.1438032725e+09,1.1438032725e+09,1.1248625467e+08,1.1248625467e+08
2020-03-23 19:25:00,1.2440142479e+09,1.2440142479e+09,1.4329300441e+08,1.4329300441e+08
2020-03-23 19:30:00,1.1997565305e+09,1.1997565305e+09,1.5412652838e+08,1.5412652838e+08
2020-03-23 19:35:00,1.3069909279e+09,1.3069909279e+09,1.0031536309e+08,1.0031536309e+08
2020-03-23 19:40:00,1.5340076085e+09,1.5340076085e+09,1.0842513766e+08,1.0842513766e+08
2020-03-23 19:45:00,1.8787283466e+09,1.8787283466e+09,9.2201103711e+07,9.2201103711e+07
2020-03-23 19:50:00,1.2787865645e+09,1.2787865645e+09,1.3218086357e+08,1.3218086357e+08
2020-03-23 19:55:00,1.2642756744e+09,1.2642756744e+09,1.0294792526e+08,1.0294792526e+08
2020-03-23 20:00:00,1.5468208359e+09,1.5468208359e+09,1.0440764087e+08,1.0440764087e+08
2020-03-23 20:05:00,1.7441057657e+09,1.7441057657e+09,1.4515077359e+08,1.4515077359e+08
2020-03-23 20:10:00,1.9201896534e+09,1.9201896534e+09,1.0564647967e+08,1.0564647967e+08
2020-03-23 20:15:00,1.3581561685e+09,1.3581561685e+09,1.0181525404e+08,1.0181525404e+08
2020-03-23 20:20:00,1.2821876483e+09,1.2821876483e+09,1.1837274229e+08,1.1837274229e+08
2020-03-23 20:25:00,1.3635704928e+09,1.3635704928e+09,1.1750278782e+08,1.1750278782e+08
2020-03-23 20:30:00,1.3983661728e+09,1.3983661728e+09,1.0027712528e+08,1.0027712528e+08
2020-03-23 20:35:00,2.2707791611e+09,2.2707791611e+09,1.0137746058e+08,1.0137746058e+08
2020-03-23 20:40:00,1.7336893176e+09,1.7336893176e+09,1.0079622732e+08,1.0079622732e+08
2020-03-23 20:45:00,1.4727835706e+09,1.4727835706e+09,1.1371093179e+08,1.1371093179e+08
2020-03-23 20:50:00,1.4739426120e+09,1.4739426120e+09,9.2735800290e+07,9.2735800290e+07
2020-03-23 20:55:00,1.5022205727e+09,1.5022205727e+09,8.2751173404e+07,8.2751173404e+07
2020-03-23 21:00:00,1.6714348936e+09,1.6714348936e+09,1.1219724723e+08,1.1219724723e+08
2020-03-23 21:05:00,1.6085939201e+09,1.6085939201e+09,1.4311780734e+08,1.4311780734e+08
2020-03-23 21:10:00,1.2794430675e+09,1.2794430675e+09,1.2618225502e+08,1.2618225502e+08
2020-03-23 21:15:00,1.0508802188e+09,1.0508802188e+09,1.2332101979e+08,1.2332101979e+08
2020-03-23 21:20:00,9.5737223321e+08,9.5737223321e+08,8.6711535134e+07,8.6711535134e+07
2020-03-23 21:25:00,9.5805060775e+08,9.5805060775e+08,6.7720549175e+07,6.7720549175e+07
2020-03-23 21:30:00,8.6915470677e+08,8.6915470677e+08,7.4021518779e+07,7.4021518779e+07
2020-03-23 21:35:00,9.4506490686e+08,9.4506490686e+08,7.6381102217e+07,7.6381102217e+07
2020-03-23 21:40:00,1.0121831473e+09,1.0121831473e+09,6.8155664095e+07,6.8155664095e+07
2020-03-23 21:45:00,9.9937560721e+08,9.9937560721e+08,1.0845141588e+08,1.0845141588e+08
2020-03-23 21:50:00,8.9801772637e+08,8.9801772637e+08,7.1755147761e+07,7.1755147761e+07
2020-03-23 21:55:00,1.0003397802e+09,1.0003397802e+09,6.4129043114e+07,6.4129043114e+07
2020-03-23 22:00:00,1.0572876036e+09,1.0572876036e+09,8.0913784574e+07,8.0913784574e+07
2020-03-23 22:05:00,9.5109040409e+08,9.5109040409e+08,9.3041495894e+07,9.3041495894e+07
2020-03-23 22:10:00,7.8314725356e+08,7.8314725356e+08,1.1136505067e+08,1.1136505067e+08
2020-03-23 22:15:00,1.3401247449e+09,1.3401247449e+09,8.8264861547e+07,8.8264861547e+07
2020-03-23 22:20:00,1.8012105231e+09,1.8012105231e+09,8.7972249922e+07,8.7972249922e+07
2020-03-23 22:25:00,1.2303467777e+09,1.2303467777e+09,6.6693985421e+07,6.6693985421e+07
2020-03-23 22:30:00,1.7715724877e+09,1.7715724877e+09,7.0348030708e+07,7.0348030708e+07
2020-03-23 22:35:00,1.4860251402e+09,1.4860251402e+09,6.9691731032e+07,6.9691731032e+07
2020-03-23 22:40:00,1.3545256285e+09,1.3545256285e+09,5.7471640099e+07,5.7471640099e+07
2020-03-23 22:45:00,1.3370155356e+09,1.3370155356e+09,5.9710531246e+07,5.9710531246e+07
2020-03-23 22:50:00,1.2016109996e+09,1.2016109996e+09,5.8038072386e+07,5.8038072386e+07
2020-03-23 22:55:00,1.1829732708e+09,1.1829732708e+09,5.1281544063e+07,5.1281544063e+07
2020-03-23 23:00:00,1.0744751347e+09,1.0744751347e+09,6.1714426555e+07,6.1714426555e+07
2020-03-23 23:05:00,1.2850364807e+09,1.2850364807e+09,1.6503218239e+08,1.6503218239e+08
2020-03-23 23:10:00,1.0900853988e+09,1.0900853988e+09,9.6500908616e+07,9.6500908616e+07
2020-03-23 23:15:00,8.2967622685e+08,8.2967622685e+08,7.5042392417e+07,7.5042392417e+07
2020-03-23 23:20:00,9.3245384581e+08,9.3245384581e+08,8.1957994422e+07,8.1957994422e+07
2020-03-23 23:25:00,7.8812955872e+08,7.8812955872e+08,9.6539189825e+07,9.6539189825e+07
2020-03-23 23:30:00,8.2773034149e+08,8.2773034149e+08,8.0806623496e+07,8.0806623496e+07
2020-03-23 23:35:00,1.2224149100e+09,1.2224149100e+09,6.6800472841e+07,6.6800472841e+07
2020-03-23 23:40:00,1.0734606297e+09,1.0734606297e+09,6.5666773900e+07,6.5666773900e+07
2020-03-23 23:45:00,1.0063563310e+09,1.0063563310e+09,6.0992413383e+07,6.0992413383e+07
2020-03-23 23:50:00,1.1237808932e+09,1.1237808932e+09,5.3214996560e+07,5.3214996560e+07
2020-03-23 23:55:00,8.6836923536e+08,8.6836923536e+08,5.3169181987e+07,5.3169181987e+07
2020-03-24 00:00:00,9.3386586633e+08,9.3386586633e+08,6.4835510952e+07,6.4835510952e+07
2020-03-24 00:05:00,9.2757057098e+08,9.2757057098e+08,5.6363589758e+07,5.6363589758e+07
2020-03-24 00:10:00,7.0016649048e+08,7.0016649048e+08,4.1988266416e+07,4.1988266416e+07
2020-03-24 00:15:00,6.0868894195e+08,6.0868894195e+08,4.0746418768e+07,4.0746418768e+07
2020-03-24 00:20:00,7.8066631876e+08,7.8066631876e+08,3.4709992458e+07,3.4709992458e+07
2020-03-24 00:25:00,8.4198931041e+08,8.4198931041e+08,3.2374221075e+07,3.2374221075e+07
2020-03-24 00:30:00,8.4001853563e+08,8.4001853563e+08,2.0608170441e+08,2.0608170441e+08
2020-03-24 00:35:00,6.2624660271e+08,6.2624660271e+08,6.3566377173e+07,6.3566377173e+07
2020-03-24 00:40:00,6.8479380740e+08,6.8479380740e+08,3.3563214506e+07,3.3563214506e+07
2020-03-24 00:45:00,6.6240754992e+08,6.6240754992e+08,5.9157289252e+07,5.9157289252e+07
2020-03-24 00:50:00,4.5657165493e+08,4.5657165493e+08,5.1366900249e+07,5.1366900249e+07
2020-03-24 00:55:00,4.8985934491e+08,4.8985934491e+08,4.0371655134e+07,4.0371655134e+07
2020-03-24 01:00:00,5.1649517463e+08,5.1649517463e+08,4.6472067376e+07,4.6472067376e+07
2020-03-24 01:05:00,6.1741343454e+08,6.1741343454e+08,3.9144048694e+07,3.9144048694e+07
2020-03-24 01:10:00,7.8738621590e+08,7.8738621590e+08,4.4243173112e+07,4.4243173112e+07
2020-03-24 01:15:00,6.8151007865e+08,6.8151007865e+08,2.8040287180e+07,2.8040287180e+07
2020-03-24 01:20:00,5.0569297620e+08,5.0569297620e+08,2.2432722171e+07,2.2432722171e+07
2020-03-24 01:25:00,4.4616796951e+08,4.4616796951e+08,2.5096891030e+07,2.5096891030e+07
2020-03-24 01:30:00,4.3295421147e+08,4.3295421147e+08,2.9673001339e+07,2.9673001339e+07
2020-03-24 01:35:00,4.5580177127e+08,4.5580177127e+08,5.8855884094e+07,5.8855884094e+07
2020-03-24 01:40:00,4.5871396693e+08,4.5871396693e+08,2.9058248483e+07,2.9058248483e+07
2020-03-24 01:45:00,4.4166205491e+08,4.4166205491e+08,2.8748065663e+07,2.8748065663e+07
2020-03-24 01:50:00,4.0654514520e+08,4.0654514520e+08,3.2272510649e+07,3.2272510649e+07
2020-03-24 01:55:00,3.6213530037e+08,3.6213530037e+08,1.8857401070e+07,1.8857401070e+07
2020-03-24 02:00:00,3.8510912355e+08,3.8510912355e+08,2.2132246966e+07,2.2132246966e+07
2020-03-24 02:05:00,3.9326974018e+08,3.9326974018e+08,3.0716298477e+07,3.0716298477e+07
2020-03-24 02:10:00,4.2956868472e+08,4.2956868472e+08,1.7824293899e+07,1.7824293899e+07
2020-03-24 02:15:00,3.0387810593e+08,3.0387810593e+08,1.9223738286e+07,1.9223738286e+07
2020-03-24 02:20:00,2.9067856946e+08,2.9067856946e+08,3.3983127561e+07,3.3983127561e+07
2020-03-24 02:25:00,3.2820507414e+08,3.2820507414e+08,2.7947574746e+07,2.7947574746e+07
2020-03-24 02:30:00,2.9983529377e+08,2.9983529377e+08,1.8366179277e+07,1.8366179277e+07
2020-03-24 02:35:00,2.3383868540e+08,2.3383868540e+08,6.0743116025e+07,6.0743116025e+07
2020-03-24 02:40:00,2.2322430120e+08,2.2322430120e+08,3.2457073606e+07,3.2457073606e+07
2020-03-24 02:45:00,2.2283437885e+08,2.2283437885e+08,5.2162794454e+07,5.2162794454e+07
2020-03-24 02:50:00,2.5603482398e+08,2.5603482398e+08,4.4103283787e+07,4.4103283787e+07
2020-03-24 02:55:00,2.7839440920e+08,2.7839440920e+08,5.1148269784e+07,5.1148269784e+07
2020-03-24 03:00:00,2.4319579574e+08,2.4319579574e+08,1.9414560718e+07,1.9414560718e+07
2020-03-24 03:05:00,2.5861756075e+08,2.5861756075e+08,2.2595155290e+07,2.2595155290e+07
2020-03-24 03:10:00,4.3197124529e+08,4.3197124529e+08,2.5491391137e+07,2.5491391137e+07
2020-03-24 03:15:00,4.0406416774e+08,4.0406416774e+08,2.4982347887e+07,2.4982347887e+07
2020-03-24 03:20:00,2.9116832431e+08,2.9116832431e+08,2.5249349203e+07,2.5249349203e+07
2020-03-24 03:25:00,2.9170335339e+08,2.9170335339e+08,3.0756676424e+07,3.0756676424e+07
2020-03-24 03:30:00,2.4942824544e+08,2.4942824544e+08,1.8464446926e+07,1.8464446926e+07
2020-03-24 03:35:00,2.4765189879e+08,2.4765189879e+08,4.8742762475e+07,4.8742762475e+07
2020-03-24 03:40:00,2.3463646737e+08,2.3463646737e+08,1.7619198285e+07,1.7619198285e+07
2020-03-24 03:45:00,2.1617616595e+08,2.1617616595e+08,2.5583590577e+07,2.5583590577e+07
2020-03-24 03:50:00,1.9363621766e+08,1.9363621766e+08,2.2723176337e+07,2.2723176337e+07
2020-03-24 03:55:00,1.8993471691e+08,1.8993471691e+08,2.2053552465e+07,2.2053552465e+07
2020-03-24 04:00:00,2.2792790324e+08,2.2792790324e+08,3.5830056122e+07,3.5830056122e+07
2020-03-24 04:05:00,2.3895620643e+08,2.3895620643e+08,4.8073578771e+07,4.8073578771e+07
2020-03-24 04:10:00,2.6299734804e+08,2.6299734804e+08,6.7352012342e+07,6.7352012342e+07
2020-03-24 04:15:00,3.7528777785e+08,3.7528777785e+08,4.9546642357e+07,4.9546642357e+07
2020-03-24 04:20:00,3.7153487401e+08,3.7153487401e+08,4.7621380377e+07,4.7621380377e+07
2020-03-24 04:25:00,2.7062149311e+08,2.7062149311e+08,2.7801018211e+07,2.7801018211e+07
2020-03-24 04:30:00,2.1239728181e+08,2.1239728181e+08,5.1818283188e+07,5.1818283188e+07
2020-03-24 04:35:00,2.1508628764e+08,2.1508628764e+08,5.6510961848e+07,5.6510961848e+07
2020-03-24 04:40:00,2.1947517819e+08,2.1947517819e+08,4.1339506398e+07,4.1339506398e+07
2020-03-24 04:45:00,2.2475217631e+08,2.2475217631e+08,4.5424359858e+07,4.5424359858e+07
2020-03-24 04:50:00,3.0880206225e+08,3.0880206225e+08,7.2345998190e+07,7.2345998190e+07
2020-03-24 04:55:00,3.6410509813e+08,3.6410509813e+08,8.6618831939e+07,8.6618831939e+07
2020-03-24 05:00:00,4.0934433849e+08,4.0934433849e+08,4.0218973619e+07,4.0218973619e+07
2020-03-24 05:05:00,3.6559553756e+08,3.6559553756e+08,4.2965466706e+07,4.2965466706e+07
2020-03-24 05:10:00,3.5724311974e+08,3.5724311974e+08,5.0147633843e+07,5.0147633843e+07
2020-03-24 05:15:00,3.8916645496e+08,3.8916645496e+08,5.4449173121e+07,5.4449173121e+07
2020-03-24 05:20:00,3.3913009335e+08,3.3913009335e+08,3.2888727975e+07,3.2888727975e+07
2020-03-24 05:25:00,2.3589274173e+08,2.3589274173e+08,3.0362663057e+07,3.0362663057e+07
2020-03-24 05:30:00,2.2932361060e+08,2.2932361060e+08,4.1234385560e+07,4.1234385560e+07
2020-03-24 05:35:00,2.1386517179e+08,2.1386517179e+08,3.9767853122e+07,3.9767853122e+07
2020-03-24 05:40:00,2.1759866148e+08,2.1759866148e+08,2.7865678639e+07,2.7865678639e+07
2020-03-24 05:45:00,2.4140217970e+08,2.4140217970e+08,5.4422634698e+07,5.4422634698e+07
2020-03-24 05:50:00,4.4773013152e+08,4.4773013152e+08,4.0477173730e+07,4.0477173730e+07
2020-03-24 05:55:00,7.8567659880e+08,7.8567659880e+08,8.9327431947e+07,8.9327431947e+07
2020-03-24 06:00:00,7.9023317271e+08,7.9023317271e+08,4.2306841687e+07,4.2306841687e+07
2020-03-24 06:05:00,5.8690978937e+08,5.8690978937e+08,3.5041450161e+07,3.5041450161e+07
2020-03-24 06:10:00,5.5030479761e+08,5.5030479761e+08,4.4680268972e+07,4.4680268972e+07
2020-03-24 06:15:00,5.7307600506e+08,5.7307600506e+08,6.4738801337e+07,6.4738801337e+07
2020-03-24 06:20:00,4.9681669568e+08,4.9681669568e+08,5.2677914513e+07,5.2677914513e+07
2020-03-24 06:25:00,6.1528487752e+08,6.1528487752e+08,9.0979645231e+07,9.0979645231e+07
2020-03-24 06:30:00,6.9280779183e+08,6.9280779183e+08,7.3944485943e+07,7.3944485943e+07
2020-03-24 06:35:00,5.0354734597e+08,5.0354734597e+08,5.3196847675e+07,5.3196847675e+07
2020-03-24 06:40:00,4.3513883448e+08,4.3513883448e+08,5.0891045032e+07,5.0891045032e+07
2020-03-24 06:45:00,4.7371841272e+08,4.7371841272e+08,4.9504992885e+07,4.9504992885e+07
2020-03-24 06:50:00,4.9710164718e+08,4.9710164718e+08,7.7194335594e+07,7.7194335594e+07
2020-03-24 06:55:00,5.4362093966e+08,5.4362093966e+08,5.9565303568e+07,5.9565303568e+07
2020-03-24 07:00:00,5.6139153423e+08,5.6139153423e+08,5.4656391673e+07,5.4656391673e+07
2020-03-24 07:05:00,5.8395209738e+08,5.8395209738e+08,7.2561320483e+07,7.2561320483e+07
2020-03-24 07:10:00,6.5013014142e+08,6.5013014142e+08,8.8392931108e+07,8.8392931108e+07
2020-03-24 07:15:00,6.9574840205e+08,6.9574840205e+08,1.2364146575e+08,1.2364146575e+08
2020-03-24 07:20:00,6.6276913622e+08,6.6276913622e+08,1.0817550703e+08,1.0817550703e+08
2020-03-24 07:25:00,6.9685380525e+08,6.9685380525e+08,1.1279059609e+08,1.1279059609e+08
2020-03-24 07:30:00,7.5104207960e+08,7.5104207960e+08,1.0422198504e+08,1.0422198504e+08
2020-03-24 07:35:00,7.3611409090e+08,7.3611409090e+08,1.0768841794e+08,1.0768841794e+08
2020-03-24 07:40:00,7.9110354548e+08,7.9110354548e+08,1.1156037415e+08,1.1156037415e+08
2020-03-24 07:45:00,8.0116351468e+08,8.0116351468e+08,1.1313082122e+08,1.1313082122e+08
2020-03-24 07:50:00,8.3158723501e+08,8.3158723501e+08,1.2142496447e+08,1.2142496447e+08
2020-03-24 07:55:00,8.1419959236e+08,8.1419959236e+08,1.8244115075e+08,1.8244115075e+08
2020-03-24 08:00:00,9.3603671052e+08,9.3603671052e+08,2.6224787000e+08,2.6224787000e+08
2020-03-24 08:05:00,1.2184971843e+09,1.2184971843e+09,1.8474251054e+08,1.8474251054e+08
2020-03-24 08:10:00,1.3213252492e+09,1.3213252492e+09,3.0597532599e+08,3.0597532599e+08
2020-03-24 08:15:00,1.1429604263e+09,1.1429604263e+09,3.3472290586e+08,3.3472290586e+08
2020-03-24 08:20:00,1.0641323964e+09,1.0641323964e+09,2.3290689458e+08,2.3290689458e+08
2020-03-24 08:25:00,1.1757408287e+09,1.1757408287e+09,2.4859715110e+08,2.4859715110e+08
2020-03-24 08:30:00,1.4496056765e+09,1.4496056765e+09,2.4978059022e+08,2.4978059022e+08
2020-03-24 08:35:00,1.1007205947e+09,1.1007205947e+09,2.5924077577e+08,2.5924077577e+08
2020-03-24 08:40:00,1.0915800720e+09,1.0915800720e+09,2.6023250601e+08,2.6023250601e+08
2020-03-24 08:45:00,1.1427001177e+09,1.1427001177e+09,2.2347277328e+08,2.2347277328e+08
2020-03-24 08:50:00,1.1723472415e+09,1.1723472415e+09,2.7077994232e+08,2.7077994232e+08
2020-03-24 08:55:00,1.1307594712e+09,1.1307594712e+09,2.8766322812e+08,2.8766322812e+08
2020-03-24 09:00:00,1.1343784248e+09,1.1343784248e+09,2.9463497503e+08,2.9463497503e+08
2020-03-24 09:05:00,1.0800495051e+09,1.0800495051e+09,2.7148108606e+08,2.7148108606e+08
2020-03-24 09:10:00,1.3579668468e+09,1.3579668468e+09,3.0761555598e+08,3.0761555598e+08
2020-03-24 09:15:00,1.5313788240e+09,1.5313788240e+09,2.8198480709e+08,2.8198480709e+08
2020-03-24 09:20:00,1.5537264841e+09,1.5537264841e+09,2.6907208055e+08,2.6907208055e+08
2020-03-24 09:25:00,1.5912494423e+09,1.5912494423e+09,2.5930194962e+08,2.5930194962e+08
2020-03-24 09:30:00,1.3023193569e+09,1.3023193569e+09,3.3755164482e+08,3.3755164482e+08
2020-03-24 09:35:00,1.3786632312e+09,1.3786632312e+09,3.2073611884e+08,3.2073611884e+08
2020-03-24 09:40:00,1.3566187022e+09,1.3566187022e+09,3.1587584434e+08,3.1587584434e+08
2020-03-24 09:45:00,1.1214751825e+09,1.1214751825e+09,3.3832336924e+08,3.3832336924e+08
2020-03-24 09:50:00,1.1745114040e+09,1.1745114040e+09,2.9557538020e+08,2.9557538020e+08
2020-03-24 09:55:00,1.2729167541e+09,1.2729167541e+09,3.6891516354e+08,3.6891516354e+08
2020-03-24 10:00:00,1.6789481724e+09,1.6789481724e+09,3.2164722280e+08,3.2164722280e+08
2020-03-24 10:05:00,1.7953814940e+09,1.7953814940e+09,3.1252858359e+08,3.1252858359e+08
2020-03-24 10:10:00,1.5949468122e+09,1.5949468122e+09,3.7281571514e+08,3.7281571514e+08
2020-03-24 10:15:00,1.2582848410e+09,1.2582848410e+09,3.8478206648e+08,3.8478206648e+08
2020-03-24 10:20:00,1.2182256240e+09,1.2182256240e+09,4.3945737927e+08,4.3945737927e+08
2020-03-24 10:25:00,1.3573824810e+09,1.3573824810e+09,3.2591394091e+08,3.2591394091e+08
2020-03-24 10:30:00,1.7027986242e+09,1.7027986242e+09,3.8022881324e+08,3.8022881324e+08
2020-03-24 10:35:00,1.8122976928e+09,1.8122976928e+09,3.2974121333e+08,3.2974121333e+08
2020-03-24 10:40:00,1.7768716287e+09,1.7768716287e+09,2.9202658351e+08,2.9202658351e+08
2020-03-24 10:45:00,1.7730625118e+09,1.7730625118e+09,3.2588182769e+08,3.2588182769e+08
2020-03-24 10:50:00,1.7522576685e+09,1.7522576685e+09,3.2171467924e+08,3.2171467924e+08
2020-03-24 10:55:00,1.6243418387e+09,1.6243418387e+09,2.4824763227e+08,2.4824763227e+08
2020-03-24 11:00:00,1.3267226748e+09,1.3267226748e+09,2.2007410210e+08,2.2007410210e+08
2020-03-24 11:05:00,1.4086120166e+09,1.4086120166e+09,2.8132832938e+08,2.8132832938e+08
2020-03-24 11:10:00,1.1895047237e+09,1.1895047237e+09,2.7389292866e+08,2.7389292866e+08
2020-03-24 11:15:00,1.1633777908e+09,1.1633777908e+09,2.7844581509e+08,2.7844581509e+08
2020-03-24 11:20:00,1.1450576288e+09,1.1450576288e+09,2.8413854407e+08,2.8413854407e+08
2020-03-24 11:25:00,1.1722216712e+09,1.1722216712e+09,2.3303887731e+08,2.3303887731e+08
2020-03-24 11:30:00,1.2576935917e+09,1.2576935917e+09,2.8603264581e+08,2.8603264581e+08
2020-03-24 11:35:00,1.5542910941e+09,1.5542910941e+09,2.5501016282e+08,2.5501016282e+08
2020-03-24 11:40:00,1.2626296956e+09,1.2626296956e+09,2.3907012668e+08,2.3907012668e+08
2020-03-24 11:45:00,1.3259122356e+09,1.3259122356e+09,2.2752984661e+08,2.2752984661e+08
2020-03-24 11:50:00,1.2142128836e+09,1.2142128836e+09,2.6362533306e+08,2.6362533306e+08
2020-03-24 11:55:00,1.1506573143e+09,1.1506573143e+09,2.3249753097e+08,2.3249753097e+08
2020-03-24 12:00:00,1.1797257447e+09,1.1797257447e+09,2.9150203492e+08,2.9150203492e+08
2020-03-24 12:05:00,1.1557868076e+09,1.1557868076e+09,3.1467569890e+08,3.1467569890e+08
2020-03-24 12:10:00,1.0696408132e+09,1.0696408132e+09,2.8739878779e+08,2.8739878779e+08
2020-03-24 12:15:00,1.1131591346e+09,1.1131591346e+09,2.9336520423e+08,2.9336520423e+08
2020-03-24 12:20:00,1.1763614793e+09,1.1763614793e+09,2.8354272303e+08,2.8354272303e+08
2020-03-24 12:25:00,1.3559256386e+09,1.3559256386e+09,2.8457192607e+08,2.8457192607e+08
2020-03-24 12:30:00,1.6107235576e+09,1.6107235576e+09,2.9729960832e+08,2.9729960832e+08
2020-03-24 12:35:00,1.5985610453e+09,1.5985610453e+09,2.6827273992e+08,2.6827273992e+08
2020-03-24 12:40:00,1.1988987944e+09,1.1988987944e+09,2.1780859864e+08,2.1780859864e+08
2020-03-24 12:45:00,1.1829904446e+09,1.1829904446e+09,2.4517045110e+08,2.4517045110e+08
2020-03-24 12:50:00,1.2758463939e+09,1.2758463939e+09,2.6067068526e+08,2.6067068526e+08
2020-03-24 12:55:00,1.2878615798e+09,1.2878615798e+09,2.7255844785e+08,2.7255844785e+08
2020-03-24 13:00:00,1.4142560543e+09,1.4142560543e+09,2.3122402341e+08,2.3122402341e+08
2020-03-24 13:05:00,1.2855156526e+09,1.2855156526e+09,2.6409710915e+08,2.6409710915e+08
2020-03-24 13:10:00,1.1644280680e+09,1.1644280680e+09,3.0474229633e+08,3.0474229633e+08
2020-03-24 13:15:00,1.2615396722e+09,1.2615396722e+09,2.5343215572e+08,2.5343215572e+08
2020-03-24 13:20:00,1.2570338039e+09,1.2570338039e+09,2.7396705277e+08,2.7396705277e+08
2020-03-24 13:25:00,1.2249051102e+09,1.2249051102e+09,2.5342092997e+08,2.5342092997e+08
2020-03-24 13:30:00,1.2693617087e+09,1.2693617087e+09,2.4190022927e+08,2.4190022927e+08
2020-03-24 13:35:00,1.4087276038e+09,1.4087276038e+09,2.4102305383e+08,2.4102305383e+08
2020-03-24 13:40:00,1.9168984538e+09,1.9168984538e+09,2.3999174798e+08,2.3999174798e+08
2020-03-24 13:45:00,1.9096386774e+09,1.9096386774e+09,2.3730944072e+08,2.3730944072e+08
2020-03-24 13:50:00,1.4824099313e+09,1.4824099313e+09,2.5137598806e+08,2.5137598806e+08
2020-03-24 13:55:00,1.2884229344e+09,1.2884229344e+09,2.9887477238e+08,2.9887477238e+08
2020-03-24 14:00:00,1.2609333914e+09,1.2609333914e+09,2.4664550495e+08,2.4664550495e+08
2020-03-24 14:05:00,1.5142130412e+09,1.5142130412e+09,2.3962794562e+08,2.3962794562e+08
2020-03-24 14:10:00,1.6842170290e+09,1.6842170290e+09,2.5462822208e+08,2.5462822208e+08
2020-03-24 14:15:00,1.2571847299e+09,1.2571847299e+09,2.9956327019e+08,2.9956327019e+08
2020-03-24 14:20:00,1.3025074775e+09,1.3025074775e+09,2.8926051139e+08,2.8926051139e+08
2020-03-24 14:25:00,1.2156228205e+09,1.2156228205e+09,2.7352291622e+08,2.7352291622e+08
2020-03-24 14:30:00,1.2475208157e+09,1.2475208157e+09,2.3569060140e+08,2.3569060140e+08
2020-03-24 14:35:00,1.2099977287e+09,1.2099977287e+09,2.1222392677e+08,2.1222392677e+08
2020-03-24 14:40:00,1.2352009183e+09,1.2352009183e+09,2.0868976606e+08,2.0868976606e+08
2020-03-24 14:45:00,1.2256647102e+09,1.2256647102e+09,2.0055591318e+08,2.0055591318e+08
2020-03-24 14:50:00,1.2247074963e+09,1.2247074963e+09,2.1306366226e+08,2.1306366226e+08
2020-03-24 14:55:00,1.2190560443e+09,1.2190560443e+09,2.0892032010e+08,2.0892032010e+08
2020-03-24 15:00:00,1.2193326849e+09,1.2193326849e+09,2.3422955430e+08,2.3422955430e+08
2020-03-24 15:05:00,1.2677831015e+09,1.2677831015e+09,2.1990380686e+08,2.1990380686e+08
2020-03-24 15:10:00,1.2637504799e+09,1.2637504799e+09,2.0476772013e+08,2.0476772013e+08
2020-03-24 15:15:00,1.3346070211e+09,1.3346070211e+09,2.1069674924e+08,2.1069674924e+08
2020-03-24 15:20:00,1.0995761057e+09,1.0995761057e+09,2.0606901765e+08,2.0606901765e+08
2020-03-24 15:25:00,1.0507482826e+09,1.0507482826e+09,1.7582513203e+08,1.7582513203e+08
2020-03-24 15:30:00,1.1027800305e+09,1.1027800305e+09,2.0412172597e+08,2.0412172597e+08
2020-03-24 15:35:00,1.1213998478e+09,1.1213998478e+09,2.0733241332e+08,2.0733241332e+08
2020-03-24 15:40:00,1.1775662005e+09,1.1775662005e+09,2.0506022891e+08,2.0506022891e+08
