DATE,LVET,LVET_peak,ETLV,ETLV_peak
2020-03-15 19:15:00,7.4987398869e+08,7.4987398869e+08,2.2681455148e+08,2.2681455148e+08
2020-03-15 19:20:00,7.5732887850e+08,7.5732887850e+08,2.6451720387e+08,2.6451720387e+08
2020-03-15 19:25:00,5.2015812291e+08,5.2015812291e+08,1.9872977853e+08,1.9872977853e+08
2020-03-15 19:30:00,2.9296191368e+07,2.9296191368e+07,1.6990488666e+08,1.6990488666e+08
2020-03-15 19:35:00,2.3123331866e+07,2.3123331866e+07,2.0463301919e+08,2.0463301919e+08
2020-03-15 19:40:00,2.3693673434e+07,2.3693673434e+07,2.6647209729e+08,2.6647209729e+08
2020-03-15 19:45:00,2.4537752993e+07,2.4537752993e+07,2.4268091998e+08,2.4268091998e+08
2020-03-15 19:50:00,1.0723962718e+08,1.0723962718e+08,2.8180192913e+08,2.8180192913e+08
2020-03-15 19:55:00,3.3643458158e+07,3.3643458158e+07,1.5853272137e+08,1.5853272137e+08
2020-03-15 20:00:00,3.8263279199e+07,3.8263279199e+07,1.1141045273e+08,1.1141045273e+08
2020-03-15 20:05:00,1.0927714633e+08,1.0927714633e+08,2.5913620441e+08,2.5913620441e+08
2020-03-15 20:10:00,3.0913806211e+07,3.0913806211e+07,1.7421253954e+08,1.7421253954e+08
2020-03-15 20:15:00,2.6882406969e+07,2.6882406969e+07,2.4638868288e+08,2.4638868288e+08
2020-03-15 20:20:00,3.3792957672e+07,3.3792957672e+07,2.8607949026e+08,2.8607949026e+08
2020-03-15 20:25:00,3.5717471199e+07,3.5717471199e+07,3.1522761108e+08,3.1522761108e+08
2020-03-15 20:30:00,3.2365067422e+07,3.2365067422e+07,1.8732363091e+08,1.8732363091e+08
2020-03-15 20:35:00,3.3067235774e+07,3.3067235774e+07,2.4048649107e+08,2.4048649107e+08
2020-03-15 20:40:00,2.9786493552e+07,2.9786493552e+07,2.1152180129e+08,2.1152180129e+08
2020-03-15 20:45:00,3.0181427897e+07,3.0181427897e+07,2.3844034483e+08,2.3844034483e+08
2020-03-15 20:50:00,3.0447861619e+07,3.0447861619e+07,2.6494946518e+08,2.6494946518e+08
2020-03-15 20:55:00,2.2477465551e+07,2.2477465551e+07,2.9382177255e+08,2.9382177255e+08
2020-03-15 21:00:00,1.7873953653e+07,1.7873953653e+07,1.5899096911e+08,1.5899096911e+08
2020-03-15 21:05:00,1.5753123199e+07,1.5753123199e+07,2.2360100128e+08,2.2360100128e+08
2020-03-15 21:10:00,2.4974068314e+07,2.4974068314e+07,1.8669392474e+08,1.8669392474e+08
2020-03-15 21:15:00,1.0561236197e+08,1.0561236197e+08,1.6424194278e+08,1.6424194278e+08
2020-03-15 21:20:00,2.2183518792e+07,2.2183518792e+07,1.7566631804e+08,1.7566631804e+08
2020-03-15 21:25:00,2.0160275837e+07,2.0160275837e+07,2.1486620985e+08,2.1486620985e+08
2020-03-15 21:30:00,1.7642446402e+07,1.7642446402e+07,1.4966822737e+08,1.4966822737e+08
2020-03-15 21:35:00,2.0593128693e+07,2.0593128693e+07,1.8418757360e+08,1.8418757360e+08
2020-03-15 21:40:00,1.5389285277e+07,1.5389285277e+07,1.8682014897e+08,1.8682014897e+08
2020-03-15 21:45:00,2.1586363247e+07,2.1586363247e+07,1.9013734075e+08,1.9013734075e+08
2020-03-15 21:50:00,1.2640688643e+07,1.2640688643e+07,2.2245557865e+08,2.2245557865e+08
2020-03-15 21:55:00,1.2405650899e+07,1.2405650899e+07,2.1299603446e+08,2.1299603446e+08
2020-03-15 22:00:00,1.4512488862e+07,1.4512488862e+07,1.9159575916e+08,1.9159575916e+08
2020-03-15 22:05:00,1.3658388590e+07,1.3658388590e+07,1.1797565021e+08,1.1797565021e+08
2020-03-15 22:10:00,1.6779730708e+07,1.6779730708e+07,1.2103568918e+08,1.2103568918e+08
2020-03-15 22:15:00,1.0070645042e+08,1.0070645042e+08,1.9610451657e+08,1.9610451657e+08
2020-03-15 22:20:00,1.4827374229e+07,1.4827374229e+07,1.8905695671e+08,1.8905695671e+08
2020-03-15 22:25:00,2.2255346571e+07,2.2255346571e+07,4.1777963518e+08,4.1777963518e+08
2020-03-15 22:30:00,1.9579834114e+07,1.9579834114e+07,3.2724475221e+08,3.2724475221e+08
2020-03-15 22:35:00,1.6038172348e+07,1.6038172348e+07,3.0683875350e+08,3.0683875350e+08
2020-03-15 22:40:00,1.0554354009e+08,1.0554354009e+08,2.8575231725e+08,2.8575231725e+08
2020-03-15 22:45:00,1.4360947848e+07,1.4360947848e+07,2.2027303947e+08,2.2027303947e+08
2020-03-15 22:50:00,1.4340215012e+07,1.4340215012e+07,1.8713636229e+08,1.8713636229e+08
2020-03-15 22:55:00,1.7647843099e+07,1.7647843099e+07,2.1924860645e+08,2.1924860645e+08
2020-03-15 23:00:00,2.3735393807e+07,2.3735393807e+07,2.2271147302e+08,2.2271147302e+08
2020-03-15 23:05:00,2.5214289899e+07,2.5214289899e+07,1.9154898712e+08,1.9154898712e+08
2020-03-15 23:10:00,2.0949105616e+07,2.0949105616e+07,9.7436237750e+07,9.7436237750e+07
2020-03-15 23:15:00,2.0140741999e+07,2.0140741999e+07,1.1607386254e+08,1.1607386254e+08
2020-03-15 23:20:00,2.0131610293e+07,2.0131610293e+07,1.2923611422e+08,1.2923611422e+08
2020-03-15 23:25:00,7.0282699047e+08,7.0282699047e+08,1.3915593844e+08,1.3915593844e+08
2020-03-15 23:30:00,6.2637238193e+08,6.2637238193e+08,1.6667925636e+08,1.6667925636e+08
2020-03-15 23:35:00,7.0917715925e+08,7.0917715925e+08,9.4948015684e+07,9.4948015684e+07
2020-03-15 23:40:00,6.2704823410e+08,6.2704823410e+08,1.6294247999e+08,1.6294247999e+08
2020-03-15 23:45:00,6.2617929906e+08,6.2617929906e+08,1.0466983270e+08,1.0466983270e+08
2020-03-15 23:50:00,7.7024941970e+08,7.7024941970e+08,1.1186424084e+08,1.1186424084e+08
2020-03-15 23:55:00,6.9570348637e+08,6.9570348637e+08,1.6991454463e+08,1.6991454463e+08
2020-03-16 00:00:00,6.3448654491e+08,6.3448654491e+08,1.7389617512e+08,1.7389617512e+08
2020-03-16 22:05:00,7.7002700896e+08,7.7002700896e+08,1.5413942664e+08,1.5413942664e+08
2020-03-16 22:10:00,6.7914840163e+08,6.7914840163e+08,1.3502276530e+08,1.3502276530e+08
2020-03-16 22:15:00,7.8539776372e+08,7.8539776372e+08,1.4562457944e+08,1.4562457944e+08
2020-03-16 22:20:00,7.0829533021e+08,7.0829533021e+08,1.5155636796e+08,1.5155636796e+08
2020-03-16 22:25:00,6.7816966525e+08,6.7816966525e+08,1.4481797367e+08,1.4481797367e+08
2020-03-16 22:30:00,6.6770744934e+08,6.6770744934e+08,1.3767652913e+08,1.3767652913e+08
2020-03-16 22:35:00,7.7166895067e+08,7.7166895067e+08,1.5503205442e+08,1.5503205442e+08
2020-03-16 22:40:00,7.7301011655e+08,7.7301011655e+08,2.0555076189e+08,2.0555076189e+08
2020-03-16 22:45:00,7.7663169533e+08,7.7663169533e+08,1.9958702328e+08,1.9958702328e+08
2020-03-16 22:50:00,7.7145823695e+08,7.7145823695e+08,1.7297005080e+08,1.7297005080e+08
2020-03-16 22:55:00,7.3017116670e+08,7.3017116670e+08,1.7799156057e+08,1.7799156057e+08
2020-03-16 23:00:00,7.8408102570e+08,7.8408102570e+08,2.6127890422e+08,2.6127890422e+08
2020-03-16 23:05:00,7.4544332387e+08,7.4544332387e+08,2.0112937915e+08,2.0112937915e+08
2020-03-16 23:10:00,6.5076227638e+08,6.5076227638e+08,1.3415768465e+08,1.3415768465e+08
2020-03-16 23:15:00,6.5897303978e+08,6.5897303978e+08,1.2218557751e+08,1.2218557751e+08
2020-03-16 23:20:00,7.6898401050e+08,7.6898401050e+08,1.5884875514e+08,1.5884875514e+08
2020-03-16 23:25:00,7.8198969704e+08,7.8198969704e+08,1.3348815721e+08,1.3348815721e+08
2020-03-16 23:30:00,7.1658044163e+08,7.1658044163e+08,1.2193800680e+08,1.2193800680e+08
2020-03-16 23:35:00,6.9539939163e+08,6.9539939163e+08,2.6853885215e+08,2.6853885215e+08
2020-03-16 23:40:00,7.5776603561e+08,7.5776603561e+08,1.1231633177e+08,1.1231633177e+08
2020-03-16 23:45:00,6.8578973822e+08,6.8578973822e+08,1.3298401538e+08,1.3298401538e+08
2020-03-16 23:50:00,6.5898593551e+08,6.5898593551e+08,1.2446845031e+08,1.2446845031e+08
2020-03-16 23:55:00,7.4152735832e+08,7.4152735832e+08,1.8647523736e+08,1.8647523736e+08
2020-03-17 00:00:00,7.7662323184e+08,7.7662323184e+08,1.9279489872e+08,1.9279489872e+08
2020-03-17 00:05:00,7.4342261126e+08,7.4342261126e+08,1.1379291392e+08,1.1379291392e+08
2020-03-17 00:10:00,7.6831483826e+08,7.6831483826e+08,9.5399155266e+07,9.5399155266e+07
2020-03-17 00:15:00,6.5558737673e+08,6.5558737673e+08,8.8975869564e+07,8.8975869564e+07
2020-03-17 00:20:00,7.6257855689e+08,7.6257855689e+08,8.3485271117e+07,8.3485271117e+07
2020-03-17 00:25:00,6.5181089918e+08,6.5181089918e+08,8.3500747497e+07,8.3500747497e+07
2020-03-17 00:30:00,7.5018274301e+08,7.5018274301e+08,8.4095488103e+07,8.4095488103e+07
2020-03-17 00:35:00,9.4459832769e+08,9.4459832769e+08,9.1217563450e+07,9.1217563450e+07
2020-03-17 00:40:00,7.5029541295e+08,7.5029541295e+08,8.6427352619e+07,8.6427352619e+07
2020-03-17 00:45:00,7.6615471577e+08,7.6615471577e+08,8.3808055386e+07,8.3808055386e+07
2020-03-17 00:50:00,8.0216402450e+08,8.0216402450e+08,8.2984063423e+07,8.2984063423e+07
2020-03-17 00:55:00,6.6154846343e+08,6.6154846343e+08,8.5431803654e+07,8.5431803654e+07
2020-03-17 01:00:00,6.7479450819e+08,6.7479450819e+08,7.0874120534e+07,7.0874120534e+07
2020-03-17 01:05:00,7.4773438667e+08,7.4773438667e+08,7.2118340647e+07,7.2118340647e+07
2020-03-17 01:10:00,6.7699208313e+08,6.7699208313e+08,6.2475072830e+07,6.2475072830e+07
2020-03-17 01:15:00,6.6035228483e+08,6.6035228483e+08,8.3458499143e+07,8.3458499143e+07
2020-03-17 01:20:00,7.6398005642e+08,7.6398005642e+08,6.2761881843e+07,6.2761881843e+07
2020-03-17 01:25:00,6.8714271634e+08,6.8714271634e+08,7.0169653890e+07,7.0169653890e+07
2020-03-17 01:30:00,6.7262364164e+08,6.7262364164e+08,7.2776204180e+07,7.2776204180e+07
2020-03-17 01:35:00,7.4897400924e+08,7.4897400924e+08,7.2703288878e+07,7.2703288878e+07
2020-03-17 01:40:00,7.6052711009e+08,7.6052711009e+08,6.4987675262e+07,6.4987675262e+07
2020-03-17 01:45:00,6.7901895636e+08,6.7901895636e+08,6.5406101063e+07,6.5406101063e+07
2020-03-17 01:50:00,6.6309293197e+08,6.6309293197e+08,7.0223008075e+07,7.0223008075e+07
2020-03-17 01:55:00,7.7071932953e+08,7.7071932953e+08,7.8819685953e+07,7.8819685953e+07
2020-03-17 02:00:00,7.1524211639e+08,7.1524211639e+08,7.8357607377e+07,7.8357607377e+07
2020-03-17 02:05:00,6.3042548685e+08,6.3042548685e+08,6.7660919027e+07,6.7660919027e+07
2020-03-17 02:10:00,7.6475435933e+08,7.6475435933e+08,7.7502739143e+07,7.7502739143e+07
2020-03-17 02:15:00,7.6847081973e+08,7.6847081973e+08,6.8757377039e+07,6.8757377039e+07
2020-03-17 02:20:00,6.7988379764e+08,6.7988379764e+08,6.8920679406e+07,6.8920679406e+07
2020-03-17 02:25:00,6.8149702682e+08,6.8149702682e+08,6.5180996739e+07,6.5180996739e+07
2020-03-17 02:30:00,7.4754291536e+08,7.4754291536e+08,8.3156300342e+07,8.3156300342e+07
2020-03-17 02:35:00,6.7187105958e+08,6.7187105958e+08,6.5404717406e+07,6.5404717406e+07
2020-03-17 02:40:00,6.6930511145e+08,6.6930511145e+08,7.4326959306e+07,7.4326959306e+07
2020-03-17 02:45:00,7.7487023500e+08,7.7487023500e+08,6.8605164847e+07,6.8605164847e+07
2020-03-17 02:50:00,6.8154115558e+08,6.8154115558e+08,5.2742796910e+07,5.2742796910e+07
2020-03-17 02:55:00,7.5914874270e+08,7.5914874270e+08,6.9409988196e+07,6.9409988196e+07
2020-03-17 03:00:00,7.7102208873e+08,7.7102208873e+08,7.7747207398e+07,7.7747207398e+07
2020-03-17 03:05:00,6.2989189968e+08,6.2989189968e+08,1.7675713083e+08,1.7675713083e+08
2020-03-17 03:10:00,6.7884723109e+08,6.7884723109e+08,7.9181416806e+07,7.9181416806e+07
2020-03-17 03:15:00,7.4631514408e+08,7.4631514408e+08,7.8389000051e+07,7.8389000051e+07
2020-03-17 03:20:00,6.7553527965e+08,6.7553527965e+08,4.9625829830e+07,4.9625829830e+07
2020-03-17 03:25:00,6.5959167794e+08,6.5959167794e+08,5.5985084228e+07,5.5985084228e+07
2020-03-17 03:30:00,6.5508322830e+08,6.5508322830e+08,7.4931253625e+07,7.4931253625e+07
2020-03-17 03:35:00,7.6485930311e+08,7.6485930311e+08,7.6588417352e+07,7.6588417352e+07
2020-03-17 03:40:00,7.4497736439e+08,7.4497736439e+08,6.8172293215e+07,6.8172293215e+07
2020-03-17 03:45:00,6.1869487026e+08,6.1869487026e+08,6.9122626283e+07,6.9122626283e+07
2020-03-17 03:50:00,7.5785317262e+08,7.5785317262e+08,7.1742103159e+07,7.1742103159e+07
2020-03-17 03:55:00,6.8012237659e+08,6.8012237659e+08,1.3558436480e+08,1.3558436480e+08
2020-03-17 04:00:00,6.6507226682e+08,6.6507226682e+08,5.4490693538e+07,5.4490693538e+07
2020-03-17 04:05:00,6.4414113715e+08,6.4414113715e+08,7.1283330520e+07,7.1283330520e+07
2020-03-17 04:10:00,7.6335871017e+08,7.6335871017e+08,6.2977516165e+07,6.2977516165e+07
2020-03-17 04:15:00,7.6462020551e+08,7.6462020551e+08,6.5932559985e+07,6.5932559985e+07
2020-03-17 04:20:00,6.7677789620e+08,6.7677789620e+08,6.3848526109e+07,6.3848526109e+07
2020-03-17 04:25:00,6.5558900725e+08,6.5558900725e+08,5.7436939418e+07,5.7436939418e+07
2020-03-17 04:30:00,7.6201533641e+08,7.6201533641e+08,6.9483461916e+07,6.9483461916e+07
2020-03-17 04:35:00,6.7911898550e+08,6.7911898550e+08,6.7106591296e+07,6.7106591296e+07
2020-03-17 04:40:00,6.5652588703e+08,6.5652588703e+08,6.5682070742e+07,6.5682070742e+07
2020-03-17 04:45:00,7.6333079312e+08,7.6333079312e+08,7.4959729202e+07,7.4959729202e+07
2020-03-17 04:50:00,6.9722847471e+08,6.9722847471e+08,7.7057761252e+07,7.7057761252e+07
2020-03-17 04:55:00,6.7006699842e+08,6.7006699842e+08,6.7566640915e+07,6.7566640915e+07
2020-03-17 05:00:00,7.5735345420e+08,7.5735345420e+08,7.5929195379e+07,7.5929195379e+07
2020-03-17 05:05:00,7.5279516072e+08,7.5279516072e+08,7.1777648157e+07,7.1777648157e+07
2020-03-17 05:10:00,6.1438199323e+08,6.1438199323e+08,7.4560192093e+07,7.4560192093e+07
2020-03-17 05:15:00,7.8579670750e+08,7.8579670750e+08,8.3004996125e+07,8.3004996125e+07
2020-03-17 05:20:00,6.8133148275e+08,6.8133148275e+08,9.0351476642e+07,9.0351476642e+07
2020-03-17 05:25:00,6.6702420933e+08,6.6702420933e+08,9.3559016829e+07,9.3559016829e+07
2020-03-17 05:30:00,7.6939776428e+08,7.6939776428e+08,1.0427842258e+08,1.0427842258e+08
2020-03-17 05:35:00,7.7221476357e+08,7.7221476357e+08,1.0128146913e+08,1.0128146913e+08
2020-03-17 05:40:00,7.7076264396e+08,7.7076264396e+08,9.4602748863e+07,9.4602748863e+07
2020-03-17 05:45:00,8.2502939231e+08,8.2502939231e+08,9.6882740083e+07,9.6882740083e+07
2020-03-17 05:50:00,6.6182309586e+08,6.6182309586e+08,5.0882661070e+07,5.0882661070e+07
2020-03-17 05:55:00,7.7434553683e+08,7.7434553683e+08,1.3341720402e+08,1.3341720402e+08
2020-03-17 06:00:00,8.7950906303e+08,8.7950906303e+08,1.6067621159e+08,1.6067621159e+08
2020-03-17 06:05:00,6.5749425428e+08,6.5749425428e+08,9.1622180091e+07,9.1622180091e+07
2020-03-17 06:10:00,7.6894253034e+08,7.6894253034e+08,9.1638084785e+07,9.1638084785e+07
2020-03-17 06:15:00,6.8703205830e+08,6.8703205830e+08,9.7075023102e+07,9.7075023102e+07
2020-03-17 06:20:00,6.6135361677e+08,6.6135361677e+08,1.1668512384e+08,1.1668512384e+08
2020-03-17 06:25:00,7.8162146735e+08,7.8162146735e+08,1.0025348291e+08,1.0025348291e+08
2020-03-17 06:30:00,7.7850973285e+08,7.7850973285e+08,1.0618260068e+08,1.0618260068e+08
2020-03-17 06:35:00,7.9463798664e+08,7.9463798664e+08,1.9859278056e+08,1.9859278056e+08
2020-03-17 06:40:00,6.6747088116e+08,6.6747088116e+08,1.2144774761e+08,1.2144774761e+08
2020-03-17 06:45:00,6.8189168036e+08,6.8189168036e+08,1.4017927025e+08,1.4017927025e+08
2020-03-17 06:50:00,7.7854615603e+08,7.7854615603e+08,1.2916343380e+08,1.2916343380e+08
2020-03-17 06:55:00,6.8183050208e+08,6.8183050208e+08,1.4162126398e+08,1.4162126398e+08
2020-03-17 07:00:00,6.6560831649e+08,6.6560831649e+08,1.6195460645e+08,1.6195460645e+08
2020-03-17 07:05:00,7.4955928933e+08,7.4955928933e+08,1.4181212168e+08,1.4181212168e+08
2020-03-17 07:10:00,7.7951789462e+08,7.7951789462e+08,1.5407042174e+08,1.5407042174e+08
2020-03-17 07:15:00,7.0637965178e+08,7.0637965178e+08,1.5615293352e+08,1.5615293352e+08
2020-03-17 07:20:00,6.6591848954e+08,6.6591848954e+08,2.0265231411e+08,2.0265231411e+08
2020-03-17 07:25:00,7.8722428599e+08,7.8722428599e+08,1.2839472928e+08,1.2839472928e+08
2020-03-17 07:30:00,6.7884987657e+08,6.7884987657e+08,1.4386166688e+08,1.4386166688e+08
2020-03-17 07:35:00,7.6819820086e+08,7.6819820086e+08,1.6245297098e+08,1.6245297098e+08
2020-03-17 07:40:00,6.8948876871e+08,6.8948876871e+08,1.7162943809e+08,1.7162943809e+08
2020-03-17 07:45:00,6.9782673252e+08,6.9782673252e+08,2.0129527288e+08,2.0129527288e+08
2020-03-17 07:50:00,8.0223891520e+08,8.0223891520e+08,1.8075238540e+08,1.8075238540e+08
2020-03-17 07:55:00,6.5775204592e+08,6.5775204592e+08,1.7757308167e+08,1.7757308167e+08
2020-03-17 08:00:00,7.8985706368e+08,7.8985706368e+08,2.2973406443e+08,2.2973406443e+08
2020-03-17 08:05:00,7.6260747578e+08,7.6260747578e+08,2.9792420480e+08,2.9792420480e+08
2020-03-17 08:10:00,7.1986444901e+08,7.1986444901e+08,1.8354406861e+08,1.8354406861e+08
2020-03-17 08:15:00,7.1337402108e+08,7.1337402108e+08,1.6199244848e+08,1.6199244848e+08
2020-03-17 08:20:00,7.7796204789e+08,7.7796204789e+08,1.6390357021e+08,1.6390357021e+08
2020-03-17 08:25:00,8.0347756741e+08,8.0347756741e+08,1.6516874861e+08,1.6516874861e+08
2020-03-17 08:30:00,7.1148302647e+08,7.1148302647e+08,1.8472745229e+08,1.8472745229e+08
2020-03-17 08:35:00,7.2580808437e+08,7.2580808437e+08,2.1473613066e+08,2.1473613066e+08
2020-03-17 08:40:00,7.9859889949e+08,7.9859889949e+08,2.4886985451e+08,2.4886985451e+08
2020-03-17 08:45:00,6.9449326561e+08,6.9449326561e+08,2.7870847153e+08,2.7870847153e+08
2020-03-17 08:50:00,7.7896585742e+08,7.7896585742e+08,1.8222580110e+08,1.8222580110e+08
2020-03-17 08:55:00,8.0475739929e+08,8.0475739929e+08,1.9493763126e+08,1.9493763126e+08
2020-03-17 09:00:00,1.1509738840e+08,1.1509738840e+08,2.2265505197e+08,2.2265505197e+08
2020-03-17 09:05:00,7.8855149291e+07,7.8855149291e+07,3.6902606985e+08,3.6902606985e+08
2020-03-17 09:10:00,5.6243155927e+07,5.6243155927e+07,3.1398772490e+08,3.1398772490e+08
2020-03-17 09:15:00,7.5972086604e+07,7.5972086604e+07,2.5257025431e+08,2.5257025431e+08
2020-03-17 09:20:00,1.6038100237e+08,1.6038100237e+08,2.3365778395e+08,2.3365778395e+08
2020-03-17 09:25:00,1.2383710780e+09,1.2383710780e+09,1.9425515297e+08,1.9425515297e+08
2020-03-17 09:30:00,1.1759914761e+09,1.1759914761e+09,1.7372581806e+08,1.7372581806e+08
2020-03-17 09:35:00,8.6590354195e+08,8.6590354195e+08,1.5993321959e+08,1.5993321959e+08
2020-03-17 09:40:00,1.1067954158e+09,1.1067954158e+09,1.8080556407e+08,1.8080556407e+08
2020-03-17 09:45:00,1.0117355418e+09,1.0117355418e+09,2.1407444549e+08,2.1407444549e+08
2020-03-17 09:50:00,1.1212023617e+09,1.1212023617e+09,2.7124317801e+08,2.7124317801e+08
2020-03-17 09:55:00,1.1005659940e+09,1.1005659940e+09,2.4590572344e+08,2.4590572344e+08
2020-03-17 10:00:00,1.1888325499e+09,1.1888325499e+09,2.0088388793e+08,2.0088388793e+08
2020-03-17 10:05:00,1.0558827520e+09,1.0558827520e+09,2.0205074369e+08,2.0205074369e+08
2020-03-17 10:10:00,1.0910579032e+09,1.0910579032e+09,2.0783598221e+08,2.0783598221e+08
2020-03-17 10:15:00,1.1303403695e+09,1.1303403695e+09,1.9351004579e+08,1.9351004579e+08
2020-03-17 10:20:00,1.2117328752e+09,1.2117328752e+09,3.5578848955e+08,3.5578848955e+08
2020-03-17 10:25:00,1.1504561067e+09,1.1504561067e+09,2.9988929818e+08,2.9988929818e+08
2020-03-17 10:30:00,1.1233475170e+09,1.1233475170e+09,1.8805742571e+08,1.8805742571e+08
2020-03-17 10:35:00,1.1096294289e+09,1.1096294289e+09,1.9364517017e+08,1.9364517017e+08
2020-03-17 10:40:00,1.1084293851e+09,1.1084293851e+09,3.1072886597e+08,3.1072886597e+08
2020-03-17 10:45:00,1.0895326920e+09,1.0895326920e+09,2.2112953009e+08,2.2112953009e+08
2020-03-17 10:50:00,1.0358820654e+09,1.0358820654e+09,2.8674780239e+08,2.8674780239e+08
2020-03-17 10:55:00,1.0821075871e+09,1.0821075871e+09,3.2339425575e+08,3.2339425575e+08
2020-03-17 11:00:00,1.1082677147e+09,1.1082677147e+09,2.0503904423e+08,2.0503904423e+08
2020-03-17 11:05:00,1.0703683216e+09,1.0703683216e+09,2.0247135792e+08,2.0247135792e+08
2020-03-17 11:10:00,6.6766064276e+08,6.6766064276e+08,1.9651742982e+08,1.9651742982e+08
2020-03-17 11:15:00,1.0864138015e+09,1.0864138015e+09,1.8279210031e+08,1.8279210031e+08
2020-03-17 11:20:00,1.0758670250e+09,1.0758670250e+09,1.9098215841e+08,1.9098215841e+08
2020-03-17 11:25:00,1.0827164659e+09,1.0827164659e+09,1.6817691808e+08,1.6817691808e+08
2020-03-17 11:30:00,1.1022353860e+09,1.1022353860e+09,1.8480264105e+08,1.8480264105e+08
2020-03-17 11:35:00,1.0809523947e+09,1.0809523947e+09,2.1598490026e+08,2.1598490026e+08
2020-03-17 11:40:00,1.0833866329e+09,1.0833866329e+09,1.9346634880e+08,1.9346634880e+08
2020-03-17 11:45:00,1.0853531326e+09,1.0853531326e+09,2.0355320287e+08,2.0355320287e+08
2020-03-17 11:50:00,1.0878255130e+09,1.0878255130e+09,2.2900675960e+08,2.2900675960e+08
2020-03-17 11:55:00,1.1652637734e+09,1.1652637734e+09,2.6823376884e+08,2.6823376884e+08
2020-03-17 12:00:00,1.0777515501e+09,1.0777515501e+09,2.7662694729e+08,2.7662694729e+08
2020-03-17 12:05:00,7.8050702805e+08,7.8050702805e+08,3.0558348268e+08,3.0558348268e+08
2020-03-17 12:10:00,1.0604186443e+09,1.0604186443e+09,3.2599558977e+08,3.2599558977e+08
2020-03-17 12:15:00,1.0648035023e+09,1.0648035023e+09,2.2779154859e+08,2.2779154859e+08
2020-03-17 12:20:00,6.9135167881e+08,6.9135167881e+08,2.0127786267e+08,2.0127786267e+08
2020-03-17 12:25:00,1.0864996982e+09,1.0864996982e+09,2.1089258638e+08,2.1089258638e+08
2020-03-17 12:30:00,1.0830816039e+09,1.0830816039e+09,1.8115975656e+08,1.8115975656e+08
2020-03-17 12:35:00,1.1145618210e+09,1.1145618210e+09,1.8182562288e+08,1.8182562288e+08
2020-03-17 12:40:00,1.1434357171e+09,1.1434357171e+09,2.6014038130e+08,2.6014038130e+08
2020-03-17 12:45:00,1.2021623308e+09,1.2021623308e+09,1.8900324150e+08,1.8900324150e+08
2020-03-17 12:50:00,1.1531301688e+09,1.1531301688e+09,2.2370259180e+08,2.2370259180e+08
2020-03-17 12:55:00,1.1018781516e+09,1.1018781516e+09,2.4405094832e+08,2.4405094832e+08
2020-03-17 13:00:00,1.0934019988e+09,1.0934019988e+09,2.5549422925e+08,2.5549422925e+08
2020-03-17 13:05:00,1.0755469578e+09,1.0755469578e+09,2.3201470111e+08,2.3201470111e+08
2020-03-17 13:10:00,1.0803435037e+09,1.0803435037e+09,2.3329328298e+08,2.3329328298e+08
2020-03-17 13:15:00,1.0807813872e+09,1.0807813872e+09,1.9300321878e+08,1.9300321878e+08
2020-03-17 13:20:00,1.0860788550e+09,1.0860788550e+09,2.1695286953e+08,2.1695286953e+08
2020-03-17 13:25:00,1.0774203105e+09,1.0774203105e+09,3.1348152394e+08,3.1348152394e+08
2020-03-17 13:30:00,1.0752675224e+09,1.0752675224e+09,2.6210776328e+08,2.6210776328e+08
2020-03-17 13:35:00,1.0905070035e+09,1.0905070035e+09,2.3595281638e+08,2.3595281638e+08
2020-03-17 13:40:00,1.0801931177e+09,1.0801931177e+09,2.7047183837e+08,2.7047183837e+08
2020-03-17 13:45:00,1.0838028496e+09,1.0838028496e+09,2.9813158132e+08,2.9813158132e+08
2020-03-17 13:50:00,1.0775656018e+09,1.0775656018e+09,2.0952245564e+08,2.0952245564e+08
2020-03-17 13:55:00,1.0779246655e+09,1.0779246655e+09,2.3289413050e+08,2.3289413050e+08
2020-03-17 14:00:00,1.1026369241e+09,1.1026369241e+09,2.4784995336e+08,2.4784995336e+08
2020-03-17 14:05:00,1.0851084567e+09,1.0851084567e+09,2.0232567592e+08,2.0232567592e+08
2020-03-17 14:10:00,1.0477997826e+09,1.0477997826e+09,2.1889278076e+08,2.1889278076e+08
2020-03-17 14:15:00,4.7002791688e+07,4.7002791688e+07,1.9097709650e+08,1.9097709650e+08
2020-03-17 14:20:00,4.7069165587e+07,4.7069165587e+07,1.8003682535e+08,1.8003682535e+08
2020-03-17 14:25:00,6.1421816635e+08,6.1421816635e+08,1.8761152943e+08,1.8761152943e+08
2020-03-17 14:30:00,6.8721773829e+08,6.8721773829e+08,1.9425354570e+08,1.9425354570e+08
2020-03-17 14:35:00,1.0892649480e+09,1.0892649480e+09,1.6706241401e+08,1.6706241401e+08
2020-03-17 14:40:00,5.2076590223e+08,5.2076590223e+08,1.9394437230e+08,1.9394437230e+08
2020-03-17 14:45:00,6.7092791750e+08,6.7092791750e+08,1.9500569387e+08,1.9500569387e+08
2020-03-17 14:50:00,9.0784810524e+08,9.0784810524e+08,1.8095363239e+08,1.8095363239e+08
2020-03-17 14:55:00,1.1131940812e+09,1.1131940812e+09,1.8113952558e+08,1.8113952558e+08
2020-03-17 15:00:00,1.1236076502e+09,1.1236076502e+09,2.5494761596e+08,2.5494761596e+08
2020-03-17 15:05:00,1.0829174100e+09,1.0829174100e+09,1.8382722799e+08,1.8382722799e+08
